cell_id,Columba livia,Columba livia (Wild type)
832423fffffffff,4.0,0.0
832424fffffffff,3.0,0.0
832425fffffffff,2.0,0.0
832428fffffffff,5.0,0.0
832429fffffffff,4.0,0.0
83242bfffffffff,2.0,0.0
83242cfffffffff,18.0,0.0
83242dfffffffff,21.0,1.0
83242efffffffff,6.0,0.0
832431fffffffff,19.0,1.0
832434fffffffff,2.0,0.0
832446fffffffff,24.0,0.0
83244bfffffffff,3.0,0.0
832450fffffffff,3.0,0.0
832452fffffffff,25.0,0.0
832456fffffffff,38.0,0.0
832460fffffffff,21.0,0.0
832461fffffffff,3.0,0.0
832462fffffffff,4.0,0.0
832464fffffffff,1.0,0.0
832466fffffffff,14.0,0.0
83246afffffffff,2.0,0.0
83246cfffffffff,7.0,0.0
83246dfffffffff,9.0,0.0
832470fffffffff,4.0,0.0
832473fffffffff,1.0,0.0
832474fffffffff,2.0,0.0
832475fffffffff,14.0,0.0
832476fffffffff,14.0,0.0
832488fffffffff,11.0,0.0
83248afffffffff,14.0,0.0
83248bfffffffff,29.0,0.0
83248cfffffffff,4.0,0.0
83248efffffffff,2.0,0.0
83249dfffffffff,2.0,0.0
8324cdfffffffff,2.0,0.0
8324d0fffffffff,4.0,0.0
8324d2fffffffff,3.0,0.0
8324e9fffffffff,2.0,0.0
832500fffffffff,2.0,0.0
83250bfffffffff,3.0,0.0
832510fffffffff,2.0,0.0
832512fffffffff,28.0,0.0
832513fffffffff,19.0,0.0
832515fffffffff,2.0,0.0
832516fffffffff,11.0,0.0
83251cfffffffff,5.0,0.0
832540fffffffff,14.0,0.0
832541fffffffff,4.0,0.0
832546fffffffff,13.0,0.0
832550fffffffff,2.0,0.0
832553fffffffff,8.0,0.0
83255afffffffff,318.0,1.0
83255bfffffffff,27.0,0.0
832571fffffffff,51.0,0.0
832573fffffffff,2.0,0.0
832586fffffffff,2.0,2.0
8325a1fffffffff,3.0,2.0
8325a4fffffffff,15.0,0.0
8325a8fffffffff,1.0,0.0
8325acfffffffff,74.0,0.0
8325aefffffffff,16.0,0.0
8325b0fffffffff,36.0,7.0
8325b4fffffffff,14.0,2.0
8325b6fffffffff,2.0,2.0
832600fffffffff,445.0,0.0
832601fffffffff,389.0,0.0
832602fffffffff,110.0,0.0
832603fffffffff,373.0,0.0
832604fffffffff,192.0,0.0
832605fffffffff,761.0,0.0
832606fffffffff,58.0,0.0
832608fffffffff,386.0,0.0
832609fffffffff,152.0,0.0
83260afffffffff,714.0,0.0
83260bfffffffff,486.0,0.0
83260cfffffffff,63.0,0.0
83260dfffffffff,366.0,0.0
83260efffffffff,401.0,0.0
832610fffffffff,259.0,0.0
832611fffffffff,39.0,0.0
832612fffffffff,86.0,0.0
832613fffffffff,19.0,0.0
832614fffffffff,43.0,0.0
832615fffffffff,168.0,0.0
832616fffffffff,506.0,0.0
832618fffffffff,543.0,0.0
832619fffffffff,99.0,0.0
83261afffffffff,217.0,0.0
83261bfffffffff,135.0,0.0
83261cfffffffff,34.0,0.0
83261dfffffffff,81.0,0.0
83261efffffffff,33.0,0.0
832620fffffffff,1521.0,0.0
832621fffffffff,1791.0,0.0
832622fffffffff,291.0,0.0
832623fffffffff,778.0,0.0
832624fffffffff,727.0,0.0
832625fffffffff,994.0,0.0
832626fffffffff,1452.0,0.0
832628fffffffff,390.0,0.0
832629fffffffff,404.0,0.0
83262afffffffff,75.0,0.0
83262bfffffffff,456.0,0.0
83262cfffffffff,6401.0,0.0
83262dfffffffff,1073.0,0.0
83262efffffffff,785.0,0.0
832630fffffffff,84.0,0.0
832631fffffffff,64.0,0.0
832632fffffffff,23.0,0.0
832633fffffffff,215.0,0.0
832634fffffffff,299.0,0.0
832635fffffffff,118.0,0.0
832636fffffffff,357.0,0.0
832640fffffffff,1999.0,0.0
832641fffffffff,543.0,0.0
832642fffffffff,225.0,0.0
832643fffffffff,357.0,0.0
832644fffffffff,292.0,0.0
832645fffffffff,282.0,0.0
832646fffffffff,2835.0,0.0
832648fffffffff,499.0,0.0
832649fffffffff,1579.0,0.0
83264afffffffff,423.0,0.0
83264bfffffffff,341.0,0.0
83264cfffffffff,1167.0,0.0
83264dfffffffff,1795.0,0.0
83264efffffffff,414.0,0.0
832650fffffffff,365.0,0.0
832651fffffffff,289.0,0.0
832652fffffffff,610.0,0.0
832653fffffffff,1377.0,0.0
832654fffffffff,348.0,0.0
832655fffffffff,1631.0,0.0
832656fffffffff,2732.0,0.0
832658fffffffff,66.0,0.0
832659fffffffff,2049.0,0.0
83265afffffffff,575.0,0.0
83265bfffffffff,1062.0,0.0
83265cfffffffff,43.0,0.0
83265dfffffffff,260.0,0.0
83265efffffffff,175.0,0.0
832660fffffffff,425.0,0.0
832661fffffffff,1676.0,0.0
832662fffffffff,1079.0,0.0
832663fffffffff,1134.0,0.0
832664fffffffff,17705.0,0.0
832665fffffffff,723.0,0.0
832666fffffffff,1985.0,0.0
832668fffffffff,1911.0,0.0
832669fffffffff,239.0,0.0
83266afffffffff,527.0,0.0
83266bfffffffff,1015.0,0.0
83266cfffffffff,581.0,0.0
83266dfffffffff,2444.0,0.0
83266efffffffff,779.0,0.0
832670fffffffff,328.0,0.0
832671fffffffff,419.0,0.0
832672fffffffff,87.0,0.0
832673fffffffff,234.0,0.0
832674fffffffff,712.0,0.0
832675fffffffff,615.0,0.0
832676fffffffff,226.0,0.0
832680fffffffff,157.0,0.0
832681fffffffff,13344.0,0.0
832682fffffffff,29.0,0.0
832683fffffffff,741.0,0.0
832684fffffffff,30.0,0.0
832685fffffffff,1956.0,0.0
832688fffffffff,5841.0,0.0
832689fffffffff,1118.0,0.0
83268afffffffff,504.0,0.0
83268bfffffffff,228.0,0.0
83268cfffffffff,19108.0,0.0
83268dfffffffff,787.0,0.0
83268efffffffff,456.0,0.0
832690fffffffff,708.0,0.0
832691fffffffff,2.0,0.0
832692fffffffff,383.0,0.0
832693fffffffff,48.0,0.0
832694fffffffff,698.0,0.0
832695fffffffff,71.0,0.0
832696fffffffff,9660.0,0.0
832698fffffffff,272.0,0.0
832699fffffffff,212.0,0.0
83269afffffffff,18.0,0.0
83269bfffffffff,178.0,0.0
83269cfffffffff,2123.0,0.0
83269dfffffffff,263.0,0.0
83269efffffffff,63.0,0.0
8326a0fffffffff,36.0,0.0
8326a1fffffffff,118.0,0.0
8326a2fffffffff,159.0,0.0
8326a3fffffffff,43.0,0.0
8326a4fffffffff,34.0,0.0
8326a5fffffffff,411.0,0.0
8326a6fffffffff,10.0,0.0
8326a8fffffffff,1323.0,0.0
8326a9fffffffff,542.0,0.0
8326aafffffffff,7793.0,0.0
8326abfffffffff,861.0,0.0
8326acfffffffff,327.0,0.0
8326adfffffffff,342.0,0.0
8326aefffffffff,916.0,0.0
8326b0fffffffff,197.0,0.0
8326b1fffffffff,44.0,0.0
8326b2fffffffff,63.0,0.0
8326b3fffffffff,78.0,0.0
8326b4fffffffff,40.0,0.0
8326b5fffffffff,113.0,0.0
8326b6fffffffff,92.0,0.0
8326c0fffffffff,96.0,0.0
8326c1fffffffff,2355.0,0.0
8326c2fffffffff,217.0,0.0
8326c3fffffffff,243.0,0.0
8326c4fffffffff,145.0,0.0
8326c5fffffffff,675.0,0.0
8326c6fffffffff,75.0,0.0
8326c8fffffffff,4176.0,0.0
8326c9fffffffff,454.0,0.0
8326cafffffffff,945.0,0.0
8326cbfffffffff,3444.0,0.0
8326ccfffffffff,138.0,0.0
8326cdfffffffff,168.0,0.0
8326cefffffffff,105.0,0.0
8326d0fffffffff,380.0,0.0
8326d1fffffffff,775.0,0.0
8326d2fffffffff,60.0,0.0
8326d3fffffffff,631.0,0.0
8326d4fffffffff,1061.0,0.0
8326d5fffffffff,319.0,0.0
8326d6fffffffff,369.0,0.0
8326d8fffffffff,115.0,0.0
8326d9fffffffff,754.0,0.0
8326dafffffffff,402.0,0.0
8326dbfffffffff,281.0,0.0
8326dcfffffffff,218.0,0.0
8326ddfffffffff,429.0,0.0
8326defffffffff,2195.0,0.0
8326e0fffffffff,430.0,0.0
8326e1fffffffff,172.0,0.0
8326e2fffffffff,580.0,0.0
8326e3fffffffff,533.0,0.0
8326e4fffffffff,638.0,0.0
8326e5fffffffff,2377.0,0.0
8326e6fffffffff,232.0,0.0
8326e8fffffffff,213.0,0.0
8326e9fffffffff,351.0,0.0
8326eafffffffff,212.0,0.0
8326ebfffffffff,68.0,0.0
8326ecfffffffff,593.0,0.0
8326edfffffffff,762.0,0.0
8326eefffffffff,279.0,0.0
8326f0fffffffff,386.0,0.0
8326f1fffffffff,469.0,0.0
8326f2fffffffff,3392.0,0.0
8326f3fffffffff,535.0,0.0
8326f4fffffffff,230.0,0.0
8326f5fffffffff,249.0,0.0
8326f6fffffffff,324.0,0.0
832700fffffffff,24.0,0.0
832701fffffffff,15.0,0.0
832702fffffffff,830.0,0.0
832703fffffffff,784.0,0.0
832706fffffffff,24.0,0.0
832708fffffffff,142.0,0.0
832709fffffffff,2510.0,0.0
83270afffffffff,465.0,0.0
83270bfffffffff,235.0,0.0
83270cfffffffff,25.0,0.0
83270efffffffff,292.0,0.0
832710fffffffff,60.0,0.0
832711fffffffff,418.0,0.0
832712fffffffff,49.0,0.0
832713fffffffff,1244.0,0.0
832714fffffffff,2.0,0.0
832715fffffffff,12.0,0.0
832716fffffffff,5.0,0.0
832718fffffffff,453.0,0.0
832719fffffffff,1308.0,0.0
83271afffffffff,202.0,0.0
83271bfffffffff,466.0,0.0
83271cfffffffff,2330.0,0.0
83271dfffffffff,332.0,0.0
83271efffffffff,371.0,0.0
83272bfffffffff,7.0,0.0
832740fffffffff,521.0,0.0
832741fffffffff,748.0,0.0
832742fffffffff,615.0,0.0
832743fffffffff,1566.0,0.0
832744fffffffff,1247.0,0.0
832745fffffffff,584.0,0.0
832746fffffffff,1297.0,0.0
832748fffffffff,4538.0,0.0
832749fffffffff,3214.0,0.0
83274afffffffff,445.0,0.0
83274bfffffffff,1940.0,0.0
83274cfffffffff,910.0,0.0
83274dfffffffff,3233.0,0.0
83274efffffffff,1927.0,0.0
832750fffffffff,264.0,0.0
832751fffffffff,699.0,0.0
832752fffffffff,3592.0,0.0
832753fffffffff,981.0,0.0
832754fffffffff,2101.0,0.0
832755fffffffff,320.0,0.0
832756fffffffff,9637.0,0.0
832758fffffffff,5389.0,0.0
832759fffffffff,8241.0,0.0
83275afffffffff,840.0,0.0
83275bfffffffff,1430.0,0.0
83275cfffffffff,2103.0,0.0
83275dfffffffff,6077.0,0.0
83275efffffffff,867.0,0.0
832760fffffffff,9.0,0.0
832761fffffffff,19.0,0.0
832763fffffffff,3057.0,0.0
832765fffffffff,11.0,0.0
832766fffffffff,9.0,0.0
832768fffffffff,390.0,0.0
832769fffffffff,1049.0,0.0
83276afffffffff,484.0,0.0
83276bfffffffff,1477.0,0.0
83276cfffffffff,216.0,0.0
83276dfffffffff,907.0,0.0
83276efffffffff,794.0,0.0
832770fffffffff,540.0,0.0
832771fffffffff,63.0,0.0
832772fffffffff,272.0,0.0
832773fffffffff,186.0,0.0
832774fffffffff,67.0,0.0
832775fffffffff,14.0,0.0
832776fffffffff,7.0,0.0
832780fffffffff,93.0,0.0
832781fffffffff,120.0,0.0
832782fffffffff,15.0,0.0
832783fffffffff,30.0,0.0
832784fffffffff,50.0,0.0
832785fffffffff,143.0,0.0
832786fffffffff,200.0,0.0
832788fffffffff,127.0,0.0
832789fffffffff,10.0,0.0
83278afffffffff,7.0,0.0
83278bfffffffff,357.0,0.0
83278cfffffffff,509.0,0.0
83278dfffffffff,183.0,0.0
83278efffffffff,106.0,0.0
832790fffffffff,352.0,0.0
832791fffffffff,150.0,0.0
832792fffffffff,2608.0,0.0
832793fffffffff,218.0,0.0
832794fffffffff,107.0,0.0
832795fffffffff,65.0,0.0
832796fffffffff,277.0,0.0
832798fffffffff,250.0,0.0
832799fffffffff,213.0,0.0
83279afffffffff,159.0,0.0
83279bfffffffff,32.0,0.0
83279cfffffffff,252.0,0.0
83279dfffffffff,24.0,0.0
83279efffffffff,1062.0,0.0
8327a0fffffffff,1546.0,0.0
8327a1fffffffff,58.0,0.0
8327a2fffffffff,63.0,0.0
8327a3fffffffff,85.0,0.0
8327a4fffffffff,85.0,0.0
8327a5fffffffff,41.0,0.0
8327a6fffffffff,338.0,0.0
8327a8fffffffff,433.0,0.0
8327a9fffffffff,419.0,0.0
8327aafffffffff,421.0,0.0
8327abfffffffff,166.0,0.0
8327acfffffffff,164.0,0.0
8327adfffffffff,560.0,0.0
8327aefffffffff,280.0,0.0
8327b0fffffffff,19.0,0.0
8327b1fffffffff,79.0,0.0
8327b2fffffffff,261.0,0.0
8327b3fffffffff,112.0,0.0
8327b4fffffffff,33.0,0.0
8327b5fffffffff,108.0,0.0
8327b6fffffffff,334.0,0.0
832800fffffffff,3.0,0.0
832802fffffffff,1400.0,0.0
832803fffffffff,7.0,0.0
832806fffffffff,777.0,0.0
832810fffffffff,48.0,0.0
832811fffffffff,285.0,0.0
832812fffffffff,182.0,0.0
832813fffffffff,1706.0,0.0
832814fffffffff,854.0,0.0
832815fffffffff,983.0,0.0
832816fffffffff,139.0,0.0
832818fffffffff,574.0,0.0
832819fffffffff,517.0,0.0
83281afffffffff,312.0,0.0
83281bfffffffff,1350.0,0.0
83281cfffffffff,1179.0,0.0
83281dfffffffff,61.0,0.0
83281efffffffff,2029.0,0.0
832830fffffffff,36121.0,0.0
832831fffffffff,1373.0,0.0
832832fffffffff,12283.0,0.0
832833fffffffff,1893.0,0.0
832834fffffffff,36762.0,0.0
832835fffffffff,1213.0,0.0
832836fffffffff,1985.0,0.0
832880fffffffff,161.0,0.0
832881fffffffff,436.0,0.0
832882fffffffff,42.0,0.0
832883fffffffff,72.0,0.0
832884fffffffff,5443.0,0.0
832885fffffffff,1860.0,0.0
832886fffffffff,57.0,0.0
832888fffffffff,2926.0,0.0
832889fffffffff,2832.0,0.0
83288afffffffff,2183.0,0.0
83288bfffffffff,981.0,0.0
83288cfffffffff,1292.0,0.0
83288dfffffffff,1290.0,0.0
83288efffffffff,832.0,0.0
832890fffffffff,529.0,0.0
832891fffffffff,129.0,0.0
832892fffffffff,1424.0,0.0
832893fffffffff,2129.0,0.0
832894fffffffff,864.0,0.0
832895fffffffff,68.0,0.0
832896fffffffff,61.0,0.0
832898fffffffff,2987.0,0.0
832899fffffffff,20.0,0.0
83289afffffffff,174.0,0.0
83289bfffffffff,653.0,0.0
83289cfffffffff,24.0,0.0
83289dfffffffff,270.0,0.0
83289efffffffff,1154.0,0.0
8328a0fffffffff,9.0,0.0
8328a1fffffffff,117.0,0.0
8328a2fffffffff,57.0,0.0
8328a3fffffffff,102.0,0.0
8328a4fffffffff,93.0,0.0
8328a5fffffffff,6.0,0.0
8328a6fffffffff,195.0,0.0
8328a8fffffffff,10.0,0.0
8328a9fffffffff,1834.0,0.0
8328aafffffffff,75.0,0.0
8328abfffffffff,172.0,0.0
8328acfffffffff,96.0,0.0
8328adfffffffff,441.0,0.0
8328aefffffffff,832.0,0.0
8328b0fffffffff,723.0,0.0
8328b1fffffffff,2308.0,0.0
8328b2fffffffff,488.0,0.0
8328b3fffffffff,416.0,0.0
8328b4fffffffff,9.0,0.0
8328b5fffffffff,106.0,0.0
8328b6fffffffff,2024.0,0.0
8328c2fffffffff,88.0,0.0
8328c6fffffffff,3306.0,0.0
8328cafffffffff,2.0,0.0
8328d0fffffffff,1728.0,0.0
8328d1fffffffff,13168.0,0.0
8328d2fffffffff,553.0,0.0
8328d3fffffffff,950.0,0.0
8328d4fffffffff,679.0,0.0
8328d5fffffffff,24885.0,0.0
8328d6fffffffff,2003.0,0.0
8328d8fffffffff,1339.0,0.0
8328d9fffffffff,315.0,0.0
8328dafffffffff,43.0,0.0
8328dcfffffffff,1696.0,0.0
8328ddfffffffff,398.0,0.0
8328defffffffff,14373.0,0.0
8328e6fffffffff,5.0,0.0
8328f0fffffffff,6726.0,0.0
8328f1fffffffff,1997.0,0.0
8328f2fffffffff,183.0,0.0
8328f3fffffffff,740.0,0.0
8328f4fffffffff,2109.0,0.0
8328f5fffffffff,3733.0,0.0
8328f6fffffffff,565.0,0.0
832912fffffffff,6639.0,0.0
832913fffffffff,204.0,0.0
832916fffffffff,16.0,0.0
83291afffffffff,251.0,0.0
832980fffffffff,120.0,0.0
832981fffffffff,55.0,0.0
832982fffffffff,27.0,0.0
832983fffffffff,2.0,0.0
832984fffffffff,532.0,0.0
832985fffffffff,137.0,0.0
832986fffffffff,4017.0,0.0
832988fffffffff,118.0,0.0
832989fffffffff,3460.0,0.0
83298afffffffff,3.0,0.0
83298bfffffffff,47.0,0.0
83298cfffffffff,365.0,0.0
83298dfffffffff,460.0,0.0
83298efffffffff,322.0,0.0
832990fffffffff,59.0,0.0
832991fffffffff,48.0,0.0
832992fffffffff,14.0,0.0
832993fffffffff,159.0,0.0
832994fffffffff,15.0,0.0
832995fffffffff,547.0,0.0
832996fffffffff,39.0,0.0
832998fffffffff,26.0,0.0
832999fffffffff,16.0,0.0
83299afffffffff,4.0,0.0
83299bfffffffff,87.0,0.0
83299cfffffffff,2.0,0.0
83299dfffffffff,7.0,0.0
83299efffffffff,13.0,0.0
8329a0fffffffff,6641.0,0.0
8329a1fffffffff,19603.0,0.0
8329a2fffffffff,814.0,0.0
8329a3fffffffff,1291.0,0.0
8329a4fffffffff,18872.0,0.0
8329a5fffffffff,21053.0,0.0
8329a6fffffffff,2754.0,0.0
8329a8fffffffff,1087.0,0.0
8329a9fffffffff,1821.0,0.0
8329aafffffffff,97.0,0.0
8329abfffffffff,1437.0,0.0
8329acfffffffff,976.0,0.0
8329adfffffffff,3826.0,0.0
8329aefffffffff,881.0,0.0
8329b0fffffffff,1576.0,0.0
8329b1fffffffff,1242.0,0.0
8329b2fffffffff,462.0,0.0
8329b3fffffffff,117.0,0.0
8329b4fffffffff,55.0,0.0
8329b5fffffffff,578.0,0.0
8329b6fffffffff,4339.0,0.0
832a06fffffffff,173.0,0.0
832a10fffffffff,64626.0,0.0
832a12fffffffff,3835.0,0.0
832a13fffffffff,10043.0,0.0
832a14fffffffff,12721.0,0.0
832a15fffffffff,5574.0,0.0
832a16fffffffff,3002.0,0.0
832a1afffffffff,3174.0,0.0
832a30fffffffff,27857.0,0.0
832a31fffffffff,7086.0,0.0
832a32fffffffff,6957.0,0.0
832a33fffffffff,8973.0,0.0
832a34fffffffff,10026.0,0.0
832a36fffffffff,7098.0,0.0
832a4cfffffffff,1107.0,0.0
832a80fffffffff,644.0,0.0
832a81fffffffff,2069.0,0.0
832a82fffffffff,961.0,0.0
832a83fffffffff,88.0,0.0
832a84fffffffff,4678.0,0.0
832a85fffffffff,2593.0,0.0
832a86fffffffff,1264.0,0.0
832a88fffffffff,695.0,0.0
832a89fffffffff,1379.0,0.0
832a8afffffffff,3160.0,0.0
832a8bfffffffff,2851.0,0.0
832a8cfffffffff,4649.0,0.0
832a8dfffffffff,1783.0,0.0
832a8efffffffff,1403.0,0.0
832a90fffffffff,2189.0,0.0
832a91fffffffff,743.0,0.0
832a92fffffffff,964.0,0.0
832a93fffffffff,2423.0,0.0
832a94fffffffff,3213.0,0.0
832a95fffffffff,6359.0,0.0
832a96fffffffff,382.0,0.0
832a98fffffffff,45.0,0.0
832a99fffffffff,1602.0,0.0
832a9afffffffff,362.0,0.0
832a9bfffffffff,1206.0,0.0
832a9cfffffffff,705.0,0.0
832a9dfffffffff,338.0,0.0
832a9efffffffff,270.0,0.0
832aa0fffffffff,2216.0,0.0
832aa1fffffffff,10028.0,0.0
832aa2fffffffff,796.0,0.0
832aa3fffffffff,6030.0,0.0
832aa4fffffffff,15739.0,0.0
832aa5fffffffff,2034.0,0.0
832aa6fffffffff,2336.0,0.0
832aa8fffffffff,21869.0,0.0
832aa9fffffffff,6119.0,0.0
832aaafffffffff,7586.0,0.0
832aabfffffffff,844.0,0.0
832aacfffffffff,14948.0,0.0
832aadfffffffff,26313.0,0.0
832aaefffffffff,6594.0,0.0
832ab0fffffffff,2037.0,0.0
832ab1fffffffff,3221.0,0.0
832ab2fffffffff,12476.0,0.0
832ab3fffffffff,6692.0,0.0
832ab4fffffffff,8224.0,0.0
832ab5fffffffff,2648.0,0.0
832ab6fffffffff,2489.0,0.0
832ac6fffffffff,45.0,0.0
832ad0fffffffff,882.0,0.0
832ad1fffffffff,294.0,0.0
832ad2fffffffff,366.0,0.0
832ad3fffffffff,1728.0,0.0
832ad4fffffffff,572.0,0.0
832ad5fffffffff,989.0,0.0
832ad6fffffffff,2890.0,0.0
832af0fffffffff,2767.0,0.0
832af1fffffffff,682.0,0.0
832af2fffffffff,278.0,0.0
832af3fffffffff,500.0,0.0
832af6fffffffff,10174.0,0.0
832b00fffffffff,1744.0,0.0
832b01fffffffff,7837.0,0.0
832b02fffffffff,336.0,0.0
832b03fffffffff,2166.0,0.0
832b05fffffffff,1068.0,0.0
832b06fffffffff,1012.0,0.0
832b0afffffffff,1516.0,0.0
832b0cfffffffff,2416.0,0.0
832b0efffffffff,1132.0,0.0
832b10fffffffff,389.0,0.0
832b11fffffffff,279.0,0.0
832b12fffffffff,5716.0,0.0
832b13fffffffff,28.0,0.0
832b14fffffffff,917.0,0.0
832b15fffffffff,28.0,0.0
832b16fffffffff,6664.0,0.0
832b18fffffffff,1817.0,0.0
832b19fffffffff,782.0,0.0
832b1afffffffff,4069.0,0.0
832b1bfffffffff,139.0,0.0
832b1cfffffffff,690.0,0.0
832b1dfffffffff,822.0,0.0
832b1efffffffff,139.0,0.0
832b21fffffffff,61.0,0.0
832b22fffffffff,195.0,0.0
832b23fffffffff,521.0,0.0
832b24fffffffff,10.0,0.0
832b25fffffffff,41.0,0.0
832b28fffffffff,188.0,0.0
832b2afffffffff,254.0,0.0
832b2cfffffffff,295.0,0.0
832b2efffffffff,659.0,0.0
832b30fffffffff,702.0,0.0
832b31fffffffff,785.0,0.0
832b32fffffffff,172.0,0.0
832b33fffffffff,855.0,0.0
832b34fffffffff,12.0,0.0
832b36fffffffff,46.0,0.0
832b80fffffffff,648.0,0.0
832b81fffffffff,10840.0,0.0
832b82fffffffff,159.0,0.0
832b83fffffffff,11776.0,0.0
832b85fffffffff,1079.0,0.0
832b86fffffffff,1.0,0.0
832b88fffffffff,1484.0,0.0
832b89fffffffff,6567.0,0.0
832b8afffffffff,3889.0,0.0
832b8bfffffffff,2954.0,0.0
832b8cfffffffff,4201.0,0.0
832b8dfffffffff,7253.0,0.0
832b8efffffffff,4499.0,0.0
832b90fffffffff,1162.0,0.0
832b91fffffffff,420.0,0.0
832b92fffffffff,154.0,0.0
832b93fffffffff,591.0,0.0
832b94fffffffff,1088.0,0.0
832b95fffffffff,4.0,0.0
832b96fffffffff,173.0,0.0
832b98fffffffff,13801.0,0.0
832b99fffffffff,5891.0,0.0
832b9afffffffff,3343.0,0.0
832b9bfffffffff,26075.0,0.0
832b9cfffffffff,355.0,0.0
832b9dfffffffff,20599.0,0.0
832b9efffffffff,2174.0,0.0
832ba0fffffffff,2770.0,0.0
832ba1fffffffff,88.0,0.0
832ba3fffffffff,1.0,0.0
832ba5fffffffff,6070.0,0.0
832ba6fffffffff,2.0,0.0
832ba8fffffffff,4009.0,0.0
832ba9fffffffff,484.0,0.0
832baafffffffff,35262.0,0.0
832babfffffffff,2617.0,0.0
832bacfffffffff,20847.0,0.0
832badfffffffff,285.0,0.0
832baefffffffff,8380.0,0.0
832bb0fffffffff,2.0,0.0
832bb2fffffffff,168.0,0.0
832bb3fffffffff,2037.0,0.0
832c00fffffffff,237.0,23.0
832c01fffffffff,53.0,8.0
832c02fffffffff,6.0,2.0
832c03fffffffff,72.0,16.0
832c04fffffffff,789.0,0.0
832c05fffffffff,182.0,0.0
832c06fffffffff,143.0,17.0
832c08fffffffff,7.0,0.0
832c09fffffffff,52.0,6.0
832c0afffffffff,11.0,2.0
832c0bfffffffff,268.0,80.0
832c0cfffffffff,93.0,0.0
832c0dfffffffff,7.0,7.0
832c0efffffffff,3.0,0.0
832c10fffffffff,9.0,0.0
832c11fffffffff,9.0,0.0
832c12fffffffff,16.0,0.0
832c13fffffffff,20.0,2.0
832c14fffffffff,13.0,0.0
832c15fffffffff,48.0,1.0
832c16fffffffff,1.0,0.0
832c18fffffffff,11.0,2.0
832c19fffffffff,57.0,6.0
832c1afffffffff,25.0,0.0
832c1bfffffffff,4.0,4.0
832c1cfffffffff,4.0,0.0
832c1dfffffffff,29.0,4.0
832c1efffffffff,38.0,3.0
832c20fffffffff,74.0,1.0
832c21fffffffff,180.0,0.0
832c22fffffffff,31.0,0.0
832c23fffffffff,66.0,3.0
832c24fffffffff,13.0,0.0
832c26fffffffff,53.0,3.0
832c28fffffffff,247.0,0.0
832c2afffffffff,493.0,2.0
832c2bfffffffff,3.0,0.0
832c2cfffffffff,17.0,0.0
832c2dfffffffff,1.0,1.0
832c2efffffffff,67.0,0.0
832c30fffffffff,3.0,0.0
832c31fffffffff,27.0,5.0
832c32fffffffff,15.0,0.0
832c33fffffffff,54.0,4.0
832c34fffffffff,4.0,0.0
832c35fffffffff,6.0,0.0
832c36fffffffff,18.0,3.0
832c42fffffffff,12.0,0.0
832c56fffffffff,4.0,2.0
832c62fffffffff,13.0,0.0
832c66fffffffff,2.0,0.0
832c6afffffffff,5.0,0.0
832c6dfffffffff,2.0,0.0
832c72fffffffff,16.0,0.0
832c76fffffffff,49.0,0.0
832c81fffffffff,4.0,2.0
832c83fffffffff,18.0,2.0
832c85fffffffff,1.0,0.0
832c88fffffffff,3.0,0.0
832c89fffffffff,9.0,0.0
832c8afffffffff,4.0,0.0
832c8bfffffffff,1.0,0.0
832c8cfffffffff,7.0,2.0
832c8dfffffffff,43.0,6.0
832c8efffffffff,30.0,10.0
832c90fffffffff,185.0,0.0
832c91fffffffff,80.0,0.0
832c93fffffffff,1370.0,0.0
832c9bfffffffff,2.0,0.0
832c9cfffffffff,20.0,0.0
832c9dfffffffff,32.0,3.0
832ca1fffffffff,2.0,0.0
832ca2fffffffff,2.0,0.0
832ca4fffffffff,52.0,0.0
832ca8fffffffff,22.0,0.0
832ca9fffffffff,4.0,2.0
832caafffffffff,6.0,0.0
832cabfffffffff,14.0,0.0
832cacfffffffff,164.0,22.0
832cadfffffffff,25.0,0.0
832cb1fffffffff,1.0,0.0
832cc0fffffffff,72.0,18.0
832cc1fffffffff,3.0,3.0
832cc2fffffffff,55.0,8.0
832cc3fffffffff,89.0,6.0
832cc6fffffffff,12.0,4.0
832ccafffffffff,7.0,2.0
832ccbfffffffff,54.0,17.0
832ccefffffffff,28.0,0.0
832cd3fffffffff,3.0,2.0
832cd4fffffffff,172.0,82.0
832cd5fffffffff,177.0,74.0
832cd6fffffffff,2.0,0.0
832cd8fffffffff,3.0,0.0
832cd9fffffffff,4.0,2.0
832cdafffffffff,2.0,0.0
832cdcfffffffff,9.0,1.0
832cddfffffffff,60.0,6.0
832cdefffffffff,1.0,0.0
832ce4fffffffff,55.0,0.0
832ce5fffffffff,54.0,0.0
832ce6fffffffff,5.0,0.0
832cecfffffffff,1.0,0.0
832cf0fffffffff,303.0,84.0
832cf1fffffffff,10.0,0.0
832cf2fffffffff,53.0,22.0
832cf3fffffffff,2141.0,332.0
832cf4fffffffff,10.0,4.0
832cf5fffffffff,50.0,0.0
832cf6fffffffff,12.0,3.0
832d00fffffffff,43.0,0.0
832d01fffffffff,28.0,0.0
832d02fffffffff,60.0,0.0
832d03fffffffff,178.0,0.0
832d04fffffffff,16.0,0.0
832d05fffffffff,3.0,0.0
832d06fffffffff,46.0,0.0
832d10fffffffff,289.0,38.0
832d11fffffffff,7.0,2.0
832d12fffffffff,464.0,80.0
832d13fffffffff,26.0,0.0
832d14fffffffff,127.0,0.0
832d15fffffffff,35.0,0.0
