cell_id,Colinus virginianus,Colinus virginianus [virginianus Group],Colinus virginianus graysoni/nigripectus,Colinus virginianus [pectoralis Group],Colinus virginianus [coyoleos Group]
842af61ffffffff,8.0,0.0,0.0,0.0,0.0
842af63ffffffff,8.0,0.0,0.0,0.0,0.0
842af65ffffffff,6.0,0.0,0.0,0.0,0.0
842af67ffffffff,2.0,2.0,0.0,0.0,0.0
842af69ffffffff,2.0,2.0,0.0,0.0,0.0
842af6bffffffff,14.0,1.0,0.0,0.0,0.0
842af6dffffffff,2.0,2.0,0.0,0.0,0.0
842b0c5ffffffff,2.0,0.0,0.0,0.0,0.0
842b121ffffffff,2.0,0.0,0.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0,0.0,0.0
842b1a5ffffffff,2.0,0.0,0.0,0.0,0.0
842b819ffffffff,10.0,0.0,0.0,0.0,0.0
842b833ffffffff,2.0,0.0,0.0,0.0,0.0
842b83bffffffff,2.0,0.0,0.0,0.0,0.0
842b891ffffffff,8.0,0.0,0.0,0.0,0.0
842b893ffffffff,2.0,0.0,0.0,0.0,0.0
842b8a3ffffffff,2.0,0.0,0.0,0.0,0.0
842b8b3ffffffff,4.0,0.0,0.0,0.0,0.0
842b8b5ffffffff,2.0,0.0,0.0,0.0,0.0
842b8cbffffffff,6.0,0.0,0.0,0.0,0.0
842b94dffffffff,1.0,0.0,0.0,0.0,0.0
842b987ffffffff,3.0,0.0,0.0,0.0,0.0
842b993ffffffff,3.0,0.0,0.0,0.0,0.0
842b99bffffffff,2.0,0.0,0.0,0.0,0.0
842b9b7ffffffff,2.0,0.0,0.0,0.0,0.0
842b9d1ffffffff,4.0,0.0,0.0,0.0,0.0
842ba87ffffffff,11.0,0.0,0.0,0.0,0.0
842baa1ffffffff,3.0,0.0,0.0,0.0,0.0
842baa5ffffffff,4.0,0.0,0.0,0.0,0.0
842baa7ffffffff,2.0,0.0,0.0,0.0,0.0
842bac3ffffffff,2.0,0.0,0.0,0.0,0.0
842bac5ffffffff,8.0,0.0,0.0,0.0,0.0
842bae7ffffffff,1.0,0.0,0.0,0.0,0.0
842bae9ffffffff,6.0,0.0,0.0,0.0,0.0
8444133ffffffff,10.0,0.0,0.0,0.0,0.0
8444137ffffffff,1.0,0.0,0.0,0.0,0.0
8444165ffffffff,1.0,0.0,0.0,0.0,0.0
84441a1ffffffff,1.0,0.0,0.0,0.0,0.0
84441a3ffffffff,2.0,0.0,0.0,0.0,0.0
84441a5ffffffff,2.0,0.0,0.0,0.0,0.0
84441a7ffffffff,2.0,0.0,0.0,0.0,0.0
84441a9ffffffff,4.0,0.0,0.0,0.0,0.0
84441abffffffff,48.0,2.0,0.0,0.0,0.0
84441adffffffff,6.0,0.0,0.0,0.0,0.0
84441e5ffffffff,13.0,3.0,0.0,0.0,0.0
8444325ffffffff,2.0,0.0,0.0,0.0,0.0
8444401ffffffff,2.0,0.0,0.0,0.0,0.0
8444405ffffffff,5.0,0.0,0.0,0.0,0.0
8444409ffffffff,2.0,0.0,0.0,0.0,0.0
844440dffffffff,14.0,0.0,0.0,0.0,0.0
8444411ffffffff,2.0,0.0,0.0,0.0,0.0
8444429ffffffff,2.0,0.0,0.0,0.0,0.0
844442dffffffff,3.0,0.0,0.0,0.0,0.0
8444437ffffffff,2.0,0.0,0.0,0.0,0.0
8444451ffffffff,1.0,0.0,0.0,0.0,0.0
8444459ffffffff,28.0,0.0,0.0,0.0,0.0
844445dffffffff,6.0,0.0,0.0,0.0,0.0
8444461ffffffff,11.0,0.0,0.0,0.0,0.0
8444465ffffffff,3.0,0.0,0.0,0.0,0.0
8444469ffffffff,1.0,0.0,0.0,0.0,0.0
844446bffffffff,4.0,0.0,0.0,0.0,0.0
844446dffffffff,1.0,0.0,0.0,0.0,0.0
8444521ffffffff,2.0,0.0,0.0,0.0,0.0
844452dffffffff,2.0,0.0,0.0,0.0,0.0
844455bffffffff,6.0,0.0,0.0,0.0,0.0
8444633ffffffff,73.0,0.0,0.0,0.0,0.0
84446c9ffffffff,2.0,0.0,0.0,0.0,0.0
84446cdffffffff,3.0,0.0,0.0,0.0,0.0
84446ddffffffff,1.0,0.0,0.0,0.0,0.0
84446e1ffffffff,1.0,0.0,0.0,0.0,0.0
84446e5ffffffff,11.0,0.0,0.0,0.0,0.0
84446edffffffff,6.0,0.0,0.0,0.0,0.0
8444869ffffffff,12.0,0.0,0.0,0.0,0.0
844486bffffffff,6.0,0.0,0.0,0.0,0.0
8444a2dffffffff,2.0,0.0,0.0,0.0,0.0
8444a53ffffffff,1.0,0.0,0.0,0.0,0.0
8444a8bffffffff,6.0,4.0,0.0,0.0,0.0
8444a91ffffffff,4.0,0.0,0.0,0.0,0.0
8444a93ffffffff,5.0,0.0,0.0,0.0,0.0
8444a95ffffffff,2.0,0.0,0.0,0.0,0.0
8444a9bffffffff,3.0,1.0,0.0,0.0,0.0
8444a9dffffffff,2.0,2.0,0.0,0.0,0.0
8444ac1ffffffff,3.0,0.0,0.0,0.0,0.0
8444ac5ffffffff,3.0,0.0,0.0,0.0,0.0
8444acbffffffff,3.0,3.0,0.0,0.0,0.0
8444acdffffffff,55.0,0.0,0.0,0.0,0.0
8444ad1ffffffff,1.0,0.0,0.0,0.0,0.0
8444ad7ffffffff,6.0,1.0,0.0,0.0,0.0
8444ad9ffffffff,2.0,0.0,0.0,0.0,0.0
8444b57ffffffff,2.0,0.0,0.0,0.0,0.0
8444c01ffffffff,2.0,0.0,0.0,0.0,0.0
8444c03ffffffff,9.0,0.0,0.0,0.0,0.0
8444c05ffffffff,1.0,0.0,0.0,0.0,0.0
8444c0bffffffff,120.0,3.0,0.0,0.0,0.0
8444c11ffffffff,13.0,0.0,0.0,0.0,0.0
8444c13ffffffff,4.0,0.0,0.0,0.0,0.0
8444c15ffffffff,34.0,0.0,0.0,0.0,0.0
8444c19ffffffff,9.0,0.0,0.0,0.0,0.0
8444c1bffffffff,3.0,0.0,0.0,0.0,0.0
8444c1dffffffff,113.0,6.0,0.0,0.0,0.0
8444c21ffffffff,2.0,0.0,0.0,0.0,0.0
8444c23ffffffff,3.0,2.0,0.0,0.0,0.0
8444c27ffffffff,1.0,0.0,0.0,0.0,0.0
8444c31ffffffff,7.0,2.0,0.0,0.0,0.0
8444c33ffffffff,2.0,0.0,0.0,0.0,0.0
8444c35ffffffff,2.0,0.0,0.0,0.0,0.0
8444c39ffffffff,43.0,0.0,0.0,0.0,0.0
8444c3bffffffff,26.0,2.0,0.0,0.0,0.0
8444c4bffffffff,2.0,0.0,0.0,0.0,0.0
8444c51ffffffff,5.0,0.0,0.0,0.0,0.0
8444c53ffffffff,79.0,0.0,0.0,0.0,0.0
8444c57ffffffff,17.0,0.0,0.0,0.0,0.0
8444c5bffffffff,4.0,0.0,0.0,0.0,0.0
8444c85ffffffff,13.0,0.0,0.0,0.0,0.0
8444c8dffffffff,9.0,0.0,0.0,0.0,0.0
8444c91ffffffff,2.0,0.0,0.0,0.0,0.0
8444c9dffffffff,4.0,0.0,0.0,0.0,0.0
8444ca3ffffffff,3.0,0.0,0.0,0.0,0.0
8444cb9ffffffff,3.0,0.0,0.0,0.0,0.0
8444cc5ffffffff,2.0,0.0,0.0,0.0,0.0
8444cc9ffffffff,6.0,4.0,0.0,0.0,0.0
8444ccdffffffff,1.0,0.0,0.0,0.0,0.0
8444cd5ffffffff,2.0,0.0,0.0,0.0,0.0
8444cd7ffffffff,27.0,0.0,0.0,0.0,0.0
8444ce3ffffffff,4.0,0.0,0.0,0.0,0.0
8444ce5ffffffff,4.0,0.0,0.0,0.0,0.0
8444ce7ffffffff,3.0,0.0,0.0,0.0,0.0
8444ce9ffffffff,2.0,0.0,0.0,0.0,0.0
8444cebffffffff,5.0,0.0,0.0,0.0,0.0
8444cedffffffff,3.0,0.0,0.0,0.0,0.0
8444d0bffffffff,36.0,0.0,0.0,0.0,0.0
8444d17ffffffff,8.0,0.0,0.0,0.0,0.0
8444d23ffffffff,7.0,0.0,0.0,0.0,0.0
8444d31ffffffff,18.0,0.0,0.0,0.0,0.0
8444d35ffffffff,2.0,0.0,0.0,0.0,0.0
8444d3bffffffff,2.0,0.0,0.0,0.0,0.0
8444d3dffffffff,4.0,0.0,0.0,0.0,0.0
8444d55ffffffff,2.0,0.0,0.0,0.0,0.0
8444d8bffffffff,18.0,1.0,0.0,0.0,0.0
8444d97ffffffff,1.0,0.0,0.0,0.0,0.0
8444da1ffffffff,8.0,0.0,0.0,0.0,0.0
8444dc9ffffffff,2.0,0.0,0.0,0.0,0.0
8444dd1ffffffff,11.0,0.0,0.0,0.0,0.0
8444dd5ffffffff,4.0,0.0,0.0,0.0,0.0
8444dd7ffffffff,1.0,0.0,0.0,0.0,0.0
8444dddffffffff,6.0,0.0,0.0,0.0,0.0
8444de7ffffffff,6.0,0.0,0.0,0.0,0.0
8444e07ffffffff,1.0,0.0,0.0,0.0,0.0
8444e21ffffffff,2.0,0.0,0.0,0.0,0.0
8444e2bffffffff,1.0,0.0,0.0,0.0,0.0
8444e35ffffffff,1.0,0.0,0.0,0.0,0.0
8444ea1ffffffff,13.0,0.0,0.0,0.0,0.0
8444ea5ffffffff,10.0,0.0,0.0,0.0,0.0
8444ea7ffffffff,5.0,1.0,0.0,0.0,0.0
8444eadffffffff,2.0,0.0,0.0,0.0,0.0
8444f0bffffffff,1.0,0.0,0.0,0.0,0.0
8444f43ffffffff,1.0,0.0,0.0,0.0,0.0
8444f47ffffffff,1.0,1.0,0.0,0.0,0.0
84452ddffffffff,4.0,0.0,0.0,4.0,0.0
8448147ffffffff,2.0,0.0,0.0,0.0,0.0
8448825ffffffff,2.0,0.0,0.0,0.0,0.0
8448833ffffffff,3.0,3.0,0.0,0.0,0.0
8448881ffffffff,4.0,1.0,0.0,0.0,0.0
844888bffffffff,1.0,0.0,0.0,0.0,0.0
8448891ffffffff,3.0,0.0,0.0,0.0,0.0
8448897ffffffff,1.0,0.0,0.0,0.0,0.0
84488d5ffffffff,4.0,0.0,0.0,0.0,0.0
84488d7ffffffff,3.0,0.0,0.0,0.0,0.0
8448907ffffffff,2.0,2.0,0.0,0.0,0.0
8448915ffffffff,2.0,0.0,0.0,0.0,0.0
844891bffffffff,2.0,2.0,0.0,0.0,0.0
8448937ffffffff,2.0,2.0,0.0,0.0,0.0
844893bffffffff,2.0,0.0,0.0,0.0,0.0
8448959ffffffff,7.0,0.0,0.0,0.0,0.0
8448983ffffffff,1.0,1.0,0.0,0.0,0.0
844898dffffffff,6.0,0.0,0.0,0.0,0.0
8448991ffffffff,2.0,0.0,0.0,0.0,0.0
84489abffffffff,2.0,0.0,0.0,0.0,0.0
84489b9ffffffff,2.0,0.0,0.0,0.0,0.0
84489bdffffffff,1.0,1.0,0.0,0.0,0.0
84489e1ffffffff,2.0,0.0,0.0,0.0,0.0
84489e3ffffffff,2.0,0.0,0.0,0.0,0.0
84489ebffffffff,3.0,0.0,0.0,0.0,0.0
8448b33ffffffff,1.0,0.0,0.0,0.0,0.0
8448d27ffffffff,6.0,0.0,0.0,0.0,0.0
8448d43ffffffff,2.0,0.0,0.0,0.0,0.0
8448da7ffffffff,2.0,0.0,0.0,0.0,0.0
8448dd5ffffffff,1.0,0.0,0.0,0.0,0.0
8448de5ffffffff,2.0,0.0,0.0,0.0,0.0
8448ebbffffffff,2.0,0.0,0.0,0.0,0.0
8448ec3ffffffff,4.0,0.0,0.0,0.0,3.0
8448ec7ffffffff,1.0,0.0,0.0,0.0,1.0
8448eebffffffff,38.0,0.0,0.0,0.0,0.0
8448f25ffffffff,1.0,0.0,0.0,0.0,0.0
8448f3dffffffff,2.0,0.0,0.0,0.0,0.0
844986dffffffff,2.0,0.0,0.0,0.0,0.0
8449961ffffffff,8.0,0.0,0.0,2.0,0.0
8449963ffffffff,2.0,0.0,0.0,0.0,0.0
8449965ffffffff,31.0,0.0,0.0,16.0,0.0
8449967ffffffff,3.0,0.0,0.0,0.0,0.0
844996dffffffff,1.0,0.0,0.0,0.0,0.0
8449b23ffffffff,3.0,0.0,0.0,0.0,0.0
8449b37ffffffff,2.0,0.0,2.0,0.0,0.0
8449b67ffffffff,2.0,0.0,0.0,0.0,0.0
844cc0bffffffff,3.0,0.0,0.0,0.0,0.0
844cd4dffffffff,2.0,0.0,0.0,0.0,0.0
844cd59ffffffff,2.0,0.0,0.0,0.0,0.0
844cf27ffffffff,7.0,0.0,0.0,0.0,0.0
846725bffffffff,5.0,0.0,0.0,0.0,0.0
846d043ffffffff,2.0,0.0,0.0,0.0,2.0
846d049ffffffff,2.0,0.0,0.0,0.0,2.0
846d04bffffffff,4.0,0.0,0.0,0.0,0.0
846d05dffffffff,1.0,0.0,0.0,0.0,1.0
846d143ffffffff,2.0,0.0,0.0,0.0,0.0
846d207ffffffff,1.0,0.0,0.0,0.0,1.0
846d231ffffffff,4.0,0.0,0.0,0.0,0.0
846d233ffffffff,2.0,0.0,0.0,0.0,2.0
846d23bffffffff,2.0,0.0,0.0,0.0,0.0
846d23dffffffff,9.0,0.0,0.0,0.0,9.0
846d2c9ffffffff,1.0,0.0,0.0,0.0,0.0
846d2e3ffffffff,3.0,0.0,0.0,0.0,0.0
846d2e5ffffffff,5.0,0.0,0.0,0.0,5.0
846d2ebffffffff,18.0,0.0,0.0,0.0,6.0
846d313ffffffff,5.0,0.0,0.0,0.0,3.0
846d34dffffffff,6.0,0.0,0.0,3.0,0.0
