cell_id,Sturnella magna,Sturnella magna hippocrepis,Sturnella magna [magna Group]
84444a7ffffffff,2.0,0.0,0.0
84444c1ffffffff,1.0,0.0,0.0
84444d5ffffffff,1.0,0.0,1.0
84444e7ffffffff,5.0,0.0,0.0
844450dffffffff,1.0,0.0,0.0
844455bffffffff,9.0,0.0,0.0
84445d1ffffffff,1.0,0.0,0.0
8444633ffffffff,1.0,0.0,1.0
8444699ffffffff,1.0,0.0,1.0
844469dffffffff,7.0,0.0,7.0
84446c5ffffffff,12.0,0.0,2.0
84446cdffffffff,2.0,0.0,0.0
84446d1ffffffff,4.0,0.0,4.0
84446d3ffffffff,2.0,0.0,2.0
84446d7ffffffff,1.0,0.0,1.0
84446ddffffffff,6.0,0.0,0.0
84446e5ffffffff,3.0,0.0,0.0
84446edffffffff,1.0,0.0,1.0
8444a53ffffffff,1.0,0.0,0.0
8444a83ffffffff,1.0,0.0,0.0
8444a8bffffffff,11.0,0.0,10.0
8444a93ffffffff,4.0,0.0,0.0
8444a95ffffffff,1.0,0.0,0.0
8444a9dffffffff,5.0,0.0,0.0
8444abbffffffff,2.0,0.0,2.0
8444ac1ffffffff,6.0,0.0,0.0
8444ac3ffffffff,2.0,0.0,0.0
8444ac7ffffffff,5.0,0.0,3.0
8444ac9ffffffff,2.0,0.0,0.0
8444acdffffffff,11.0,0.0,0.0
8444ad1ffffffff,6.0,0.0,0.0
8444ad7ffffffff,2.0,0.0,0.0
8444ad9ffffffff,18.0,0.0,4.0
8444addffffffff,6.0,0.0,0.0
8444c05ffffffff,2.0,0.0,0.0
8444c11ffffffff,9.0,0.0,0.0
8444c33ffffffff,1.0,0.0,0.0
8444c57ffffffff,2.0,0.0,0.0
8444c83ffffffff,1.0,0.0,1.0
8444c87ffffffff,2.0,0.0,2.0
8444c89ffffffff,3.0,0.0,3.0
8444c99ffffffff,7.0,0.0,0.0
8444c9bffffffff,8.0,0.0,0.0
8444ca3ffffffff,3.0,0.0,3.0
8444cabffffffff,9.0,0.0,9.0
8444cb9ffffffff,12.0,0.0,0.0
8444cbdffffffff,2.0,0.0,2.0
8444ccdffffffff,1.0,0.0,0.0
8444cd3ffffffff,2.0,0.0,2.0
8444cd5ffffffff,3.0,0.0,3.0
8444cdbffffffff,2.0,0.0,2.0
8444ce9ffffffff,1.0,0.0,1.0
8444d3bffffffff,4.0,0.0,0.0
8444d5dffffffff,7.0,0.0,0.0
8444d87ffffffff,2.0,0.0,0.0
8444d8bffffffff,2.0,0.0,0.0
8444d93ffffffff,8.0,0.0,8.0
8444d97ffffffff,2.0,0.0,2.0
8444dabffffffff,2.0,0.0,0.0
8444db9ffffffff,2.0,0.0,0.0
8444dd1ffffffff,3.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0
8444dd5ffffffff,4.0,0.0,0.0
8444dd7ffffffff,7.0,0.0,0.0
8444dddffffffff,4.0,0.0,0.0
8444de1ffffffff,2.0,0.0,0.0
8444de7ffffffff,4.0,0.0,2.0
8444de9ffffffff,1.0,0.0,0.0
8444e33ffffffff,2.0,0.0,0.0
8444e47ffffffff,2.0,0.0,0.0
8444e63ffffffff,2.0,0.0,0.0
8444ec3ffffffff,2.0,0.0,0.0
8444ee3ffffffff,1.0,0.0,0.0
8444f01ffffffff,2.0,0.0,2.0
8444f0dffffffff,3.0,0.0,0.0
8444f41ffffffff,3.0,0.0,0.0
8444f43ffffffff,3.0,0.0,0.0
8444f4bffffffff,2.0,0.0,0.0
8444f4dffffffff,9.0,0.0,0.0
8444f55ffffffff,6.0,0.0,0.0
8444f5dffffffff,6.0,0.0,0.0
844509bffffffff,4.0,0.0,0.0
8445203ffffffff,12.0,0.0,2.0
8445207ffffffff,4.0,0.0,0.0
8445215ffffffff,1.0,0.0,0.0
844521dffffffff,4.0,0.0,0.0
8445225ffffffff,6.0,0.0,0.0
844523bffffffff,4.0,0.0,0.0
8445251ffffffff,5.0,0.0,0.0
84452a5ffffffff,10.0,0.0,0.0
84452adffffffff,2.0,0.0,0.0
84452c1ffffffff,4.0,0.0,0.0
84452c3ffffffff,4.0,0.0,4.0
84452d3ffffffff,1.0,0.0,1.0
84452e1ffffffff,3.0,0.0,0.0
84452e3ffffffff,4.0,0.0,0.0
84482b9ffffffff,1.0,0.0,0.0
8448825ffffffff,4.0,0.0,2.0
8448827ffffffff,2.0,0.0,2.0
84488bdffffffff,1.0,0.0,0.0
8448903ffffffff,1.0,0.0,1.0
844890bffffffff,1.0,0.0,0.0
8448919ffffffff,1.0,0.0,1.0
8448937ffffffff,2.0,0.0,2.0
844893dffffffff,4.0,0.0,0.0
8448951ffffffff,3.0,0.0,0.0
8448959ffffffff,10.0,0.0,2.0
8448985ffffffff,1.0,0.0,0.0
84489bbffffffff,2.0,0.0,2.0
84489c3ffffffff,8.0,0.0,0.0
84489c9ffffffff,2.0,0.0,0.0
84489d1ffffffff,2.0,0.0,0.0
84489e3ffffffff,3.0,0.0,0.0
84489ebffffffff,4.0,0.0,0.0
8448b13ffffffff,3.0,0.0,1.0
8448b15ffffffff,3.0,0.0,3.0
8448b23ffffffff,8.0,0.0,4.0
8448b2bffffffff,1.0,0.0,1.0
8448b3dffffffff,5.0,0.0,4.0
8449929ffffffff,3.0,0.0,0.0
8449961ffffffff,1.0,0.0,0.0
84499ebffffffff,3.0,0.0,0.0
8466083ffffffff,4.0,0.0,0.0
84660b1ffffffff,2.0,0.0,0.0
84660bdffffffff,2.0,0.0,0.0
8466113ffffffff,18.0,0.0,0.0
8466129ffffffff,2.0,0.0,0.0
84661ebffffffff,37.0,0.0,3.0
8466239ffffffff,1.0,0.0,0.0
8466a25ffffffff,4.0,0.0,4.0
8466a51ffffffff,2.0,0.0,0.0
8466b4dffffffff,2.0,0.0,0.0
8466b59ffffffff,7.0,0.0,0.0
8466e43ffffffff,5.0,0.0,1.0
8466ee5ffffffff,17.0,0.0,0.0
8467413ffffffff,2.0,0.0,0.0
846743dffffffff,3.0,0.0,0.0
84675cbffffffff,2.0,0.0,0.0
84679a5ffffffff,1.0,0.0,1.0
846d219ffffffff,1.0,0.0,1.0
846d253ffffffff,7.0,0.0,7.0
846d255ffffffff,2.0,0.0,2.0
846d257ffffffff,2.0,0.0,0.0
846d281ffffffff,3.0,0.0,0.0
846d287ffffffff,5.0,0.0,0.0
846d28dffffffff,18.0,0.0,0.0
846d295ffffffff,6.0,0.0,0.0
846d2a3ffffffff,4.0,0.0,0.0
846d2d1ffffffff,2.0,0.0,0.0
846d2dbffffffff,2.0,0.0,0.0
846d34dffffffff,16.0,0.0,0.0
846d35dffffffff,1.0,0.0,0.0
846d613ffffffff,4.0,0.0,0.0
846d645ffffffff,1.0,0.0,0.0
846d681ffffffff,3.0,0.0,0.0
846d683ffffffff,2.0,0.0,0.0
846d693ffffffff,3.0,0.0,1.0
846d695ffffffff,2.0,0.0,0.0
846d697ffffffff,17.0,0.0,0.0
846d69dffffffff,8.0,0.0,3.0
846d743ffffffff,2.0,0.0,0.0
846d769ffffffff,2.0,0.0,0.0
