cell_id,Zonotrichia leucophrys,Zonotrichia leucophrys leucophrys,Zonotrichia leucophrys oriantha,Zonotrichia leucophrys gambelii,Zonotrichia leucophrys nuttalli,Zonotrichia leucophrys pugetensis,Zonotrichia leucophrys leucophrys/oriantha,Zonotrichia leucophrys nuttalli/pugetensis
8413b53ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8419411ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a1ffffffff,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
841a849ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa35ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa3dffffffff,26.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
841ab0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841b803ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841b823ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b839ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841b83dffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841b84dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841bb07ffffffff,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841bb59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841d243ffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8422d0bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8422db7ffffffff,23.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
8422dbdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426013ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8426015ffffffff,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426017ffffffff,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
8426035ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842603dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426041ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426087ffffffff,7.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
8426099ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842609dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260a1ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84260abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260b9ffffffff,20.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0
84260bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84260bdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
84260ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84260e1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842610dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
8426111ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426127ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426137ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426165ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426183ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
842619dffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84261a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84261e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426211ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426215ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842621bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426243ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426291ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426299ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84262c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84262c9ffffffff,34.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84262cdffffffff,12.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
84262d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84262d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84262ddffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84262e9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426301ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8426337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426401ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426403ffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8426405ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426407ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,55.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0
8426415ffffffff,34.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0
8426417ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842641bffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842641dffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426421ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426425ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842642bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426433ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426437ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426439ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842643bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426443ffffffff,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
842644bffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426453ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426455ffffffff,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426459ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842645dffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,57.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0
8426467ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842646bffffffff,39.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0
8426481ffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
8426493ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842649dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264a7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264abffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264b9ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84264bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c3ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,12.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0
84264d1ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84264d3ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264dbffffffff,12.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
84264e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,22.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
84264e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426501ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426505ffffffff,13.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0
842650dffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426513ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842651bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842651dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426521ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426523ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426525ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426527ffffffff,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426529ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842652bffffffff,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8426531ffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8426535ffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426537ffffffff,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426539ffffffff,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
842653bffffffff,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8426545ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426547ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842654dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426551ffffffff,53.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8426559ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842655bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842655dffffffff,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8426561ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426563ffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426565ffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842656dffffffff,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426583ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426587ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8426593ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
84265a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265cdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84265dbffffffff,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84265e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265e7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84265edffffffff,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426603ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426607ffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426609ffffffff,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842660bffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
