cell_id,Numida meleagris,Numida meleagris sabyi,Numida meleagris galeatus,Numida meleagris meleagris/somaliensis,Numida meleagris reichenowi,Numida meleagris [mitratus Group]
83ac85fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83ac86fffffffff,527.0,0.0,0.0,0.0,0.0,99.0
83ac8afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83ac8efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83ac94fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83ac95fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83ac96fffffffff,60.0,0.0,0.0,0.0,0.0,3.0
83ac99fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83aca0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83aca1fffffffff,34.0,0.0,0.0,0.0,0.0,5.0
83aca2fffffffff,159.0,0.0,0.0,0.0,0.0,7.0
83aca3fffffffff,169.0,0.0,0.0,0.0,0.0,41.0
83aca4fffffffff,71.0,0.0,0.0,0.0,0.0,18.0
83aca5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83aca6fffffffff,275.0,0.0,0.0,0.0,0.0,45.0
83acaafffffffff,23.0,0.0,0.0,0.0,0.0,9.0
83acaefffffffff,39.0,0.0,0.0,0.0,0.0,3.0
83acb1fffffffff,70.0,0.0,0.0,0.0,0.0,6.0
83acb3fffffffff,35.0,0.0,0.0,0.0,0.0,3.0
83acb4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83ad12fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83ad32fffffffff,735.0,0.0,0.0,0.0,0.0,129.0
83ad36fffffffff,1805.0,0.0,0.0,0.0,0.0,352.0
83ad86fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83ad88fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83ad89fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83ad8bfffffffff,49.0,0.0,0.0,0.0,0.0,6.0
83ad90fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83ad92fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83ad94fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83ad9bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83ad9dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83ada0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83ada2fffffffff,14.0,0.0,0.0,0.0,0.0,4.0
83ada3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83ada4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83adacfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83adb0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83adb2fffffffff,14.0,0.0,0.0,0.0,0.0,4.0
83adb3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83adb4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83adb5fffffffff,5.0,0.0,0.0,0.0,0.0,2.0
83adb6fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
83b865fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b89afffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83b914fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b9b4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83bb50fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83bb53fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bb54fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83bb56fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83bc09fffffffff,12.0,0.0,0.0,0.0,0.0,1.0
83bc19fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83bc1bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83bc40fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83bc41fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83bc42fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
83bc43fffffffff,34.0,0.0,0.0,0.0,0.0,1.0
83bc44fffffffff,34.0,0.0,0.0,0.0,0.0,3.0
83bc45fffffffff,212.0,0.0,0.0,0.0,0.0,14.0
83bc46fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83bc48fffffffff,7.0,0.0,0.0,0.0,0.0,1.0
83bc49fffffffff,25.0,0.0,0.0,0.0,0.0,5.0
83bc4bfffffffff,11.0,0.0,0.0,0.0,0.0,6.0
83bc4cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83bc4dfffffffff,146.0,0.0,0.0,0.0,0.0,27.0
83bc4efffffffff,2.0,0.0,0.0,0.0,0.0,2.0
83bc50fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83bc51fffffffff,11.0,0.0,0.0,0.0,0.0,2.0
83bc54fffffffff,4.0,0.0,0.0,0.0,0.0,3.0
83bc55fffffffff,27.0,0.0,0.0,0.0,0.0,2.0
83bc5cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83bc5efffffffff,26.0,0.0,0.0,0.0,0.0,1.0
83bc68fffffffff,391.0,0.0,0.0,0.0,0.0,35.0
83bc69fffffffff,173.0,0.0,0.0,0.0,0.0,24.0
83bc6afffffffff,306.0,0.0,0.0,0.0,0.0,43.0
83bc6bfffffffff,274.0,0.0,0.0,0.0,0.0,42.0
83bc71fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83bc72fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83bc73fffffffff,97.0,0.0,0.0,0.0,0.0,0.0
83bc89fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83bcc0fffffffff,19.0,0.0,0.0,0.0,0.0,8.0
83bcc1fffffffff,46.0,0.0,0.0,0.0,0.0,16.0
83bcc2fffffffff,434.0,0.0,0.0,0.0,0.0,91.0
83bcc3fffffffff,473.0,0.0,0.0,0.0,0.0,114.0
83bcc4fffffffff,84.0,0.0,0.0,0.0,0.0,20.0
83bcc5fffffffff,7.0,0.0,0.0,0.0,0.0,3.0
83bcc6fffffffff,363.0,0.0,0.0,0.0,0.0,68.0
83bccafffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83bccbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bcccfffffffff,20.0,0.0,0.0,0.0,0.0,2.0
83bccdfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83bccefffffffff,11.0,0.0,0.0,0.0,0.0,6.0
83bcd0fffffffff,478.0,0.0,0.0,0.0,0.0,67.0
83bcd1fffffffff,192.0,0.0,0.0,0.0,0.0,23.0
83bcd2fffffffff,1469.0,0.0,0.0,0.0,0.0,219.0
83bcd3fffffffff,61.0,0.0,0.0,0.0,0.0,10.0
83bcd4fffffffff,69.0,0.0,0.0,0.0,0.0,1.0
83bcd5fffffffff,36.0,0.0,0.0,0.0,0.0,10.0
83bcd6fffffffff,598.0,0.0,0.0,0.0,0.0,111.0
83bcd8fffffffff,46.0,0.0,0.0,0.0,0.0,8.0
83bcd9fffffffff,70.0,0.0,0.0,0.0,0.0,19.0
83bcdafffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83bcdbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bcdcfffffffff,737.0,0.0,0.0,0.0,0.0,126.0
83bcddfffffffff,183.0,0.0,0.0,0.0,0.0,11.0
83bcdefffffffff,196.0,0.0,0.0,0.0,0.0,43.0
83bce0fffffffff,7.0,0.0,0.0,0.0,0.0,2.0
83bce1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83bce2fffffffff,147.0,0.0,0.0,0.0,0.0,30.0
83bce3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83bce5fffffffff,6.0,0.0,0.0,0.0,0.0,2.0
83bce6fffffffff,59.0,0.0,0.0,0.0,0.0,19.0
83bce8fffffffff,27.0,0.0,0.0,0.0,0.0,2.0
83bce9fffffffff,102.0,0.0,0.0,0.0,0.0,20.0
83bceafffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83bcebfffffffff,4.0,0.0,0.0,0.0,0.0,2.0
83bcecfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bcedfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83bceefffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83bcf0fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83bcf1fffffffff,28.0,0.0,0.0,0.0,0.0,5.0
83bcf2fffffffff,412.0,0.0,0.0,0.0,0.0,70.0
83bcf3fffffffff,168.0,0.0,0.0,0.0,0.0,51.0
83bcf4fffffffff,14.0,0.0,0.0,0.0,0.0,2.0
83bcf5fffffffff,330.0,0.0,0.0,0.0,0.0,132.0
83bcf6fffffffff,79.0,0.0,0.0,0.0,0.0,18.0
83be08fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83be0afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83be0bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83be0cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83be0efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83be18fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83be1dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83be40fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83be55fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83be63fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83be73fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83be76fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83be88fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83be8bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83be8dfffffffff,566.0,0.0,0.0,0.0,0.0,0.0
83bea9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83beabfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83becafffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83becbfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83becefffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83bee2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bef0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83bef2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83bef6fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83bf48fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bf4efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bf6bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83c2d8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83c991fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83c99efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83da95fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83dab3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
