cell_id,Agelaius phoeniceus,Agelaius phoeniceus [phoeniceus Group],Agelaius phoeniceus californicus/mailliardorum,Agelaius phoeniceus gubernator
8426a95ffffffff,605.0,0.0,0.0,0.0
8426a97ffffffff,520.0,1.0,0.0,0.0
8426a99ffffffff,51.0,0.0,0.0,0.0
8426a9bffffffff,46.0,6.0,0.0,0.0
8426a9dffffffff,366.0,0.0,0.0,0.0
8426aa1ffffffff,3643.0,0.0,0.0,0.0
8426aa3ffffffff,458.0,0.0,0.0,0.0
8426aa5ffffffff,9679.0,0.0,0.0,0.0
8426aa7ffffffff,4214.0,0.0,0.0,0.0
8426aa9ffffffff,1796.0,0.0,0.0,0.0
8426aabffffffff,1468.0,0.0,0.0,0.0
8426aadffffffff,1818.0,0.0,0.0,0.0
8426ab1ffffffff,35.0,0.0,0.0,0.0
8426ab3ffffffff,669.0,0.0,0.0,0.0
8426ab5ffffffff,519.0,0.0,0.0,0.0
8426ab7ffffffff,437.0,0.0,0.0,0.0
8426ab9ffffffff,176.0,0.0,0.0,0.0
8426abbffffffff,87.0,0.0,0.0,0.0
8426abdffffffff,229.0,0.0,0.0,0.0
8426ac1ffffffff,31.0,2.0,0.0,0.0
8426ac3ffffffff,83.0,2.0,0.0,0.0
8426ac5ffffffff,395.0,9.0,0.0,0.0
8426ac7ffffffff,71.0,4.0,0.0,0.0
8426ac9ffffffff,43.0,0.0,0.0,0.0
8426acbffffffff,300.0,3.0,0.0,0.0
8426acdffffffff,43.0,0.0,0.0,0.0
8426ad1ffffffff,338.0,33.0,0.0,0.0
8426ad3ffffffff,33.0,2.0,0.0,0.0
8426ad5ffffffff,180.0,3.0,0.0,0.0
8426ad7ffffffff,176.0,0.0,0.0,0.0
8426ad9ffffffff,23.0,0.0,0.0,0.0
8426adbffffffff,213.0,13.0,0.0,0.0
8426addffffffff,22.0,0.0,0.0,0.0
8426ae1ffffffff,8.0,0.0,0.0,0.0
8426ae3ffffffff,293.0,12.0,0.0,0.0
8426ae5ffffffff,14.0,0.0,0.0,0.0
8426ae7ffffffff,1069.0,15.0,0.0,0.0
8426ae9ffffffff,350.0,0.0,0.0,0.0
8426aebffffffff,134.0,7.0,0.0,0.0
8426aedffffffff,8.0,0.0,0.0,0.0
8426b01ffffffff,17.0,0.0,0.0,0.0
8426b03ffffffff,3.0,0.0,0.0,0.0
8426b05ffffffff,71.0,0.0,0.0,0.0
8426b07ffffffff,9.0,0.0,0.0,0.0
8426b09ffffffff,2.0,0.0,0.0,0.0
8426b0bffffffff,628.0,0.0,0.0,0.0
8426b0dffffffff,22.0,0.0,0.0,0.0
8426b13ffffffff,10.0,0.0,0.0,0.0
8426b19ffffffff,13.0,0.0,0.0,0.0
8426b1bffffffff,2.0,0.0,0.0,0.0
8426b1dffffffff,144.0,0.0,0.0,0.0
8426b21ffffffff,7.0,0.0,0.0,0.0
8426b23ffffffff,7.0,0.0,0.0,0.0
8426b25ffffffff,202.0,19.0,0.0,0.0
8426b27ffffffff,55.0,2.0,0.0,0.0
8426b2bffffffff,16.0,0.0,0.0,0.0
8426b2dffffffff,5.0,0.0,0.0,0.0
8426b31ffffffff,28.0,0.0,0.0,0.0
8426b33ffffffff,26.0,0.0,0.0,0.0
8426b37ffffffff,8.0,0.0,0.0,0.0
8426b39ffffffff,23.0,0.0,0.0,0.0
8426b3bffffffff,11.0,0.0,0.0,0.0
8426b3dffffffff,121.0,0.0,0.0,0.0
8426b47ffffffff,36.0,0.0,0.0,0.0
8426b49ffffffff,16.0,0.0,0.0,0.0
8426b4bffffffff,1.0,0.0,0.0,0.0
8426b51ffffffff,37.0,0.0,0.0,0.0
8426b53ffffffff,2.0,0.0,0.0,0.0
8426b55ffffffff,91.0,0.0,0.0,0.0
8426b57ffffffff,92.0,0.0,0.0,0.0
8426b59ffffffff,2.0,0.0,0.0,0.0
8426b5dffffffff,12.0,0.0,0.0,0.0
8426b61ffffffff,609.0,0.0,0.0,0.0
8426b63ffffffff,66.0,0.0,0.0,0.0
8426b65ffffffff,38.0,0.0,0.0,0.0
8426b67ffffffff,39.0,0.0,0.0,0.0
8426b69ffffffff,325.0,0.0,0.0,0.0
8426b6dffffffff,334.0,0.0,0.0,0.0
8426c01ffffffff,15.0,0.0,0.0,0.0
8426c03ffffffff,19.0,0.0,0.0,0.0
8426c07ffffffff,54.0,0.0,0.0,0.0
8426c09ffffffff,21.0,0.0,0.0,0.0
8426c0bffffffff,34.0,1.0,0.0,0.0
8426c0dffffffff,3.0,0.0,0.0,0.0
8426c11ffffffff,1111.0,4.0,0.0,0.0
8426c13ffffffff,28.0,1.0,0.0,0.0
8426c15ffffffff,14.0,0.0,0.0,0.0
8426c17ffffffff,39.0,0.0,0.0,0.0
8426c19ffffffff,1230.0,31.0,0.0,0.0
8426c1bffffffff,201.0,0.0,0.0,0.0
8426c1dffffffff,372.0,12.0,0.0,0.0
8426c21ffffffff,18.0,0.0,0.0,0.0
8426c23ffffffff,10.0,0.0,0.0,0.0
8426c25ffffffff,43.0,0.0,0.0,0.0
8426c27ffffffff,28.0,0.0,0.0,0.0
8426c29ffffffff,48.0,0.0,0.0,0.0
8426c2bffffffff,18.0,0.0,0.0,0.0
8426c2dffffffff,89.0,0.0,0.0,0.0
8426c31ffffffff,166.0,0.0,0.0,0.0
8426c33ffffffff,46.0,2.0,0.0,0.0
8426c35ffffffff,38.0,0.0,0.0,0.0
8426c37ffffffff,339.0,6.0,0.0,0.0
8426c39ffffffff,17.0,0.0,0.0,0.0
8426c3bffffffff,328.0,6.0,0.0,0.0
8426c3dffffffff,14.0,0.0,0.0,0.0
8426c41ffffffff,22.0,0.0,0.0,0.0
8426c43ffffffff,374.0,2.0,0.0,0.0
8426c45ffffffff,52.0,29.0,0.0,0.0
8426c47ffffffff,11.0,3.0,0.0,0.0
8426c49ffffffff,86.0,3.0,0.0,0.0
8426c4bffffffff,95.0,11.0,0.0,0.0
8426c4dffffffff,300.0,2.0,0.0,0.0
8426c51ffffffff,19.0,0.0,0.0,0.0
8426c53ffffffff,618.0,2.0,0.0,0.0
8426c55ffffffff,136.0,0.0,0.0,0.0
8426c57ffffffff,15.0,0.0,0.0,0.0
8426c59ffffffff,53.0,0.0,0.0,0.0
8426c5bffffffff,749.0,1.0,0.0,0.0
8426c5dffffffff,34.0,1.0,0.0,0.0
8426c61ffffffff,70.0,2.0,0.0,0.0
8426c63ffffffff,11.0,0.0,0.0,0.0
8426c65ffffffff,53.0,0.0,0.0,0.0
8426c67ffffffff,26.0,2.0,0.0,0.0
8426c69ffffffff,19.0,0.0,0.0,0.0
8426c6bffffffff,84.0,0.0,0.0,0.0
8426c6dffffffff,27.0,0.0,0.0,0.0
8426c81ffffffff,105.0,0.0,0.0,0.0
8426c83ffffffff,890.0,0.0,0.0,0.0
8426c85ffffffff,432.0,0.0,0.0,0.0
8426c87ffffffff,2154.0,8.0,0.0,0.0
8426c89ffffffff,3814.0,18.0,0.0,0.0
8426c8bffffffff,50.0,0.0,0.0,0.0
8426c8dffffffff,78.0,0.0,0.0,0.0
8426c91ffffffff,138.0,0.0,0.0,0.0
8426c93ffffffff,289.0,0.0,0.0,0.0
8426c95ffffffff,58.0,0.0,0.0,0.0
8426c97ffffffff,285.0,2.0,0.0,0.0
8426c99ffffffff,80.0,0.0,0.0,0.0
8426c9bffffffff,161.0,0.0,0.0,0.0
8426c9dffffffff,405.0,7.0,0.0,0.0
8426ca1ffffffff,124.0,0.0,0.0,0.0
8426ca3ffffffff,233.0,3.0,0.0,0.0
8426ca5ffffffff,96.0,0.0,0.0,0.0
8426ca7ffffffff,31.0,0.0,0.0,0.0
8426ca9ffffffff,56.0,0.0,0.0,0.0
8426cabffffffff,712.0,6.0,0.0,0.0
8426cadffffffff,69.0,0.0,0.0,0.0
8426cb1ffffffff,161.0,3.0,0.0,0.0
8426cb3ffffffff,57.0,0.0,0.0,0.0
8426cb5ffffffff,188.0,5.0,0.0,0.0
8426cb7ffffffff,59.0,0.0,0.0,0.0
8426cb9ffffffff,3077.0,38.0,0.0,0.0
8426cbbffffffff,150.0,14.0,0.0,0.0
8426cbdffffffff,2786.0,42.0,0.0,0.0
8426cc1ffffffff,12.0,0.0,0.0,0.0
8426cc3ffffffff,22.0,3.0,0.0,0.0
8426cc5ffffffff,15.0,0.0,0.0,0.0
8426cc7ffffffff,95.0,1.0,0.0,0.0
8426cc9ffffffff,6.0,0.0,0.0,0.0
8426ccbffffffff,31.0,2.0,0.0,0.0
8426ccdffffffff,5.0,0.0,0.0,0.0
8426cd1ffffffff,111.0,3.0,0.0,0.0
8426cd3ffffffff,149.0,11.0,0.0,0.0
8426cd5ffffffff,114.0,40.0,0.0,0.0
8426cd7ffffffff,192.0,13.0,0.0,0.0
8426cd9ffffffff,7.0,0.0,0.0,0.0
8426cdbffffffff,139.0,2.0,0.0,0.0
8426cddffffffff,4.0,1.0,0.0,0.0
8426ce1ffffffff,34.0,3.0,0.0,0.0
8426ce3ffffffff,42.0,8.0,0.0,0.0
8426ce5ffffffff,90.0,2.0,0.0,0.0
8426ce7ffffffff,50.0,0.0,0.0,0.0
8426ce9ffffffff,3.0,0.0,0.0,0.0
8426cebffffffff,37.0,4.0,0.0,0.0
8426cedffffffff,40.0,4.0,0.0,0.0
8426d01ffffffff,19.0,0.0,0.0,0.0
8426d03ffffffff,34.0,0.0,0.0,0.0
8426d05ffffffff,8.0,0.0,0.0,0.0
8426d07ffffffff,3.0,0.0,0.0,0.0
8426d09ffffffff,137.0,4.0,0.0,0.0
8426d0bffffffff,22.0,0.0,0.0,0.0
8426d0dffffffff,11.0,0.0,0.0,0.0
8426d11ffffffff,60.0,0.0,0.0,0.0
8426d13ffffffff,4.0,0.0,0.0,0.0
8426d15ffffffff,499.0,12.0,0.0,0.0
8426d17ffffffff,24.0,0.0,0.0,0.0
8426d19ffffffff,45.0,0.0,0.0,0.0
8426d1bffffffff,110.0,4.0,0.0,0.0
8426d1dffffffff,105.0,6.0,0.0,0.0
8426d21ffffffff,84.0,0.0,0.0,0.0
8426d23ffffffff,15.0,0.0,0.0,0.0
8426d25ffffffff,37.0,4.0,0.0,0.0
8426d29ffffffff,5.0,0.0,0.0,0.0
8426d2bffffffff,150.0,0.0,0.0,0.0
8426d2dffffffff,14.0,0.0,0.0,0.0
8426d31ffffffff,30.0,0.0,0.0,0.0
8426d33ffffffff,44.0,4.0,0.0,0.0
8426d35ffffffff,93.0,3.0,0.0,0.0
8426d37ffffffff,47.0,0.0,0.0,0.0
8426d39ffffffff,166.0,0.0,0.0,0.0
8426d3bffffffff,50.0,0.0,0.0,0.0
8426d41ffffffff,115.0,9.0,0.0,0.0
8426d43ffffffff,29.0,2.0,0.0,0.0
8426d45ffffffff,427.0,4.0,0.0,0.0
8426d47ffffffff,78.0,0.0,0.0,0.0
8426d49ffffffff,280.0,8.0,0.0,0.0
8426d4bffffffff,364.0,18.0,0.0,0.0
8426d4dffffffff,56.0,0.0,0.0,0.0
8426d51ffffffff,123.0,0.0,0.0,0.0
8426d53ffffffff,21.0,0.0,0.0,0.0
8426d55ffffffff,25.0,2.0,0.0,0.0
8426d57ffffffff,87.0,2.0,0.0,0.0
8426d59ffffffff,46.0,4.0,0.0,0.0
8426d5bffffffff,45.0,0.0,0.0,0.0
8426d5dffffffff,48.0,0.0,0.0,0.0
8426d61ffffffff,5.0,0.0,0.0,0.0
8426d63ffffffff,12.0,0.0,0.0,0.0
8426d65ffffffff,5.0,2.0,0.0,0.0
8426d67ffffffff,43.0,0.0,0.0,0.0
8426d69ffffffff,9.0,0.0,0.0,0.0
8426d6bffffffff,179.0,2.0,0.0,0.0
8426d6dffffffff,18.0,2.0,0.0,0.0
8426d81ffffffff,81.0,0.0,0.0,0.0
8426d83ffffffff,52.0,2.0,0.0,0.0
8426d85ffffffff,11.0,0.0,0.0,0.0
8426d87ffffffff,33.0,0.0,0.0,0.0
8426d89ffffffff,34.0,0.0,0.0,0.0
8426d8bffffffff,53.0,0.0,0.0,0.0
8426d8dffffffff,50.0,0.0,0.0,0.0
8426d91ffffffff,87.0,0.0,0.0,0.0
8426d93ffffffff,45.0,0.0,0.0,0.0
8426d95ffffffff,1117.0,2.0,0.0,0.0
8426d97ffffffff,49.0,0.0,0.0,0.0
8426d99ffffffff,106.0,0.0,0.0,0.0
8426d9bffffffff,130.0,2.0,0.0,0.0
8426d9dffffffff,98.0,0.0,0.0,0.0
8426da1ffffffff,29.0,0.0,0.0,0.0
8426da3ffffffff,40.0,2.0,0.0,0.0
8426da5ffffffff,29.0,0.0,0.0,0.0
8426da7ffffffff,49.0,0.0,0.0,0.0
8426da9ffffffff,109.0,0.0,0.0,0.0
8426dabffffffff,47.0,0.0,0.0,0.0
8426dadffffffff,197.0,3.0,0.0,0.0
8426db1ffffffff,59.0,0.0,0.0,0.0
8426db3ffffffff,133.0,0.0,0.0,0.0
8426db5ffffffff,2.0,0.0,0.0,0.0
8426db7ffffffff,26.0,0.0,0.0,0.0
8426db9ffffffff,87.0,0.0,0.0,0.0
8426dbbffffffff,245.0,0.0,0.0,0.0
8426dbdffffffff,142.0,0.0,0.0,0.0
8426dc1ffffffff,70.0,0.0,0.0,0.0
8426dc3ffffffff,64.0,3.0,0.0,0.0
8426dc5ffffffff,21.0,0.0,0.0,0.0
8426dc7ffffffff,45.0,0.0,0.0,0.0
8426dc9ffffffff,11.0,0.0,0.0,0.0
8426dcbffffffff,123.0,0.0,0.0,0.0
8426dcdffffffff,14.0,0.0,0.0,0.0
8426dd1ffffffff,50.0,1.0,0.0,0.0
8426dd3ffffffff,173.0,0.0,0.0,0.0
8426dd5ffffffff,68.0,1.0,0.0,0.0
8426dd7ffffffff,201.0,1.0,0.0,0.0
8426dd9ffffffff,172.0,15.0,0.0,0.0
8426ddbffffffff,295.0,4.0,0.0,0.0
8426dddffffffff,43.0,0.0,0.0,0.0
8426de1ffffffff,137.0,3.0,0.0,0.0
8426de3ffffffff,75.0,0.0,0.0,0.0
8426de5ffffffff,66.0,0.0,0.0,0.0
8426de7ffffffff,1868.0,121.0,0.0,0.0
8426de9ffffffff,78.0,0.0,0.0,0.0
8426debffffffff,68.0,0.0,0.0,0.0
8426dedffffffff,104.0,0.0,0.0,0.0
8426e01ffffffff,126.0,6.0,0.0,0.0
8426e03ffffffff,77.0,10.0,0.0,0.0
8426e05ffffffff,109.0,6.0,0.0,0.0
8426e07ffffffff,1032.0,36.0,0.0,0.0
8426e09ffffffff,137.0,0.0,0.0,0.0
8426e0bffffffff,219.0,16.0,0.0,0.0
8426e0dffffffff,71.0,15.0,0.0,0.0
8426e11ffffffff,106.0,4.0,0.0,0.0
8426e13ffffffff,57.0,5.0,0.0,0.0
8426e15ffffffff,34.0,0.0,0.0,0.0
8426e17ffffffff,68.0,2.0,0.0,0.0
8426e19ffffffff,266.0,4.0,0.0,0.0
8426e1bffffffff,89.0,3.0,0.0,0.0
8426e1dffffffff,24.0,4.0,0.0,0.0
8426e21ffffffff,3763.0,103.0,0.0,0.0
8426e23ffffffff,414.0,4.0,0.0,0.0
8426e25ffffffff,117.0,4.0,0.0,0.0
8426e27ffffffff,221.0,6.0,0.0,0.0
8426e29ffffffff,164.0,1.0,0.0,0.0
8426e2bffffffff,515.0,26.0,0.0,0.0
8426e2dffffffff,2882.0,116.0,0.0,0.0
8426e31ffffffff,101.0,4.0,0.0,0.0
8426e33ffffffff,184.0,9.0,0.0,0.0
8426e35ffffffff,44.0,1.0,0.0,0.0
8426e37ffffffff,43.0,0.0,0.0,0.0
8426e39ffffffff,278.0,10.0,0.0,0.0
8426e3bffffffff,47.0,0.0,0.0,0.0
8426e3dffffffff,906.0,36.0,0.0,0.0
8426e41ffffffff,89.0,0.0,0.0,0.0
8426e43ffffffff,1625.0,5.0,0.0,0.0
8426e45ffffffff,26.0,1.0,0.0,0.0
8426e47ffffffff,193.0,0.0,0.0,0.0
8426e49ffffffff,22.0,0.0,0.0,0.0
8426e4bffffffff,93.0,0.0,0.0,0.0
8426e4dffffffff,41.0,0.0,0.0,0.0
8426e51ffffffff,620.0,8.0,0.0,0.0
8426e53ffffffff,351.0,4.0,0.0,0.0
8426e55ffffffff,242.0,12.0,0.0,0.0
8426e57ffffffff,445.0,5.0,0.0,0.0
8426e59ffffffff,755.0,7.0,0.0,0.0
8426e5bffffffff,5526.0,229.0,0.0,0.0
8426e5dffffffff,702.0,5.0,0.0,0.0
8426e61ffffffff,30.0,0.0,0.0,0.0
8426e63ffffffff,217.0,25.0,0.0,0.0
8426e65ffffffff,8.0,0.0,0.0,0.0
8426e67ffffffff,583.0,15.0,0.0,0.0
8426e69ffffffff,156.0,2.0,0.0,0.0
8426e6bffffffff,62.0,4.0,0.0,0.0
8426e6dffffffff,106.0,18.0,0.0,0.0
8426e81ffffffff,56.0,0.0,0.0,0.0
8426e83ffffffff,77.0,0.0,0.0,0.0
8426e85ffffffff,220.0,0.0,0.0,0.0
8426e87ffffffff,31.0,1.0,0.0,0.0
8426e89ffffffff,44.0,1.0,0.0,0.0
8426e8bffffffff,80.0,0.0,0.0,0.0
8426e8dffffffff,33.0,4.0,0.0,0.0
8426e91ffffffff,37.0,0.0,0.0,0.0
8426e93ffffffff,6.0,0.0,0.0,0.0
8426e95ffffffff,74.0,2.0,0.0,0.0
8426e97ffffffff,41.0,0.0,0.0,0.0
8426e99ffffffff,59.0,2.0,0.0,0.0
8426e9bffffffff,83.0,6.0,0.0,0.0
8426e9dffffffff,604.0,6.0,0.0,0.0
8426ea1ffffffff,15.0,0.0,0.0,0.0
8426ea3ffffffff,14.0,0.0,0.0,0.0
8426ea5ffffffff,8.0,0.0,0.0,0.0
8426ea7ffffffff,7.0,2.0,0.0,0.0
8426ea9ffffffff,156.0,0.0,0.0,0.0
8426eabffffffff,6.0,0.0,0.0,0.0
8426eadffffffff,149.0,2.0,0.0,0.0
8426eb1ffffffff,5.0,0.0,0.0,0.0
8426eb7ffffffff,9.0,3.0,0.0,0.0
8426eb9ffffffff,214.0,4.0,0.0,0.0
8426ebbffffffff,22.0,3.0,0.0,0.0
8426ebdffffffff,37.0,0.0,0.0,0.0
8426ec1ffffffff,254.0,3.0,0.0,0.0
8426ec3ffffffff,55.0,3.0,0.0,0.0
8426ec5ffffffff,18.0,1.0,0.0,0.0
8426ec7ffffffff,28.0,0.0,0.0,0.0
8426ec9ffffffff,677.0,9.0,0.0,0.0
8426ecbffffffff,727.0,2.0,0.0,0.0
8426ecdffffffff,303.0,18.0,0.0,0.0
8426ed1ffffffff,162.0,4.0,0.0,0.0
8426ed3ffffffff,25.0,0.0,0.0,0.0
8426ed5ffffffff,1141.0,10.0,0.0,0.0
8426ed7ffffffff,1111.0,1.0,0.0,0.0
8426ed9ffffffff,122.0,0.0,0.0,0.0
8426edbffffffff,29.0,0.0,0.0,0.0
8426eddffffffff,466.0,4.0,0.0,0.0
8426ee1ffffffff,59.0,0.0,0.0,0.0
8426ee3ffffffff,392.0,2.0,0.0,0.0
8426ee5ffffffff,26.0,0.0,0.0,0.0
8426ee7ffffffff,18.0,0.0,0.0,0.0
8426ee9ffffffff,88.0,6.0,0.0,0.0
8426eebffffffff,11.0,0.0,0.0,0.0
8426eedffffffff,601.0,2.0,0.0,0.0
8426f01ffffffff,89.0,10.0,0.0,0.0
8426f03ffffffff,93.0,7.0,0.0,0.0
8426f05ffffffff,76.0,0.0,0.0,0.0
8426f07ffffffff,131.0,11.0,0.0,0.0
8426f09ffffffff,53.0,1.0,0.0,0.0
8426f0bffffffff,53.0,5.0,0.0,0.0
8426f0dffffffff,360.0,19.0,0.0,0.0
8426f11ffffffff,402.0,11.0,0.0,0.0
8426f13ffffffff,238.0,11.0,0.0,0.0
8426f15ffffffff,202.0,2.0,0.0,0.0
8426f17ffffffff,397.0,28.0,0.0,0.0
8426f19ffffffff,89.0,0.0,0.0,0.0
8426f1bffffffff,317.0,2.0,0.0,0.0
8426f1dffffffff,265.0,15.0,0.0,0.0
8426f21ffffffff,315.0,0.0,0.0,0.0
8426f23ffffffff,80.0,4.0,0.0,0.0
8426f25ffffffff,2662.0,0.0,0.0,0.0
8426f27ffffffff,720.0,0.0,0.0,0.0
8426f29ffffffff,58.0,0.0,0.0,0.0
8426f2bffffffff,142.0,2.0,0.0,0.0
8426f2dffffffff,1502.0,0.0,0.0,0.0
8426f31ffffffff,77.0,4.0,0.0,0.0
8426f33ffffffff,137.0,12.0,0.0,0.0
8426f35ffffffff,191.0,5.0,0.0,0.0
8426f37ffffffff,36.0,2.0,0.0,0.0
8426f39ffffffff,89.0,9.0,0.0,0.0
8426f3bffffffff,114.0,2.0,0.0,0.0
8426f3dffffffff,81.0,7.0,0.0,0.0
8426f41ffffffff,12.0,3.0,0.0,0.0
8426f43ffffffff,45.0,3.0,0.0,0.0
8426f45ffffffff,71.0,0.0,0.0,0.0
8426f47ffffffff,104.0,11.0,0.0,0.0
8426f49ffffffff,4.0,0.0,0.0,0.0
8426f4bffffffff,31.0,4.0,0.0,0.0
8426f4dffffffff,29.0,2.0,0.0,0.0
8426f51ffffffff,186.0,8.0,0.0,0.0
8426f53ffffffff,133.0,3.0,0.0,0.0
8426f55ffffffff,24.0,0.0,0.0,0.0
8426f57ffffffff,80.0,5.0,0.0,0.0
8426f59ffffffff,80.0,3.0,0.0,0.0
8426f5bffffffff,64.0,0.0,0.0,0.0
8426f5dffffffff,49.0,4.0,0.0,0.0
8426f61ffffffff,26.0,0.0,0.0,0.0
8426f63ffffffff,38.0,0.0,0.0,0.0
8426f65ffffffff,39.0,0.0,0.0,0.0
8426f67ffffffff,25.0,0.0,0.0,0.0
8426f69ffffffff,109.0,4.0,0.0,0.0
8426f6bffffffff,28.0,2.0,0.0,0.0
8426f6dffffffff,358.0,0.0,0.0,0.0
8427001ffffffff,86.0,0.0,0.0,0.0
8427003ffffffff,8.0,0.0,0.0,0.0
8427005ffffffff,2.0,0.0,0.0,0.0
8427007ffffffff,43.0,0.0,0.0,0.0
8427009ffffffff,4.0,0.0,0.0,0.0
842700dffffffff,3.0,0.0,0.0,0.0
8427011ffffffff,2.0,0.0,0.0,0.0
8427013ffffffff,10.0,0.0,0.0,0.0
8427017ffffffff,28.0,0.0,0.0,0.0
8427021ffffffff,725.0,0.0,0.0,0.0
8427023ffffffff,3004.0,0.0,0.0,0.0
8427025ffffffff,242.0,0.0,0.0,0.0
8427027ffffffff,795.0,0.0,0.0,0.0
8427029ffffffff,293.0,0.0,0.0,0.0
842702bffffffff,856.0,0.0,0.0,0.0
842702dffffffff,9.0,0.0,0.0,0.0
8427031ffffffff,228.0,0.0,0.0,0.0
8427033ffffffff,54.0,0.0,0.0,0.0
8427035ffffffff,364.0,0.0,0.0,0.0
8427037ffffffff,89.0,0.0,0.0,0.0
8427039ffffffff,107.0,0.0,0.0,0.0
842703bffffffff,25.0,0.0,0.0,0.0
842703dffffffff,162.0,0.0,0.0,0.0
8427053ffffffff,59.0,2.0,0.0,0.0
8427055ffffffff,8.0,0.0,0.0,0.0
8427059ffffffff,2.0,0.0,0.0,0.0
8427061ffffffff,5.0,0.0,0.0,0.0
8427063ffffffff,90.0,0.0,0.0,0.0
8427065ffffffff,1.0,0.0,0.0,0.0
8427067ffffffff,15.0,0.0,0.0,0.0
8427081ffffffff,35.0,0.0,0.0,0.0
8427083ffffffff,14.0,0.0,0.0,0.0
8427085ffffffff,45.0,2.0,0.0,0.0
8427087ffffffff,2.0,0.0,0.0,0.0
8427089ffffffff,38.0,0.0,0.0,0.0
842708bffffffff,19.0,0.0,0.0,0.0
842708dffffffff,212.0,17.0,0.0,0.0
8427091ffffffff,44.0,0.0,0.0,0.0
8427093ffffffff,334.0,17.0,0.0,0.0
8427095ffffffff,41.0,0.0,0.0,0.0
8427097ffffffff,1583.0,111.0,0.0,0.0
8427099ffffffff,43.0,0.0,0.0,0.0
842709bffffffff,85.0,4.0,0.0,0.0
842709dffffffff,58.0,2.0,0.0,0.0
84270a1ffffffff,39.0,3.0,0.0,0.0
84270a3ffffffff,188.0,4.0,0.0,0.0
84270a5ffffffff,98.0,17.0,0.0,0.0
84270a7ffffffff,150.0,37.0,0.0,0.0
84270a9ffffffff,67.0,3.0,0.0,0.0
84270abffffffff,93.0,3.0,0.0,0.0
84270adffffffff,22.0,0.0,0.0,0.0
84270b1ffffffff,140.0,4.0,0.0,0.0
84270b3ffffffff,209.0,7.0,0.0,0.0
84270b5ffffffff,233.0,0.0,0.0,0.0
84270b7ffffffff,74.0,1.0,0.0,0.0
84270b9ffffffff,28.0,6.0,0.0,0.0
84270bbffffffff,153.0,8.0,0.0,0.0
84270bdffffffff,42.0,0.0,0.0,0.0
84270c9ffffffff,39.0,1.0,0.0,0.0
84270cdffffffff,18.0,0.0,0.0,0.0
84270d1ffffffff,5.0,0.0,0.0,0.0
84270d3ffffffff,8.0,0.0,0.0,0.0
84270d5ffffffff,12.0,0.0,0.0,0.0
84270d7ffffffff,20.0,0.0,0.0,0.0
84270dbffffffff,14.0,0.0,0.0,0.0
84270ddffffffff,2.0,0.0,0.0,0.0
84270e1ffffffff,282.0,21.0,0.0,0.0
84270e3ffffffff,656.0,47.0,0.0,0.0
84270e5ffffffff,88.0,0.0,0.0,0.0
84270e7ffffffff,172.0,2.0,0.0,0.0
84270e9ffffffff,7.0,0.0,0.0,0.0
84270ebffffffff,34.0,0.0,0.0,0.0
8427101ffffffff,46.0,0.0,0.0,0.0
8427103ffffffff,194.0,0.0,0.0,0.0
8427105ffffffff,16.0,0.0,0.0,0.0
8427107ffffffff,24.0,0.0,0.0,0.0
8427109ffffffff,14.0,0.0,0.0,0.0
842710bffffffff,185.0,0.0,0.0,0.0
842710dffffffff,2.0,0.0,0.0,0.0
8427111ffffffff,14.0,0.0,0.0,0.0
8427113ffffffff,99.0,0.0,0.0,0.0
8427115ffffffff,63.0,0.0,0.0,0.0
8427117ffffffff,105.0,0.0,0.0,0.0
8427119ffffffff,18.0,0.0,0.0,0.0
842711bffffffff,1241.0,0.0,0.0,0.0
842711dffffffff,11.0,0.0,0.0,0.0
8427121ffffffff,42.0,0.0,0.0,0.0
8427123ffffffff,48.0,0.0,0.0,0.0
8427125ffffffff,29.0,0.0,0.0,0.0
8427127ffffffff,12.0,0.0,0.0,0.0
8427129ffffffff,15.0,0.0,0.0,0.0
842712bffffffff,103.0,0.0,0.0,0.0
842712dffffffff,21.0,0.0,0.0,0.0
8427131ffffffff,916.0,0.0,0.0,0.0
8427133ffffffff,1886.0,0.0,0.0,0.0
8427135ffffffff,49.0,0.0,0.0,0.0
8427137ffffffff,531.0,0.0,0.0,0.0
8427139ffffffff,118.0,0.0,0.0,0.0
842713bffffffff,437.0,0.0,0.0,0.0
842713dffffffff,20.0,0.0,0.0,0.0
8427141ffffffff,6.0,0.0,0.0,0.0
8427143ffffffff,5.0,0.0,0.0,0.0
8427145ffffffff,2.0,0.0,0.0,0.0
8427147ffffffff,7.0,0.0,0.0,0.0
8427151ffffffff,10.0,0.0,0.0,0.0
8427153ffffffff,36.0,0.0,0.0,0.0
8427155ffffffff,5.0,0.0,0.0,0.0
8427157ffffffff,34.0,0.0,0.0,0.0
8427159ffffffff,7.0,0.0,0.0,0.0
842715bffffffff,4.0,0.0,0.0,0.0
8427161ffffffff,8.0,0.0,0.0,0.0
8427163ffffffff,30.0,0.0,0.0,0.0
8427165ffffffff,13.0,0.0,0.0,0.0
8427167ffffffff,11.0,0.0,0.0,0.0
8427169ffffffff,12.0,0.0,0.0,0.0
842716dffffffff,11.0,0.0,0.0,0.0
8427181ffffffff,56.0,2.0,0.0,0.0
8427183ffffffff,825.0,50.0,0.0,0.0
8427185ffffffff,4.0,0.0,0.0,0.0
8427187ffffffff,119.0,6.0,0.0,0.0
8427189ffffffff,39.0,0.0,0.0,0.0
