cell_id,Setophaga coronata,Setophaga coronata coronata,Setophaga coronata auduboni,Setophaga coronata nigrifrons,Setophaga coronata goldmani,Setophaga coronata coronata x auduboni
8426767ffffffff,6.0,6.0,0.0,0.0,0.0,0.0
842676dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426801ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426805ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426809ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842680bffffffff,9.0,2.0,4.0,0.0,0.0,3.0
842680dffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426811ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426813ffffffff,16.0,2.0,7.0,0.0,0.0,0.0
8426817ffffffff,32.0,9.0,21.0,0.0,0.0,0.0
8426819ffffffff,72.0,13.0,18.0,0.0,0.0,1.0
842681bffffffff,93.0,24.0,29.0,0.0,0.0,11.0
842681dffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426823ffffffff,6.0,1.0,5.0,0.0,0.0,0.0
8426831ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426833ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8426835ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426837ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
842683bffffffff,11.0,3.0,8.0,0.0,0.0,0.0
8426853ffffffff,24.0,13.0,5.0,0.0,0.0,0.0
8426859ffffffff,7.0,1.0,1.0,0.0,0.0,0.0
842685bffffffff,8.0,0.0,2.0,0.0,0.0,0.0
8426881ffffffff,31.0,20.0,4.0,0.0,0.0,3.0
8426885ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426887ffffffff,9.0,0.0,2.0,0.0,0.0,0.0
8426889ffffffff,32.0,18.0,4.0,0.0,0.0,4.0
842688dffffffff,6.0,3.0,2.0,0.0,0.0,0.0
8426891ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426893ffffffff,4.0,0.0,2.0,0.0,0.0,1.0
8426899ffffffff,3.0,1.0,0.0,0.0,0.0,2.0
842689dffffffff,24.0,8.0,9.0,0.0,0.0,3.0
84268a3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84268abffffffff,6.0,2.0,2.0,0.0,0.0,0.0
84268b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268c1ffffffff,2.0,1.0,1.0,0.0,0.0,0.0
84268c3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84268c5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84268c7ffffffff,11.0,2.0,5.0,0.0,0.0,1.0
84268cdffffffff,292.0,49.0,104.0,0.0,0.0,4.0
84268d3ffffffff,3.0,0.0,2.0,0.0,0.0,1.0
84268d5ffffffff,55.0,15.0,13.0,0.0,0.0,21.0
84268d7ffffffff,8.0,0.0,2.0,0.0,0.0,6.0
84268d9ffffffff,11.0,5.0,6.0,0.0,0.0,0.0
84268dbffffffff,10.0,2.0,0.0,0.0,0.0,0.0
84268ddffffffff,4.0,1.0,0.0,0.0,0.0,3.0
84268e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268e7ffffffff,9.0,1.0,6.0,0.0,0.0,0.0
84268e9ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84268ebffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426905ffffffff,5.0,3.0,2.0,0.0,0.0,0.0
8426909ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
842690dffffffff,17.0,1.0,9.0,0.0,0.0,0.0
8426913ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426923ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842692bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426943ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426945ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426951ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426955ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426961ffffffff,129.0,53.0,55.0,0.0,0.0,8.0
8426963ffffffff,221.0,37.0,167.0,0.0,0.0,2.0
8426965ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426969ffffffff,57.0,20.0,20.0,0.0,0.0,8.0
842696bffffffff,130.0,25.0,75.0,0.0,0.0,4.0
8426983ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426987ffffffff,59.0,0.0,14.0,0.0,0.0,0.0
8426989ffffffff,21.0,0.0,4.0,0.0,0.0,0.0
8426995ffffffff,19.0,1.0,7.0,0.0,0.0,0.0
842699bffffffff,11.0,0.0,2.0,0.0,0.0,0.0
842699dffffffff,6.0,0.0,3.0,0.0,0.0,0.0
84269a1ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
84269abffffffff,5.0,0.0,1.0,0.0,0.0,0.0
84269b1ffffffff,9.0,8.0,0.0,0.0,0.0,1.0
84269bdffffffff,4.0,2.0,2.0,0.0,0.0,0.0
84269c1ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
84269c3ffffffff,3.0,0.0,2.0,0.0,0.0,0.0
84269c5ffffffff,17.0,10.0,0.0,0.0,0.0,7.0
84269cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269cdffffffff,9.0,0.0,7.0,0.0,0.0,0.0
84269d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84269d5ffffffff,8.0,0.0,4.0,0.0,0.0,0.0
84269e1ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84269e7ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426a17ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426a21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a2bffffffff,9.0,2.0,4.0,0.0,0.0,0.0
8426a59ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
8426a81ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426a83ffffffff,5.0,3.0,2.0,0.0,0.0,0.0
8426a87ffffffff,33.0,2.0,12.0,0.0,0.0,2.0
8426a8bffffffff,7.0,0.0,4.0,0.0,0.0,2.0
8426a95ffffffff,9.0,0.0,5.0,0.0,0.0,4.0
8426a97ffffffff,10.0,0.0,4.0,0.0,0.0,3.0
8426a9dffffffff,9.0,0.0,1.0,0.0,0.0,6.0
8426aa1ffffffff,9.0,4.0,2.0,0.0,0.0,1.0
8426aa5ffffffff,59.0,22.0,28.0,0.0,0.0,2.0
8426aa7ffffffff,11.0,2.0,6.0,0.0,0.0,0.0
8426aa9ffffffff,34.0,9.0,8.0,0.0,0.0,7.0
8426aabffffffff,31.0,2.0,19.0,0.0,0.0,5.0
8426aadffffffff,10.0,6.0,1.0,0.0,0.0,3.0
8426ab1ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426ab3ffffffff,9.0,6.0,3.0,0.0,0.0,0.0
8426ab5ffffffff,8.0,4.0,2.0,0.0,0.0,0.0
8426ab7ffffffff,17.0,10.0,5.0,0.0,0.0,0.0
8426ab9ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8426abbffffffff,2.0,0.0,1.0,0.0,0.0,1.0
8426abdffffffff,5.0,0.0,3.0,0.0,0.0,0.0
8426ac5ffffffff,5.0,0.0,2.0,0.0,0.0,1.0
8426acbffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426ad1ffffffff,14.0,5.0,5.0,0.0,0.0,0.0
8426adbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,11.0,2.0,5.0,0.0,0.0,2.0
8426ae7ffffffff,23.0,5.0,0.0,0.0,0.0,5.0
8426aebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b0bffffffff,5.0,0.0,1.0,0.0,0.0,1.0
8426b25ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426b61ffffffff,6.0,0.0,4.0,0.0,0.0,0.0
8426b69ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426c01ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426c19ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426c1bffffffff,3.0,0.0,1.0,0.0,0.0,0.0
8426c21ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c31ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426c35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c3bffffffff,7.0,0.0,2.0,0.0,0.0,5.0
8426c43ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426c49ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8426c4dffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8426c53ffffffff,5.0,2.0,3.0,0.0,0.0,0.0
8426c5bffffffff,5.0,3.0,0.0,0.0,0.0,0.0
8426c61ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
8426c85ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426c87ffffffff,11.0,4.0,7.0,0.0,0.0,0.0
8426c89ffffffff,9.0,0.0,3.0,0.0,0.0,0.0
8426c93ffffffff,3.0,0.0,2.0,0.0,0.0,0.0
8426c97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c9dffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8426ca3ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8426ca5ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426cabffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426cadffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426cb1ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8426cb5ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426cb9ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426cbdffffffff,6.0,0.0,5.0,0.0,0.0,0.0
8426d09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,21.0,2.0,8.0,0.0,0.0,1.0
8426d25ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8426d35ffffffff,12.0,0.0,1.0,0.0,0.0,2.0
8426d39ffffffff,5.0,1.0,2.0,0.0,0.0,0.0
8426d45ffffffff,17.0,2.0,3.0,0.0,0.0,0.0
8426d47ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426d49ffffffff,20.0,4.0,6.0,0.0,0.0,2.0
8426d4bffffffff,27.0,0.0,21.0,0.0,0.0,2.0
8426d51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d5dffffffff,22.0,9.0,0.0,0.0,0.0,5.0
8426d6bffffffff,15.0,2.0,11.0,0.0,0.0,0.0
8426d95ffffffff,13.0,10.0,3.0,0.0,0.0,0.0
8426d97ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426d99ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8426da9ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8426db3ffffffff,4.0,0.0,2.0,0.0,0.0,2.0
8426db7ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426db9ffffffff,5.0,2.0,2.0,0.0,0.0,1.0
8426dc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426dd7ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426de7ffffffff,18.0,1.0,2.0,0.0,0.0,3.0
8426e01ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8426e0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e17ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426e19ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8426e1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e21ffffffff,6.0,0.0,3.0,0.0,0.0,3.0
8426e23ffffffff,5.0,0.0,4.0,0.0,0.0,0.0
8426e27ffffffff,2.0,1.0,1.0,0.0,0.0,0.0
8426e2bffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426e31ffffffff,2.0,1.0,1.0,0.0,0.0,0.0
8426e3bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426e3dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426e43ffffffff,11.0,5.0,3.0,0.0,0.0,1.0
8426e47ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8426e51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e53ffffffff,4.0,2.0,2.0,0.0,0.0,0.0
8426e59ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
8426e5bffffffff,21.0,6.0,0.0,0.0,0.0,0.0
8426e67ffffffff,7.0,2.0,1.0,0.0,0.0,0.0
8426e85ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8426e95ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426e9bffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8426ec9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ecbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ed3ffffffff,11.0,11.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,8.0,0.0,6.0,0.0,0.0,0.0
8426edbffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8426eddffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426f01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426f03ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426f07ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8426f0dffffffff,9.0,0.0,8.0,0.0,0.0,1.0
8426f11ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8426f15ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426f17ffffffff,10.0,0.0,0.0,0.0,0.0,10.0
8426f1bffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8426f1dffffffff,7.0,3.0,4.0,0.0,0.0,0.0
8426f21ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426f25ffffffff,39.0,13.0,9.0,0.0,0.0,9.0
8426f27ffffffff,18.0,4.0,2.0,0.0,0.0,2.0
8426f2bffffffff,3.0,0.0,1.0,0.0,0.0,0.0
8426f2dffffffff,55.0,19.0,22.0,0.0,0.0,6.0
8426f33ffffffff,4.0,0.0,2.0,0.0,0.0,2.0
8426f35ffffffff,4.0,2.0,2.0,0.0,0.0,0.0
8426f3dffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426f43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f51ffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8426f57ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8426f59ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426f6dffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8427021ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427023ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
8427027ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8427029ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842702bffffffff,9.0,2.0,0.0,0.0,0.0,0.0
8427035ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427093ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427097ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
842709bffffffff,6.0,6.0,0.0,0.0,0.0,0.0
842710bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427117ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842711bffffffff,14.0,10.0,0.0,0.0,0.0,0.0
8427131ffffffff,10.0,8.0,0.0,0.0,0.0,0.0
8427133ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427139ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842713bffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8427169ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8427187ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8427193ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842719dffffffff,10.0,9.0,1.0,0.0,0.0,0.0
84271a3ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84271abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84271c9ffffffff,32.0,25.0,0.0,0.0,0.0,0.0
8427407ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427409ffffffff,13.0,13.0,0.0,0.0,0.0,0.0
8427411ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8427419ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842741bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842741dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427431ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8427435ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842743dffffffff,26.0,9.0,0.0,0.0,0.0,0.0
8427441ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8427445ffffffff,4.0,3.0,0.0,0.0,0.0,0.0
842744bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427461ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427463ffffffff,13.0,3.0,0.0,0.0,0.0,0.0
842746dffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8427481ffffffff,47.0,15.0,0.0,0.0,0.0,0.0
8427483ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
8427485ffffffff,118.0,29.0,0.0,0.0,0.0,0.0
8427487ffffffff,34.0,18.0,0.0,0.0,0.0,0.0
8427489ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842748bffffffff,12.0,4.0,0.0,0.0,0.0,0.0
842748dffffffff,197.0,144.0,0.0,0.0,0.0,0.0
8427491ffffffff,16.0,2.0,0.0,0.0,0.0,0.0
8427493ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427495ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427499ffffffff,91.0,39.0,0.0,0.0,0.0,0.0
842749dffffffff,11.0,5.0,0.0,0.0,0.0,0.0
84274a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84274abffffffff,35.0,27.0,0.0,0.0,0.0,0.0
84274b1ffffffff,8.0,4.0,0.0,0.0,0.0,0.0
84274b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274b5ffffffff,58.0,44.0,0.0,0.0,0.0,0.0
84274b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84274b9ffffffff,7.0,3.0,0.0,0.0,0.0,0.0
84274bdffffffff,9.0,5.0,0.0,0.0,0.0,0.0
84274c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274c7ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
84274c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84274d3ffffffff,27.0,10.0,2.0,0.0,0.0,0.0
84274d5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84274d7ffffffff,23.0,5.0,0.0,0.0,0.0,0.0
84274dbffffffff,11.0,2.0,0.0,0.0,0.0,0.0
84274ddffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84274e1ffffffff,17.0,2.0,0.0,0.0,0.0,0.0
84274e3ffffffff,82.0,45.0,0.0,0.0,0.0,0.0
8427511ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8427513ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842751bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427523ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427527ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8427529ffffffff,10.0,7.0,0.0,0.0,0.0,0.0
8427541ffffffff,11.0,4.0,0.0,0.0,0.0,0.0
8427545ffffffff,24.0,5.0,0.0,0.0,0.0,0.0
8427551ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8427559ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842755bffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8427563ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8427569ffffffff,95.0,72.0,0.0,0.0,0.0,0.0
842756bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8427581ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
8427585ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842758bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842758dffffffff,3.0,2.0,0.0,0.0,0.0,0.0
8427591ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8427593ffffffff,17.0,6.0,0.0,0.0,0.0,0.0
8427595ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8427597ffffffff,7.0,1.0,0.0,0.0,0.0,0.0
8427599ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
842759bffffffff,20.0,3.0,2.0,0.0,0.0,0.0
842759dffffffff,4.0,1.0,0.0,0.0,0.0,0.0
84275a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275a7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84275a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275b5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84275b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275c3ffffffff,6.0,2.0,0.0,0.0,0.0,0.0
84275c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84275cbffffffff,10.0,5.0,0.0,0.0,0.0,0.0
84275cdffffffff,4.0,4.0,0.0,0.0,0.0,0.0
84275d1ffffffff,3.0,1.0,2.0,0.0,0.0,0.0
84275d3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84275d5ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
84275d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84275d9ffffffff,7.0,3.0,0.0,0.0,0.0,0.0
84275ddffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84275e9ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8427607ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842761bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,21.0,13.0,2.0,0.0,0.0,0.0
8427633ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8427637ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842763bffffffff,46.0,26.0,0.0,0.0,0.0,0.0
8427691ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84276a1ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
84276a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84276a7ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84276a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84276adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276b1ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84276b7ffffffff,25.0,3.0,0.0,0.0,0.0,0.0
84276b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84276bbffffffff,8.0,2.0,0.0,0.0,0.0,0.0
84276bdffffffff,36.0,22.0,5.0,0.0,0.0,0.0
84276d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84276d3ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
84276d7ffffffff,30.0,30.0,0.0,0.0,0.0,0.0
84276e5ffffffff,7.0,2.0,0.0,0.0,0.0,0.0
84276edffffffff,6.0,2.0,0.0,0.0,0.0,0.0
842770dffffffff,5.0,3.0,0.0,0.0,0.0,0.0
8427729ffffffff,5.0,5.0,0.0,0.0,0.0,0.0
842772bffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842773bffffffff,4.0,3.0,0.0,0.0,0.0,0.0
8427741ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427759ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427763ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427801ffffffff,10.0,4.0,3.0,0.0,0.0,1.0
8427833ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8427847ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842785bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427861ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8427889ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84278c1ffffffff,15.0,0.0,8.0,0.0,0.0,0.0
84278c3ffffffff,2.0,1.0,0.0,0.0,0.0,0.0
84278c9ffffffff,7.0,3.0,3.0,0.0,0.0,0.0
84278cbffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84278cdffffffff,6.0,2.0,2.0,0.0,0.0,2.0
84278d1ffffffff,6.0,0.0,6.0,0.0,0.0,0.0
84278d5ffffffff,4.0,2.0,2.0,0.0,0.0,0.0
8427905ffffffff,9.0,7.0,0.0,0.0,0.0,0.0
8427911ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427921ffffffff,7.0,0.0,4.0,0.0,0.0,0.0
8427923ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8427927ffffffff,20.0,0.0,3.0,0.0,0.0,5.0
8427933ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8427937ffffffff,6.0,0.0,4.0,0.0,0.0,0.0
8427945ffffffff,9.0,7.0,0.0,0.0,0.0,0.0
8427955ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842795bffffffff,5.0,0.0,5.0,0.0,0.0,0.0
8427967ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427969ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842796dffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8427997ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84279a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84279a9ffffffff,5.0,0.0,3.0,0.0,0.0,0.0
84279ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a03ffffffff,5.0,2.0,2.0,0.0,0.0,0.0
8427a05ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8427a29ffffffff,6.0,0.0,2.0,0.0,0.0,0.0
8427a2bffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8427a87ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8427a8bffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8427a95ffffffff,6.0,3.0,2.0,0.0,0.0,0.0
8427a9bffffffff,6.0,0.0,6.0,0.0,0.0,0.0
8427aa3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427ab7ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8427ad1ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8427ad9ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
8427addffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8427ae5ffffffff,6.0,0.0,0.0,0.0,0.0,2.0
8427b07ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8427b15ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
8427b29ffffffff,4.0,0.0,0.0,0.0,0.0,4.0
8427b2bffffffff,15.0,4.0,0.0,0.0,0.0,11.0
8427b49ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8427b67ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428021ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8428023ffffffff,47.0,4.0,28.0,0.0,0.0,10.0
8428025ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
