cell_id,Corvus cornix,Corvus cornix [cornix Group],Corvus cornix capellanus
841f669ffffffff,2.0,0.0,0.0
841f66dffffffff,7.0,0.0,0.0
841f681ffffffff,4.0,0.0,0.0
841f687ffffffff,2.0,0.0,0.0
841f6a5ffffffff,4.0,0.0,0.0
841f6adffffffff,12.0,0.0,0.0
841f6b3ffffffff,3.0,0.0,0.0
841f6c5ffffffff,7.0,0.0,0.0
841f6c7ffffffff,4.0,0.0,0.0
841f6cdffffffff,6.0,0.0,0.0
841f6d3ffffffff,6.0,0.0,0.0
841f6e3ffffffff,6.0,0.0,0.0
841f6e5ffffffff,2.0,0.0,0.0
841f6e7ffffffff,9.0,0.0,0.0
841f6e9ffffffff,8.0,0.0,0.0
841f6ebffffffff,2.0,0.0,0.0
841f703ffffffff,47.0,0.0,0.0
841f715ffffffff,625.0,0.0,0.0
841f717ffffffff,54.0,0.0,0.0
841f71dffffffff,30.0,0.0,0.0
841f725ffffffff,1190.0,0.0,0.0
841f727ffffffff,123.0,0.0,0.0
841f72bffffffff,1.0,0.0,0.0
841f72dffffffff,243.0,0.0,0.0
841f739ffffffff,30.0,2.0,0.0
841f73dffffffff,6.0,0.0,0.0
841f751ffffffff,46.0,0.0,0.0
841f757ffffffff,19.0,0.0,0.0
841f75bffffffff,3.0,0.0,0.0
841f893ffffffff,2.0,0.0,0.0
841f897ffffffff,1.0,0.0,0.0
841f8a1ffffffff,8.0,0.0,0.0
841f8a5ffffffff,7.0,0.0,0.0
841f8a7ffffffff,5.0,0.0,0.0
841f8abffffffff,6.0,0.0,0.0
841f8adffffffff,2.0,0.0,0.0
841f8b1ffffffff,6.0,0.0,0.0
841f8b3ffffffff,3.0,0.0,0.0
841f8b5ffffffff,5.0,0.0,0.0
841f8b7ffffffff,3.0,0.0,0.0
841f8bdffffffff,2.0,0.0,0.0
841f981ffffffff,222.0,0.0,0.0
841f983ffffffff,18.0,0.0,0.0
841f985ffffffff,220.0,0.0,0.0
841f987ffffffff,10.0,0.0,0.0
841f98bffffffff,124.0,0.0,0.0
841f98dffffffff,5.0,0.0,0.0
841f991ffffffff,105.0,0.0,0.0
841f993ffffffff,15.0,0.0,0.0
841f995ffffffff,47.0,0.0,0.0
841f997ffffffff,20.0,0.0,0.0
841f999ffffffff,67.0,0.0,0.0
841f99bffffffff,29.0,0.0,0.0
841f99dffffffff,96.0,0.0,0.0
841f9a1ffffffff,51.0,0.0,0.0
841f9a3ffffffff,46.0,0.0,0.0
841f9a7ffffffff,3.0,0.0,0.0
841f9a9ffffffff,7.0,0.0,0.0
841f9abffffffff,79.0,0.0,0.0
841f9b1ffffffff,28.0,0.0,0.0
841f9b3ffffffff,2.0,0.0,0.0
841f9b5ffffffff,17.0,0.0,0.0
841f9b7ffffffff,24.0,0.0,0.0
841f9b9ffffffff,38.0,0.0,0.0
841f9bbffffffff,19.0,0.0,0.0
841f9bdffffffff,12.0,0.0,0.0
841f9c3ffffffff,2.0,0.0,0.0
841f9c7ffffffff,10.0,0.0,0.0
841f9d1ffffffff,3.0,0.0,0.0
841f9d3ffffffff,35.0,2.0,0.0
841f9d5ffffffff,5.0,0.0,0.0
841f9d7ffffffff,234.0,8.0,0.0
841f9dbffffffff,2.0,0.0,0.0
841f9e3ffffffff,8.0,0.0,0.0
841f9e7ffffffff,8.0,0.0,0.0
84200a7ffffffff,2.0,0.0,0.0
84200adffffffff,2.0,0.0,0.0
84200e1ffffffff,1.0,0.0,0.0
8420125ffffffff,2.0,0.0,0.0
842013dffffffff,2.0,0.0,0.0
8420163ffffffff,2.0,0.0,0.0
842016bffffffff,2.0,0.0,0.0
8420185ffffffff,20.0,0.0,0.0
8420187ffffffff,26.0,0.0,0.0
84201a1ffffffff,6.0,0.0,0.0
84201abffffffff,21.0,0.0,0.0
84201bdffffffff,28.0,0.0,0.0
84202d5ffffffff,2.0,0.0,0.0
84202ddffffffff,1.0,0.0,0.0
8420453ffffffff,1.0,0.0,0.0
8420455ffffffff,3.0,0.0,0.0
8420681ffffffff,4.0,0.0,0.0
8420683ffffffff,5.0,0.0,0.0
8420685ffffffff,2.0,0.0,0.0
842068bffffffff,6.0,0.0,0.0
84206c9ffffffff,5.0,0.0,0.0
842084dffffffff,1.0,0.0,0.0
84208d7ffffffff,1.0,0.0,0.0
8420a17ffffffff,2.0,0.0,0.0
8420a27ffffffff,8.0,0.0,0.0
8420a53ffffffff,5.0,0.0,0.0
8420a61ffffffff,3.0,0.0,0.0
8420a8dffffffff,2.0,0.0,0.0
8420a9bffffffff,4.0,0.0,0.0
8420ac5ffffffff,6.0,0.0,0.0
8420ac7ffffffff,2.0,0.0,0.0
8420ad1ffffffff,11.0,0.0,0.0
8420ad3ffffffff,7.0,0.0,0.0
8420ae9ffffffff,2.0,0.0,0.0
8420aebffffffff,2.0,0.0,0.0
8420b13ffffffff,4.0,0.0,0.0
8420b17ffffffff,1.0,0.0,0.0
8420b1bffffffff,12.0,0.0,0.0
8420b39ffffffff,6.0,0.0,0.0
8420e21ffffffff,1.0,0.0,0.0
8420e4dffffffff,1.0,0.0,0.0
8420e61ffffffff,5.0,0.0,0.0
8420e63ffffffff,2.0,0.0,0.0
8420e65ffffffff,2.0,0.0,0.0
8420e69ffffffff,3.0,0.0,0.0
8420e6bffffffff,2.0,0.0,0.0
8420f25ffffffff,2.0,0.0,0.0
8420f51ffffffff,5.0,0.0,0.0
8420f59ffffffff,6.0,0.0,0.0
842104bffffffff,12.0,0.0,0.0
84210cbffffffff,1.0,0.0,0.0
8421229ffffffff,1.0,0.0,0.0
8421231ffffffff,11.0,0.0,0.0
842123dffffffff,37.0,0.0,0.0
8421269ffffffff,1.0,0.0,0.0
84212b9ffffffff,2.0,0.0,0.0
84212cbffffffff,2.0,0.0,0.0
84212d9ffffffff,2.0,0.0,0.0
8421419ffffffff,2.0,0.0,0.0
8421483ffffffff,16.0,0.0,0.0
8421485ffffffff,2.0,0.0,0.0
8421487ffffffff,2.0,0.0,0.0
842149dffffffff,3.0,0.0,0.0
84214a1ffffffff,2.0,0.0,0.0
84214a3ffffffff,1.0,0.0,0.0
84214abffffffff,18.0,0.0,0.0
84214bdffffffff,3.0,0.0,0.0
8421505ffffffff,5.0,0.0,0.0
8421507ffffffff,12.0,0.0,0.0
842151dffffffff,2.0,0.0,0.0
8421521ffffffff,6.0,0.0,0.0
8421529ffffffff,55.0,0.0,0.0
842152bffffffff,1.0,0.0,0.0
8421539ffffffff,40.0,0.0,0.0
842153bffffffff,3.0,0.0,0.0
842153dffffffff,6.0,0.0,0.0
8421567ffffffff,5.0,0.0,0.0
8421659ffffffff,2.0,0.0,0.0
8421711ffffffff,1.0,0.0,0.0
8421845ffffffff,1.0,0.0,0.0
8421983ffffffff,2.0,0.0,0.0
84255a7ffffffff,5.0,0.0,0.0
842c001ffffffff,41.0,0.0,0.0
842c003ffffffff,113.0,0.0,0.0
842c005ffffffff,4.0,0.0,0.0
842c009ffffffff,2.0,0.0,0.0
842c00bffffffff,101.0,0.0,0.0
842c011ffffffff,48.0,0.0,0.0
842c013ffffffff,2.0,0.0,0.0
842c015ffffffff,26.0,0.0,0.0
842c019ffffffff,18.0,0.0,0.0
842c01bffffffff,4.0,0.0,0.0
842c01dffffffff,65.0,0.0,0.0
842c02dffffffff,4.0,0.0,0.0
842c031ffffffff,19.0,0.0,0.0
842c033ffffffff,9.0,0.0,0.0
842c035ffffffff,17.0,0.0,0.0
842c039ffffffff,45.0,0.0,0.0
842c03bffffffff,8.0,0.0,0.0
842c03dffffffff,4.0,0.0,0.0
842c041ffffffff,7.0,0.0,0.0
842c043ffffffff,1389.0,0.0,0.0
842c045ffffffff,8.0,0.0,0.0
842c047ffffffff,15.0,0.0,0.0
842c049ffffffff,32.0,0.0,0.0
842c04bffffffff,46.0,0.0,0.0
842c051ffffffff,11.0,0.0,0.0
842c053ffffffff,10.0,0.0,0.0
842c055ffffffff,9.0,0.0,0.0
842c057ffffffff,16.0,0.0,0.0
842c059ffffffff,65.0,0.0,0.0
842c05bffffffff,50.0,0.0,0.0
842c05dffffffff,14.0,0.0,0.0
842c061ffffffff,12.0,0.0,0.0
842c063ffffffff,21.0,0.0,0.0
842c065ffffffff,43.0,0.0,0.0
842c067ffffffff,41.0,0.0,0.0
842c069ffffffff,10.0,0.0,0.0
842c06bffffffff,7.0,0.0,0.0
842c06dffffffff,17.0,0.0,0.0
842c085ffffffff,3.0,0.0,0.0
842c08dffffffff,3.0,0.0,0.0
842c091ffffffff,9.0,0.0,0.0
842c095ffffffff,5.0,0.0,0.0
842c097ffffffff,14.0,0.0,0.0
842c09bffffffff,10.0,0.0,0.0
842c0a3ffffffff,2.0,0.0,0.0
842c0a7ffffffff,4.0,0.0,0.0
842c0a9ffffffff,9.0,0.0,0.0
842c0b3ffffffff,4.0,0.0,0.0
842c0b7ffffffff,14.0,0.0,0.0
842c0bbffffffff,3.0,0.0,0.0
842c0c1ffffffff,57.0,0.0,0.0
842c0c3ffffffff,16.0,0.0,0.0
842c0c7ffffffff,10.0,0.0,0.0
842c0c9ffffffff,40.0,0.0,0.0
842c0cbffffffff,33.0,0.0,0.0
842c0dbffffffff,4.0,0.0,0.0
842c0e5ffffffff,2.0,0.0,0.0
842c0e9ffffffff,3.0,0.0,0.0
842c101ffffffff,4.0,0.0,0.0
842c103ffffffff,8.0,0.0,0.0
842c107ffffffff,1.0,0.0,0.0
842c109ffffffff,1.0,0.0,0.0
842c10bffffffff,6.0,0.0,0.0
842c119ffffffff,3.0,0.0,0.0
842c11dffffffff,13.0,0.0,0.0
842c123ffffffff,2.0,0.0,0.0
842c129ffffffff,4.0,0.0,0.0
842c12bffffffff,4.0,0.0,0.0
842c131ffffffff,6.0,0.0,0.0
842c133ffffffff,2.0,0.0,0.0
842c135ffffffff,5.0,0.0,0.0
842c139ffffffff,9.0,0.0,0.0
842c13bffffffff,28.0,0.0,0.0
842c13dffffffff,1.0,0.0,0.0
842c143ffffffff,2.0,0.0,0.0
842c14bffffffff,2.0,0.0,0.0
842c151ffffffff,2.0,0.0,0.0
842c153ffffffff,2.0,0.0,0.0
842c157ffffffff,34.0,0.0,0.0
842c159ffffffff,6.0,0.0,0.0
842c15bffffffff,23.0,0.0,0.0
842c15dffffffff,2.0,0.0,0.0
842c163ffffffff,4.0,0.0,0.0
842c185ffffffff,4.0,0.0,0.0
842c187ffffffff,1.0,0.0,0.0
842c18dffffffff,18.0,0.0,0.0
842c191ffffffff,33.0,0.0,0.0
842c193ffffffff,80.0,0.0,0.0
842c195ffffffff,4.0,0.0,0.0
842c197ffffffff,24.0,0.0,0.0
842c19dffffffff,10.0,0.0,0.0
842c1a3ffffffff,4.0,0.0,0.0
842c1a7ffffffff,3.0,0.0,0.0
842c1abffffffff,1.0,0.0,0.0
842c1adffffffff,9.0,0.0,0.0
842c1b1ffffffff,2.0,0.0,0.0
842c1b3ffffffff,9.0,0.0,0.0
842c1b7ffffffff,6.0,0.0,0.0
842c1bbffffffff,2.0,0.0,0.0
842c1bdffffffff,5.0,0.0,0.0
842c1c1ffffffff,3.0,0.0,0.0
842c1c7ffffffff,5.0,0.0,0.0
842c1d1ffffffff,6.0,0.0,0.0
842c1d5ffffffff,2.0,0.0,0.0
842c1d9ffffffff,12.0,0.0,0.0
842c1ddffffffff,43.0,0.0,0.0
842c1e1ffffffff,2.0,0.0,0.0
842c1e3ffffffff,2.0,0.0,0.0
842c1e5ffffffff,10.0,0.0,0.0
842c1e9ffffffff,3.0,0.0,0.0
842c1edffffffff,70.0,0.0,0.0
842c201ffffffff,8.0,0.0,0.0
842c203ffffffff,314.0,0.0,0.0
842c205ffffffff,6.0,0.0,0.0
842c207ffffffff,6.0,0.0,0.0
842c20dffffffff,26.0,0.0,0.0
842c211ffffffff,23.0,0.0,0.0
842c213ffffffff,14.0,0.0,0.0
842c215ffffffff,182.0,0.0,0.0
842c217ffffffff,2.0,0.0,0.0
842c219ffffffff,125.0,0.0,0.0
842c21dffffffff,147.0,0.0,0.0
842c221ffffffff,2.0,0.0,0.0
842c223ffffffff,6.0,0.0,0.0
842c229ffffffff,14.0,0.0,0.0
842c22bffffffff,2.0,0.0,0.0
842c22dffffffff,19.0,0.0,0.0
842c231ffffffff,3.0,0.0,0.0
842c233ffffffff,6.0,0.0,0.0
842c235ffffffff,114.0,0.0,0.0
842c237ffffffff,21.0,0.0,0.0
842c239ffffffff,3.0,0.0,0.0
842c23bffffffff,10.0,0.0,0.0
842c23dffffffff,7.0,0.0,0.0
842c245ffffffff,22.0,0.0,0.0
842c261ffffffff,3.0,0.0,0.0
842c263ffffffff,29.0,0.0,0.0
842c265ffffffff,3.0,0.0,0.0
842c269ffffffff,2.0,0.0,0.0
842c26bffffffff,20.0,0.0,0.0
842c26dffffffff,2.0,0.0,0.0
842c281ffffffff,7.0,0.0,0.0
842c283ffffffff,206.0,0.0,0.0
842c285ffffffff,4.0,0.0,0.0
842c287ffffffff,4.0,0.0,0.0
842c289ffffffff,1.0,0.0,0.0
842c2a1ffffffff,241.0,0.0,0.0
842c2a3ffffffff,295.0,0.0,0.0
842c2a5ffffffff,12.0,0.0,0.0
842c2a7ffffffff,1.0,0.0,0.0
842c2a9ffffffff,13.0,0.0,0.0
842c2abffffffff,209.0,0.0,0.0
842c2b5ffffffff,16.0,0.0,0.0
842c2b7ffffffff,6.0,0.0,0.0
842c2b9ffffffff,4.0,0.0,0.0
842c2bdffffffff,5.0,0.0,0.0
842c2c9ffffffff,9.0,0.0,0.0
842c2cbffffffff,1.0,0.0,0.0
842c2e1ffffffff,3.0,0.0,0.0
842c2e3ffffffff,11.0,0.0,0.0
842c2e5ffffffff,113.0,0.0,0.0
842c2e7ffffffff,22.0,0.0,0.0
842c2e9ffffffff,19.0,0.0,0.0
842c2ebffffffff,4.0,0.0,0.0
842c2edffffffff,12.0,0.0,0.0
842c307ffffffff,2.0,0.0,0.0
842c311ffffffff,2.0,0.0,0.0
842c317ffffffff,11.0,0.0,0.0
842c31dffffffff,1.0,0.0,0.0
842c32dffffffff,5.0,0.0,0.0
842c333ffffffff,36.0,0.0,0.0
842c339ffffffff,3.0,0.0,0.0
842c33bffffffff,21.0,0.0,0.0
842c341ffffffff,2.0,0.0,0.0
842c343ffffffff,1.0,0.0,0.0
842c355ffffffff,41.0,0.0,0.0
842c35bffffffff,2.0,0.0,0.0
842c35dffffffff,2.0,0.0,0.0
842c365ffffffff,3.0,0.0,0.0
842c42dffffffff,12.0,0.0,0.0
842c56dffffffff,333.0,0.0,0.0
842c605ffffffff,6.0,0.0,0.0
842c629ffffffff,55.0,0.0,0.0
842c62dffffffff,14.0,0.0,0.0
842c663ffffffff,10.0,0.0,0.0
842c66bffffffff,4.0,0.0,0.0
842c6a9ffffffff,5.0,0.0,0.0
842c6d1ffffffff,2.0,0.0,0.0
842c6e1ffffffff,2.0,0.0,0.0
842c701ffffffff,11.0,0.0,0.0
842c70dffffffff,3.0,0.0,0.0
842c725ffffffff,19.0,0.0,0.0
842c729ffffffff,12.0,0.0,0.0
842c761ffffffff,5.0,0.0,0.0
842c763ffffffff,26.0,0.0,0.0
842c765ffffffff,3.0,0.0,0.0
842c767ffffffff,7.0,0.0,0.0
842c813ffffffff,4.0,0.0,0.0
842c833ffffffff,12.0,0.0,0.0
842c835ffffffff,4.0,0.0,0.0
842c853ffffffff,2.0,0.0,0.0
842c887ffffffff,4.0,0.0,0.0
842c88dffffffff,2.0,0.0,0.0
842c895ffffffff,2.0,0.0,0.0
842c89bffffffff,6.0,0.0,0.0
842c8b7ffffffff,12.0,0.0,0.0
842c8c9ffffffff,3.0,0.0,0.0
842c8cbffffffff,2.0,0.0,0.0
842c8cdffffffff,2.0,0.0,0.0
842c8d5ffffffff,2.0,0.0,0.0
842c8d7ffffffff,30.0,0.0,0.0
842c8ebffffffff,3.0,1.0,0.0
842c99bffffffff,2.0,0.0,0.0
842c9c1ffffffff,2.0,0.0,0.0
842c9c5ffffffff,1.0,0.0,0.0
842c9c7ffffffff,4.0,0.0,0.0
842c9c9ffffffff,7.0,0.0,0.0
842c9d5ffffffff,2.0,0.0,0.0
842c9e9ffffffff,2.0,0.0,0.0
842ca13ffffffff,2.0,0.0,0.0
842ca4dffffffff,25.0,0.0,0.0
842ca81ffffffff,7.0,0.0,0.0
842ca8dffffffff,2.0,0.0,0.0
842ca97ffffffff,2.0,0.0,0.0
842caabffffffff,2.0,0.0,0.0
842cab1ffffffff,15.0,0.0,0.0
842cab3ffffffff,5.0,0.0,0.0
842cab7ffffffff,3.0,0.0,0.0
842cabdffffffff,2.0,0.0,0.0
842cac1ffffffff,11.0,0.0,0.0
842cac3ffffffff,91.0,9.0,0.0
842cac5ffffffff,2.0,0.0,0.0
842cac7ffffffff,24.0,2.0,0.0
842cac9ffffffff,8.0,0.0,0.0
842cacbffffffff,5.0,0.0,0.0
842cad9ffffffff,9.0,0.0,0.0
842cadbffffffff,8.0,0.0,0.0
842cb19ffffffff,1.0,0.0,0.0
842cc03ffffffff,10.0,0.0,0.0
842cc05ffffffff,150.0,0.0,0.0
842cc07ffffffff,287.0,0.0,0.0
842cc15ffffffff,6.0,0.0,0.0
842cc21ffffffff,23.0,0.0,0.0
842cc23ffffffff,2.0,0.0,0.0
842cc25ffffffff,5.0,0.0,0.0
842cc29ffffffff,16.0,0.0,0.0
842cc2bffffffff,30.0,0.0,0.0
842cc2dffffffff,38.0,1.0,0.0
842cc31ffffffff,16.0,0.0,0.0
842cc33ffffffff,27.0,0.0,0.0
842cc35ffffffff,4.0,0.0,0.0
842cc37ffffffff,37.0,0.0,0.0
842cc39ffffffff,3.0,0.0,0.0
842cc3dffffffff,39.0,0.0,0.0
842cc61ffffffff,13.0,0.0,0.0
842cc63ffffffff,1.0,0.0,0.0
842cc65ffffffff,5.0,0.0,0.0
842cc67ffffffff,29.0,0.0,0.0
842cc69ffffffff,2.0,0.0,0.0
842cc6bffffffff,44.0,0.0,0.0
842cca3ffffffff,1.0,0.0,0.0
842cca7ffffffff,2.0,0.0,0.0
842ccabffffffff,3.0,0.0,0.0
842ccb1ffffffff,23.0,0.0,0.0
842ccb3ffffffff,2.0,0.0,0.0
842ccb7ffffffff,11.0,0.0,0.0
842ccb9ffffffff,5.0,0.0,0.0
842ccbdffffffff,6.0,0.0,0.0
842cce1ffffffff,30.0,0.0,0.0
842cce3ffffffff,13.0,0.0,0.0
842cce5ffffffff,6.0,0.0,0.0
842cce9ffffffff,4.0,0.0,0.0
842ccedffffffff,30.0,0.0,0.0
842cd2dffffffff,3.0,0.0,0.0
842cd43ffffffff,3.0,0.0,0.0
842cd49ffffffff,3.0,0.0,0.0
842cd4bffffffff,38.0,0.0,0.0
842cd51ffffffff,8.0,0.0,0.0
842cd53ffffffff,18.0,0.0,0.0
842cd59ffffffff,39.0,1.0,0.0
842cd5bffffffff,155.0,7.0,0.0
842cd5dffffffff,14.0,1.0,0.0
842cd67ffffffff,5.0,0.0,0.0
842cd6bffffffff,4.0,0.0,0.0
842cd6dffffffff,1.0,0.0,0.0
842cd93ffffffff,4.0,0.0,0.0
842cd9bffffffff,2.0,0.0,0.0
842cdd1ffffffff,2.0,0.0,0.0
842cdd5ffffffff,46.0,2.0,0.0
842cdd7ffffffff,2.0,0.0,0.0
842ce41ffffffff,13.0,0.0,0.0
842ce45ffffffff,10.0,0.0,0.0
842ce49ffffffff,46.0,0.0,0.0
842ce4bffffffff,92.0,0.0,0.0
842ce4dffffffff,7.0,0.0,0.0
842ce51ffffffff,9.0,0.0,0.0
842ce59ffffffff,54.0,0.0,0.0
842ce6dffffffff,2.0,0.0,0.0
842cf01ffffffff,11.0,0.0,0.0
842cf03ffffffff,46.0,0.0,0.0
842cf05ffffffff,2.0,0.0,0.0
842cf07ffffffff,174.0,2.0,0.0
842cf09ffffffff,3.0,0.0,0.0
842cf0bffffffff,13.0,0.0,0.0
842cf11ffffffff,9.0,0.0,0.0
842cf15ffffffff,6.0,0.0,0.0
842cf17ffffffff,19.0,0.0,0.0
842cf1dffffffff,7.0,0.0,0.0
842cf25ffffffff,2.0,0.0,0.0
842cf27ffffffff,26.0,0.0,0.0
842cf29ffffffff,3.0,0.0,0.0
842cf31ffffffff,1423.0,18.0,0.0
842cf33ffffffff,76.0,0.0,0.0
842cf35ffffffff,327.0,12.0,0.0
842cf37ffffffff,61.0,0.0,0.0
842cf39ffffffff,52.0,0.0,0.0
842cf3bffffffff,85.0,4.0,0.0
842cf3dffffffff,96.0,1.0,0.0
842cf41ffffffff,4.0,0.0,0.0
842cf43ffffffff,7.0,0.0,0.0
842cf47ffffffff,11.0,0.0,0.0
842cf49ffffffff,2.0,0.0,0.0
842cf51ffffffff,43.0,0.0,0.0
842cf55ffffffff,3.0,0.0,0.0
842cf57ffffffff,8.0,0.0,0.0
842cf59ffffffff,60.0,0.0,0.0
842cf5bffffffff,57.0,0.0,0.0
842cf5dffffffff,15.0,0.0,0.0
842cf63ffffffff,2.0,0.0,0.0
842cf65ffffffff,2.0,0.0,0.0
842cf67ffffffff,6.0,0.0,0.0
842cf6bffffffff,2.0,0.0,0.0
842d003ffffffff,24.0,0.0,0.0
842d005ffffffff,17.0,0.0,0.0
842d007ffffffff,9.0,0.0,0.0
842d009ffffffff,11.0,0.0,0.0
842d00bffffffff,10.0,0.0,0.0
842d00dffffffff,11.0,0.0,0.0
842d011ffffffff,5.0,0.0,0.0
842d01dffffffff,44.0,0.0,0.0
842d021ffffffff,33.0,0.0,0.0
842d023ffffffff,5.0,0.0,0.0
842d025ffffffff,5.0,0.0,0.0
842d027ffffffff,7.0,0.0,0.0
842d029ffffffff,5.0,0.0,0.0
842d02bffffffff,6.0,0.0,0.0
842d02dffffffff,18.0,0.0,0.0
842d033ffffffff,46.0,0.0,0.0
842d035ffffffff,8.0,0.0,0.0
842d039ffffffff,11.0,0.0,0.0
842d03bffffffff,188.0,0.0,0.0
842d03dffffffff,38.0,0.0,0.0
842d043ffffffff,1.0,0.0,0.0
842d049ffffffff,17.0,0.0,0.0
842d04bffffffff,5.0,0.0,0.0
842d04dffffffff,2.0,0.0,0.0
842d055ffffffff,2.0,0.0,0.0
842d063ffffffff,3.0,0.0,0.0
842d065ffffffff,2.0,0.0,0.0
842d069ffffffff,1.0,0.0,0.0
842d06bffffffff,12.0,0.0,0.0
842d06dffffffff,24.0,0.0,0.0
842d0e5ffffffff,2.0,0.0,0.0
842d0edffffffff,91.0,0.0,0.0
842d101ffffffff,2.0,0.0,0.0
842d103ffffffff,11.0,0.0,0.0
842d105ffffffff,9.0,0.0,0.0
842d107ffffffff,76.0,0.0,0.0
842d10dffffffff,2.0,0.0,0.0
842d11bffffffff,5.0,0.0,0.0
842d121ffffffff,31.0,0.0,0.0
842d123ffffffff,6.0,0.0,0.0
842d125ffffffff,511.0,0.0,0.0
842d127ffffffff,46.0,0.0,0.0
842d129ffffffff,8.0,0.0,0.0
842d12bffffffff,66.0,0.0,0.0
842d12dffffffff,45.0,0.0,0.0
842d131ffffffff,11.0,0.0,0.0
842d133ffffffff,1.0,0.0,0.0
842d137ffffffff,1.0,0.0,0.0
842d139ffffffff,6.0,0.0,0.0
842d13dffffffff,23.0,0.0,0.0
842d143ffffffff,3.0,0.0,0.0
842d147ffffffff,4.0,0.0,0.0
842d14bffffffff,24.0,0.0,0.0
842d155ffffffff,1.0,0.0,0.0
842d157ffffffff,5.0,0.0,0.0
842d161ffffffff,6.0,0.0,0.0
842d163ffffffff,4.0,0.0,0.0
842d165ffffffff,1.0,0.0,0.0
842d167ffffffff,8.0,0.0,0.0
842d16dffffffff,7.0,0.0,0.0
842d181ffffffff,15.0,0.0,0.0
842d183ffffffff,9.0,0.0,0.0
842d18bffffffff,2.0,0.0,0.0
842d18dffffffff,4.0,0.0,0.0
842d193ffffffff,4.0,0.0,0.0
842d195ffffffff,4.0,0.0,0.0
842d197ffffffff,2.0,0.0,0.0
842d199ffffffff,4.0,0.0,0.0
842d19bffffffff,6.0,0.0,0.0
842d1a1ffffffff,2.0,0.0,0.0
842d1a5ffffffff,10.0,0.0,0.0
842d1a7ffffffff,5.0,0.0,0.0
842d1abffffffff,4.0,0.0,0.0
842d1b1ffffffff,5.0,0.0,0.0
842d1b3ffffffff,14.0,0.0,0.0
842d1b5ffffffff,8.0,0.0,0.0
842d1b7ffffffff,12.0,0.0,0.0
842d1bdffffffff,4.0,0.0,0.0
842d1c3ffffffff,3.0,0.0,0.0
842d1c9ffffffff,12.0,0.0,0.0
842d1cbffffffff,2.0,0.0,0.0
842d1cdffffffff,5.0,0.0,0.0
842d1d1ffffffff,4.0,0.0,0.0
842d1d3ffffffff,6.0,0.0,0.0
842d1d5ffffffff,8.0,0.0,0.0
842d1d9ffffffff,2.0,0.0,0.0
842d1ddffffffff,1.0,0.0,0.0
842d1e1ffffffff,1.0,0.0,0.0
842d1e3ffffffff,4.0,0.0,0.0
842d1e7ffffffff,2.0,0.0,0.0
842d1edffffffff,2.0,0.0,0.0
842d225ffffffff,6.0,0.0,0.0
842d227ffffffff,203.0,0.0,0.0
842d289ffffffff,5.0,0.0,0.0
842d28bffffffff,3.0,0.0,0.0
842d293ffffffff,6.0,0.0,0.0
842d2d1ffffffff,6.0,0.0,0.0
842d2d7ffffffff,9.0,0.0,0.0
842d2d9ffffffff,6.0,0.0,0.0
842d303ffffffff,54.0,0.0,0.0
842d305ffffffff,18.0,0.0,0.0
842d307ffffffff,12.0,0.0,0.0
842d309ffffffff,45.0,0.0,0.0
842d30bffffffff,2.0,0.0,0.0
842d311ffffffff,80.0,0.0,0.0
842d313ffffffff,2.0,0.0,0.0
842d315ffffffff,64.0,0.0,0.0
842d317ffffffff,31.0,0.0,0.0
842d319ffffffff,12.0,0.0,0.0
842d31bffffffff,2.0,0.0,0.0
842d31dffffffff,8.0,0.0,0.0
842d323ffffffff,8.0,0.0,0.0
842d325ffffffff,10.0,0.0,0.0
842d32bffffffff,85.0,0.0,0.0
842d32dffffffff,26.0,0.0,0.0
842d331ffffffff,56.0,0.0,0.0
842d333ffffffff,288.0,0.0,0.0
842d337ffffffff,2.0,0.0,0.0
842d339ffffffff,6.0,0.0,0.0
842d33bffffffff,97.0,0.0,0.0
842d33dffffffff,60.0,0.0,0.0
842d341ffffffff,3.0,0.0,0.0
842d343ffffffff,2.0,0.0,0.0
842d345ffffffff,2.0,0.0,0.0
842d347ffffffff,16.0,0.0,0.0
842d349ffffffff,32.0,0.0,0.0
842d34bffffffff,27.0,0.0,0.0
842d351ffffffff,51.0,0.0,0.0
842d353ffffffff,15.0,0.0,0.0
842d355ffffffff,3.0,0.0,0.0
842d357ffffffff,43.0,0.0,0.0
842d359ffffffff,22.0,0.0,0.0
842d35bffffffff,66.0,0.0,0.0
842d35dffffffff,41.0,0.0,0.0
842d361ffffffff,20.0,0.0,0.0
842d363ffffffff,3.0,0.0,0.0
842d365ffffffff,1.0,0.0,0.0
842d367ffffffff,20.0,0.0,0.0
842d369ffffffff,3.0,0.0,0.0
842d36bffffffff,11.0,0.0,0.0
842d36dffffffff,2.0,0.0,0.0
842d441ffffffff,4.0,0.0,0.0
842d443ffffffff,2.0,0.0,0.0
842d447ffffffff,2.0,0.0,0.0
842d48bffffffff,1.0,0.0,0.0
842d511ffffffff,3.0,0.0,0.0
842d51bffffffff,4.0,0.0,0.0
842d52bffffffff,2.0,0.0,0.0
842d535ffffffff,2.0,0.0,0.0
842d561ffffffff,5.0,0.0,0.0
842d569ffffffff,1.0,0.0,0.0
842d56bffffffff,2.0,0.0,0.0
842d581ffffffff,3.0,0.0,0.0
842d5c3ffffffff,11.0,0.0,0.0
842d5cbffffffff,7.0,0.0,0.0
842d62dffffffff,4.0,0.0,0.0
842d641ffffffff,16.0,0.0,0.0
