cell_id,Haemorhous mexicanus,Haemorhous mexicanus [mexicanus Group],Haemorhous mexicanus mcgregori
844416bffffffff,11.0,0.0,0.0
84441a3ffffffff,1.0,0.0,0.0
84441abffffffff,1.0,0.0,0.0
84441b7ffffffff,4.0,0.0,0.0
84441e3ffffffff,2.0,2.0,0.0
84441edffffffff,3.0,3.0,0.0
8444325ffffffff,19.0,0.0,0.0
8444405ffffffff,1.0,0.0,0.0
844440dffffffff,14.0,0.0,0.0
84444c3ffffffff,6.0,0.0,0.0
84444e1ffffffff,2.0,0.0,0.0
8444501ffffffff,3.0,0.0,0.0
844450dffffffff,4.0,0.0,0.0
8444529ffffffff,2.0,2.0,0.0
8444555ffffffff,1.0,1.0,0.0
8444633ffffffff,1.0,0.0,0.0
84446c1ffffffff,4.0,2.0,0.0
84446c3ffffffff,6.0,0.0,0.0
84446c7ffffffff,2.0,0.0,0.0
84446cbffffffff,14.0,1.0,0.0
84446d3ffffffff,3.0,0.0,0.0
84446dbffffffff,1.0,0.0,0.0
8444a19ffffffff,22.0,0.0,0.0
8444a8dffffffff,3.0,0.0,0.0
8444a93ffffffff,7.0,0.0,0.0
8444a97ffffffff,2.0,0.0,0.0
8444ae9ffffffff,5.0,0.0,0.0
8444c0bffffffff,26.0,0.0,0.0
8444c0dffffffff,3.0,0.0,0.0
8444c11ffffffff,7.0,0.0,0.0
8444c13ffffffff,12.0,0.0,0.0
8444c1bffffffff,3.0,0.0,0.0
8444c21ffffffff,2.0,0.0,0.0
8444c25ffffffff,1.0,0.0,0.0
8444c27ffffffff,3.0,0.0,0.0
8444c29ffffffff,3.0,0.0,0.0
8444c2dffffffff,2.0,0.0,0.0
8444c3bffffffff,1.0,0.0,0.0
8444c4bffffffff,4.0,0.0,0.0
8444c55ffffffff,7.0,0.0,0.0
8444c5bffffffff,1.0,0.0,0.0
8444c99ffffffff,2.0,0.0,0.0
8444cb3ffffffff,6.0,0.0,0.0
8444ccdffffffff,2.0,0.0,0.0
8444d01ffffffff,1.0,0.0,0.0
8444d07ffffffff,2.0,0.0,0.0
8444d5bffffffff,7.0,0.0,0.0
8444d85ffffffff,2.0,0.0,0.0
8444d93ffffffff,2.0,0.0,0.0
8444dabffffffff,2.0,0.0,0.0
8444dd5ffffffff,2.0,0.0,0.0
8444de9ffffffff,2.0,0.0,0.0
8444e07ffffffff,6.0,0.0,0.0
8444e21ffffffff,1.0,0.0,0.0
8444e39ffffffff,3.0,0.0,0.0
8444e3dffffffff,1.0,0.0,0.0
8444e47ffffffff,2.0,0.0,0.0
8444ee5ffffffff,13.0,0.0,0.0
8444f01ffffffff,6.0,6.0,0.0
8444f05ffffffff,41.0,41.0,0.0
8444f07ffffffff,9.0,9.0,0.0
8444f31ffffffff,2.0,0.0,0.0
8444f3dffffffff,5.0,0.0,0.0
8444f43ffffffff,8.0,8.0,0.0
8444f4dffffffff,16.0,0.0,0.0
8444f57ffffffff,2.0,0.0,0.0
8444f5dffffffff,2.0,2.0,0.0
8444f6dffffffff,3.0,1.0,0.0
8448097ffffffff,14.0,14.0,0.0
84480a9ffffffff,4.0,4.0,0.0
84480adffffffff,43.0,39.0,0.0
84480bdffffffff,2.0,2.0,0.0
84481dbffffffff,1.0,1.0,0.0
84482e5ffffffff,1.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0
84484a5ffffffff,15.0,0.0,0.0
84484a7ffffffff,5.0,0.0,0.0
8448557ffffffff,1.0,0.0,0.0
844856bffffffff,2.0,2.0,0.0
8448597ffffffff,8.0,2.0,0.0
8448599ffffffff,3.0,0.0,0.0
844859dffffffff,1.0,0.0,0.0
84485b1ffffffff,2.0,0.0,0.0
84485b9ffffffff,1.0,0.0,0.0
84485bbffffffff,7.0,0.0,0.0
84485e7ffffffff,5.0,5.0,0.0
84486a1ffffffff,2.0,0.0,0.0
844873bffffffff,1.0,0.0,0.0
844880dffffffff,2.0,0.0,0.0
844882dffffffff,2.0,0.0,0.0
8448861ffffffff,2.0,0.0,0.0
8448869ffffffff,48.0,1.0,0.0
844886bffffffff,11.0,0.0,0.0
8448889ffffffff,2.0,2.0,0.0
84488d9ffffffff,3.0,0.0,0.0
8448901ffffffff,1.0,0.0,0.0
8448903ffffffff,13.0,0.0,0.0
8448907ffffffff,2.0,0.0,0.0
844890bffffffff,22.0,0.0,0.0
8448919ffffffff,1.0,1.0,0.0
844891bffffffff,3.0,0.0,0.0
844893dffffffff,2.0,0.0,0.0
8448951ffffffff,4.0,0.0,0.0
8448953ffffffff,10.0,0.0,0.0
8448955ffffffff,2.0,0.0,0.0
8448959ffffffff,5.0,0.0,0.0
8448985ffffffff,2.0,0.0,0.0
844898dffffffff,5.0,0.0,0.0
844899bffffffff,2.0,0.0,0.0
84489d9ffffffff,2.0,2.0,0.0
84489ddffffffff,2.0,2.0,0.0
84489e1ffffffff,2.0,0.0,0.0
8448b13ffffffff,129.0,0.0,0.0
8448b15ffffffff,903.0,9.0,0.0
8448b17ffffffff,42.0,0.0,0.0
8448b2bffffffff,123.0,0.0,0.0
8448b37ffffffff,8.0,0.0,0.0
8448b39ffffffff,440.0,6.0,0.0
8448b3bffffffff,1.0,0.0,0.0
8448b3dffffffff,14.0,0.0,0.0
8448c09ffffffff,4.0,0.0,0.0
8448c19ffffffff,22.0,0.0,0.0
8448c59ffffffff,8.0,7.0,0.0
8448c5bffffffff,1.0,0.0,0.0
8448c69ffffffff,1.0,0.0,0.0
8448ccbffffffff,3.0,3.0,0.0
8448cd3ffffffff,2.0,2.0,0.0
8448cd9ffffffff,4.0,0.0,0.0
8448cdbffffffff,5.0,3.0,0.0
8448cddffffffff,1.0,0.0,0.0
8448d29ffffffff,2.0,0.0,0.0
8448d2dffffffff,1.0,0.0,0.0
8448d35ffffffff,1.0,0.0,0.0
8448d4bffffffff,4.0,4.0,0.0
8448d87ffffffff,4.0,2.0,0.0
8448da9ffffffff,2.0,0.0,0.0
8448dcbffffffff,2.0,2.0,0.0
8448e09ffffffff,2.0,2.0,0.0
8448e13ffffffff,8.0,8.0,0.0
8448e19ffffffff,3.0,3.0,0.0
8448e37ffffffff,1.0,0.0,0.0
8448e4dffffffff,2.0,2.0,0.0
8448e57ffffffff,3.0,3.0,0.0
8448e5bffffffff,3.0,3.0,0.0
8448e81ffffffff,87.0,71.0,0.0
8448e83ffffffff,3.0,0.0,0.0
8448e85ffffffff,1137.0,953.0,0.0
8448e87ffffffff,8.0,6.0,0.0
8448e89ffffffff,2.0,0.0,0.0
8448e8dffffffff,110.0,71.0,0.0
8448e95ffffffff,2.0,0.0,0.0
8448e97ffffffff,9.0,0.0,0.0
8448e99ffffffff,24.0,24.0,0.0
8448ea1ffffffff,4.0,0.0,0.0
8448ea5ffffffff,11.0,0.0,0.0
8448eabffffffff,6.0,0.0,0.0
8448eadffffffff,4.0,0.0,0.0
8448eb3ffffffff,1.0,0.0,0.0
8448eb5ffffffff,2.0,0.0,0.0
8448eb7ffffffff,3.0,0.0,0.0
8448ebbffffffff,7.0,1.0,0.0
8448ebdffffffff,13.0,0.0,0.0
8448ec5ffffffff,2.0,0.0,0.0
8448ec7ffffffff,12.0,10.0,0.0
8448ecdffffffff,2.0,2.0,0.0
8448ed3ffffffff,39.0,38.0,0.0
8448ee1ffffffff,6.0,2.0,0.0
8448ee3ffffffff,10.0,7.0,0.0
8448ee7ffffffff,2.0,0.0,0.0
8448ee9ffffffff,3.0,3.0,0.0
8448eebffffffff,25.0,18.0,0.0
8448f21ffffffff,1.0,0.0,0.0
8448f23ffffffff,6.0,0.0,0.0
8448f25ffffffff,2.0,0.0,0.0
8448f2bffffffff,2.0,0.0,0.0
8448f37ffffffff,2.0,2.0,0.0
8449821ffffffff,1.0,1.0,0.0
8449823ffffffff,25.0,25.0,0.0
8449827ffffffff,2.0,2.0,0.0
8449829ffffffff,7.0,7.0,0.0
844982dffffffff,13.0,13.0,0.0
844983dffffffff,18.0,17.0,0.0
8449861ffffffff,23.0,23.0,0.0
8449865ffffffff,57.0,57.0,0.0
8449867ffffffff,21.0,21.0,0.0
844986bffffffff,2.0,2.0,0.0
844986dffffffff,24.0,24.0,0.0
8449887ffffffff,3.0,3.0,0.0
84498c9ffffffff,5.0,5.0,0.0
84498d9ffffffff,1.0,0.0,0.0
8449901ffffffff,4.0,0.0,0.0
8449907ffffffff,2.0,0.0,0.0
844990dffffffff,6.0,6.0,0.0
844991dffffffff,3.0,3.0,0.0
8449943ffffffff,3.0,3.0,0.0
8449947ffffffff,2.0,2.0,0.0
8449951ffffffff,134.0,134.0,0.0
8449953ffffffff,12.0,12.0,0.0
8449959ffffffff,534.0,534.0,0.0
844995bffffffff,143.0,143.0,0.0
844995dffffffff,19.0,19.0,0.0
8449961ffffffff,9.0,7.0,0.0
8449963ffffffff,14.0,2.0,0.0
844996bffffffff,2.0,0.0,0.0
8449a85ffffffff,5.0,5.0,0.0
8449a8dffffffff,7.0,5.0,0.0
8449a97ffffffff,1.0,1.0,0.0
8449aa1ffffffff,13.0,13.0,0.0
8449aa3ffffffff,43.0,43.0,0.0
8449aa5ffffffff,9.0,9.0,0.0
8449aa7ffffffff,6.0,6.0,0.0
8449aa9ffffffff,2.0,2.0,0.0
8449aabffffffff,4.0,4.0,0.0
8449ab5ffffffff,10.0,10.0,0.0
8449abdffffffff,6.0,6.0,0.0
8449b23ffffffff,1.0,0.0,0.0
8449b33ffffffff,99.0,99.0,0.0
8449b37ffffffff,36.0,36.0,0.0
8449b3dffffffff,4.0,4.0,0.0
845d101ffffffff,1.0,0.0,0.0
845d103ffffffff,7.0,0.0,0.0
845d107ffffffff,4.0,2.0,0.0
845d115ffffffff,2.0,0.0,0.0
846d28dffffffff,5.0,0.0,0.0
846d30dffffffff,11.0,4.0,0.0
846d32bffffffff,21.0,9.0,0.0
846d36dffffffff,5.0,2.0,0.0
