cell_id,Anas crecca,Anas crecca crecca,Anas crecca carolinensis,Anas crecca crecca x carolinensis
8426645ffffffff,23.0,0.0,2.0,0.0
8426647ffffffff,1.0,0.0,0.0,0.0
8426649ffffffff,2.0,0.0,0.0,0.0
842664bffffffff,13.0,0.0,0.0,0.0
842664dffffffff,67.0,0.0,20.0,0.0
842665dffffffff,4.0,0.0,2.0,0.0
8426661ffffffff,6.0,0.0,0.0,0.0
8426665ffffffff,2.0,0.0,0.0,0.0
8426669ffffffff,54.0,0.0,3.0,0.0
842666bffffffff,7.0,0.0,0.0,0.0
842666dffffffff,2.0,0.0,0.0,0.0
8426689ffffffff,2.0,0.0,2.0,0.0
842669bffffffff,4.0,0.0,0.0,0.0
84266a3ffffffff,3.0,0.0,0.0,0.0
84266a5ffffffff,14.0,0.0,5.0,0.0
84266a7ffffffff,1.0,0.0,0.0,0.0
84266a9ffffffff,2.0,0.0,1.0,0.0
84266adffffffff,6.0,0.0,0.0,0.0
84266b1ffffffff,9.0,0.0,4.0,0.0
84266d3ffffffff,2.0,0.0,0.0,0.0
84266dbffffffff,5.0,0.0,0.0,0.0
84266e1ffffffff,31.0,0.0,0.0,0.0
84266e7ffffffff,8.0,0.0,0.0,0.0
8426703ffffffff,2.0,0.0,0.0,0.0
8426705ffffffff,5.0,0.0,0.0,0.0
8426711ffffffff,4.0,0.0,0.0,0.0
8426719ffffffff,4.0,0.0,2.0,0.0
8426723ffffffff,1.0,0.0,0.0,0.0
8426735ffffffff,3.0,0.0,0.0,0.0
8426745ffffffff,5.0,0.0,0.0,0.0
8426747ffffffff,2.0,0.0,0.0,0.0
8426803ffffffff,10.0,0.0,4.0,0.0
8426805ffffffff,1.0,0.0,1.0,0.0
8426809ffffffff,1.0,0.0,0.0,0.0
842680bffffffff,41.0,0.0,14.0,0.0
842680dffffffff,1.0,0.0,0.0,0.0
8426811ffffffff,14.0,0.0,0.0,0.0
8426813ffffffff,10.0,0.0,0.0,0.0
8426817ffffffff,6.0,0.0,5.0,0.0
842681bffffffff,47.0,0.0,10.0,0.0
842681dffffffff,4.0,0.0,4.0,0.0
8426821ffffffff,3.0,0.0,3.0,0.0
8426823ffffffff,4.0,0.0,0.0,0.0
842682bffffffff,6.0,0.0,2.0,0.0
842682dffffffff,2.0,0.0,0.0,0.0
8426831ffffffff,4.0,0.0,0.0,0.0
8426833ffffffff,10.0,0.0,0.0,0.0
842683bffffffff,6.0,0.0,2.0,0.0
8426851ffffffff,2.0,0.0,0.0,0.0
8426855ffffffff,1.0,0.0,0.0,0.0
842686bffffffff,2.0,0.0,2.0,0.0
8426881ffffffff,11.0,0.0,2.0,0.0
8426885ffffffff,23.0,0.0,0.0,0.0
8426887ffffffff,10.0,0.0,0.0,0.0
8426889ffffffff,22.0,0.0,0.0,0.0
842688bffffffff,7.0,0.0,0.0,0.0
842688dffffffff,12.0,0.0,6.0,0.0
8426899ffffffff,3.0,0.0,2.0,0.0
842689dffffffff,3.0,0.0,0.0,0.0
84268a1ffffffff,9.0,0.0,0.0,0.0
84268a3ffffffff,6.0,0.0,2.0,0.0
84268a7ffffffff,16.0,0.0,4.0,0.0
84268abffffffff,2.0,0.0,0.0,0.0
84268adffffffff,2.0,0.0,0.0,0.0
84268b3ffffffff,4.0,0.0,0.0,0.0
84268b5ffffffff,2.0,0.0,0.0,0.0
84268b9ffffffff,12.0,0.0,6.0,0.0
84268c1ffffffff,13.0,0.0,0.0,0.0
84268c3ffffffff,1.0,0.0,0.0,0.0
84268c5ffffffff,34.0,0.0,0.0,0.0
84268c7ffffffff,18.0,0.0,4.0,0.0
84268cbffffffff,3.0,0.0,0.0,0.0
84268cdffffffff,124.0,0.0,19.0,0.0
84268d1ffffffff,9.0,0.0,4.0,0.0
84268d3ffffffff,36.0,0.0,6.0,0.0
84268d5ffffffff,13.0,0.0,4.0,0.0
84268d7ffffffff,46.0,0.0,17.0,0.0
84268d9ffffffff,5.0,0.0,0.0,0.0
84268dbffffffff,7.0,0.0,0.0,0.0
84268ddffffffff,7.0,0.0,0.0,0.0
84268e1ffffffff,25.0,0.0,6.0,0.0
84268e5ffffffff,3.0,0.0,0.0,0.0
84268e7ffffffff,4.0,0.0,4.0,0.0
84268e9ffffffff,13.0,0.0,2.0,0.0
84268ebffffffff,11.0,0.0,6.0,0.0
84268edffffffff,19.0,0.0,9.0,0.0
8426901ffffffff,2.0,0.0,0.0,0.0
8426907ffffffff,4.0,0.0,2.0,0.0
842690dffffffff,3.0,0.0,0.0,0.0
8426913ffffffff,9.0,0.0,0.0,0.0
8426923ffffffff,7.0,0.0,7.0,0.0
8426939ffffffff,1.0,0.0,1.0,0.0
8426941ffffffff,17.0,0.0,3.0,0.0
8426947ffffffff,3.0,0.0,3.0,0.0
842694dffffffff,2.0,0.0,2.0,0.0
842695bffffffff,5.0,0.0,0.0,0.0
8426961ffffffff,121.0,0.0,107.0,0.0
8426963ffffffff,33.0,0.0,30.0,0.0
8426967ffffffff,2.0,0.0,2.0,0.0
8426969ffffffff,189.0,0.0,65.0,0.0
842696bffffffff,12.0,0.0,8.0,0.0
8426981ffffffff,11.0,0.0,0.0,0.0
8426983ffffffff,4.0,0.0,0.0,0.0
8426987ffffffff,63.0,0.0,5.0,0.0
8426989ffffffff,8.0,0.0,0.0,0.0
842698dffffffff,6.0,0.0,2.0,0.0
8426995ffffffff,28.0,0.0,6.0,0.0
8426997ffffffff,2.0,0.0,2.0,0.0
8426999ffffffff,1.0,0.0,0.0,0.0
842699bffffffff,29.0,0.0,0.0,0.0
842699dffffffff,5.0,0.0,0.0,0.0
84269a1ffffffff,1.0,0.0,0.0,0.0
84269c1ffffffff,6.0,0.0,2.0,0.0
84269c5ffffffff,2.0,0.0,0.0,0.0
84269c7ffffffff,7.0,0.0,5.0,0.0
84269cbffffffff,11.0,0.0,1.0,0.0
84269cdffffffff,9.0,0.0,2.0,0.0
84269d1ffffffff,29.0,0.0,6.0,0.0
84269d5ffffffff,12.0,0.0,0.0,0.0
84269d7ffffffff,6.0,0.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0,0.0
84269dbffffffff,2.0,0.0,0.0,0.0
84269e1ffffffff,2.0,0.0,0.0,0.0
84269e9ffffffff,2.0,0.0,0.0,0.0
84269ebffffffff,4.0,0.0,2.0,0.0
8426a29ffffffff,1.0,0.0,0.0,0.0
8426a5bffffffff,2.0,0.0,2.0,0.0
8426a81ffffffff,7.0,0.0,0.0,0.0
8426a83ffffffff,20.0,0.0,2.0,0.0
8426a87ffffffff,14.0,0.0,4.0,0.0
8426a8bffffffff,26.0,0.0,11.0,0.0
8426a93ffffffff,2.0,0.0,0.0,0.0
8426a97ffffffff,3.0,0.0,0.0,0.0
8426a9dffffffff,3.0,0.0,0.0,0.0
8426aa1ffffffff,42.0,0.0,20.0,1.0
8426aa5ffffffff,25.0,0.0,2.0,0.0
8426aa7ffffffff,27.0,0.0,6.0,0.0
8426aa9ffffffff,1.0,0.0,1.0,0.0
8426aabffffffff,26.0,0.0,15.0,0.0
8426ab3ffffffff,7.0,0.0,2.0,0.0
8426ac5ffffffff,5.0,0.0,3.0,0.0
8426ad5ffffffff,3.0,0.0,3.0,0.0
8426ad7ffffffff,2.0,0.0,2.0,0.0
8426adbffffffff,2.0,0.0,2.0,0.0
8426ae9ffffffff,16.0,0.0,6.0,0.0
8426aebffffffff,2.0,0.0,0.0,0.0
8426b05ffffffff,2.0,0.0,0.0,0.0
8426b0bffffffff,4.0,0.0,0.0,0.0
8426b25ffffffff,2.0,0.0,2.0,0.0
8426b39ffffffff,6.0,0.0,3.0,0.0
8426b55ffffffff,2.0,0.0,2.0,0.0
8426b61ffffffff,2.0,0.0,0.0,0.0
8426c37ffffffff,5.0,0.0,3.0,0.0
8426c43ffffffff,3.0,0.0,0.0,0.0
8426c55ffffffff,2.0,0.0,0.0,0.0
8426c83ffffffff,3.0,0.0,0.0,0.0
8426c89ffffffff,4.0,0.0,1.0,0.0
8426c99ffffffff,6.0,0.0,0.0,0.0
8426c9dffffffff,48.0,0.0,0.0,0.0
8426ca3ffffffff,2.0,0.0,0.0,0.0
8426cb9ffffffff,3.0,0.0,0.0,0.0
8426cbdffffffff,7.0,1.0,0.0,0.0
8426ce5ffffffff,4.0,0.0,0.0,0.0
8426d03ffffffff,3.0,0.0,3.0,0.0
8426d09ffffffff,9.0,0.0,6.0,0.0
8426d15ffffffff,2.0,0.0,2.0,0.0
8426d17ffffffff,2.0,0.0,0.0,0.0
8426d19ffffffff,1.0,0.0,0.0,0.0
8426d1dffffffff,2.0,0.0,0.0,0.0
8426d21ffffffff,8.0,0.0,0.0,0.0
8426d31ffffffff,1.0,0.0,0.0,0.0
8426d33ffffffff,2.0,0.0,2.0,0.0
8426d35ffffffff,2.0,0.0,0.0,0.0
8426d39ffffffff,3.0,0.0,3.0,0.0
8426d3bffffffff,2.0,0.0,2.0,0.0
8426d41ffffffff,2.0,0.0,0.0,0.0
8426d45ffffffff,2.0,0.0,0.0,0.0
8426d4dffffffff,2.0,0.0,0.0,0.0
8426d5bffffffff,2.0,0.0,0.0,0.0
8426d5dffffffff,3.0,0.0,0.0,0.0
8426d8bffffffff,3.0,0.0,0.0,0.0
8426d95ffffffff,5.0,0.0,0.0,0.0
8426db3ffffffff,2.0,0.0,0.0,0.0
8426db9ffffffff,2.0,0.0,0.0,0.0
8426dbbffffffff,2.0,0.0,0.0,0.0
8426dbdffffffff,4.0,0.0,0.0,0.0
8426dc1ffffffff,2.0,0.0,0.0,0.0
8426dcdffffffff,3.0,0.0,0.0,0.0
8426dd7ffffffff,2.0,0.0,2.0,0.0
8426dd9ffffffff,2.0,0.0,0.0,0.0
8426de9ffffffff,2.0,0.0,2.0,0.0
8426dedffffffff,2.0,0.0,0.0,0.0
8426e19ffffffff,2.0,0.0,0.0,0.0
8426e21ffffffff,16.0,0.0,3.0,0.0
8426e2dffffffff,18.0,0.0,13.0,0.0
8426e41ffffffff,5.0,0.0,4.0,0.0
8426e43ffffffff,35.0,0.0,31.0,0.0
8426e47ffffffff,5.0,0.0,5.0,0.0
8426e57ffffffff,3.0,0.0,2.0,0.0
8426e5bffffffff,8.0,0.0,0.0,0.0
8426e69ffffffff,1.0,0.0,0.0,0.0
8426e9dffffffff,4.0,0.0,0.0,0.0
8426ec9ffffffff,3.0,0.0,0.0,0.0
8426ecdffffffff,4.0,0.0,0.0,0.0
8426ed5ffffffff,2.0,0.0,0.0,0.0
8426ed7ffffffff,6.0,0.0,2.0,0.0
8426f17ffffffff,1.0,0.0,1.0,0.0
8426f21ffffffff,15.0,0.0,0.0,0.0
8426f25ffffffff,4.0,0.0,2.0,0.0
8426f27ffffffff,10.0,0.0,0.0,0.0
8426f2bffffffff,1.0,0.0,0.0,0.0
8426f2dffffffff,59.0,0.0,18.0,0.0
8426f33ffffffff,2.0,0.0,0.0,0.0
8426f37ffffffff,2.0,0.0,0.0,0.0
8426f63ffffffff,4.0,0.0,0.0,0.0
8426f65ffffffff,1.0,0.0,0.0,0.0
8426f67ffffffff,2.0,0.0,0.0,0.0
8427007ffffffff,6.0,0.0,0.0,0.0
8427021ffffffff,5.0,0.0,0.0,0.0
8427023ffffffff,16.0,0.0,0.0,0.0
8427053ffffffff,2.0,0.0,0.0,0.0
842708dffffffff,6.0,0.0,2.0,0.0
8427093ffffffff,8.0,0.0,0.0,0.0
84270c9ffffffff,1.0,0.0,0.0,0.0
84270e3ffffffff,12.0,0.0,2.0,0.0
842711bffffffff,13.0,0.0,0.0,0.0
8427131ffffffff,2.0,0.0,0.0,0.0
8427133ffffffff,58.0,0.0,14.0,0.0
84271b5ffffffff,2.0,0.0,0.0,0.0
84271d3ffffffff,4.0,0.0,0.0,0.0
84271dbffffffff,2.0,0.0,0.0,0.0
8427403ffffffff,2.0,0.0,0.0,0.0
8427407ffffffff,2.0,0.0,0.0,0.0
842740dffffffff,3.0,0.0,0.0,0.0
8427411ffffffff,10.0,0.0,1.0,0.0
8427417ffffffff,3.0,0.0,0.0,0.0
8427419ffffffff,15.0,0.0,0.0,0.0
842741dffffffff,2.0,0.0,0.0,0.0
8427425ffffffff,2.0,0.0,0.0,0.0
842742dffffffff,2.0,0.0,0.0,0.0
8427435ffffffff,40.0,0.0,2.0,0.0
8427437ffffffff,2.0,0.0,0.0,0.0
8427441ffffffff,5.0,0.0,0.0,0.0
8427445ffffffff,2.0,0.0,0.0,0.0
8427447ffffffff,2.0,0.0,0.0,0.0
842744bffffffff,1.0,0.0,0.0,0.0
8427453ffffffff,2.0,0.0,0.0,0.0
8427459ffffffff,1.0,0.0,0.0,0.0
842745bffffffff,6.0,0.0,0.0,0.0
842746dffffffff,12.0,0.0,0.0,0.0
8427481ffffffff,17.0,0.0,2.0,0.0
8427483ffffffff,2.0,0.0,0.0,0.0
8427485ffffffff,52.0,0.0,7.0,0.0
8427487ffffffff,9.0,0.0,0.0,0.0
842748bffffffff,2.0,0.0,0.0,0.0
842748dffffffff,43.0,0.0,0.0,0.0
8427491ffffffff,5.0,0.0,0.0,0.0
8427495ffffffff,1.0,0.0,0.0,0.0
8427499ffffffff,48.0,0.0,2.0,0.0
842749dffffffff,15.0,0.0,3.0,0.0
84274a3ffffffff,4.0,0.0,1.0,0.0
84274abffffffff,31.0,0.0,0.0,0.0
84274b1ffffffff,2.0,0.0,2.0,0.0
84274b5ffffffff,15.0,0.0,3.0,0.0
84274b9ffffffff,18.0,0.0,0.0,0.0
84274c1ffffffff,5.0,0.0,0.0,0.0
84274c9ffffffff,2.0,0.0,0.0,0.0
84274cbffffffff,19.0,0.0,0.0,0.0
84274cdffffffff,2.0,0.0,0.0,0.0
84274d3ffffffff,29.0,0.0,0.0,0.0
84274d5ffffffff,34.0,0.0,0.0,0.0
84274d7ffffffff,2.0,0.0,0.0,0.0
84274d9ffffffff,1.0,0.0,0.0,0.0
84274dbffffffff,2.0,0.0,0.0,0.0
84274ddffffffff,31.0,0.0,2.0,0.0
84274e1ffffffff,2.0,0.0,0.0,0.0
84274e3ffffffff,88.0,0.0,4.0,0.0
8427501ffffffff,2.0,0.0,0.0,0.0
8427507ffffffff,2.0,0.0,2.0,0.0
842750bffffffff,2.0,0.0,2.0,0.0
8427511ffffffff,9.0,0.0,4.0,0.0
8427513ffffffff,15.0,0.0,0.0,0.0
8427519ffffffff,3.0,0.0,0.0,0.0
8427523ffffffff,2.0,0.0,0.0,0.0
8427525ffffffff,2.0,0.0,0.0,0.0
8427527ffffffff,27.0,0.0,0.0,0.0
8427529ffffffff,14.0,0.0,4.0,0.0
842752bffffffff,9.0,0.0,0.0,0.0
8427541ffffffff,8.0,0.0,2.0,0.0
8427545ffffffff,4.0,0.0,2.0,0.0
8427551ffffffff,8.0,0.0,0.0,0.0
842755bffffffff,3.0,0.0,0.0,0.0
8427561ffffffff,3.0,0.0,2.0,0.0
8427565ffffffff,5.0,0.0,0.0,0.0
8427569ffffffff,4.0,0.0,0.0,0.0
8427581ffffffff,20.0,0.0,2.0,0.0
8427589ffffffff,4.0,0.0,0.0,0.0
842758bffffffff,1.0,0.0,0.0,0.0
842758dffffffff,2.0,0.0,0.0,0.0
8427591ffffffff,7.0,0.0,0.0,0.0
8427593ffffffff,50.0,0.0,4.0,0.0
8427595ffffffff,2.0,0.0,0.0,0.0
8427599ffffffff,14.0,0.0,0.0,0.0
842759bffffffff,37.0,0.0,5.0,0.0
842759dffffffff,3.0,0.0,0.0,0.0
84275adffffffff,2.0,0.0,0.0,0.0
84275b5ffffffff,2.0,0.0,0.0,0.0
84275b7ffffffff,9.0,0.0,2.0,0.0
84275b9ffffffff,4.0,0.0,0.0,0.0
84275bbffffffff,6.0,0.0,0.0,0.0
84275bdffffffff,2.0,0.0,0.0,0.0
84275c3ffffffff,29.0,0.0,0.0,0.0
84275c5ffffffff,2.0,0.0,2.0,0.0
84275c9ffffffff,3.0,0.0,0.0,0.0
84275cdffffffff,5.0,0.0,0.0,0.0
84275d1ffffffff,6.0,0.0,0.0,0.0
84275d3ffffffff,2.0,0.0,0.0,0.0
84275d5ffffffff,11.0,0.0,0.0,0.0
84275d7ffffffff,11.0,0.0,0.0,0.0
84275d9ffffffff,4.0,0.0,0.0,0.0
84275e5ffffffff,1.0,0.0,0.0,0.0
84275e9ffffffff,3.0,0.0,2.0,0.0
842760dffffffff,2.0,0.0,0.0,0.0
8427631ffffffff,7.0,0.0,0.0,0.0
8427637ffffffff,1.0,0.0,1.0,0.0
842763bffffffff,6.0,0.0,0.0,0.0
8427655ffffffff,1.0,0.0,0.0,0.0
8427685ffffffff,2.0,0.0,0.0,0.0
8427687ffffffff,5.0,0.0,0.0,0.0
8427691ffffffff,1.0,0.0,0.0,0.0
8427693ffffffff,7.0,0.0,0.0,0.0
8427699ffffffff,10.0,0.0,1.0,0.0
842769bffffffff,5.0,0.0,3.0,0.0
84276a5ffffffff,22.0,21.0,0.0,0.0
84276a7ffffffff,11.0,0.0,2.0,0.0
84276b1ffffffff,2.0,0.0,0.0,0.0
84276b5ffffffff,12.0,0.0,0.0,0.0
84276b7ffffffff,39.0,0.0,3.0,0.0
84276bdffffffff,11.0,0.0,3.0,0.0
84276c1ffffffff,3.0,0.0,0.0,0.0
84276c9ffffffff,1.0,0.0,0.0,0.0
84276cbffffffff,10.0,0.0,0.0,0.0
84276d1ffffffff,2.0,0.0,2.0,0.0
84276d3ffffffff,2.0,1.0,1.0,0.0
84276d5ffffffff,2.0,0.0,2.0,0.0
84276d7ffffffff,2.0,0.0,2.0,0.0
84276e9ffffffff,2.0,0.0,0.0,0.0
84276edffffffff,32.0,0.0,1.0,0.0
8427705ffffffff,2.0,0.0,0.0,0.0
842770dffffffff,3.0,0.0,0.0,0.0
8427715ffffffff,7.0,0.0,0.0,0.0
842773bffffffff,4.0,0.0,0.0,0.0
8427833ffffffff,2.0,0.0,2.0,0.0
8427861ffffffff,7.0,0.0,2.0,0.0
8427889ffffffff,6.0,0.0,6.0,0.0
84278c3ffffffff,4.0,0.0,4.0,0.0
84278d1ffffffff,4.0,0.0,4.0,0.0
84278d5ffffffff,2.0,0.0,2.0,0.0
84278dbffffffff,1.0,0.0,1.0,0.0
8427905ffffffff,1.0,0.0,0.0,0.0
8427915ffffffff,2.0,0.0,2.0,0.0
8427937ffffffff,13.0,0.0,6.0,0.0
8427949ffffffff,1.0,0.0,0.0,0.0
842794dffffffff,3.0,0.0,0.0,0.0
8427963ffffffff,3.0,0.0,3.0,0.0
8427967ffffffff,7.0,0.0,0.0,0.0
8427969ffffffff,2.0,0.0,0.0,0.0
8427987ffffffff,2.0,0.0,0.0,0.0
84279a3ffffffff,1.0,0.0,0.0,0.0
84279a9ffffffff,3.0,0.0,0.0,0.0
84279e1ffffffff,4.0,0.0,2.0,0.0
84279e5ffffffff,2.0,0.0,2.0,0.0
84279ebffffffff,8.0,0.0,1.0,0.0
8427a01ffffffff,7.0,0.0,2.0,0.0
8427a57ffffffff,19.0,0.0,0.0,0.0
8427a61ffffffff,2.0,0.0,1.0,0.0
8427a6dffffffff,37.0,0.0,17.0,0.0
8427a87ffffffff,2.0,0.0,0.0,0.0
8427a95ffffffff,20.0,0.0,7.0,0.0
8427aa9ffffffff,8.0,0.0,6.0,0.0
8427aabffffffff,1.0,0.0,0.0,0.0
8427ab3ffffffff,6.0,0.0,0.0,0.0
8427abdffffffff,10.0,0.0,0.0,0.0
8427ac7ffffffff,2.0,0.0,2.0,0.0
8427ad1ffffffff,2.0,0.0,0.0,0.0
8427ad9ffffffff,11.0,0.0,6.0,0.0
8427b1dffffffff,2.0,0.0,0.0,0.0
8427b23ffffffff,1.0,0.0,0.0,0.0
8427b25ffffffff,6.0,0.0,6.0,0.0
8427b27ffffffff,4.0,0.0,4.0,0.0
8427b29ffffffff,2.0,0.0,2.0,0.0
8427b35ffffffff,1.0,0.0,1.0,0.0
8428023ffffffff,3.0,1.0,0.0,0.0
842802bffffffff,87.0,52.0,2.0,27.0
842802dffffffff,13.0,0.0,2.0,0.0
8428103ffffffff,9.0,0.0,2.0,0.0
842810bffffffff,4.0,0.0,4.0,0.0
842810dffffffff,1.0,0.0,1.0,0.0
8428111ffffffff,6.0,3.0,0.0,3.0
8428119ffffffff,1.0,0.0,0.0,0.0
8428123ffffffff,2.0,0.0,0.0,0.0
8428133ffffffff,4.0,0.0,2.0,0.0
8428139ffffffff,3.0,0.0,0.0,3.0
842813bffffffff,12.0,1.0,4.0,0.0
8428143ffffffff,2.0,0.0,2.0,0.0
8428149ffffffff,2.0,0.0,0.0,0.0
842814bffffffff,6.0,0.0,3.0,0.0
8428151ffffffff,6.0,0.0,0.0,0.0
842816bffffffff,4.0,4.0,0.0,0.0
84281a5ffffffff,5.0,0.0,1.0,0.0
84281b1ffffffff,1.0,0.0,0.0,0.0
84281b3ffffffff,16.0,0.0,4.0,0.0
84281b5ffffffff,94.0,0.0,15.0,0.0
84281b9ffffffff,2.0,0.0,0.0,2.0
84281bdffffffff,2.0,0.0,0.0,0.0
84281c3ffffffff,2.0,0.0,2.0,0.0
84281cbffffffff,35.0,23.0,4.0,6.0
84281d5ffffffff,2.0,0.0,2.0,0.0
84281e5ffffffff,17.0,0.0,2.0,0.0
84281ebffffffff,4.0,2.0,0.0,0.0
84281edffffffff,4.0,0.0,0.0,0.0
8428301ffffffff,71.0,6.0,9.0,3.0
8428303ffffffff,2.0,2.0,0.0,0.0
8428305ffffffff,414.0,10.0,49.0,2.0
8428309ffffffff,102.0,16.0,11.0,6.0
842830bffffffff,197.0,162.0,4.0,8.0
842830dffffffff,24.0,1.0,7.0,0.0
8428317ffffffff,14.0,7.0,3.0,3.0
842831dffffffff,7.0,0.0,2.0,0.0
8428323ffffffff,1.0,0.0,0.0,0.0
8428329ffffffff,8.0,0.0,0.0,0.0
842832bffffffff,66.0,14.0,10.0,16.0
8428331ffffffff,37.0,11.0,11.0,6.0
8428335ffffffff,19.0,2.0,10.0,4.0
8428337ffffffff,6.0,3.0,1.0,0.0
842833dffffffff,4.0,0.0,4.0,0.0
8428343ffffffff,14.0,5.0,0.0,0.0
8428347ffffffff,169.0,94.0,8.0,9.0
8428349ffffffff,18.0,0.0,0.0,0.0
842834dffffffff,81.0,3.0,34.0,0.0
8428355ffffffff,52.0,0.0,15.0,0.0
8428357ffffffff,14.0,0.0,0.0,0.0
8428361ffffffff,13.0,2.0,0.0,0.0
8428363ffffffff,548.0,2.0,86.0,0.0
8428367ffffffff,28.0,0.0,4.0,0.0
8428369ffffffff,33.0,0.0,13.0,0.0
842836bffffffff,14.0,0.0,2.0,0.0
8428801ffffffff,7.0,0.0,3.0,0.0
8428803ffffffff,4.0,0.0,0.0,0.0
8428807ffffffff,3.0,0.0,0.0,0.0
8428841ffffffff,9.0,0.0,2.0,0.0
8428843ffffffff,21.0,9.0,0.0,0.0
8428849ffffffff,9.0,0.0,3.0,0.0
842884bffffffff,7.0,0.0,4.0,0.0
8428855ffffffff,34.0,0.0,26.0,0.0
842885dffffffff,10.0,0.0,4.0,0.0
8428881ffffffff,2.0,0.0,2.0,0.0
8428889ffffffff,3.0,0.0,0.0,1.0
8428893ffffffff,6.0,0.0,2.0,0.0
8428895ffffffff,1.0,0.0,1.0,0.0
8428899ffffffff,1.0,1.0,0.0,0.0
84288a5ffffffff,2.0,0.0,0.0,0.0
84288a9ffffffff,2.0,0.0,0.0,0.0
84288adffffffff,2.0,0.0,0.0,0.0
84288d5ffffffff,2.0,0.0,2.0,0.0
84288e7ffffffff,3.0,0.0,3.0,0.0
8428903ffffffff,4.0,0.0,2.0,0.0
8428905ffffffff,2.0,0.0,2.0,0.0
8428907ffffffff,31.0,0.0,2.0,0.0
842890dffffffff,1.0,0.0,0.0,0.0
8428921ffffffff,1.0,0.0,1.0,0.0
8428923ffffffff,8.0,0.0,2.0,0.0
8428929ffffffff,2.0,0.0,0.0,0.0
8428937ffffffff,2.0,0.0,0.0,0.0
842893dffffffff,37.0,0.0,3.0,0.0
8428963ffffffff,2.0,0.0,0.0,0.0
8428985ffffffff,11.0,0.0,4.0,0.0
8428993ffffffff,1.0,0.0,1.0,0.0
842899bffffffff,4.0,0.0,4.0,0.0
84289a9ffffffff,2.0,0.0,0.0,0.0
84289abffffffff,2.0,0.0,0.0,0.0
84289d3ffffffff,6.0,0.0,0.0,2.0
84289e3ffffffff,2.0,0.0,0.0,0.0
84289ebffffffff,12.0,0.0,1.0,0.0
8428a29ffffffff,3.0,0.0,0.0,0.0
8428a67ffffffff,2.0,0.0,0.0,0.0
8428a91ffffffff,2.0,0.0,0.0,2.0
8428a95ffffffff,5.0,3.0,0.0,0.0
8428a99ffffffff,2.0,0.0,0.0,0.0
8428aa9ffffffff,2.0,0.0,0.0,0.0
8428ae1ffffffff,6.0,4.0,0.0,0.0
8428ae3ffffffff,3.0,0.0,3.0,0.0
8428ae9ffffffff,1.0,0.0,1.0,0.0
8428b07ffffffff,1.0,0.0,0.0,0.0
8428b13ffffffff,2.0,0.0,0.0,0.0
8428b1dffffffff,4.0,0.0,0.0,0.0
8428b2bffffffff,2.0,0.0,0.0,0.0
8428b3bffffffff,2.0,0.0,0.0,0.0
8428b61ffffffff,6.0,0.0,4.0,0.0
8428b69ffffffff,20.0,0.0,8.0,0.0
8428b6dffffffff,2.0,0.0,2.0,0.0
8428c23ffffffff,2.0,0.0,0.0,2.0
8428c61ffffffff,4.0,2.0,0.0,2.0
8428c6dffffffff,6.0,2.0,3.0,0.0
8428d0bffffffff,5.0,4.0,0.0,1.0
8428d15ffffffff,5.0,5.0,0.0,0.0
8428d19ffffffff,7.0,2.0,0.0,0.0
8428d1dffffffff,26.0,14.0,7.0,5.0
8428d31ffffffff,6.0,4.0,0.0,0.0
8428d33ffffffff,3.0,0.0,0.0,0.0
8428d3bffffffff,11.0,3.0,0.0,0.0
8428d41ffffffff,2.0,0.0,0.0,0.0
8428d43ffffffff,4.0,1.0,0.0,3.0
8428d51ffffffff,2.0,0.0,0.0,0.0
8428d55ffffffff,23.0,17.0,0.0,6.0
8428d57ffffffff,33.0,31.0,0.0,2.0
8428d59ffffffff,4.0,2.0,0.0,0.0
8428d5dffffffff,30.0,25.0,0.0,2.0
8428d69ffffffff,2.0,0.0,0.0,0.0
8428d81ffffffff,2.0,0.0,0.0,0.0
8428d83ffffffff,3.0,0.0,0.0,0.0
8428d89ffffffff,3.0,0.0,0.0,0.0
8428dc7ffffffff,3.0,3.0,0.0,0.0
8428de1ffffffff,35.0,35.0,0.0,0.0
8428de9ffffffff,129.0,96.0,2.0,23.0
8428dedffffffff,25.0,23.0,2.0,0.0
8428f01ffffffff,39.0,18.0,1.0,6.0
8428f03ffffffff,7.0,0.0,0.0,0.0
8428f05ffffffff,2.0,0.0,0.0,0.0
8428f07ffffffff,7.0,5.0,0.0,0.0
8428f0bffffffff,19.0,0.0,0.0,0.0
8428f11ffffffff,4.0,0.0,2.0,0.0
8428f15ffffffff,3.0,1.0,0.0,0.0
8428f17ffffffff,6.0,1.0,0.0,0.0
8428f21ffffffff,1.0,0.0,0.0,0.0
8428f29ffffffff,9.0,0.0,2.0,0.0
8428f2dffffffff,3.0,0.0,0.0,0.0
8428f33ffffffff,5.0,3.0,0.0,2.0
8428f37ffffffff,290.0,74.0,38.0,114.0
8428f43ffffffff,10.0,5.0,5.0,0.0
8428f4bffffffff,6.0,0.0,2.0,0.0
8428f51ffffffff,2.0,0.0,0.0,0.0
8428f55ffffffff,16.0,8.0,7.0,1.0
8428f57ffffffff,5.0,0.0,2.0,0.0
8428f59ffffffff,13.0,3.0,3.0,4.0
8428f65ffffffff,2.0,0.0,0.0,0.0
8429125ffffffff,16.0,6.0,6.0,0.0
8429127ffffffff,17.0,10.0,0.0,0.0
8429137ffffffff,3.0,0.0,0.0,0.0
