cell_id,Pyrrhula pyrrhula,Pyrrhula pyrrhula [pyrrhula Group],Pyrrhula pyrrhula [griseiventris Group]
841f6c7ffffffff,2.0,0.0,0.0
841f6cdffffffff,2.0,0.0,0.0
841f6d3ffffffff,3.0,0.0,0.0
841f6e3ffffffff,2.0,0.0,0.0
841f6e7ffffffff,1.0,0.0,0.0
841f6e9ffffffff,5.0,0.0,0.0
841f703ffffffff,8.0,0.0,0.0
841f715ffffffff,79.0,0.0,0.0
841f717ffffffff,6.0,0.0,0.0
841f71dffffffff,3.0,0.0,0.0
841f725ffffffff,124.0,0.0,0.0
841f727ffffffff,25.0,0.0,0.0
841f72dffffffff,15.0,0.0,0.0
841f757ffffffff,3.0,0.0,0.0
841f759ffffffff,2.0,0.0,0.0
841f801ffffffff,4.0,0.0,0.0
841f803ffffffff,4.0,0.0,0.0
841f807ffffffff,23.0,0.0,0.0
841f80bffffffff,6.0,0.0,0.0
841f811ffffffff,11.0,0.0,0.0
841f813ffffffff,2.0,0.0,0.0
841f815ffffffff,27.0,0.0,0.0
841f817ffffffff,10.0,0.0,0.0
841f819ffffffff,8.0,0.0,0.0
841f81bffffffff,10.0,0.0,0.0
841f81dffffffff,3.0,0.0,0.0
841f821ffffffff,9.0,0.0,0.0
841f823ffffffff,15.0,0.0,0.0
841f825ffffffff,2.0,0.0,0.0
841f827ffffffff,23.0,8.0,0.0
841f829ffffffff,9.0,0.0,0.0
841f82bffffffff,2.0,0.0,0.0
841f833ffffffff,13.0,0.0,0.0
841f835ffffffff,19.0,0.0,0.0
841f837ffffffff,14.0,0.0,0.0
841f839ffffffff,25.0,0.0,0.0
841f83bffffffff,17.0,0.0,0.0
841f83dffffffff,5.0,0.0,0.0
841f841ffffffff,5.0,3.0,0.0
841f845ffffffff,3.0,0.0,0.0
841f849ffffffff,2.0,0.0,0.0
841f84bffffffff,2.0,0.0,0.0
841f851ffffffff,7.0,2.0,0.0
841f853ffffffff,9.0,2.0,0.0
841f857ffffffff,5.0,1.0,0.0
841f859ffffffff,25.0,0.0,0.0
841f85bffffffff,2.0,0.0,0.0
841f881ffffffff,54.0,10.0,0.0
841f883ffffffff,72.0,20.0,0.0
841f885ffffffff,6.0,0.0,0.0
841f887ffffffff,49.0,17.0,0.0
841f889ffffffff,17.0,0.0,0.0
841f88bffffffff,32.0,6.0,0.0
841f88dffffffff,14.0,0.0,0.0
841f891ffffffff,59.0,14.0,0.0
841f893ffffffff,18.0,0.0,0.0
841f895ffffffff,6.0,0.0,0.0
841f897ffffffff,14.0,0.0,0.0
841f899ffffffff,30.0,2.0,0.0
841f89bffffffff,10.0,0.0,0.0
841f89dffffffff,25.0,10.0,0.0
841f8a1ffffffff,7.0,0.0,0.0
841f8a5ffffffff,3.0,0.0,0.0
841f8a9ffffffff,13.0,1.0,0.0
841f8abffffffff,8.0,0.0,0.0
841f8adffffffff,7.0,0.0,0.0
841f8b1ffffffff,20.0,1.0,0.0
841f8b3ffffffff,8.0,0.0,0.0
841f8b5ffffffff,8.0,0.0,0.0
841f8b7ffffffff,3.0,0.0,0.0
841f8b9ffffffff,12.0,2.0,0.0
841f8bbffffffff,8.0,0.0,0.0
841f8bdffffffff,4.0,0.0,0.0
841f8c1ffffffff,5.0,0.0,0.0
841f8c3ffffffff,6.0,0.0,0.0
841f8c5ffffffff,4.0,0.0,0.0
841f8cbffffffff,12.0,0.0,0.0
841f8cdffffffff,5.0,0.0,0.0
841f8d1ffffffff,231.0,73.0,0.0
841f8d3ffffffff,8.0,4.0,0.0
841f8d5ffffffff,26.0,0.0,0.0
841f8d7ffffffff,28.0,5.0,0.0
841f8d9ffffffff,7.0,5.0,0.0
841f8dbffffffff,2.0,0.0,0.0
841f8ddffffffff,2.0,0.0,0.0
841f8e1ffffffff,23.0,0.0,0.0
841f8e3ffffffff,2.0,0.0,0.0
841f8e5ffffffff,14.0,1.0,0.0
841f8e7ffffffff,1.0,0.0,0.0
841f8e9ffffffff,31.0,14.0,0.0
841f8ebffffffff,15.0,0.0,0.0
841f8edffffffff,2.0,0.0,0.0
841f911ffffffff,3.0,0.0,0.0
841f913ffffffff,76.0,68.0,0.0
841f917ffffffff,5.0,2.0,0.0
841f91bffffffff,70.0,4.0,0.0
841f91dffffffff,2.0,0.0,0.0
841f921ffffffff,2.0,0.0,0.0
841f927ffffffff,4.0,0.0,0.0
841f933ffffffff,15.0,0.0,0.0
841f935ffffffff,4.0,4.0,0.0
841f93dffffffff,6.0,2.0,0.0
841f953ffffffff,3.0,2.0,0.0
841f967ffffffff,1.0,0.0,0.0
841f969ffffffff,2.0,0.0,0.0
841f96bffffffff,4.0,0.0,0.0
841f981ffffffff,2.0,2.0,0.0
841f983ffffffff,2.0,0.0,0.0
841f985ffffffff,4.0,0.0,0.0
841f989ffffffff,5.0,0.0,0.0
841f98dffffffff,1.0,0.0,0.0
841f99bffffffff,2.0,0.0,0.0
841f9a1ffffffff,2.0,0.0,0.0
841f9a3ffffffff,2.0,0.0,0.0
841f9a7ffffffff,7.0,0.0,0.0
841f9a9ffffffff,2.0,0.0,0.0
841f9adffffffff,4.0,0.0,0.0
841f9c1ffffffff,21.0,0.0,0.0
841f9c3ffffffff,6.0,0.0,0.0
841f9c5ffffffff,21.0,6.0,0.0
841f9c7ffffffff,9.0,0.0,0.0
841f9c9ffffffff,11.0,0.0,0.0
841f9cbffffffff,19.0,2.0,0.0
841f9cdffffffff,6.0,0.0,0.0
841f9d3ffffffff,1.0,1.0,0.0
841f9d7ffffffff,3.0,2.0,0.0
841f9d9ffffffff,1.0,0.0,0.0
841f9ddffffffff,6.0,0.0,0.0
841f9e1ffffffff,21.0,0.0,0.0
841f9e3ffffffff,12.0,0.0,0.0
841f9e5ffffffff,6.0,0.0,0.0
841f9e7ffffffff,10.0,0.0,0.0
841f9ebffffffff,8.0,0.0,0.0
841f9edffffffff,6.0,2.0,0.0
841fa01ffffffff,6.0,0.0,0.0
841fa03ffffffff,39.0,0.0,0.0
841fa05ffffffff,22.0,0.0,0.0
841fa07ffffffff,3.0,0.0,0.0
841fa0bffffffff,6.0,0.0,0.0
841fa11ffffffff,27.0,0.0,0.0
841fa13ffffffff,4.0,0.0,0.0
841fa15ffffffff,9.0,0.0,0.0
841fa19ffffffff,9.0,0.0,0.0
841fa1bffffffff,2.0,0.0,0.0
841fa1dffffffff,5.0,0.0,0.0
841fa21ffffffff,3.0,0.0,0.0
841fa29ffffffff,4.0,0.0,0.0
841fa2bffffffff,6.0,0.0,0.0
841fa2dffffffff,1.0,0.0,0.0
841fa31ffffffff,16.0,0.0,0.0
841fa33ffffffff,4.0,0.0,0.0
841fa35ffffffff,25.0,0.0,0.0
841fa37ffffffff,4.0,0.0,0.0
841fa39ffffffff,8.0,0.0,0.0
841fa3bffffffff,13.0,0.0,0.0
841fa3dffffffff,9.0,0.0,0.0
841fa41ffffffff,5.0,0.0,0.0
841fa43ffffffff,1.0,0.0,0.0
841fa47ffffffff,3.0,0.0,0.0
841fa49ffffffff,2.0,0.0,0.0
841fa4bffffffff,18.0,0.0,0.0
841fa4dffffffff,2.0,0.0,0.0
841fa51ffffffff,5.0,0.0,0.0
841fa53ffffffff,16.0,0.0,0.0
841fa55ffffffff,2.0,0.0,0.0
841fa57ffffffff,6.0,0.0,0.0
841fa59ffffffff,24.0,0.0,0.0
841fa5bffffffff,2.0,0.0,0.0
841fa5dffffffff,17.0,0.0,0.0
841fa61ffffffff,2.0,0.0,0.0
841fa63ffffffff,10.0,0.0,0.0
841fa67ffffffff,3.0,0.0,0.0
841fa69ffffffff,4.0,0.0,0.0
841fa6bffffffff,4.0,0.0,0.0
841fa6dffffffff,6.0,0.0,0.0
841fa83ffffffff,24.0,8.0,0.0
841fa85ffffffff,4.0,0.0,0.0
841fa89ffffffff,15.0,0.0,0.0
841fa8dffffffff,8.0,0.0,0.0
841fa93ffffffff,6.0,0.0,0.0
841fa95ffffffff,36.0,0.0,0.0
841fa97ffffffff,4.0,0.0,0.0
841fa99ffffffff,4.0,0.0,0.0
841fa9bffffffff,6.0,0.0,0.0
841fa9dffffffff,4.0,0.0,0.0
841faa5ffffffff,13.0,0.0,0.0
841faa7ffffffff,6.0,0.0,0.0
841faadffffffff,9.0,0.0,0.0
841fab1ffffffff,8.0,0.0,0.0
841fab3ffffffff,5.0,0.0,0.0
841fab7ffffffff,2.0,0.0,0.0
841fab9ffffffff,6.0,0.0,0.0
841fabbffffffff,12.0,0.0,0.0
841fac1ffffffff,8.0,0.0,0.0
841fac5ffffffff,3.0,0.0,0.0
841fac7ffffffff,12.0,0.0,0.0
841fac9ffffffff,4.0,0.0,0.0
841facbffffffff,12.0,0.0,0.0
841facdffffffff,2.0,0.0,0.0
841fad1ffffffff,2.0,0.0,0.0
841fad3ffffffff,27.0,4.0,0.0
841fad5ffffffff,1.0,0.0,0.0
841fad7ffffffff,1.0,0.0,0.0
841fadbffffffff,1.0,0.0,0.0
841faddffffffff,5.0,0.0,0.0
841fae1ffffffff,3.0,0.0,0.0
841fae3ffffffff,10.0,0.0,0.0
841fae5ffffffff,8.0,0.0,0.0
841fae7ffffffff,5.0,0.0,0.0
841faebffffffff,21.0,0.0,0.0
841fb01ffffffff,7.0,2.0,0.0
841fb09ffffffff,2.0,0.0,0.0
841fb0bffffffff,2.0,2.0,0.0
841fb0dffffffff,4.0,2.0,0.0
841fb11ffffffff,10.0,0.0,0.0
841fb13ffffffff,3.0,0.0,0.0
841fb17ffffffff,3.0,0.0,0.0
841fb1bffffffff,2.0,0.0,0.0
841fb21ffffffff,6.0,0.0,0.0
841fb2bffffffff,1.0,0.0,0.0
841fb2dffffffff,6.0,0.0,0.0
841fb41ffffffff,2.0,0.0,0.0
841fb43ffffffff,7.0,3.0,0.0
841fb47ffffffff,14.0,2.0,0.0
841fb4dffffffff,1.0,0.0,0.0
841fb55ffffffff,4.0,2.0,0.0
841fb5bffffffff,1.0,0.0,0.0
841fb5dffffffff,2.0,2.0,0.0
841fb67ffffffff,2.0,0.0,0.0
841fb6bffffffff,2.0,0.0,0.0
8420453ffffffff,2.0,1.0,0.0
8420455ffffffff,2.0,2.0,0.0
8420499ffffffff,2.0,0.0,0.0
84204d3ffffffff,2.0,0.0,0.0
8420685ffffffff,1.0,1.0,0.0
842068bffffffff,4.0,0.0,0.0
84206a9ffffffff,1.0,1.0,0.0
84206b5ffffffff,5.0,1.0,0.0
842125dffffffff,1.0,0.0,0.0
84240a9ffffffff,1.0,0.0,0.0
8424213ffffffff,1.0,0.0,1.0
842423bffffffff,1.0,0.0,1.0
842512bffffffff,4.0,4.0,0.0
8425461ffffffff,3.0,0.0,0.0
8425463ffffffff,5.0,0.0,0.0
8425465ffffffff,10.0,0.0,0.0
8425467ffffffff,10.0,0.0,0.0
8425469ffffffff,4.0,0.0,0.0
84255a3ffffffff,6.0,3.0,0.0
84255a7ffffffff,41.0,8.0,5.0
84255abffffffff,5.0,0.0,2.0
8425713ffffffff,2.0,0.0,0.0
8425717ffffffff,22.0,0.0,0.0
842c003ffffffff,1.0,0.0,0.0
842c019ffffffff,4.0,0.0,0.0
842c01bffffffff,13.0,0.0,0.0
842c043ffffffff,32.0,0.0,0.0
842c049ffffffff,14.0,0.0,0.0
842c04bffffffff,4.0,0.0,0.0
842c053ffffffff,1.0,0.0,0.0
842c055ffffffff,2.0,0.0,0.0
842c095ffffffff,3.0,0.0,0.0
842c0c7ffffffff,1.0,0.0,0.0
842c0dbffffffff,2.0,0.0,0.0
842c191ffffffff,4.0,0.0,0.0
842c193ffffffff,6.0,0.0,0.0
842c197ffffffff,1.0,0.0,0.0
842c1b7ffffffff,2.0,0.0,0.0
842c1d1ffffffff,1.0,0.0,0.0
842c1d5ffffffff,2.0,0.0,0.0
842c203ffffffff,4.0,0.0,0.0
842c20dffffffff,1.0,0.0,0.0
842c215ffffffff,4.0,0.0,0.0
842c233ffffffff,2.0,0.0,0.0
842c235ffffffff,27.0,0.0,0.0
842c237ffffffff,2.0,0.0,0.0
842c239ffffffff,8.0,0.0,0.0
842c23bffffffff,8.0,0.0,0.0
842c261ffffffff,2.0,0.0,0.0
842c263ffffffff,16.0,0.0,0.0
842c269ffffffff,5.0,0.0,0.0
842c26dffffffff,1.0,0.0,0.0
842c281ffffffff,2.0,0.0,0.0
842c283ffffffff,97.0,0.0,0.0
842c287ffffffff,8.0,0.0,0.0
842c2a1ffffffff,2.0,0.0,0.0
842c2a9ffffffff,2.0,0.0,0.0
842c2abffffffff,2.0,0.0,0.0
842c2b1ffffffff,5.0,0.0,0.0
842c2b9ffffffff,2.0,0.0,0.0
842c2c1ffffffff,3.0,0.0,0.0
842c2cbffffffff,11.0,0.0,0.0
842c2e1ffffffff,6.0,0.0,0.0
842c2e9ffffffff,11.0,0.0,0.0
842c2ebffffffff,5.0,0.0,0.0
842c2edffffffff,6.0,0.0,0.0
842c56dffffffff,5.0,0.0,0.0
842cc05ffffffff,2.0,0.0,0.0
842cc2dffffffff,2.0,0.0,0.0
842cc65ffffffff,3.0,0.0,0.0
842cf15ffffffff,3.0,0.0,0.0
842cf1dffffffff,2.0,0.0,0.0
842cf31ffffffff,5.0,0.0,0.0
842cf3dffffffff,1.0,0.0,0.0
842cf59ffffffff,2.0,0.0,0.0
842d005ffffffff,5.0,0.0,0.0
842d00dffffffff,4.0,0.0,0.0
842d041ffffffff,2.0,0.0,0.0
842d043ffffffff,5.0,0.0,0.0
842d04dffffffff,4.0,0.0,0.0
842d069ffffffff,3.0,0.0,0.0
842d06dffffffff,1.0,0.0,0.0
842d181ffffffff,2.0,0.0,0.0
842d193ffffffff,4.0,0.0,0.0
842d19dffffffff,5.0,0.0,0.0
842d1d7ffffffff,4.0,0.0,0.0
842d311ffffffff,22.0,0.0,0.0
842d313ffffffff,1.0,0.0,0.0
842d317ffffffff,8.0,0.0,0.0
842d31dffffffff,4.0,0.0,0.0
842d333ffffffff,41.0,0.0,0.0
842d33bffffffff,17.0,0.0,0.0
842d341ffffffff,10.0,0.0,0.0
842d349ffffffff,11.0,0.0,0.0
842d357ffffffff,22.0,0.0,0.0
842d35dffffffff,2.0,0.0,0.0
842d367ffffffff,2.0,0.0,0.0
842d369ffffffff,4.0,0.0,0.0
842d535ffffffff,5.0,0.0,0.0
842d5c3ffffffff,1.0,0.0,0.0
842d641ffffffff,11.0,0.0,0.0
842d649ffffffff,2.0,0.0,0.0
842d64dffffffff,25.0,0.0,0.0
842e0ebffffffff,2.0,0.0,0.0
842e127ffffffff,3.0,0.0,0.0
842e135ffffffff,9.0,0.0,5.0
842e137ffffffff,9.0,0.0,6.0
842e1a1ffffffff,1.0,0.0,0.0
842e1a3ffffffff,1.0,0.0,0.0
842e1a5ffffffff,7.0,0.0,3.0
842e1adffffffff,6.0,0.0,0.0
842e1b1ffffffff,3.0,0.0,1.0
842e1b5ffffffff,1.0,0.0,0.0
842e1b9ffffffff,2.0,0.0,0.0
842e1bdffffffff,2.0,0.0,0.0
842e1e7ffffffff,2.0,0.0,0.0
842e619ffffffff,5.0,0.0,0.0
842e665ffffffff,1.0,0.0,0.0
842e6d5ffffffff,20.0,0.0,0.0
842e745ffffffff,6.0,0.0,1.0
842e751ffffffff,2.0,0.0,0.0
842e753ffffffff,2.0,0.0,0.0
842e755ffffffff,4.0,0.0,3.0
842e759ffffffff,3.0,0.0,0.0
842e75bffffffff,4.0,0.0,0.0
842e75dffffffff,26.0,0.0,13.0
842e881ffffffff,10.0,0.0,9.0
842e889ffffffff,2.0,0.0,2.0
842ea19ffffffff,2.0,0.0,2.0
842eac1ffffffff,2.0,0.0,0.0
842eac7ffffffff,1.0,0.0,1.0
842eac9ffffffff,30.0,0.0,12.0
842eacbffffffff,20.0,0.0,3.0
842ead1ffffffff,2.0,0.0,0.0
842ead3ffffffff,1.0,0.0,1.0
842ead9ffffffff,26.0,0.0,8.0
842eaddffffffff,20.0,0.0,5.0
842ec23ffffffff,1.0,0.0,0.0
842ec25ffffffff,2.0,0.0,0.0
842edc7ffffffff,7.0,0.0,0.0
842ef29ffffffff,3.0,0.0,0.0
842f585ffffffff,2.0,0.0,0.0
842f5a1ffffffff,3.0,0.0,0.0
842f5a3ffffffff,5.0,0.0,1.0
842f5a7ffffffff,2.0,0.0,0.0
842f5a9ffffffff,2.0,0.0,2.0
842f5abffffffff,3.0,0.0,2.0
842f5b1ffffffff,2.0,0.0,0.0
842f5b5ffffffff,7.0,0.0,3.0
842f5b9ffffffff,2.0,0.0,0.0
842f5bbffffffff,21.0,0.0,0.0
842f5bdffffffff,9.0,0.0,1.0
8430c41ffffffff,1.0,0.0,0.0
8430e03ffffffff,2.0,0.0,0.0
8430e11ffffffff,4.0,0.0,0.0
8430e1dffffffff,21.0,0.0,0.0
8430e53ffffffff,3.0,0.0,0.0
8430e55ffffffff,3.0,0.0,0.0
8430e8dffffffff,2.0,0.0,0.0
8431503ffffffff,1.0,0.0,0.0
8431565ffffffff,3.0,0.0,0.0
84316c9ffffffff,2.0,0.0,0.0
84316e5ffffffff,2.0,0.0,0.0
8438249ffffffff,4.0,0.0,0.0
8439003ffffffff,4.0,0.0,0.0
8439005ffffffff,8.0,0.0,0.0
8439007ffffffff,15.0,0.0,0.0
8439009ffffffff,9.0,0.0,0.0
843900dffffffff,3.0,0.0,0.0
8439015ffffffff,2.0,0.0,0.0
8439019ffffffff,3.0,0.0,0.0
843901dffffffff,7.0,0.0,0.0
8439025ffffffff,3.0,0.0,0.0
8439027ffffffff,1.0,0.0,0.0
8439029ffffffff,2.0,0.0,0.0
843902bffffffff,2.0,0.0,0.0
8439035ffffffff,2.0,0.0,0.0
8439039ffffffff,2.0,0.0,0.0
843903dffffffff,5.0,0.0,0.0
8439041ffffffff,26.0,0.0,0.0
8439043ffffffff,9.0,0.0,0.0
8439045ffffffff,11.0,0.0,0.0
8439047ffffffff,11.0,0.0,0.0
8439049ffffffff,12.0,0.0,0.0
843904bffffffff,10.0,0.0,0.0
843904dffffffff,16.0,0.0,0.0
8439051ffffffff,5.0,0.0,0.0
8439057ffffffff,11.0,0.0,0.0
8439059ffffffff,2.0,0.0,0.0
843905dffffffff,8.0,0.0,0.0
8439061ffffffff,12.0,0.0,0.0
8439063ffffffff,5.0,0.0,0.0
8439067ffffffff,3.0,0.0,0.0
8439069ffffffff,24.0,0.0,0.0
843906bffffffff,31.0,0.0,0.0
843906dffffffff,3.0,0.0,0.0
84390b5ffffffff,3.0,0.0,0.0
8439101ffffffff,159.0,7.0,0.0
8439103ffffffff,3.0,0.0,0.0
843910bffffffff,8.0,0.0,0.0
8439111ffffffff,7.0,0.0,0.0
8439113ffffffff,12.0,0.0,0.0
8439115ffffffff,31.0,0.0,0.0
8439119ffffffff,8.0,0.0,0.0
843911dffffffff,2.0,0.0,0.0
8439151ffffffff,4.0,0.0,0.0
8439155ffffffff,4.0,0.0,0.0
8439159ffffffff,2.0,0.0,0.0
843915bffffffff,62.0,0.0,0.0
843915dffffffff,40.0,0.0,0.0
8439181ffffffff,15.0,0.0,0.0
8439183ffffffff,5.0,0.0,0.0
8439185ffffffff,2.0,0.0,0.0
8439187ffffffff,12.0,0.0,0.0
8439195ffffffff,15.0,0.0,0.0
84391c1ffffffff,8.0,0.0,0.0
84391c5ffffffff,23.0,0.0,0.0
84391cdffffffff,4.0,0.0,0.0
84391d1ffffffff,8.0,0.0,0.0
84391dbffffffff,2.0,0.0,0.0
8439201ffffffff,21.0,0.0,0.0
8439203ffffffff,42.0,0.0,0.0
8439205ffffffff,37.0,0.0,0.0
8439207ffffffff,57.0,0.0,0.0
8439209ffffffff,9.0,0.0,0.0
843920bffffffff,6.0,0.0,0.0
843920dffffffff,55.0,0.0,0.0
8439211ffffffff,15.0,0.0,0.0
8439213ffffffff,6.0,0.0,0.0
8439215ffffffff,6.0,0.0,0.0
8439217ffffffff,10.0,2.0,0.0
8439219ffffffff,17.0,0.0,0.0
843921bffffffff,47.0,0.0,0.0
843921dffffffff,5.0,0.0,0.0
8439221ffffffff,5.0,0.0,0.0
8439223ffffffff,11.0,0.0,0.0
8439227ffffffff,4.0,0.0,0.0
8439229ffffffff,27.0,0.0,0.0
843922bffffffff,13.0,0.0,0.0
8439231ffffffff,10.0,0.0,0.0
8439233ffffffff,16.0,0.0,0.0
8439235ffffffff,14.0,0.0,0.0
8439237ffffffff,7.0,0.0,0.0
8439239ffffffff,34.0,0.0,0.0
843923bffffffff,9.0,0.0,0.0
843923dffffffff,71.0,0.0,0.0
8439241ffffffff,3.0,0.0,0.0
8439243ffffffff,10.0,0.0,0.0
8439247ffffffff,21.0,0.0,0.0
8439251ffffffff,8.0,0.0,0.0
8439253ffffffff,66.0,0.0,0.0
8439255ffffffff,31.0,0.0,0.0
8439257ffffffff,34.0,0.0,0.0
8439259ffffffff,22.0,0.0,0.0
843925bffffffff,80.0,0.0,0.0
843925dffffffff,17.0,0.0,0.0
8439291ffffffff,28.0,0.0,0.0
8439293ffffffff,153.0,0.0,0.0
8439295ffffffff,4.0,0.0,0.0
8439297ffffffff,45.0,0.0,0.0
8439299ffffffff,14.0,0.0,0.0
843929bffffffff,4.0,0.0,0.0
843929dffffffff,91.0,0.0,0.0
84392adffffffff,2.0,0.0,0.0
84392c1ffffffff,31.0,0.0,0.0
84392c3ffffffff,13.0,0.0,0.0
84392c5ffffffff,13.0,0.0,0.0
84392c9ffffffff,69.0,0.0,0.0
84392cbffffffff,91.0,0.0,0.0
84392cdffffffff,22.0,0.0,0.0
84392d1ffffffff,259.0,0.0,0.0
84392d3ffffffff,96.0,0.0,0.0
84392d5ffffffff,12.0,0.0,0.0
84392d7ffffffff,11.0,0.0,0.0
84392d9ffffffff,40.0,0.0,0.0
84392dbffffffff,41.0,0.0,0.0
84392ddffffffff,96.0,0.0,0.0
84392e1ffffffff,2.0,0.0,0.0
84392e5ffffffff,2.0,0.0,0.0
84392e9ffffffff,4.0,0.0,0.0
84392edffffffff,15.0,0.0,0.0
8439313ffffffff,10.0,0.0,0.0
8439333ffffffff,4.0,0.0,0.0
8439335ffffffff,2.0,0.0,0.0
8439337ffffffff,21.0,0.0,0.0
843933bffffffff,2.0,0.0,0.0
8439441ffffffff,2.0,0.0,0.0
8439447ffffffff,10.0,0.0,0.0
8439449ffffffff,59.0,0.0,0.0
843944bffffffff,45.0,0.0,0.0
843944dffffffff,7.0,0.0,0.0
843945dffffffff,2.0,0.0,0.0
8439603ffffffff,5.0,0.0,0.0
8439621ffffffff,79.0,0.0,0.0
8439623ffffffff,32.0,0.0,0.0
8439625ffffffff,29.0,0.0,0.0
8439627ffffffff,2.0,0.0,0.0
8439629ffffffff,11.0,0.0,0.0
843962bffffffff,3.0,0.0,0.0
843962dffffffff,154.0,0.0,0.0
8439635ffffffff,46.0,0.0,0.0
8439637ffffffff,4.0,0.0,0.0
843963dffffffff,15.0,0.0,0.0
8439641ffffffff,4.0,0.0,0.0
8439665ffffffff,31.0,1.0,0.0
8439667ffffffff,4.0,0.0,0.0
8439689ffffffff,1.0,0.0,0.0
843969bffffffff,1.0,0.0,0.0
84396d9ffffffff,5.0,0.0,0.0
84396dbffffffff,14.0,0.0,0.0
8439745ffffffff,4.0,0.0,0.0
8439749ffffffff,16.0,0.0,0.0
843974bffffffff,13.0,0.0,0.0
8439751ffffffff,22.0,0.0,0.0
8439753ffffffff,43.0,0.0,0.0
8439759ffffffff,177.0,14.0,0.0
843975bffffffff,187.0,4.0,0.0
843975dffffffff,14.0,0.0,0.0
8439769ffffffff,12.0,0.0,0.0
