cell_id,Ardea cinerea,Ardea cinerea cinerea/jouyi,Ardea cinerea firasa,Ardea cinerea monicae
831f99fffffffff,214.0,0.0,0.0,0.0
831f9afffffffff,184.0,0.0,0.0,0.0
831f9bfffffffff,68.0,0.0,0.0,0.0
831f9cfffffffff,260.0,58.0,0.0,0.0
831f9dfffffffff,216.0,6.0,0.0,0.0
831f9efffffffff,14.0,2.0,0.0,0.0
831fa0fffffffff,166.0,17.0,0.0,0.0
831fa1fffffffff,290.0,1.0,0.0,0.0
831fa2fffffffff,48.0,3.0,0.0,0.0
831fa3fffffffff,200.0,2.0,0.0,0.0
831fa4fffffffff,570.0,52.0,0.0,0.0
831fa5fffffffff,482.0,19.0,0.0,0.0
831fa6fffffffff,71.0,21.0,0.0,0.0
831fa8fffffffff,530.0,2.0,0.0,0.0
831fa9fffffffff,391.0,3.0,0.0,0.0
831faafffffffff,827.0,11.0,0.0,0.0
831fabfffffffff,241.0,4.0,0.0,0.0
831facfffffffff,643.0,0.0,0.0,0.0
831fadfffffffff,284.0,4.0,0.0,0.0
831faefffffffff,1242.0,5.0,0.0,0.0
831fb0fffffffff,191.0,10.0,0.0,0.0
831fb1fffffffff,316.0,23.0,0.0,0.0
831fb2fffffffff,199.0,2.0,0.0,0.0
831fb3fffffffff,14.0,2.0,0.0,0.0
831fb4fffffffff,556.0,27.0,0.0,0.0
831fb5fffffffff,52.0,4.0,0.0,0.0
831fb6fffffffff,90.0,1.0,0.0,0.0
83200afffffffff,27.0,3.0,0.0,0.0
83200efffffffff,28.0,13.0,0.0,0.0
832010fffffffff,10.0,0.0,0.0,0.0
832012fffffffff,2.0,0.0,0.0,0.0
832013fffffffff,5.0,0.0,0.0,0.0
832016fffffffff,31.0,6.0,0.0,0.0
832018fffffffff,70.0,0.0,0.0,0.0
832019fffffffff,2.0,2.0,0.0,0.0
83201afffffffff,11.0,0.0,0.0,0.0
83201bfffffffff,8.0,0.0,0.0,0.0
83201dfffffffff,41.0,9.0,0.0,0.0
832033fffffffff,8.0,0.0,0.0,0.0
832036fffffffff,4.0,0.0,0.0,0.0
832049fffffffff,2.0,0.0,0.0,0.0
83204afffffffff,3.0,0.0,0.0,0.0
832054fffffffff,1.0,0.0,0.0,0.0
832059fffffffff,5.0,1.0,0.0,0.0
83205bfffffffff,8.0,0.0,0.0,0.0
83205efffffffff,1.0,0.0,0.0,0.0
832080fffffffff,8.0,0.0,0.0,0.0
832084fffffffff,5.0,0.0,0.0,0.0
832086fffffffff,2.0,0.0,0.0,0.0
832088fffffffff,2.0,0.0,0.0,0.0
83208cfffffffff,2.0,0.0,0.0,0.0
832099fffffffff,3.0,0.0,0.0,0.0
83209bfffffffff,32.0,0.0,0.0,0.0
83209efffffffff,8.0,0.0,0.0,0.0
8320a1fffffffff,10.0,0.0,0.0,0.0
8320a2fffffffff,8.0,0.0,0.0,0.0
8320a4fffffffff,11.0,0.0,0.0,0.0
8320a5fffffffff,15.0,0.0,0.0,0.0
8320a6fffffffff,2.0,0.0,0.0,0.0
8320a9fffffffff,2.0,0.0,0.0,0.0
8320acfffffffff,4.0,0.0,0.0,0.0
8320aefffffffff,4.0,0.0,0.0,0.0
8320b1fffffffff,9.0,0.0,0.0,0.0
8320b3fffffffff,3.0,0.0,0.0,0.0
8320c8fffffffff,5.0,0.0,0.0,0.0
8320c9fffffffff,7.0,0.0,0.0,0.0
8320d5fffffffff,1.0,0.0,0.0,0.0
8320e0fffffffff,1.0,0.0,0.0,0.0
8320e1fffffffff,5.0,0.0,0.0,0.0
8320e2fffffffff,8.0,3.0,0.0,0.0
8320e3fffffffff,4.0,4.0,0.0,0.0
8320e4fffffffff,8.0,0.0,0.0,0.0
8320e5fffffffff,2.0,0.0,0.0,0.0
8320e6fffffffff,85.0,17.0,0.0,0.0
8320e8fffffffff,2.0,0.0,0.0,0.0
8320e9fffffffff,9.0,0.0,0.0,0.0
8320eefffffffff,7.0,0.0,0.0,0.0
8320f1fffffffff,3.0,0.0,0.0,0.0
8320f5fffffffff,18.0,0.0,0.0,0.0
8320f6fffffffff,1.0,0.0,0.0,0.0
832122fffffffff,1.0,0.0,0.0,0.0
832123fffffffff,30.0,0.0,0.0,0.0
832124fffffffff,2.0,0.0,0.0,0.0
832125fffffffff,4.0,0.0,0.0,0.0
832126fffffffff,1.0,0.0,0.0,0.0
83212dfffffffff,4.0,0.0,0.0,0.0
832148fffffffff,14.0,0.0,0.0,0.0
83214afffffffff,19.0,0.0,0.0,0.0
83214bfffffffff,2.0,0.0,0.0,0.0
832150fffffffff,14.0,0.0,0.0,0.0
832152fffffffff,78.0,5.0,0.0,0.0
832153fffffffff,25.0,0.0,0.0,0.0
832156fffffffff,4.0,3.0,0.0,0.0
832189fffffffff,2.0,2.0,0.0,0.0
832198fffffffff,39.0,0.0,0.0,0.0
832199fffffffff,1.0,0.0,0.0,0.0
83219cfffffffff,8.0,0.0,0.0,0.0
832400fffffffff,5.0,0.0,0.0,0.0
832404fffffffff,19.0,0.0,0.0,0.0
832405fffffffff,13.0,0.0,0.0,0.0
832406fffffffff,13.0,0.0,0.0,0.0
832409fffffffff,5.0,0.0,0.0,0.0
83240afffffffff,6.0,0.0,0.0,0.0
83240cfffffffff,1.0,0.0,0.0,0.0
832421fffffffff,15.0,0.0,0.0,0.0
832424fffffffff,10.0,0.0,0.0,0.0
832426fffffffff,10.0,0.0,0.0,0.0
832428fffffffff,38.0,0.0,0.0,0.0
832429fffffffff,2.0,0.0,0.0,0.0
83242afffffffff,2.0,0.0,0.0,0.0
83242bfffffffff,2.0,0.0,0.0,0.0
83242cfffffffff,122.0,0.0,0.0,0.0
83242dfffffffff,55.0,0.0,0.0,0.0
83242efffffffff,8.0,0.0,0.0,0.0
832431fffffffff,49.0,0.0,0.0,0.0
832434fffffffff,1.0,0.0,0.0,0.0
832435fffffffff,1.0,0.0,0.0,0.0
832442fffffffff,2.0,0.0,0.0,0.0
832446fffffffff,4.0,0.0,0.0,0.0
83244bfffffffff,35.0,13.0,0.0,0.0
83244cfffffffff,14.0,0.0,0.0,0.0
832452fffffffff,2.0,0.0,0.0,0.0
832460fffffffff,183.0,0.0,0.0,0.0
832461fffffffff,22.0,0.0,0.0,0.0
832462fffffffff,18.0,0.0,0.0,0.0
832463fffffffff,19.0,0.0,0.0,0.0
832464fffffffff,1.0,0.0,0.0,0.0
832466fffffffff,38.0,0.0,0.0,0.0
83246cfffffffff,28.0,0.0,0.0,0.0
83246dfffffffff,13.0,0.0,0.0,0.0
832470fffffffff,3.0,0.0,0.0,0.0
832475fffffffff,126.0,0.0,0.0,0.0
832482fffffffff,5.0,0.0,0.0,0.0
83248afffffffff,11.0,0.0,0.0,0.0
83248bfffffffff,1.0,0.0,0.0,0.0
83248efffffffff,4.0,0.0,0.0,0.0
832498fffffffff,2.0,0.0,0.0,0.0
8324c0fffffffff,8.0,0.0,0.0,0.0
8324cdfffffffff,1.0,0.0,0.0,0.0
8324d2fffffffff,8.0,2.0,0.0,0.0
8324d5fffffffff,11.0,0.0,0.0,0.0
8324e5fffffffff,1.0,0.0,0.0,0.0
8324e8fffffffff,3.0,0.0,0.0,0.0
8324ebfffffffff,2.0,0.0,0.0,0.0
8324f1fffffffff,2.0,0.0,0.0,0.0
832500fffffffff,2.0,0.0,0.0,0.0
832502fffffffff,2.0,0.0,0.0,0.0
832503fffffffff,3.0,0.0,0.0,0.0
832506fffffffff,4.0,0.0,0.0,0.0
832508fffffffff,3.0,0.0,0.0,0.0
832509fffffffff,3.0,0.0,0.0,0.0
83250dfffffffff,4.0,0.0,0.0,0.0
832510fffffffff,15.0,0.0,0.0,0.0
832511fffffffff,16.0,0.0,0.0,0.0
832512fffffffff,61.0,0.0,0.0,0.0
832513fffffffff,76.0,0.0,0.0,0.0
832514fffffffff,2.0,0.0,0.0,0.0
832516fffffffff,14.0,0.0,0.0,0.0
83251afffffffff,2.0,0.0,0.0,0.0
83251bfffffffff,1.0,0.0,0.0,0.0
83251dfffffffff,3.0,0.0,0.0,0.0
83251efffffffff,5.0,0.0,0.0,0.0
832526fffffffff,1.0,0.0,0.0,0.0
832540fffffffff,133.0,0.0,0.0,0.0
832541fffffffff,7.0,0.0,0.0,0.0
832542fffffffff,1.0,0.0,0.0,0.0
832546fffffffff,9.0,0.0,0.0,0.0
832550fffffffff,4.0,0.0,0.0,0.0
832556fffffffff,4.0,0.0,0.0,0.0
83255afffffffff,107.0,0.0,0.0,0.0
83255bfffffffff,3.0,0.0,0.0,0.0
83256efffffffff,2.0,0.0,0.0,0.0
832571fffffffff,2.0,0.0,0.0,0.0
832573fffffffff,2.0,0.0,0.0,0.0
832596fffffffff,7.0,0.0,0.0,0.0
8325a1fffffffff,4.0,0.0,0.0,0.0
8325a4fffffffff,22.0,0.0,0.0,0.0
8325a8fffffffff,1.0,0.0,0.0,0.0
8325acfffffffff,77.0,0.0,0.0,0.0
8325aefffffffff,10.0,0.0,0.0,0.0
8325b0fffffffff,11.0,2.0,0.0,0.0
8325b1fffffffff,2.0,0.0,0.0,0.0
8325b3fffffffff,2.0,2.0,0.0,0.0
8325b4fffffffff,52.0,8.0,0.0,0.0
8325b6fffffffff,1.0,0.0,0.0,0.0
832c00fffffffff,194.0,35.0,0.0,0.0
832c01fffffffff,31.0,0.0,0.0,0.0
832c03fffffffff,20.0,0.0,0.0,0.0
832c04fffffffff,1223.0,121.0,0.0,0.0
832c05fffffffff,169.0,14.0,0.0,0.0
832c06fffffffff,88.0,9.0,0.0,0.0
832c08fffffffff,6.0,0.0,0.0,0.0
832c09fffffffff,12.0,0.0,0.0,0.0
832c0afffffffff,9.0,0.0,0.0,0.0
832c0bfffffffff,459.0,0.0,0.0,0.0
832c0cfffffffff,33.0,0.0,0.0,0.0
832c10fffffffff,14.0,0.0,0.0,0.0
832c11fffffffff,4.0,0.0,0.0,0.0
832c12fffffffff,17.0,0.0,0.0,0.0
832c13fffffffff,38.0,0.0,0.0,0.0
832c14fffffffff,7.0,0.0,0.0,0.0
832c15fffffffff,11.0,0.0,0.0,0.0
832c16fffffffff,6.0,0.0,0.0,0.0
832c18fffffffff,10.0,0.0,0.0,0.0
832c19fffffffff,66.0,6.0,0.0,0.0
832c1bfffffffff,12.0,0.0,0.0,0.0
832c1cfffffffff,2.0,0.0,0.0,0.0
832c1dfffffffff,4.0,0.0,0.0,0.0
832c1efffffffff,45.0,0.0,0.0,0.0
832c20fffffffff,247.0,3.0,0.0,0.0
832c21fffffffff,245.0,0.0,0.0,0.0
832c22fffffffff,8.0,0.0,0.0,0.0
832c23fffffffff,32.0,0.0,0.0,0.0
832c24fffffffff,11.0,0.0,0.0,0.0
832c26fffffffff,21.0,2.0,0.0,0.0
832c28fffffffff,14.0,0.0,0.0,0.0
832c2afffffffff,396.0,0.0,0.0,0.0
832c2bfffffffff,2.0,0.0,0.0,0.0
832c2efffffffff,84.0,3.0,0.0,0.0
832c30fffffffff,12.0,0.0,0.0,0.0
832c31fffffffff,26.0,7.0,0.0,0.0
832c32fffffffff,16.0,0.0,0.0,0.0
832c33fffffffff,10.0,0.0,0.0,0.0
832c35fffffffff,4.0,0.0,0.0,0.0
832c36fffffffff,6.0,0.0,0.0,0.0
832c4cfffffffff,2.0,0.0,0.0,0.0
832c55fffffffff,1.0,0.0,0.0,0.0
832c56fffffffff,5.0,0.0,0.0,0.0
832c62fffffffff,62.0,0.0,0.0,0.0
832c66fffffffff,3.0,0.0,0.0,0.0
832c6afffffffff,2.0,0.0,0.0,0.0
832c6dfffffffff,2.0,0.0,0.0,0.0
832c70fffffffff,11.0,0.0,0.0,0.0
832c72fffffffff,32.0,0.0,0.0,0.0
832c76fffffffff,14.0,0.0,0.0,0.0
832c81fffffffff,2.0,0.0,0.0,0.0
832c82fffffffff,8.0,0.0,0.0,0.0
832c83fffffffff,41.0,1.0,0.0,0.0
832c85fffffffff,2.0,0.0,0.0,0.0
832c8afffffffff,3.0,0.0,0.0,0.0
832c8dfffffffff,7.0,0.0,0.0,0.0
832c8efffffffff,45.0,1.0,0.0,0.0
832c90fffffffff,14.0,0.0,0.0,0.0
832c91fffffffff,9.0,0.0,0.0,0.0
832c93fffffffff,1884.0,132.0,0.0,0.0
832c98fffffffff,3.0,0.0,0.0,0.0
832c9bfffffffff,4.0,0.0,0.0,0.0
832c9cfffffffff,51.0,3.0,0.0,0.0
832c9dfffffffff,17.0,0.0,0.0,0.0
832c9efffffffff,27.0,1.0,0.0,0.0
832ca8fffffffff,1.0,0.0,0.0,0.0
832ca9fffffffff,2.0,0.0,0.0,0.0
832caafffffffff,2.0,0.0,0.0,0.0
832cacfffffffff,63.0,0.0,0.0,0.0
832cadfffffffff,13.0,0.0,0.0,0.0
832cc0fffffffff,345.0,4.0,0.0,0.0
832cc1fffffffff,22.0,0.0,0.0,0.0
832cc3fffffffff,45.0,0.0,0.0,0.0
832cc6fffffffff,97.0,0.0,0.0,0.0
832ccbfffffffff,3.0,0.0,0.0,0.0
832cd3fffffffff,1.0,0.0,0.0,0.0
832cd4fffffffff,140.0,14.0,0.0,0.0
832cd5fffffffff,42.0,0.0,0.0,0.0
832cdafffffffff,1.0,0.0,0.0,0.0
832cddfffffffff,2.0,0.0,0.0,0.0
832ce4fffffffff,138.0,13.0,0.0,0.0
832ce5fffffffff,36.0,0.0,0.0,0.0
832ce6fffffffff,4.0,0.0,0.0,0.0
832cf0fffffffff,129.0,11.0,0.0,0.0
832cf1fffffffff,5.0,0.0,0.0,0.0
832cf2fffffffff,11.0,0.0,0.0,0.0
832cf3fffffffff,477.0,8.0,0.0,0.0
832cf4fffffffff,1.0,0.0,0.0,0.0
832cf5fffffffff,122.0,0.0,0.0,0.0
832d00fffffffff,26.0,0.0,0.0,0.0
832d01fffffffff,30.0,2.0,0.0,0.0
832d02fffffffff,33.0,0.0,0.0,0.0
832d03fffffffff,380.0,11.0,0.0,0.0
832d04fffffffff,19.0,0.0,0.0,0.0
832d05fffffffff,11.0,0.0,0.0,0.0
832d06fffffffff,30.0,0.0,0.0,0.0
832d0efffffffff,1.0,0.0,0.0,0.0
832d10fffffffff,112.0,13.0,0.0,0.0
832d11fffffffff,10.0,0.0,0.0,0.0
832d12fffffffff,137.0,8.0,0.0,0.0
832d13fffffffff,13.0,4.0,0.0,0.0
832d14fffffffff,79.0,10.0,0.0,0.0
832d15fffffffff,27.0,0.0,0.0,0.0
832d16fffffffff,10.0,0.0,0.0,0.0
832d18fffffffff,19.0,4.0,0.0,0.0
832d19fffffffff,5.0,0.0,0.0,0.0
832d1afffffffff,4.0,0.0,0.0,0.0
832d1bfffffffff,18.0,0.0,0.0,0.0
832d1cfffffffff,17.0,0.0,0.0,0.0
832d1dfffffffff,17.0,0.0,0.0,0.0
832d1efffffffff,7.0,0.0,0.0,0.0
832d22fffffffff,143.0,2.0,0.0,0.0
832d29fffffffff,12.0,0.0,0.0,0.0
832d2dfffffffff,10.0,0.0,0.0,0.0
832d30fffffffff,106.0,2.0,0.0,0.0
832d31fffffffff,120.0,2.0,0.0,0.0
832d32fffffffff,102.0,3.0,0.0,0.0
832d33fffffffff,446.0,36.0,0.0,0.0
832d34fffffffff,31.0,0.0,0.0,0.0
832d35fffffffff,122.0,0.0,0.0,0.0
832d36fffffffff,57.0,2.0,0.0,0.0
832d44fffffffff,5.0,0.0,0.0,0.0
832d4afffffffff,2.0,0.0,0.0,0.0
832d51fffffffff,2.0,0.0,0.0,0.0
832d52fffffffff,4.0,0.0,0.0,0.0
832d56fffffffff,3.0,0.0,0.0,0.0
832d58fffffffff,2.0,0.0,0.0,0.0
832d5cfffffffff,97.0,0.0,0.0,0.0
832d5efffffffff,2.0,0.0,0.0,0.0
832d64fffffffff,107.0,0.0,0.0,0.0
832d66fffffffff,2.0,0.0,0.0,0.0
832d70fffffffff,15.0,0.0,0.0,0.0
832d71fffffffff,6.0,0.0,0.0,0.0
832d72fffffffff,17.0,0.0,0.0,0.0
832d73fffffffff,3.0,0.0,0.0,0.0
832d75fffffffff,6.0,0.0,0.0,0.0
832d76fffffffff,24.0,0.0,0.0,0.0
832d8cfffffffff,2.0,0.0,0.0,0.0
832da0fffffffff,4.0,0.0,0.0,0.0
832da1fffffffff,587.0,12.0,0.0,0.0
832da2fffffffff,18.0,0.0,0.0,0.0
832da3fffffffff,2.0,0.0,0.0,0.0
832da4fffffffff,27.0,1.0,0.0,0.0
832da5fffffffff,258.0,20.0,0.0,0.0
832da6fffffffff,74.0,0.0,0.0,0.0
832da8fffffffff,194.0,10.0,0.0,0.0
832da9fffffffff,4.0,0.0,0.0,0.0
832dabfffffffff,7.0,0.0,0.0,0.0
832dacfffffffff,54.0,2.0,0.0,0.0
832dadfffffffff,2.0,2.0,0.0,0.0
832daefffffffff,103.0,1.0,0.0,0.0
832db0fffffffff,4233.0,338.0,0.0,0.0
832db1fffffffff,920.0,90.0,0.0,0.0
832db2fffffffff,783.0,0.0,0.0,0.0
832db3fffffffff,64.0,0.0,0.0,0.0
832db5fffffffff,6.0,0.0,0.0,0.0
832db6fffffffff,175.0,14.0,0.0,0.0
832e01fffffffff,1.0,0.0,0.0,0.0
832e08fffffffff,6.0,0.0,0.0,0.0
832e0afffffffff,7.0,0.0,0.0,0.0
832e0cfffffffff,35.0,0.0,0.0,0.0
832e0dfffffffff,43.0,6.0,0.0,0.0
832e13fffffffff,31.0,6.0,0.0,0.0
832e18fffffffff,4.0,0.0,0.0,0.0
832e19fffffffff,7.0,0.0,0.0,0.0
832e1afffffffff,9.0,0.0,0.0,0.0
832e1bfffffffff,82.0,7.0,0.0,0.0
832e1dfffffffff,4.0,0.0,0.0,0.0
832e1efffffffff,12.0,3.0,0.0,0.0
832e29fffffffff,41.0,15.0,0.0,0.0
832e2bfffffffff,6.0,0.0,0.0,0.0
832e2dfffffffff,84.0,52.0,0.0,0.0
832e44fffffffff,87.0,29.0,0.0,0.0
832e46fffffffff,5.0,0.0,0.0,0.0
832e60fffffffff,127.0,1.0,0.0,0.0
832e61fffffffff,640.0,28.0,0.0,0.0
832e62fffffffff,14.0,0.0,0.0,0.0
832e63fffffffff,35.0,4.0,0.0,0.0
832e64fffffffff,4.0,2.0,0.0,0.0
832e66fffffffff,9.0,0.0,0.0,0.0
832e68fffffffff,490.0,0.0,0.0,0.0
832e69fffffffff,49.0,2.0,0.0,0.0
832e6afffffffff,2.0,0.0,0.0,0.0
832e6bfffffffff,26.0,0.0,0.0,0.0
832e6cfffffffff,52.0,2.0,0.0,0.0
832e6dfffffffff,108.0,0.0,0.0,0.0
832e6efffffffff,18.0,2.0,0.0,0.0
832e70fffffffff,6.0,0.0,0.0,0.0
832e71fffffffff,17.0,2.0,0.0,0.0
832e72fffffffff,21.0,0.0,0.0,0.0
832e74fffffffff,102.0,7.0,0.0,0.0
832e75fffffffff,123.0,44.0,0.0,0.0
832e76fffffffff,14.0,0.0,0.0,0.0
832e88fffffffff,10.0,6.0,0.0,0.0
832e89fffffffff,3.0,0.0,0.0,0.0
832e8cfffffffff,2.0,0.0,0.0,0.0
832e99fffffffff,3.0,0.0,0.0,0.0
832ea8fffffffff,12.0,0.0,0.0,0.0
832ea9fffffffff,7.0,0.0,0.0,0.0
832eacfffffffff,56.0,10.0,0.0,0.0
832eadfffffffff,50.0,4.0,0.0,0.0
832ec0fffffffff,1.0,0.0,0.0,0.0
832ec1fffffffff,4.0,0.0,0.0,0.0
832ec2fffffffff,4.0,0.0,0.0,0.0
832ec8fffffffff,3.0,0.0,0.0,0.0
832ec9fffffffff,14.0,0.0,0.0,0.0
832ecafffffffff,2.0,0.0,0.0,0.0
832ecbfffffffff,34.0,0.0,0.0,0.0
832ecdfffffffff,7.0,0.0,0.0,0.0
832ed9fffffffff,2.0,0.0,0.0,0.0
832edbfffffffff,4.0,0.0,0.0,0.0
832ee6fffffffff,1.0,0.0,0.0,0.0
832eebfffffffff,1.0,0.0,0.0,0.0
832ef4fffffffff,1.0,0.0,0.0,0.0
832ef5fffffffff,4.0,0.0,0.0,0.0
832ef6fffffffff,5.0,0.0,0.0,0.0
832f43fffffffff,10.0,0.0,0.0,0.0
832f58fffffffff,36.0,7.0,0.0,0.0
832f59fffffffff,3.0,0.0,0.0,0.0
832f5afffffffff,1206.0,200.0,0.0,0.0
832f5bfffffffff,365.0,23.0,0.0,0.0
832f5dfffffffff,12.0,5.0,0.0,0.0
833000fffffffff,4.0,0.0,0.0,0.0
833005fffffffff,1.0,0.0,0.0,0.0
833006fffffffff,13.0,0.0,0.0,0.0
833011fffffffff,5.0,0.0,0.0,0.0
833012fffffffff,2.0,0.0,0.0,0.0
833016fffffffff,5.0,0.0,0.0,0.0
833019fffffffff,101.0,10.0,0.0,0.0
83301efffffffff,4.0,4.0,0.0,0.0
833022fffffffff,9.0,0.0,0.0,0.0
833025fffffffff,65.0,0.0,0.0,0.0
83302bfffffffff,16.0,0.0,0.0,0.0
83302efffffffff,4.0,0.0,0.0,0.0
833030fffffffff,51.0,26.0,0.0,0.0
833032fffffffff,41.0,2.0,0.0,0.0
833036fffffffff,1.0,0.0,0.0,0.0
833081fffffffff,63.0,2.0,0.0,0.0
833083fffffffff,147.0,9.0,0.0,0.0
833084fffffffff,29.0,2.0,0.0,0.0
833085fffffffff,2.0,0.0,0.0,0.0
83308efffffffff,71.0,19.0,0.0,0.0
833091fffffffff,14.0,0.0,0.0,0.0
833092fffffffff,16.0,1.0,0.0,0.0
833096fffffffff,6.0,1.0,0.0,0.0
833098fffffffff,89.0,1.0,0.0,0.0
833099fffffffff,222.0,19.0,0.0,0.0
83309afffffffff,291.0,223.0,0.0,0.0
83309bfffffffff,899.0,123.0,0.0,0.0
83309dfffffffff,198.0,34.0,0.0,0.0
83309efffffffff,15.0,8.0,0.0,0.0
8330a1fffffffff,11.0,2.0,0.0,0.0
8330a2fffffffff,5.0,0.0,0.0,0.0
8330a3fffffffff,8.0,5.0,0.0,0.0
8330a5fffffffff,5.0,0.0,0.0,0.0
8330acfffffffff,12.0,0.0,0.0,0.0
8330b5fffffffff,4.0,0.0,0.0,0.0
8330c0fffffffff,77.0,2.0,0.0,0.0
8330c1fffffffff,196.0,2.0,0.0,0.0
8330c2fffffffff,53.0,0.0,0.0,0.0
8330c3fffffffff,11.0,1.0,0.0,0.0
8330c4fffffffff,277.0,9.0,0.0,0.0
8330c5fffffffff,15.0,0.0,0.0,0.0
8330c6fffffffff,175.0,0.0,0.0,0.0
8330cbfffffffff,4.0,0.0,0.0,0.0
8330ccfffffffff,4.0,0.0,0.0,0.0
8330cefffffffff,2.0,0.0,0.0,0.0
8330d0fffffffff,29.0,0.0,0.0,0.0
8330d1fffffffff,122.0,0.0,0.0,0.0
8330d3fffffffff,2.0,0.0,0.0,0.0
8330d4fffffffff,4.0,0.0,0.0,0.0
8330d5fffffffff,13.0,0.0,0.0,0.0
8330d8fffffffff,7.0,0.0,0.0,0.0
8330d9fffffffff,128.0,9.0,0.0,0.0
8330dafffffffff,4.0,0.0,0.0,0.0
8330dbfffffffff,13.0,0.0,0.0,0.0
8330ddfffffffff,1.0,0.0,0.0,0.0
8330e0fffffffff,753.0,59.0,0.0,0.0
8330e1fffffffff,425.0,21.0,0.0,0.0
8330e2fffffffff,385.0,8.0,0.0,0.0
8330e3fffffffff,155.0,11.0,0.0,0.0
8330e4fffffffff,9.0,0.0,0.0,0.0
8330e5fffffffff,184.0,2.0,0.0,0.0
8330e8fffffffff,27.0,0.0,0.0,0.0
8330eafffffffff,26.0,0.0,0.0,0.0
8330ecfffffffff,53.0,0.0,0.0,0.0
8330eefffffffff,18.0,0.0,0.0,0.0
8330f3fffffffff,26.0,0.0,0.0,0.0
83310bfffffffff,2.0,0.0,0.0,0.0
833110fffffffff,12.0,12.0,0.0,0.0
833112fffffffff,3.0,3.0,0.0,0.0
833113fffffffff,6.0,0.0,0.0,0.0
833118fffffffff,6.0,0.0,0.0,0.0
833126fffffffff,7.0,0.0,0.0,0.0
83312afffffffff,3.0,1.0,0.0,0.0
83312cfffffffff,6.0,0.0,0.0,0.0
83312efffffffff,6.0,0.0,0.0,0.0
833159fffffffff,4.0,0.0,0.0,0.0
83315bfffffffff,22.0,1.0,0.0,0.0
83316cfffffffff,84.0,17.0,0.0,0.0
83316efffffffff,73.0,5.0,0.0,0.0
833181fffffffff,83.0,2.0,0.0,0.0
833182fffffffff,4.0,2.0,0.0,0.0
833185fffffffff,625.0,80.0,0.0,0.0
833188fffffffff,62.0,0.0,0.0,0.0
833189fffffffff,2.0,0.0,0.0,0.0
83318cfffffffff,21.0,4.0,0.0,0.0
83318dfffffffff,221.0,39.0,0.0,0.0
833190fffffffff,10.0,0.0,0.0,0.0
833191fffffffff,2.0,0.0,0.0,0.0
833192fffffffff,23.0,1.0,0.0,0.0
83319dfffffffff,8.0,0.0,0.0,0.0
8331a3fffffffff,2.0,0.0,0.0,0.0
8331a5fffffffff,3.0,0.0,0.0,0.0
8331a8fffffffff,78.0,13.0,0.0,0.0
8331aafffffffff,1492.0,175.0,0.0,0.0
8331abfffffffff,2.0,0.0,0.0,0.0
8331aefffffffff,17.0,2.0,0.0,0.0
833422fffffffff,40.0,0.0,0.0,0.0
833426fffffffff,308.0,0.0,0.0,0.0
833434fffffffff,188.0,0.0,0.0,0.0
833441fffffffff,75.0,0.0,0.0,0.0
833443fffffffff,4.0,0.0,0.0,0.0
83344cfffffffff,334.0,0.0,0.0,0.0
83344efffffffff,8.0,0.0,0.0,0.0
833464fffffffff,2.0,0.0,0.0,0.0
833466fffffffff,67.0,8.0,0.0,0.0
833469fffffffff,414.0,0.0,0.0,0.0
83346afffffffff,52.0,0.0,0.0,0.0
83346bfffffffff,105.0,0.0,0.0,0.0
83346dfffffffff,15.0,0.0,0.0,0.0
83346efffffffff,4.0,0.0,0.0,0.0
83351bfffffffff,641.0,0.0,0.0,0.0
8335a8fffffffff,120.0,0.0,0.0,0.0
8335a9fffffffff,151.0,0.0,0.0,0.0
8335aefffffffff,73.0,0.0,0.0,0.0
833810fffffffff,1.0,0.0,0.0,0.0
833816fffffffff,37.0,0.0,0.0,0.0
833820fffffffff,109.0,3.0,0.0,0.0
833824fffffffff,265.0,28.0,0.0,0.0
833825fffffffff,1095.0,28.0,0.0,0.0
833826fffffffff,78.0,4.0,0.0,0.0
833834fffffffff,6.0,0.0,0.0,0.0
833836fffffffff,50.0,11.0,0.0,0.0
833842fffffffff,1.0,0.0,0.0,0.0
833843fffffffff,3.0,0.0,0.0,0.0
83384afffffffff,27.0,0.0,0.0,0.0
83384cfffffffff,4.0,0.0,0.0,0.0
83384dfffffffff,5.0,0.0,0.0,0.0
83384efffffffff,18.0,0.0,0.0,0.0
83385cfffffffff,1.0,0.0,0.0,0.0
833862fffffffff,65.0,0.0,0.0,0.0
833863fffffffff,5.0,0.0,0.0,0.0
833868fffffffff,17.0,0.0,0.0,0.0
833869fffffffff,8.0,0.0,0.0,0.0
83386afffffffff,21.0,0.0,0.0,0.0
83386dfffffffff,7.0,0.0,0.0,0.0
83386efffffffff,37.0,0.0,0.0,0.0
833871fffffffff,2.0,0.0,0.0,0.0
833875fffffffff,8.0,0.0,0.0,0.0
833900fffffffff,2874.0,0.0,0.0,0.0
833901fffffffff,3269.0,0.0,0.0,0.0
833902fffffffff,1447.0,14.0,0.0,0.0
833903fffffffff,1659.0,0.0,0.0,0.0
833904fffffffff,1180.0,0.0,0.0,0.0
833905fffffffff,1299.0,0.0,0.0,0.0
833906fffffffff,2076.0,2.0,0.0,0.0
833908fffffffff,759.0,0.0,0.0,0.0
833909fffffffff,97.0,0.0,0.0,0.0
83390afffffffff,298.0,5.0,0.0,0.0
83390bfffffffff,66.0,0.0,0.0,0.0
83390cfffffffff,3841.0,0.0,0.0,0.0
83390dfffffffff,132.0,0.0,0.0,0.0
