cell_id,Butorides virescens,Butorides virescens virescens/bahamensis,Butorides virescens anthonyi,Butorides virescens frazari
834576fffffffff,149.0,22.0,0.0,0.0
834583fffffffff,8.0,0.0,0.0,0.0
834584fffffffff,216.0,0.0,0.0,0.0
834588fffffffff,612.0,0.0,0.0,0.0
834589fffffffff,29.0,0.0,0.0,0.0
83458afffffffff,19.0,0.0,0.0,0.0
83458cfffffffff,1259.0,0.0,0.0,0.0
83458dfffffffff,242.0,0.0,0.0,0.0
83458efffffffff,169.0,0.0,0.0,0.0
834590fffffffff,76.0,0.0,0.0,0.0
834591fffffffff,234.0,0.0,0.0,0.0
834592fffffffff,38.0,0.0,0.0,0.0
834593fffffffff,5.0,0.0,0.0,0.0
834596fffffffff,5.0,0.0,0.0,0.0
834598fffffffff,818.0,0.0,0.0,0.0
83459bfffffffff,4.0,0.0,0.0,0.0
83459cfffffffff,78.0,0.0,0.0,0.0
83459dfffffffff,86.0,0.0,0.0,0.0
83459efffffffff,5.0,0.0,0.0,0.0
8345a3fffffffff,885.0,0.0,0.0,0.0
8345aefffffffff,121.0,0.0,0.0,0.0
8345b0fffffffff,28.0,0.0,0.0,0.0
8345b2fffffffff,949.0,0.0,0.0,0.0
834800fffffffff,4.0,0.0,0.0,0.0
834801fffffffff,109.0,0.0,0.0,0.0
834802fffffffff,141.0,0.0,0.0,0.0
834803fffffffff,9.0,0.0,0.0,0.0
834805fffffffff,53.0,0.0,0.0,0.0
834806fffffffff,68.0,0.0,0.0,0.0
834808fffffffff,24.0,0.0,0.0,0.0
834809fffffffff,49.0,0.0,0.0,0.0
83480afffffffff,161.0,0.0,0.0,0.0
83480bfffffffff,17.0,0.0,0.0,0.0
83480dfffffffff,38.0,0.0,4.0,0.0
83480efffffffff,136.0,0.0,0.0,0.0
834810fffffffff,2.0,0.0,0.0,0.0
834812fffffffff,24.0,0.0,0.0,0.0
834814fffffffff,38.0,0.0,0.0,0.0
834815fffffffff,13.0,0.0,0.0,0.0
834816fffffffff,1.0,0.0,0.0,0.0
83481afffffffff,59.0,0.0,0.0,0.0
83481bfffffffff,29.0,0.0,0.0,0.0
83481dfffffffff,6.0,0.0,0.0,0.0
83481efffffffff,3.0,0.0,0.0,0.0
834823fffffffff,313.0,0.0,11.0,1.0
834828fffffffff,2.0,0.0,0.0,0.0
834829fffffffff,29.0,0.0,0.0,0.0
83482afffffffff,129.0,0.0,1.0,4.0
83482bfffffffff,20.0,0.0,0.0,2.0
83482efffffffff,83.0,0.0,2.0,7.0
834830fffffffff,41.0,0.0,0.0,0.0
834832fffffffff,79.0,0.0,0.0,0.0
834833fffffffff,700.0,0.0,0.0,0.0
834836fffffffff,4518.0,55.0,0.0,0.0
834842fffffffff,30.0,0.0,0.0,0.0
834843fffffffff,19.0,0.0,0.0,0.0
83484afffffffff,272.0,0.0,0.0,0.0
834850fffffffff,12.0,0.0,0.0,0.0
834851fffffffff,2.0,0.0,0.0,0.0
834855fffffffff,1.0,0.0,0.0,0.0
834856fffffffff,337.0,0.0,0.0,0.0
834858fffffffff,83.0,0.0,0.0,0.0
834859fffffffff,226.0,0.0,0.0,0.0
83485afffffffff,43.0,0.0,0.0,0.0
83485bfffffffff,1409.0,0.0,3.0,0.0
83485dfffffffff,5.0,0.0,0.0,0.0
83485efffffffff,8.0,0.0,0.0,0.0
834870fffffffff,4.0,0.0,0.0,0.0
834871fffffffff,2.0,0.0,0.0,0.0
834872fffffffff,82.0,0.0,2.0,2.0
834873fffffffff,19.0,0.0,0.0,0.0
834876fffffffff,1.0,0.0,0.0,0.0
834880fffffffff,513.0,0.0,0.0,0.0
834881fffffffff,50.0,0.0,0.0,0.0
834882fffffffff,253.0,0.0,0.0,0.0
834883fffffffff,405.0,0.0,0.0,0.0
834884fffffffff,21.0,0.0,0.0,0.0
834886fffffffff,171.0,0.0,0.0,0.0
834888fffffffff,26.0,0.0,0.0,0.0
834889fffffffff,10.0,0.0,0.0,0.0
83488afffffffff,43.0,0.0,0.0,0.0
83488bfffffffff,238.0,0.0,0.0,0.0
83488dfffffffff,27.0,0.0,0.0,0.0
83488efffffffff,150.0,0.0,0.0,0.0
834890fffffffff,1203.0,0.0,0.0,0.0
834891fffffffff,401.0,0.0,0.0,0.0
834892fffffffff,1085.0,0.0,0.0,0.0
834893fffffffff,1473.0,0.0,0.0,0.0
834895fffffffff,2943.0,0.0,0.0,0.0
834898fffffffff,1482.0,0.0,0.0,0.0
834899fffffffff,105.0,0.0,0.0,0.0
83489afffffffff,516.0,0.0,0.0,0.0
83489bfffffffff,92.0,0.0,0.0,0.0
83489cfffffffff,3427.0,0.0,0.0,0.0
83489dfffffffff,180.0,0.0,0.0,0.0
83489efffffffff,4370.0,0.0,0.0,0.0
8348a0fffffffff,98.0,0.0,0.0,0.0
8348a2fffffffff,900.0,0.0,0.0,0.0
8348abfffffffff,343.0,0.0,0.0,0.0
8348aefffffffff,2.0,0.0,0.0,0.0
8348b1fffffffff,948.0,0.0,0.0,0.0
8348b2fffffffff,5339.0,0.0,0.0,0.0
8348b3fffffffff,7838.0,0.0,0.0,0.0
8348b4fffffffff,7.0,0.0,0.0,0.0
8348b5fffffffff,27.0,0.0,0.0,0.0
8348c0fffffffff,102.0,0.0,0.0,0.0
8348c1fffffffff,13.0,0.0,0.0,0.0
8348c2fffffffff,4.0,0.0,0.0,0.0
8348c3fffffffff,685.0,0.0,0.0,0.0
8348c4fffffffff,1.0,0.0,0.0,0.0
8348c5fffffffff,24.0,0.0,0.0,0.0
8348c6fffffffff,214.0,0.0,0.0,0.0
8348c8fffffffff,22.0,0.0,0.0,0.0
8348c9fffffffff,4.0,0.0,0.0,0.0
8348cafffffffff,3.0,0.0,0.0,0.0
8348cbfffffffff,3.0,0.0,0.0,0.0
8348ccfffffffff,29.0,0.0,0.0,0.0
8348cdfffffffff,17.0,0.0,0.0,0.0
8348cefffffffff,2.0,0.0,0.0,0.0
8348d0fffffffff,137.0,0.0,0.0,0.0
8348d1fffffffff,45.0,0.0,0.0,0.0
8348d2fffffffff,7.0,0.0,0.0,0.0
8348d3fffffffff,36.0,0.0,0.0,0.0
8348d4fffffffff,122.0,0.0,0.0,0.0
8348d8fffffffff,1133.0,0.0,0.0,0.0
8348dafffffffff,10.0,0.0,0.0,0.0
8348dbfffffffff,32.0,0.0,0.0,0.0
8348dcfffffffff,115.0,0.0,0.0,0.0
8348ddfffffffff,10.0,0.0,0.0,0.0
8348defffffffff,15.0,0.0,0.0,0.0
8348e1fffffffff,7.0,0.0,0.0,0.0
8348e2fffffffff,20.0,0.0,0.0,0.0
8348e3fffffffff,18.0,0.0,0.0,0.0
8348e4fffffffff,7.0,0.0,0.0,0.0
8348e5fffffffff,50.0,0.0,0.0,0.0
8348e6fffffffff,2.0,0.0,0.0,0.0
8348e8fffffffff,7128.0,0.0,0.0,0.0
8348e9fffffffff,1689.0,0.0,0.0,0.0
8348eafffffffff,136.0,0.0,0.0,0.0
8348ebfffffffff,5165.0,0.0,0.0,0.0
8348ecfffffffff,1938.0,0.0,0.0,0.0
8348edfffffffff,7.0,0.0,0.0,0.0
8348eefffffffff,951.0,0.0,0.0,0.0
8348f0fffffffff,9.0,0.0,0.0,0.0
8348f2fffffffff,173.0,0.0,0.0,0.0
8348f3fffffffff,32.0,0.0,0.0,0.0
8348f4fffffffff,5.0,0.0,0.0,0.0
8348f5fffffffff,1.0,0.0,0.0,0.0
8348f6fffffffff,53.0,0.0,0.0,0.0
834980fffffffff,460.0,0.0,0.0,0.0
834981fffffffff,14.0,0.0,0.0,0.0
834982fffffffff,58.0,0.0,0.0,0.0
834983fffffffff,40.0,0.0,0.0,0.0
834985fffffffff,31.0,0.0,0.0,0.0
834986fffffffff,126.0,0.0,0.0,0.0
834988fffffffff,7.0,0.0,0.0,0.0
834989fffffffff,2.0,0.0,0.0,0.0
83498afffffffff,2.0,0.0,0.0,0.0
83498cfffffffff,62.0,0.0,0.0,0.0
83498dfffffffff,1.0,0.0,0.0,0.0
83498efffffffff,68.0,0.0,0.0,0.0
834990fffffffff,14.0,2.0,0.0,0.0
834991fffffffff,36.0,1.0,0.0,0.0
834992fffffffff,92.0,15.0,0.0,0.0
834993fffffffff,44.0,2.0,0.0,0.0
834994fffffffff,187.0,1.0,0.0,0.0
834995fffffffff,3324.0,0.0,0.0,0.0
834996fffffffff,2696.0,316.0,0.0,0.0
834998fffffffff,107.0,2.0,0.0,0.0
83499bfffffffff,40.0,0.0,0.0,0.0
83499cfffffffff,40.0,0.0,0.0,0.0
83499dfffffffff,13.0,0.0,0.0,0.0
83499efffffffff,50.0,0.0,0.0,0.0
8349a2fffffffff,125.0,0.0,0.0,0.0
8349a3fffffffff,15.0,0.0,0.0,0.0
8349a8fffffffff,487.0,0.0,0.0,0.0
8349a9fffffffff,1207.0,2.0,0.0,0.0
8349aafffffffff,322.0,0.0,0.0,0.0
8349abfffffffff,365.0,0.0,0.0,0.0
8349acfffffffff,16.0,0.0,0.0,0.0
8349adfffffffff,10.0,0.0,0.0,0.0
8349aefffffffff,14.0,0.0,0.0,0.0
8349b0fffffffff,5.0,0.0,0.0,0.0
8349b2fffffffff,5.0,0.0,0.0,0.0
8349b3fffffffff,531.0,0.0,0.0,0.0
8349b4fffffffff,14.0,0.0,0.0,0.0
8349b5fffffffff,139.0,0.0,0.0,0.0
8349b6fffffffff,8.0,0.0,0.0,0.0
834c81fffffffff,110.0,0.0,0.0,0.0
834c83fffffffff,287.0,0.0,0.0,0.0
834c88fffffffff,413.0,0.0,0.0,0.0
834c89fffffffff,57.0,0.0,0.0,0.0
834c8afffffffff,14.0,0.0,0.0,0.0
834c8cfffffffff,6.0,0.0,0.0,0.0
834c90fffffffff,2.0,0.0,0.0,0.0
834c93fffffffff,113.0,0.0,0.0,0.0
834c94fffffffff,41.0,0.0,0.0,0.0
834c95fffffffff,4.0,0.0,0.0,0.0
834c96fffffffff,22.0,0.0,0.0,0.0
834c98fffffffff,93.0,0.0,0.0,0.0
834c9afffffffff,34.0,0.0,0.0,0.0
834c9dfffffffff,2.0,0.0,0.0,0.0
834c9efffffffff,1.0,0.0,0.0,0.0
834caafffffffff,189.0,0.0,0.0,0.0
834cabfffffffff,38.0,0.0,0.0,0.0
834cb3fffffffff,168.0,0.0,0.0,0.0
834cc0fffffffff,2083.0,0.0,0.0,0.0
834cc2fffffffff,2.0,0.0,0.0,0.0
834cc4fffffffff,2.0,0.0,0.0,0.0
834cc5fffffffff,3518.0,0.0,0.0,0.0
834cc6fffffffff,218.0,0.0,0.0,0.0
834cd0fffffffff,223.0,0.0,0.0,0.0
834cd2fffffffff,129.0,0.0,0.0,0.0
834cd4fffffffff,344.0,0.0,0.0,0.0
834cd5fffffffff,62.0,0.0,0.0,0.0
834cd6fffffffff,111.0,0.0,0.0,0.0
834ce8fffffffff,208.0,0.0,0.0,0.0
834ce9fffffffff,45.0,0.0,0.0,0.0
834ceafffffffff,1450.0,0.0,0.0,0.0
834cebfffffffff,228.0,0.0,0.0,0.0
834cedfffffffff,20.0,0.0,0.0,0.0
834ceefffffffff,3065.0,0.0,0.0,0.0
834cf2fffffffff,110.0,0.0,0.0,0.0
834cf3fffffffff,250.0,0.0,0.0,0.0
834d49fffffffff,217.0,0.0,0.0,0.0
834d4bfffffffff,422.0,0.0,0.0,0.0
835e40fffffffff,2.0,0.0,0.0,0.0
835e42fffffffff,44.0,0.0,0.0,0.0
835e43fffffffff,417.0,0.0,0.0,0.0
835e46fffffffff,226.0,0.0,0.0,0.0
835e4afffffffff,268.0,0.0,0.0,0.0
835e4bfffffffff,196.0,0.0,0.0,0.0
835e59fffffffff,6.0,0.0,0.0,0.0
835e5cfffffffff,287.0,0.0,0.0,0.0
835e5dfffffffff,629.0,0.0,0.0,0.0
835e62fffffffff,49.0,0.0,0.0,0.0
835e66fffffffff,495.0,99.0,0.0,0.0
835e70fffffffff,132.0,0.0,0.0,0.0
835e71fffffffff,175.0,0.0,0.0,0.0
835e72fffffffff,448.0,0.0,0.0,0.0
835e75fffffffff,36.0,0.0,0.0,0.0
835f41fffffffff,1.0,0.0,0.0,0.0
835f4bfffffffff,42.0,0.0,0.0,0.0
835f4efffffffff,1.0,0.0,0.0,0.0
835f5bfffffffff,744.0,0.0,0.0,0.0
835f75fffffffff,1.0,0.0,0.0,0.0
836600fffffffff,5.0,0.0,0.0,0.0
836602fffffffff,86.0,0.0,0.0,0.0
836603fffffffff,2.0,0.0,0.0,0.0
836604fffffffff,12.0,0.0,0.0,0.0
836605fffffffff,1.0,0.0,0.0,0.0
836606fffffffff,109.0,0.0,0.0,0.0
836608fffffffff,16.0,0.0,0.0,0.0
83660afffffffff,5.0,0.0,0.0,0.0
83660bfffffffff,15.0,0.0,0.0,0.0
83660cfffffffff,2.0,0.0,0.0,0.0
83660efffffffff,49.0,0.0,0.0,0.0
836610fffffffff,483.0,0.0,0.0,0.0
836611fffffffff,73.0,0.0,0.0,0.0
836612fffffffff,16.0,0.0,0.0,0.0
836613fffffffff,297.0,0.0,0.0,0.0
836615fffffffff,12.0,0.0,0.0,0.0
836616fffffffff,555.0,0.0,0.0,0.0
836618fffffffff,21.0,0.0,0.0,0.0
836619fffffffff,21.0,0.0,0.0,0.0
83661afffffffff,14.0,0.0,0.0,0.0
83661bfffffffff,7.0,0.0,0.0,0.0
83661cfffffffff,9.0,0.0,0.0,0.0
83661dfffffffff,1.0,0.0,0.0,0.0
83661efffffffff,6.0,0.0,0.0,0.0
836620fffffffff,145.0,4.0,0.0,0.0
836622fffffffff,469.0,16.0,0.0,0.0
836625fffffffff,32.0,0.0,0.0,0.0
836628fffffffff,6.0,0.0,0.0,0.0
83662afffffffff,2.0,0.0,0.0,0.0
83662bfffffffff,13.0,0.0,0.0,0.0
83662cfffffffff,14.0,0.0,0.0,0.0
836631fffffffff,295.0,0.0,0.0,0.0
836652fffffffff,1.0,0.0,0.0,0.0
836654fffffffff,2.0,0.0,0.0,0.0
836656fffffffff,3.0,0.0,0.0,0.0
836664fffffffff,1.0,0.0,0.0,0.0
836671fffffffff,4.0,0.0,0.0,0.0
836673fffffffff,4.0,0.0,0.0,0.0
836675fffffffff,6.0,0.0,0.0,0.0
836684fffffffff,12.0,0.0,0.0,0.0
8366a0fffffffff,416.0,0.0,0.0,0.0
8366a1fffffffff,489.0,0.0,0.0,0.0
8366a2fffffffff,68.0,0.0,0.0,0.0
8366a3fffffffff,111.0,0.0,0.0,0.0
8366a5fffffffff,5988.0,0.0,0.0,0.0
8366a6fffffffff,294.0,0.0,0.0,0.0
8366aefffffffff,3.0,0.0,0.0,0.0
8366b0fffffffff,1768.0,0.0,0.0,0.0
8366b1fffffffff,147.0,0.0,0.0,0.0
8366b4fffffffff,3080.0,0.0,0.0,0.0
8366b5fffffffff,3389.0,0.0,0.0,0.0
8366b6fffffffff,543.0,0.0,0.0,0.0
8366c4fffffffff,7.0,0.0,0.0,0.0
8366c6fffffffff,8.0,0.0,0.0,0.0
8366d0fffffffff,5.0,0.0,0.0,0.0
8366d4fffffffff,1.0,0.0,0.0,0.0
8366e0fffffffff,17.0,0.0,0.0,0.0
8366e2fffffffff,22.0,0.0,0.0,0.0
8366e4fffffffff,132.0,0.0,0.0,0.0
8366e5fffffffff,38.0,0.0,0.0,0.0
8366e6fffffffff,78.0,0.0,0.0,0.0
8366ecfffffffff,2.0,0.0,0.0,0.0
8366f0fffffffff,5.0,0.0,0.0,0.0
8366f1fffffffff,13.0,0.0,0.0,0.0
8366f2fffffffff,1.0,0.0,0.0,0.0
8366f5fffffffff,91.0,0.0,0.0,0.0
836720fffffffff,6.0,0.0,0.0,0.0
836722fffffffff,4.0,0.0,0.0,0.0
836724fffffffff,19.0,0.0,0.0,0.0
836725fffffffff,205.0,0.0,0.0,0.0
836726fffffffff,398.0,0.0,0.0,0.0
836730fffffffff,12.0,0.0,0.0,0.0
836732fffffffff,149.0,0.0,0.0,0.0
836735fffffffff,5.0,0.0,0.0,0.0
836736fffffffff,251.0,0.0,0.0,0.0
836740fffffffff,57.0,0.0,0.0,0.0
836741fffffffff,49.0,0.0,0.0,0.0
836742fffffffff,15.0,0.0,0.0,0.0
836743fffffffff,33.0,0.0,0.0,0.0
836744fffffffff,498.0,0.0,0.0,0.0
836745fffffffff,14.0,3.0,0.0,0.0
836746fffffffff,2182.0,0.0,0.0,0.0
83674cfffffffff,8.0,0.0,0.0,0.0
83674efffffffff,9.0,0.0,0.0,0.0
836750fffffffff,2.0,0.0,0.0,0.0
836751fffffffff,2.0,0.0,0.0,0.0
836752fffffffff,93.0,0.0,0.0,0.0
836753fffffffff,43.0,0.0,0.0,0.0
836755fffffffff,84.0,0.0,0.0,0.0
836759fffffffff,11.0,0.0,0.0,0.0
83675bfffffffff,2.0,0.0,0.0,0.0
83675cfffffffff,13.0,0.0,0.0,0.0
83675efffffffff,3.0,0.0,0.0,0.0
836769fffffffff,12.0,0.0,0.0,0.0
83676bfffffffff,8.0,0.0,0.0,0.0
836773fffffffff,1378.0,0.0,0.0,0.0
836780fffffffff,26.0,0.0,0.0,0.0
836783fffffffff,234.0,0.0,0.0,0.0
83678bfffffffff,11.0,0.0,0.0,0.0
836790fffffffff,60.0,0.0,0.0,0.0
836791fffffffff,20.0,0.0,0.0,0.0
836792fffffffff,14.0,0.0,0.0,0.0
836793fffffffff,15.0,0.0,0.0,0.0
836794fffffffff,24.0,0.0,0.0,0.0
836795fffffffff,7.0,0.0,0.0,0.0
836796fffffffff,46.0,0.0,0.0,0.0
83679afffffffff,2366.0,0.0,0.0,0.0
83679bfffffffff,1698.0,0.0,0.0,0.0
8367b0fffffffff,1.0,0.0,0.0,0.0
8367b2fffffffff,14.0,0.0,0.0,0.0
836c61fffffffff,26.0,0.0,0.0,0.0
836d04fffffffff,328.0,51.0,0.0,0.0
836d05fffffffff,554.0,105.0,0.0,0.0
836d06fffffffff,31.0,0.0,0.0,0.0
836d14fffffffff,153.0,0.0,0.0,0.0
836d15fffffffff,229.0,8.0,0.0,0.0
836d20fffffffff,251.0,0.0,0.0,0.0
836d21fffffffff,38.0,1.0,0.0,0.0
836d22fffffffff,7.0,0.0,0.0,0.0
836d23fffffffff,397.0,14.0,0.0,0.0
836d24fffffffff,182.0,3.0,0.0,0.0
836d25fffffffff,882.0,77.0,0.0,0.0
836d26fffffffff,23.0,0.0,0.0,0.0
836d28fffffffff,779.0,0.0,0.0,0.0
836d29fffffffff,223.0,0.0,0.0,0.0
836d2afffffffff,305.0,0.0,0.0,0.0
836d2bfffffffff,1172.0,0.0,0.0,0.0
836d2cfffffffff,374.0,46.0,0.0,0.0
836d2dfffffffff,1070.0,28.0,0.0,0.0
836d2efffffffff,88.0,34.0,0.0,0.0
836d30fffffffff,116.0,0.0,0.0,0.0
836d31fffffffff,552.0,20.0,0.0,0.0
836d32fffffffff,364.0,0.0,0.0,0.0
836d33fffffffff,15.0,0.0,0.0,0.0
836d34fffffffff,2079.0,101.0,0.0,0.0
836d35fffffffff,2501.0,32.0,0.0,0.0
836d36fffffffff,41.0,0.0,0.0,0.0
836d60fffffffff,1274.0,0.0,0.0,0.0
836d61fffffffff,1018.0,0.0,0.0,0.0
836d63fffffffff,279.0,0.0,0.0,0.0
836d64fffffffff,1289.0,0.0,0.0,0.0
836d65fffffffff,728.0,0.0,0.0,0.0
836d66fffffffff,1175.0,0.0,0.0,0.0
836d68fffffffff,3243.0,0.0,0.0,0.0
836d69fffffffff,6589.0,0.0,0.0,0.0
836d6afffffffff,97.0,0.0,0.0,0.0
836d6bfffffffff,688.0,0.0,0.0,0.0
836d6cfffffffff,205.0,0.0,0.0,0.0
836d6dfffffffff,5214.0,0.0,0.0,0.0
836d6efffffffff,249.0,0.0,0.0,0.0
836d74fffffffff,860.0,0.0,0.0,0.0
836d75fffffffff,880.0,0.0,0.0,0.0
836d76fffffffff,566.0,0.0,0.0,0.0
