cell_id,Garrulus glandarius,Garrulus glandarius [glandarius Group],Garrulus glandarius [atricapillus Group],Garrulus glandarius [cervicalis Group],Garrulus glandarius hyrcanus,Garrulus glandarius [brandtii Group],Garrulus glandarius [bispecularis Group],Garrulus glandarius leucotis/oatesi,Garrulus glandarius [japonicus Group]
8411a85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411a8dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa1ffffffff,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa5ffffffff,123.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa7ffffffff,386.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aa9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aabffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411aadffffffff,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab1ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab5ffffffff,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ab7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411abdffffffff,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ae3ffffffff,114.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ae5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411ae7ffffffff,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411b4dffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8411b69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414813ffffffff,12.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
84149adffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414ae5ffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8414aedffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84158e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8415983ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841598bffffffff,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
841598dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8415995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841599dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84159a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84159c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418011ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418013ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841801bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841805bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418213ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418219ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418231ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418233ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418237ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418259ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841825bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418289ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841828bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418299ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182a5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182adffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c1ffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c3ffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182c9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182cbffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182d3ffffffff,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182e9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84182ebffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418443ffffffff,48.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841844dffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418451ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418453ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418457ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418459ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841845bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841845dffffffff,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418461ffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418469ffffffff,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841846bffffffff,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841846dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418491ffffffff,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418493ffffffff,390.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418497ffffffff,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841849bffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841849dffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184a3ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b1ffffffff,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b3ffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b5ffffffff,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b7ffffffff,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184b9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bbffffffff,563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184c3ffffffff,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184d9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84184ddffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418593ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418597ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b1ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b3ffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418607ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418609ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841860bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841860dffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418619ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418623ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418625ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418627ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418629ffffffff,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841862bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418631ffffffff,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418633ffffffff,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418635ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418637ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418639ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841863bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841863dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841864bffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418653ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418655ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418657ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418659ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841865dffffffff,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418683ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418685ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418687ffffffff,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841868dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418691ffffffff,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418693ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418695ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418697ffffffff,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841869bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841869dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a3ffffffff,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a7ffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186abffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186adffffffff,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186b7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c1ffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c3ffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c5ffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c9ffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cbffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cdffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d1ffffffff,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d7ffffffff,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186dbffffffff,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186ddffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186ebffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84186edffffffff,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418713ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418717ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841871bffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418741ffffffff,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418743ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418747ffffffff,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8418749ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841874bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841875dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419083ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841908bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419091ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419099ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841909bffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190d9ffffffff,75.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84190ddffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b3ffffffff,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b7ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84192bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419403ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419405ffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419407ffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841940dffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419411ffffffff,379.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419413ffffffff,432.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419415ffffffff,787.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419417ffffffff,554.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841941bffffffff,91.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841941dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419421ffffffff,114.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419423ffffffff,230.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419425ffffffff,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419427ffffffff,502.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419429ffffffff,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841942bffffffff,118.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841942dffffffff,101.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419431ffffffff,98.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419433ffffffff,147.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419435ffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419437ffffffff,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419439ffffffff,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841943bffffffff,59.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841943dffffffff,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419461ffffffff,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419463ffffffff,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419465ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419467ffffffff,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841946bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419481ffffffff,68.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419483ffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,156.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841948bffffffff,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841948dffffffff,681.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419495ffffffff,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419497ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419499ffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841949dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a1ffffffff,113.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a5ffffffff,936.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a7ffffffff,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194a9ffffffff,473.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194adffffffff,996.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194b9ffffffff,51.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194bbffffffff,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,275.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d1ffffffff,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d3ffffffff,55.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d7ffffffff,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,115.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194dbffffffff,203.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,116.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e1ffffffff,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,58.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e5ffffffff,426.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e7ffffffff,553.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e9ffffffff,193.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194ebffffffff,157.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84194edffffffff,286.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841950dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419513ffffffff,39.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419517ffffffff,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419519ffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841951bffffffff,316.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419521ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419525ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419529ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841952dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419531ffffffff,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419533ffffffff,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841953bffffffff,47.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419541ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419547ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419549ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841954bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419551ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419553ffffffff,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419555ffffffff,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419557ffffffff,70.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419559ffffffff,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841955bffffffff,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841955dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419567ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841956bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841956dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419581ffffffff,102.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419583ffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419585ffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419587ffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419589ffffffff,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841958bffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841958dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,485.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419593ffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419595ffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419597ffffffff,394.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8419599ffffffff,49.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841959bffffffff,218.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841959dffffffff,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a1ffffffff,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a3ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a5ffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195a9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195abffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195adffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b1ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b7ffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195b9ffffffff,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bbffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
