cell_id,Muscicapa striata,Muscicapa striata [striata Group],Muscicapa striata tyrrhenica/balearica
841e033ffffffff,2.0,0.0,0.0
841e035ffffffff,32.0,7.0,0.0
841e037ffffffff,99.0,12.0,0.0
841e039ffffffff,4.0,0.0,0.0
841e03dffffffff,1.0,0.0,0.0
841e041ffffffff,32.0,0.0,0.0
841e043ffffffff,15.0,0.0,0.0
841e045ffffffff,31.0,0.0,0.0
841e047ffffffff,25.0,0.0,0.0
841e049ffffffff,24.0,0.0,0.0
841e04bffffffff,8.0,0.0,0.0
841e04dffffffff,9.0,0.0,0.0
841e051ffffffff,11.0,0.0,0.0
841e053ffffffff,12.0,0.0,0.0
841e055ffffffff,10.0,0.0,0.0
841e057ffffffff,6.0,0.0,0.0
841e059ffffffff,3.0,0.0,0.0
841e05bffffffff,24.0,0.0,0.0
841e05dffffffff,2.0,0.0,0.0
841e061ffffffff,102.0,2.0,0.0
841e063ffffffff,16.0,0.0,0.0
841e067ffffffff,47.0,0.0,0.0
841e069ffffffff,96.0,0.0,0.0
841e06bffffffff,28.0,0.0,0.0
841e06dffffffff,16.0,0.0,0.0
841e085ffffffff,146.0,0.0,0.0
841e089ffffffff,1.0,0.0,0.0
841e08dffffffff,16.0,0.0,0.0
841e091ffffffff,1.0,0.0,0.0
841e093ffffffff,1.0,0.0,0.0
841e099ffffffff,2.0,0.0,0.0
841e09bffffffff,2.0,0.0,0.0
841e0a5ffffffff,2.0,2.0,0.0
841e0a9ffffffff,250.0,0.0,0.0
841e0adffffffff,3.0,0.0,0.0
841e0b5ffffffff,2.0,0.0,0.0
841e0b7ffffffff,7.0,0.0,0.0
841e0c1ffffffff,7.0,0.0,0.0
841e0c3ffffffff,39.0,0.0,0.0
841e0c5ffffffff,10.0,0.0,0.0
841e0c7ffffffff,11.0,0.0,0.0
841e0cbffffffff,2.0,0.0,0.0
841e0ddffffffff,4.0,0.0,0.0
841e0e1ffffffff,18.0,4.0,0.0
841e0e3ffffffff,22.0,0.0,0.0
841e0e7ffffffff,89.0,9.0,0.0
841e0e9ffffffff,21.0,0.0,0.0
841e0ebffffffff,13.0,0.0,0.0
841e0edffffffff,23.0,0.0,0.0
841e105ffffffff,4.0,0.0,0.0
841e107ffffffff,4.0,0.0,0.0
841e109ffffffff,4.0,0.0,0.0
841e10bffffffff,13.0,0.0,0.0
841e113ffffffff,2.0,0.0,0.0
841e115ffffffff,15.0,0.0,0.0
841e117ffffffff,11.0,0.0,0.0
841e119ffffffff,2.0,0.0,0.0
841e11dffffffff,4.0,0.0,0.0
841e121ffffffff,46.0,0.0,0.0
841e123ffffffff,9.0,0.0,0.0
841e125ffffffff,6.0,0.0,0.0
841e127ffffffff,1.0,1.0,0.0
841e129ffffffff,37.0,0.0,0.0
841e12bffffffff,25.0,0.0,0.0
841e12dffffffff,7.0,0.0,0.0
841e131ffffffff,16.0,0.0,0.0
841e133ffffffff,4.0,0.0,0.0
841e135ffffffff,9.0,2.0,0.0
841e137ffffffff,13.0,0.0,0.0
841e139ffffffff,8.0,0.0,0.0
841e13bffffffff,17.0,0.0,0.0
841e13dffffffff,2.0,0.0,0.0
841e141ffffffff,5.0,0.0,0.0
841e149ffffffff,6.0,0.0,0.0
841e151ffffffff,2.0,0.0,0.0
841e153ffffffff,12.0,0.0,0.0
841e155ffffffff,4.0,0.0,0.0
841e157ffffffff,4.0,0.0,0.0
841e159ffffffff,2.0,0.0,0.0
841e15bffffffff,10.0,2.0,0.0
841e161ffffffff,2.0,0.0,0.0
841e163ffffffff,7.0,0.0,0.0
841e165ffffffff,1.0,0.0,0.0
841e167ffffffff,9.0,0.0,0.0
841e169ffffffff,2.0,1.0,0.0
841e16dffffffff,3.0,0.0,0.0
841e185ffffffff,8.0,0.0,0.0
841e187ffffffff,4.0,0.0,0.0
841e19dffffffff,6.0,2.0,0.0
841e1b1ffffffff,8.0,0.0,0.0
841e1b3ffffffff,95.0,0.0,0.0
841e1b7ffffffff,2.0,0.0,0.0
841e1b9ffffffff,5.0,0.0,0.0
841e1bbffffffff,22.0,0.0,0.0
841e1c3ffffffff,9.0,2.0,0.0
841e1c5ffffffff,14.0,0.0,0.0
841e1c7ffffffff,2.0,0.0,0.0
841e1cbffffffff,45.0,0.0,0.0
841e1cdffffffff,10.0,0.0,0.0
841e1d1ffffffff,23.0,0.0,0.0
841e1d5ffffffff,11.0,0.0,0.0
841e1d7ffffffff,17.0,2.0,0.0
841e1d9ffffffff,4.0,0.0,0.0
841e1dbffffffff,2.0,0.0,0.0
841e1ddffffffff,49.0,2.0,0.0
841e1e9ffffffff,2.0,0.0,0.0
841e1edffffffff,5.0,0.0,0.0
841e201ffffffff,1.0,0.0,0.0
841e205ffffffff,2.0,0.0,0.0
841e20dffffffff,7.0,0.0,0.0
841e21bffffffff,2.0,0.0,0.0
841e221ffffffff,10.0,0.0,0.0
841e223ffffffff,6.0,0.0,0.0
841e225ffffffff,34.0,0.0,0.0
841e227ffffffff,4.0,0.0,0.0
841e229ffffffff,3.0,0.0,0.0
841e22dffffffff,1.0,0.0,0.0
841e231ffffffff,6.0,0.0,0.0
841e233ffffffff,5.0,0.0,0.0
841e235ffffffff,9.0,0.0,0.0
841e239ffffffff,6.0,0.0,0.0
841e23dffffffff,10.0,0.0,0.0
841e241ffffffff,1.0,0.0,0.0
841e243ffffffff,3.0,0.0,0.0
841e24bffffffff,9.0,0.0,0.0
841e257ffffffff,3.0,0.0,0.0
841e25dffffffff,4.0,0.0,0.0
841e263ffffffff,2.0,0.0,0.0
841e265ffffffff,16.0,0.0,0.0
841e269ffffffff,5.0,0.0,0.0
841e281ffffffff,5.0,0.0,0.0
841e285ffffffff,10.0,0.0,0.0
841e287ffffffff,2.0,0.0,0.0
841e289ffffffff,3.0,0.0,0.0
841e28dffffffff,2.0,0.0,0.0
841e2a3ffffffff,8.0,0.0,0.0
841e2a5ffffffff,14.0,0.0,0.0
841e2a9ffffffff,4.0,0.0,0.0
841e2adffffffff,1.0,0.0,0.0
841e2b1ffffffff,6.0,0.0,0.0
841e2b5ffffffff,3.0,0.0,0.0
841e2b7ffffffff,2.0,0.0,0.0
841e2b9ffffffff,2.0,0.0,0.0
841e2bbffffffff,3.0,0.0,0.0
841e2bdffffffff,3.0,0.0,0.0
841e2c1ffffffff,1.0,0.0,0.0
841e2cdffffffff,1.0,0.0,0.0
841e2d1ffffffff,3.0,0.0,0.0
841e2d3ffffffff,9.0,0.0,0.0
841e2d7ffffffff,2.0,0.0,0.0
841e2dbffffffff,3.0,0.0,0.0
841e2e1ffffffff,4.0,0.0,0.0
841e2e3ffffffff,3.0,0.0,0.0
841e2e5ffffffff,5.0,0.0,0.0
841e2e7ffffffff,17.0,0.0,0.0
841e301ffffffff,23.0,0.0,0.0
841e303ffffffff,6.0,0.0,0.0
841e305ffffffff,4.0,0.0,0.0
841e307ffffffff,33.0,0.0,0.0
841e309ffffffff,6.0,0.0,0.0
841e30bffffffff,14.0,0.0,0.0
841e30dffffffff,2.0,0.0,0.0
841e319ffffffff,3.0,0.0,0.0
841e321ffffffff,5.0,1.0,0.0
841e325ffffffff,2.0,0.0,0.0
841e327ffffffff,4.0,0.0,0.0
841e329ffffffff,10.0,0.0,0.0
841e32bffffffff,25.0,0.0,0.0
841e32dffffffff,9.0,2.0,0.0
841e333ffffffff,1.0,0.0,0.0
841e337ffffffff,3.0,0.0,0.0
841e339ffffffff,27.0,0.0,0.0
841e33bffffffff,2.0,0.0,0.0
841e33dffffffff,9.0,0.0,0.0
841e341ffffffff,12.0,0.0,0.0
841e343ffffffff,4.0,0.0,0.0
841e345ffffffff,5.0,0.0,0.0
841e347ffffffff,7.0,0.0,0.0
841e349ffffffff,8.0,0.0,0.0
841e34bffffffff,7.0,0.0,0.0
841e34dffffffff,3.0,0.0,0.0
841e351ffffffff,59.0,0.0,0.0
841e353ffffffff,13.0,0.0,0.0
841e355ffffffff,52.0,0.0,0.0
841e357ffffffff,19.0,0.0,0.0
841e359ffffffff,15.0,0.0,0.0
841e35bffffffff,9.0,0.0,0.0
841e35dffffffff,13.0,0.0,0.0
841e361ffffffff,2.0,0.0,0.0
841e365ffffffff,7.0,0.0,0.0
841e367ffffffff,2.0,0.0,0.0
841e36bffffffff,5.0,0.0,0.0
841e36dffffffff,1.0,0.0,0.0
841e425ffffffff,4.0,0.0,0.0
841e427ffffffff,7.0,0.0,0.0
841e429ffffffff,6.0,0.0,0.0
841e445ffffffff,3.0,0.0,0.0
841e467ffffffff,6.0,0.0,0.0
841e4a3ffffffff,2.0,0.0,0.0
841e4b1ffffffff,3.0,0.0,0.0
841e4bbffffffff,2.0,0.0,0.0
841e4bdffffffff,4.0,0.0,0.0
841e4d3ffffffff,2.0,0.0,0.0
841e4d9ffffffff,6.0,0.0,0.0
841e509ffffffff,1.0,0.0,0.0
841e513ffffffff,2.0,0.0,0.0
841e51bffffffff,1.0,0.0,0.0
841e525ffffffff,1.0,0.0,0.0
841e527ffffffff,7.0,0.0,0.0
841e52dffffffff,2.0,0.0,0.0
841e541ffffffff,2.0,0.0,0.0
841e553ffffffff,8.0,0.0,0.0
841e561ffffffff,1.0,0.0,0.0
841e565ffffffff,1.0,0.0,0.0
841e567ffffffff,2.0,0.0,0.0
841e589ffffffff,10.0,0.0,0.0
841e5a1ffffffff,2.0,0.0,0.0
841e5a5ffffffff,22.0,0.0,0.0
841e5a9ffffffff,11.0,0.0,0.0
841e5adffffffff,11.0,0.0,0.0
841e5c1ffffffff,1.0,0.0,0.0
841e5c3ffffffff,18.0,0.0,0.0
841e5cdffffffff,7.0,0.0,0.0
841e5d1ffffffff,3.0,0.0,0.0
841e5d9ffffffff,8.0,0.0,0.0
841e5dbffffffff,16.0,0.0,0.0
841e5ddffffffff,13.0,0.0,0.0
841e5e3ffffffff,4.0,0.0,0.0
841e5e5ffffffff,19.0,0.0,0.0
841e5e7ffffffff,7.0,0.0,0.0
841e615ffffffff,1.0,0.0,0.0
841e631ffffffff,2.0,0.0,0.0
841e639ffffffff,3.0,0.0,0.0
841e63bffffffff,12.0,0.0,0.0
841e64dffffffff,8.0,0.0,0.0
841e661ffffffff,1.0,0.0,0.0
841e697ffffffff,15.0,0.0,0.0
841e6b1ffffffff,2.0,0.0,0.0
841e6b3ffffffff,2.0,0.0,0.0
841e6bbffffffff,5.0,0.0,0.0
841e6d9ffffffff,9.0,0.0,0.0
841e6e7ffffffff,4.0,0.0,0.0
841e711ffffffff,1.0,0.0,0.0
841e725ffffffff,3.0,0.0,0.0
841e73dffffffff,2.0,0.0,0.0
841e741ffffffff,2.0,0.0,0.0
841e755ffffffff,2.0,0.0,0.0
841e757ffffffff,1.0,0.0,0.0
841e761ffffffff,2.0,0.0,0.0
841e769ffffffff,4.0,0.0,0.0
841e76bffffffff,2.0,0.0,0.0
841e801ffffffff,2.0,0.0,0.0
841e803ffffffff,4.0,0.0,0.0
841e805ffffffff,40.0,0.0,0.0
841e807ffffffff,1.0,0.0,0.0
841e815ffffffff,3.0,0.0,0.0
841e823ffffffff,8.0,0.0,0.0
841e82bffffffff,6.0,0.0,0.0
841e831ffffffff,6.0,0.0,0.0
841e833ffffffff,4.0,0.0,0.0
841e835ffffffff,44.0,0.0,0.0
841e843ffffffff,2.0,0.0,0.0
841e845ffffffff,3.0,0.0,0.0
841e849ffffffff,3.0,0.0,0.0
841e84dffffffff,3.0,0.0,0.0
841e859ffffffff,6.0,0.0,0.0
841e863ffffffff,9.0,0.0,0.0
841e869ffffffff,4.0,0.0,0.0
841e86bffffffff,7.0,0.0,0.0
841e8d9ffffffff,2.0,0.0,0.0
841e8dbffffffff,12.0,0.0,0.0
841e90dffffffff,6.0,0.0,0.0
841e92dffffffff,3.0,0.0,0.0
841e947ffffffff,7.0,0.0,0.0
841e949ffffffff,10.0,0.0,4.0
841e94bffffffff,6.0,0.0,2.0
841e94dffffffff,2.0,0.0,0.0
841e963ffffffff,1.0,0.0,0.0
841e969ffffffff,5.0,0.0,0.0
841e96bffffffff,3.0,0.0,2.0
841e997ffffffff,4.0,0.0,0.0
841e9a1ffffffff,10.0,0.0,0.0
841e9a5ffffffff,6.0,0.0,0.0
841e9a9ffffffff,11.0,0.0,0.0
841e9b5ffffffff,5.0,0.0,0.0
841e9bbffffffff,6.0,0.0,0.0
841e9d9ffffffff,10.0,0.0,0.0
841ea01ffffffff,2.0,0.0,0.0
841ea05ffffffff,5.0,0.0,0.0
841ea07ffffffff,4.0,0.0,0.0
841ea09ffffffff,5.0,0.0,0.0
841ea0bffffffff,5.0,0.0,0.0
841ea11ffffffff,2.0,0.0,0.0
841ea13ffffffff,5.0,0.0,0.0
841ea19ffffffff,26.0,0.0,0.0
841ea1bffffffff,9.0,0.0,0.0
841ea21ffffffff,11.0,0.0,0.0
841ea23ffffffff,8.0,0.0,0.0
841ea27ffffffff,2.0,0.0,0.0
841ea2bffffffff,2.0,0.0,0.0
841ea2dffffffff,21.0,0.0,0.0
841ea31ffffffff,4.0,0.0,0.0
841ea3dffffffff,2.0,0.0,0.0
841ea43ffffffff,8.0,0.0,0.0
841ea45ffffffff,3.0,0.0,0.0
841ea49ffffffff,6.0,0.0,0.0
841ea4bffffffff,2.0,0.0,0.0
841ea4dffffffff,1.0,0.0,0.0
841ea53ffffffff,12.0,0.0,0.0
841ea55ffffffff,7.0,0.0,0.0
841ea5bffffffff,1.0,0.0,0.0
841ea81ffffffff,7.0,0.0,0.0
841ea83ffffffff,2.0,0.0,0.0
841ea85ffffffff,13.0,0.0,0.0
841ea87ffffffff,6.0,0.0,0.0
841ea8dffffffff,15.0,0.0,0.0
841ea93ffffffff,2.0,0.0,0.0
841ea97ffffffff,2.0,0.0,0.0
841eab3ffffffff,4.0,0.0,0.0
841eab7ffffffff,3.0,0.0,0.0
841eab9ffffffff,12.0,0.0,0.0
841eabbffffffff,2.0,0.0,0.0
841eabdffffffff,2.0,0.0,0.0
841eac1ffffffff,2.0,0.0,0.0
841eac3ffffffff,32.0,0.0,0.0
841eac5ffffffff,1.0,0.0,0.0
841eac7ffffffff,1.0,0.0,0.0
841eac9ffffffff,2.0,0.0,0.0
841eacdffffffff,11.0,0.0,0.0
841ead9ffffffff,8.0,0.0,0.0
841eae3ffffffff,2.0,0.0,0.0
841eaebffffffff,16.0,0.0,0.0
841eb01ffffffff,5.0,0.0,0.0
841eb03ffffffff,21.0,0.0,12.0
841eb05ffffffff,31.0,0.0,15.0
841eb07ffffffff,64.0,0.0,30.0
841eb0bffffffff,41.0,0.0,19.0
841eb13ffffffff,6.0,0.0,0.0
841eb17ffffffff,4.0,0.0,0.0
841eb19ffffffff,2.0,0.0,0.0
841eb21ffffffff,2.0,0.0,2.0
841eb23ffffffff,25.0,0.0,0.0
841eb2bffffffff,58.0,0.0,7.0
841eb35ffffffff,3.0,0.0,0.0
841eb39ffffffff,6.0,0.0,2.0
841eb3dffffffff,18.0,0.0,8.0
841eb49ffffffff,3.0,1.0,0.0
841eb4dffffffff,9.0,3.0,0.0
841eb53ffffffff,3.0,0.0,0.0
841eb59ffffffff,13.0,0.0,0.0
841eb5bffffffff,4.0,0.0,0.0
841ec01ffffffff,22.0,5.0,0.0
841ec03ffffffff,7.0,0.0,0.0
841ec05ffffffff,7.0,0.0,0.0
841ec07ffffffff,2.0,0.0,0.0
841ec09ffffffff,58.0,2.0,0.0
841ec0bffffffff,3.0,0.0,0.0
841ec0dffffffff,3.0,0.0,0.0
841ec11ffffffff,2.0,0.0,0.0
841ec15ffffffff,5.0,0.0,0.0
841ec17ffffffff,2.0,0.0,0.0
841ec1bffffffff,4.0,0.0,0.0
841ec1dffffffff,88.0,0.0,0.0
841ec21ffffffff,56.0,0.0,0.0
841ec23ffffffff,55.0,0.0,0.0
841ec25ffffffff,1.0,0.0,0.0
841ec27ffffffff,49.0,0.0,0.0
841ec2bffffffff,11.0,0.0,0.0
841ec2dffffffff,2.0,0.0,0.0
841ec33ffffffff,32.0,0.0,0.0
841ec35ffffffff,1.0,0.0,0.0
841ec37ffffffff,3.0,0.0,0.0
841ec39ffffffff,21.0,8.0,0.0
841ec3bffffffff,5.0,0.0,0.0
841ec41ffffffff,8.0,0.0,0.0
841ec43ffffffff,11.0,7.0,0.0
841ec45ffffffff,4.0,0.0,0.0
841ec47ffffffff,53.0,18.0,0.0
841ec5bffffffff,2.0,0.0,0.0
841ec65ffffffff,4.0,0.0,0.0
841ec67ffffffff,2.0,0.0,0.0
841ec69ffffffff,2.0,0.0,0.0
841ec6bffffffff,11.0,0.0,0.0
841ec85ffffffff,5.0,0.0,0.0
841ec8bffffffff,15.0,0.0,0.0
841ec8dffffffff,1.0,0.0,0.0
841ec91ffffffff,188.0,0.0,0.0
841ec93ffffffff,24.0,0.0,0.0
841ec97ffffffff,34.0,0.0,0.0
841ec99ffffffff,36.0,0.0,0.0
841ec9bffffffff,39.0,0.0,0.0
841ec9dffffffff,36.0,0.0,0.0
841eca1ffffffff,48.0,0.0,0.0
841eca3ffffffff,10.0,0.0,0.0
841eca5ffffffff,35.0,0.0,0.0
841eca7ffffffff,8.0,0.0,0.0
841eca9ffffffff,58.0,0.0,0.0
841ecadffffffff,15.0,0.0,0.0
841ecb1ffffffff,7.0,0.0,0.0
841ecb3ffffffff,5.0,0.0,0.0
841ecb5ffffffff,19.0,0.0,0.0
841ecb9ffffffff,22.0,0.0,0.0
841ecbbffffffff,21.0,0.0,0.0
841ecc1ffffffff,4.0,0.0,0.0
841ecc3ffffffff,1.0,0.0,0.0
841ecc5ffffffff,8.0,0.0,0.0
841ecc9ffffffff,2.0,0.0,0.0
841eccbffffffff,34.0,18.0,0.0
841eccdffffffff,3.0,0.0,0.0
841ecd5ffffffff,58.0,0.0,0.0
841ecd7ffffffff,11.0,0.0,0.0
841ecddffffffff,15.0,0.0,0.0
841ece1ffffffff,12.0,0.0,0.0
841ece3ffffffff,4.0,0.0,0.0
841ece5ffffffff,25.0,0.0,0.0
841ece7ffffffff,32.0,0.0,0.0
841ece9ffffffff,52.0,26.0,0.0
841ecebffffffff,2.0,0.0,0.0
841ed01ffffffff,3.0,0.0,0.0
841ed03ffffffff,2.0,0.0,0.0
841ed05ffffffff,1.0,0.0,0.0
841ed07ffffffff,11.0,0.0,0.0
841ed0bffffffff,5.0,0.0,0.0
841ed0dffffffff,9.0,0.0,0.0
841ed11ffffffff,2.0,0.0,0.0
841ed13ffffffff,18.0,0.0,0.0
841ed15ffffffff,3.0,0.0,0.0
841ed19ffffffff,2.0,0.0,0.0
841ed1bffffffff,18.0,0.0,0.0
841ed1dffffffff,2.0,0.0,0.0
841ed21ffffffff,1.0,0.0,0.0
841ed23ffffffff,4.0,0.0,0.0
841ed29ffffffff,16.0,0.0,0.0
841ed2bffffffff,7.0,0.0,0.0
841ed33ffffffff,2.0,0.0,0.0
841ed39ffffffff,7.0,0.0,0.0
841ed3bffffffff,17.0,0.0,0.0
841ed3dffffffff,2.0,0.0,0.0
841ed41ffffffff,4.0,0.0,0.0
841ed45ffffffff,6.0,0.0,0.0
841ed49ffffffff,4.0,0.0,0.0
841ed4bffffffff,2.0,0.0,0.0
841ed4dffffffff,14.0,0.0,0.0
841ed51ffffffff,2.0,0.0,0.0
841ed55ffffffff,7.0,0.0,0.0
841ed57ffffffff,4.0,0.0,0.0
841ed63ffffffff,6.0,0.0,0.0
841ed6bffffffff,10.0,0.0,0.0
841ed87ffffffff,1.0,0.0,0.0
841ed8dffffffff,1.0,0.0,0.0
841ed91ffffffff,126.0,0.0,0.0
841ed93ffffffff,116.0,0.0,0.0
841ed9bffffffff,48.0,0.0,0.0
841eda1ffffffff,49.0,0.0,0.0
841eda3ffffffff,118.0,0.0,0.0
841eda5ffffffff,6.0,0.0,0.0
841eda7ffffffff,112.0,0.0,0.0
841edadffffffff,18.0,0.0,0.0
841edb7ffffffff,2.0,0.0,0.0
841edc1ffffffff,9.0,0.0,0.0
841edc5ffffffff,6.0,0.0,0.0
841edc7ffffffff,5.0,0.0,0.0
841edc9ffffffff,53.0,0.0,0.0
841edcdffffffff,6.0,0.0,0.0
841edd3ffffffff,2.0,0.0,0.0
841eddbffffffff,1.0,0.0,0.0
841ede1ffffffff,67.0,0.0,0.0
841ede3ffffffff,3.0,0.0,0.0
841ede5ffffffff,4.0,0.0,0.0
841ede7ffffffff,10.0,0.0,0.0
841ede9ffffffff,15.0,0.0,0.0
841edebffffffff,3.0,0.0,0.0
841ededffffffff,3.0,0.0,0.0
841ee0bffffffff,1.0,0.0,0.0
841ee29ffffffff,5.0,0.0,0.0
841ee37ffffffff,5.0,0.0,0.0
841ee53ffffffff,1.0,0.0,0.0
841ee57ffffffff,2.0,0.0,0.0
841ee65ffffffff,31.0,0.0,0.0
841ee67ffffffff,5.0,0.0,0.0
841ee6dffffffff,2.0,0.0,0.0
841ee81ffffffff,22.0,9.0,0.0
841ee83ffffffff,4.0,4.0,0.0
841ee91ffffffff,19.0,9.0,0.0
841ee95ffffffff,3.0,0.0,0.0
841ee97ffffffff,79.0,8.0,0.0
841eea3ffffffff,7.0,0.0,0.0
841eeadffffffff,7.0,0.0,0.0
841eeb1ffffffff,24.0,8.0,0.0
841eeb5ffffffff,1.0,0.0,0.0
841eeb7ffffffff,66.0,0.0,0.0
841eeb9ffffffff,2.0,0.0,0.0
841eebbffffffff,20.0,10.0,0.0
841eebdffffffff,3.0,0.0,0.0
841eec1ffffffff,1.0,0.0,0.0
841eec7ffffffff,1.0,0.0,0.0
841eed1ffffffff,1.0,0.0,0.0
841eedbffffffff,8.0,0.0,0.0
841eee3ffffffff,20.0,0.0,0.0
841eee7ffffffff,1.0,0.0,0.0
841eeebffffffff,7.0,0.0,0.0
841ef01ffffffff,9.0,0.0,0.0
841ef09ffffffff,6.0,0.0,0.0
841ef0bffffffff,3.0,0.0,0.0
841ef0dffffffff,6.0,0.0,0.0
841ef13ffffffff,2.0,0.0,0.0
841ef19ffffffff,4.0,0.0,0.0
841ef1bffffffff,2.0,0.0,0.0
841ef1dffffffff,2.0,0.0,0.0
841ef21ffffffff,5.0,0.0,0.0
841ef23ffffffff,12.0,0.0,0.0
841ef27ffffffff,24.0,0.0,0.0
841ef2bffffffff,2.0,0.0,0.0
841ef2dffffffff,1.0,0.0,0.0
841ef31ffffffff,2.0,0.0,0.0
841ef33ffffffff,5.0,0.0,0.0
841ef43ffffffff,1.0,0.0,0.0
841ef55ffffffff,2.0,0.0,0.0
841ef57ffffffff,6.0,0.0,0.0
841ef59ffffffff,9.0,0.0,0.0
841ef5bffffffff,6.0,0.0,0.0
841ef5dffffffff,7.0,0.0,0.0
841ef63ffffffff,8.0,0.0,0.0
841ef65ffffffff,2.0,0.0,0.0
841ef69ffffffff,2.0,0.0,0.0
841ef6dffffffff,6.0,0.0,0.0
841f001ffffffff,47.0,33.0,0.0
841f003ffffffff,12.0,0.0,0.0
841f009ffffffff,2.0,2.0,0.0
841f00dffffffff,14.0,0.0,0.0
841f017ffffffff,4.0,0.0,0.0
841f01dffffffff,4.0,0.0,0.0
841f025ffffffff,43.0,0.0,0.0
841f029ffffffff,11.0,0.0,0.0
841f02dffffffff,1.0,0.0,0.0
841f033ffffffff,1.0,0.0,0.0
841f035ffffffff,2.0,0.0,0.0
841f037ffffffff,5.0,0.0,0.0
841f03bffffffff,3.0,0.0,0.0
841f045ffffffff,2.0,0.0,0.0
841f049ffffffff,1.0,1.0,0.0
841f04dffffffff,1.0,0.0,0.0
841f051ffffffff,103.0,7.0,0.0
841f059ffffffff,7.0,0.0,0.0
841f05bffffffff,59.0,0.0,0.0
841f05dffffffff,2.0,2.0,0.0
841f061ffffffff,9.0,0.0,0.0
841f067ffffffff,4.0,0.0,0.0
841f069ffffffff,1.0,0.0,0.0
841f06dffffffff,3.0,0.0,0.0
841f09bffffffff,44.0,0.0,0.0
841f0a1ffffffff,1.0,0.0,0.0
841f0b3ffffffff,2.0,0.0,0.0
841f0b7ffffffff,3.0,0.0,0.0
841f0bbffffffff,1.0,0.0,0.0
841f0c7ffffffff,5.0,0.0,0.0
841f0d1ffffffff,3.0,0.0,0.0
841f0d3ffffffff,4.0,0.0,0.0
841f105ffffffff,4.0,0.0,0.0
841f107ffffffff,2.0,0.0,0.0
841f10dffffffff,2.0,0.0,0.0
841f115ffffffff,1.0,0.0,0.0
841f117ffffffff,3.0,0.0,0.0
841f11dffffffff,2.0,0.0,0.0
841f121ffffffff,8.0,0.0,0.0
841f123ffffffff,1.0,0.0,0.0
841f125ffffffff,3.0,0.0,0.0
841f129ffffffff,1.0,0.0,0.0
841f12bffffffff,4.0,0.0,0.0
841f12dffffffff,15.0,0.0,0.0
841f131ffffffff,4.0,0.0,0.0
841f133ffffffff,8.0,0.0,0.0
841f137ffffffff,4.0,0.0,0.0
841f13bffffffff,6.0,0.0,0.0
841f143ffffffff,5.0,0.0,0.0
841f145ffffffff,4.0,0.0,0.0
841f149ffffffff,5.0,0.0,0.0
841f14dffffffff,2.0,0.0,0.0
841f153ffffffff,1.0,0.0,0.0
841f155ffffffff,7.0,0.0,0.0
841f157ffffffff,4.0,0.0,0.0
841f15bffffffff,8.0,0.0,0.0
841f161ffffffff,2.0,0.0,0.0
841f165ffffffff,11.0,0.0,0.0
841f169ffffffff,5.0,0.0,0.0
841f16dffffffff,5.0,0.0,0.0
841f181ffffffff,2.0,0.0,0.0
841f183ffffffff,3.0,0.0,0.0
841f189ffffffff,6.0,0.0,0.0
841f18bffffffff,13.0,0.0,0.0
841f193ffffffff,3.0,0.0,0.0
841f195ffffffff,29.0,0.0,0.0
841f199ffffffff,8.0,0.0,0.0
841f1a1ffffffff,27.0,5.0,0.0
841f1a5ffffffff,16.0,0.0,0.0
841f1a9ffffffff,1.0,1.0,0.0
841f1abffffffff,9.0,0.0,0.0
841f1adffffffff,2.0,0.0,0.0
841f1b1ffffffff,7.0,0.0,0.0
841f1b3ffffffff,10.0,2.0,0.0
841f1b7ffffffff,3.0,0.0,0.0
841f1bbffffffff,6.0,0.0,0.0
841f1bdffffffff,2.0,0.0,0.0
841f1c1ffffffff,7.0,0.0,0.0
841f1c3ffffffff,1.0,0.0,0.0
841f1c7ffffffff,3.0,0.0,0.0
841f1cdffffffff,1.0,0.0,0.0
841f1d1ffffffff,16.0,0.0,0.0
841f1d5ffffffff,80.0,3.0,0.0
841f1d9ffffffff,4.0,0.0,0.0
841f1dbffffffff,24.0,0.0,0.0
841f1ddffffffff,1.0,0.0,0.0
841f1e5ffffffff,2.0,0.0,0.0
841f1edffffffff,1.0,0.0,0.0
841f205ffffffff,4.0,0.0,0.0
841f207ffffffff,5.0,0.0,0.0
841f20dffffffff,1.0,1.0,0.0
841f219ffffffff,5.0,0.0,0.0
841f21dffffffff,2.0,0.0,0.0
841f221ffffffff,1.0,0.0,0.0
841f225ffffffff,2.0,2.0,0.0
841f22bffffffff,1.0,0.0,0.0
841f231ffffffff,3.0,0.0,0.0
841f233ffffffff,1.0,0.0,0.0
841f237ffffffff,2.0,0.0,0.0
841f23bffffffff,1.0,0.0,0.0
841f247ffffffff,3.0,1.0,0.0
841f24bffffffff,8.0,1.0,0.0
841f251ffffffff,2.0,0.0,0.0
841f253ffffffff,2.0,0.0,0.0
841f25dffffffff,13.0,3.0,0.0
841f267ffffffff,1.0,0.0,0.0
841f283ffffffff,82.0,0.0,0.0
841f285ffffffff,4.0,0.0,0.0
841f299ffffffff,4.0,0.0,0.0
841f29dffffffff,25.0,0.0,0.0
841f2a3ffffffff,294.0,293.0,0.0
841f2a9ffffffff,25.0,0.0,0.0
841f2adffffffff,12.0,0.0,0.0
841f2c3ffffffff,2.0,0.0,0.0
841f2c7ffffffff,2.0,0.0,0.0
841f2c9ffffffff,10.0,0.0,0.0
841f2d3ffffffff,9.0,0.0,0.0
