cell_id,Sialia sialis,Sialia sialis sialis/bermudensis,Sialia sialis [guatemalae Group]
842b9a7ffffffff,3.0,0.0,0.0
842b9a9ffffffff,11.0,4.0,0.0
842b9abffffffff,34.0,0.0,0.0
842b9adffffffff,5.0,3.0,0.0
842b9b3ffffffff,2.0,2.0,0.0
842b9b5ffffffff,27.0,2.0,0.0
842b9b7ffffffff,7.0,6.0,0.0
842b9b9ffffffff,8.0,0.0,0.0
842b9bbffffffff,6.0,2.0,0.0
842b9bdffffffff,80.0,11.0,0.0
842b9c1ffffffff,1.0,1.0,0.0
842b9c5ffffffff,48.0,9.0,0.0
842b9c7ffffffff,13.0,3.0,0.0
842b9cdffffffff,4.0,0.0,0.0
842b9d1ffffffff,35.0,4.0,0.0
842b9d3ffffffff,107.0,32.0,0.0
842b9d5ffffffff,3.0,0.0,0.0
842b9d7ffffffff,54.0,7.0,0.0
842b9d9ffffffff,13.0,3.0,0.0
842b9dbffffffff,242.0,57.0,0.0
842b9e3ffffffff,10.0,0.0,0.0
842ba01ffffffff,2.0,0.0,0.0
842ba0bffffffff,6.0,0.0,0.0
842ba0dffffffff,4.0,0.0,0.0
842ba13ffffffff,2.0,0.0,0.0
842ba51ffffffff,3.0,0.0,0.0
842ba81ffffffff,1.0,0.0,0.0
842ba83ffffffff,5.0,0.0,0.0
842ba85ffffffff,5.0,3.0,0.0
842ba87ffffffff,14.0,3.0,0.0
842ba89ffffffff,2.0,0.0,0.0
842ba8bffffffff,7.0,1.0,0.0
842ba8dffffffff,3.0,0.0,0.0
842ba9bffffffff,2.0,2.0,0.0
842baa1ffffffff,9.0,0.0,0.0
842baa3ffffffff,61.0,0.0,0.0
842baa5ffffffff,105.0,0.0,0.0
842baa7ffffffff,35.0,0.0,0.0
842baa9ffffffff,2.0,0.0,0.0
842baabffffffff,40.0,0.0,0.0
842baadffffffff,4.0,0.0,0.0
842bab5ffffffff,2.0,0.0,0.0
842bab7ffffffff,9.0,2.0,0.0
842babbffffffff,1.0,1.0,0.0
842babdffffffff,9.0,0.0,0.0
842bac3ffffffff,2.0,0.0,0.0
842bac5ffffffff,13.0,0.0,0.0
842bac7ffffffff,4.0,0.0,0.0
842bacdffffffff,31.0,0.0,0.0
842badbffffffff,2.0,0.0,0.0
842bae1ffffffff,2.0,0.0,0.0
842bae7ffffffff,1.0,0.0,0.0
842bb35ffffffff,2.0,0.0,0.0
842bb37ffffffff,7.0,0.0,0.0
842bb3dffffffff,2.0,0.0,0.0
8444121ffffffff,7.0,0.0,0.0
8444125ffffffff,1.0,0.0,0.0
8444133ffffffff,14.0,0.0,0.0
844413dffffffff,2.0,0.0,0.0
84441a1ffffffff,16.0,12.0,0.0
84441a5ffffffff,2.0,0.0,0.0
84441a7ffffffff,3.0,2.0,0.0
84441a9ffffffff,7.0,0.0,0.0
84441abffffffff,92.0,15.0,0.0
84441adffffffff,2.0,0.0,0.0
84441e5ffffffff,7.0,0.0,0.0
8444401ffffffff,3.0,0.0,0.0
844440dffffffff,13.0,0.0,0.0
844442bffffffff,1.0,0.0,0.0
8444433ffffffff,1.0,0.0,0.0
8444439ffffffff,1.0,0.0,0.0
8444443ffffffff,9.0,0.0,0.0
8444445ffffffff,4.0,0.0,0.0
844444bffffffff,3.0,0.0,0.0
8444455ffffffff,2.0,0.0,0.0
8444459ffffffff,6.0,0.0,0.0
844445bffffffff,1.0,0.0,0.0
844445dffffffff,3.0,2.0,0.0
8444461ffffffff,7.0,0.0,0.0
8444463ffffffff,6.0,0.0,0.0
8444465ffffffff,9.0,0.0,0.0
8444467ffffffff,7.0,0.0,0.0
8444469ffffffff,2.0,0.0,0.0
8444495ffffffff,1.0,0.0,0.0
8444499ffffffff,1.0,0.0,0.0
84444b1ffffffff,2.0,0.0,0.0
84444c1ffffffff,3.0,0.0,0.0
84444c5ffffffff,1.0,0.0,0.0
84444cdffffffff,5.0,0.0,0.0
84444e3ffffffff,2.0,0.0,0.0
84444ebffffffff,3.0,0.0,0.0
844450dffffffff,5.0,0.0,0.0
8444521ffffffff,2.0,0.0,0.0
8444525ffffffff,1.0,0.0,0.0
8444555ffffffff,1.0,0.0,0.0
844455bffffffff,8.0,0.0,0.0
8444563ffffffff,6.0,0.0,0.0
84445c1ffffffff,1.0,0.0,0.0
8444689ffffffff,1.0,0.0,0.0
84446c1ffffffff,8.0,0.0,0.0
84446c9ffffffff,9.0,0.0,0.0
84446cbffffffff,12.0,0.0,0.0
84446ddffffffff,3.0,0.0,0.0
8444731ffffffff,6.0,0.0,0.0
8444733ffffffff,1.0,0.0,0.0
8444843ffffffff,1.0,0.0,0.0
8444a53ffffffff,75.0,0.0,0.0
8444a81ffffffff,3.0,0.0,0.0
8444a83ffffffff,1.0,0.0,0.0
8444a8dffffffff,15.0,0.0,0.0
8444a93ffffffff,8.0,0.0,0.0
8444a95ffffffff,5.0,0.0,0.0
8444a97ffffffff,9.0,0.0,0.0
8444a9bffffffff,4.0,0.0,0.0
8444a9dffffffff,12.0,6.0,0.0
8444abbffffffff,10.0,0.0,0.0
8444ac5ffffffff,3.0,0.0,0.0
8444ac7ffffffff,6.0,0.0,0.0
8444ad7ffffffff,4.0,0.0,0.0
8444ad9ffffffff,3.0,3.0,0.0
8444adbffffffff,2.0,2.0,0.0
8444aebffffffff,33.0,4.0,0.0
8444c13ffffffff,5.0,0.0,0.0
8444c3bffffffff,4.0,4.0,0.0
8444c43ffffffff,5.0,0.0,0.0
8444c59ffffffff,1.0,0.0,0.0
8444c87ffffffff,1.0,0.0,0.0
8444c9bffffffff,3.0,0.0,0.0
8444cb3ffffffff,1.0,0.0,0.0
8444cc5ffffffff,2.0,0.0,0.0
8444ccdffffffff,3.0,0.0,0.0
8444cd1ffffffff,1.0,0.0,0.0
8444cd3ffffffff,2.0,0.0,0.0
8444ce7ffffffff,1.0,0.0,0.0
8444cebffffffff,2.0,2.0,0.0
8444d01ffffffff,2.0,0.0,0.0
8444d07ffffffff,2.0,0.0,0.0
8444d0bffffffff,1.0,0.0,0.0
8444d23ffffffff,10.0,0.0,0.0
8444d3bffffffff,1.0,0.0,0.0
8444d55ffffffff,1.0,0.0,0.0
8444d5dffffffff,1.0,0.0,0.0
8444d87ffffffff,2.0,2.0,0.0
8444d8bffffffff,3.0,0.0,0.0
8444d99ffffffff,1.0,0.0,0.0
8444db5ffffffff,6.0,0.0,0.0
8444dc5ffffffff,1.0,0.0,0.0
8444dd1ffffffff,2.0,0.0,0.0
8444dd7ffffffff,2.0,0.0,0.0
8444ddbffffffff,2.0,0.0,0.0
8444de1ffffffff,5.0,0.0,0.0
8444de7ffffffff,30.0,0.0,0.0
8444de9ffffffff,2.0,0.0,0.0
8444e01ffffffff,1.0,1.0,0.0
8444e2bffffffff,2.0,2.0,0.0
8444e33ffffffff,2.0,0.0,0.0
8444e65ffffffff,4.0,4.0,0.0
8444ee1ffffffff,2.0,0.0,0.0
8444ee5ffffffff,1.0,0.0,0.0
8444f01ffffffff,11.0,11.0,0.0
8444f05ffffffff,30.0,28.0,0.0
8444f07ffffffff,27.0,27.0,0.0
8444f09ffffffff,2.0,2.0,0.0
8444f0bffffffff,2.0,2.0,0.0
8444f0dffffffff,2.0,0.0,0.0
8444f37ffffffff,6.0,0.0,0.0
8444f3dffffffff,2.0,0.0,0.0
8444f41ffffffff,1.0,1.0,0.0
8444f43ffffffff,16.0,15.0,0.0
8444f4dffffffff,14.0,0.0,0.0
8444f55ffffffff,1.0,1.0,0.0
8444f5dffffffff,8.0,8.0,0.0
8444f6dffffffff,1.0,0.0,0.0
8445263ffffffff,2.0,0.0,0.0
8445353ffffffff,3.0,0.0,0.0
8445721ffffffff,26.0,0.0,0.0
8448337ffffffff,2.0,0.0,0.0
8448869ffffffff,3.0,0.0,0.0
844886bffffffff,2.0,0.0,0.0
84488dbffffffff,2.0,0.0,0.0
8448915ffffffff,3.0,0.0,0.0
8448923ffffffff,11.0,0.0,0.0
8448933ffffffff,3.0,0.0,0.0
8448935ffffffff,2.0,0.0,0.0
8448951ffffffff,4.0,0.0,0.0
8448953ffffffff,2.0,0.0,0.0
8448955ffffffff,2.0,0.0,0.0
8448957ffffffff,4.0,0.0,0.0
8448959ffffffff,2.0,2.0,0.0
8448985ffffffff,1.0,0.0,0.0
844898dffffffff,1.0,0.0,0.0
8448993ffffffff,15.0,0.0,0.0
84489d9ffffffff,2.0,2.0,0.0
84489e3ffffffff,5.0,0.0,0.0
84489ebffffffff,8.0,0.0,0.0
8448a29ffffffff,14.0,0.0,0.0
8448a67ffffffff,2.0,0.0,0.0
8448a6dffffffff,4.0,0.0,0.0
8448ab7ffffffff,28.0,0.0,0.0
8448b13ffffffff,5.0,0.0,0.0
8448b15ffffffff,9.0,0.0,0.0
8448b39ffffffff,4.0,0.0,0.0
8448c09ffffffff,5.0,0.0,0.0
8448c13ffffffff,2.0,2.0,0.0
8448c19ffffffff,16.0,0.0,0.0
8448c25ffffffff,17.0,0.0,0.0
8448c2dffffffff,5.0,0.0,0.0
8448c53ffffffff,4.0,0.0,0.0
8448c57ffffffff,2.0,0.0,0.0
8448c5dffffffff,5.0,0.0,0.0
8448c61ffffffff,2.0,0.0,0.0
8448c63ffffffff,2.0,0.0,0.0
8448c67ffffffff,3.0,0.0,0.0
8448c89ffffffff,2.0,2.0,0.0
8448cadffffffff,5.0,0.0,0.0
8448cd7ffffffff,8.0,0.0,0.0
8448cdbffffffff,6.0,0.0,0.0
8448d27ffffffff,4.0,0.0,0.0
8448d29ffffffff,4.0,0.0,0.0
8448d2dffffffff,2.0,0.0,0.0
8448d33ffffffff,8.0,1.0,0.0
8448d43ffffffff,1.0,0.0,0.0
8448d4bffffffff,9.0,0.0,0.0
8448d53ffffffff,8.0,0.0,0.0
8448d69ffffffff,2.0,0.0,0.0
8448d6bffffffff,3.0,0.0,0.0
8448d81ffffffff,7.0,0.0,0.0
8448d83ffffffff,22.0,0.0,0.0
8448d87ffffffff,11.0,0.0,0.0
8448d89ffffffff,4.0,0.0,0.0
8448d8bffffffff,2.0,0.0,0.0
8448d8dffffffff,2.0,0.0,0.0
8448da1ffffffff,5.0,0.0,0.0
8448da7ffffffff,2.0,0.0,0.0
8448da9ffffffff,6.0,0.0,0.0
8448dbdffffffff,2.0,0.0,0.0
8448dc7ffffffff,1.0,0.0,0.0
8448e85ffffffff,190.0,12.0,0.0
8448e8dffffffff,46.0,0.0,9.0
8448e97ffffffff,13.0,0.0,0.0
8448e99ffffffff,3.0,1.0,0.0
8448eabffffffff,2.0,2.0,0.0
8448eadffffffff,5.0,5.0,0.0
8448eb3ffffffff,12.0,3.0,0.0
8448ec5ffffffff,3.0,0.0,0.0
8448ec7ffffffff,96.0,0.0,59.0
8448ee1ffffffff,14.0,0.0,14.0
8448ee3ffffffff,7.0,0.0,0.0
8448ee9ffffffff,21.0,0.0,19.0
8448eebffffffff,144.0,0.0,104.0
8448f21ffffffff,6.0,0.0,0.0
8448f25ffffffff,2.0,0.0,0.0
8448f37ffffffff,2.0,0.0,0.0
8448f61ffffffff,1.0,0.0,0.0
8448f65ffffffff,1.0,0.0,0.0
84498d9ffffffff,1.0,0.0,0.0
8449905ffffffff,1.0,0.0,0.0
844990bffffffff,4.0,0.0,0.0
844990dffffffff,1.0,0.0,0.0
8449959ffffffff,5.0,0.0,0.0
8449961ffffffff,2.0,0.0,0.0
8449963ffffffff,15.0,0.0,0.0
84499c9ffffffff,1.0,0.0,0.0
8449aa1ffffffff,5.0,0.0,0.0
8449b23ffffffff,1.0,0.0,0.0
8449b33ffffffff,1.0,0.0,0.0
846d05bffffffff,2.0,0.0,0.0
846d23bffffffff,2.0,0.0,0.0
846d281ffffffff,2.0,0.0,0.0
846d283ffffffff,1.0,0.0,0.0
846d287ffffffff,2.0,0.0,0.0
846d28dffffffff,4.0,0.0,0.0
846d291ffffffff,2.0,0.0,2.0
846d297ffffffff,2.0,0.0,0.0
846d2a9ffffffff,1.0,0.0,0.0
846d2b9ffffffff,2.0,0.0,0.0
846d2d3ffffffff,12.0,0.0,9.0
846d2d7ffffffff,1.0,0.0,0.0
846d305ffffffff,3.0,0.0,0.0
846d325ffffffff,7.0,0.0,7.0
846d32bffffffff,2.0,0.0,0.0
846d36dffffffff,3.0,0.0,0.0
846d645ffffffff,2.0,0.0,0.0
846d651ffffffff,2.0,0.0,0.0
