cell_id,Phalacrocorax carbo,Phalacrocorax carbo carbo,Phalacrocorax carbo novaehollandiae,Phalacrocorax carbo sinensis/hanedae,Phalacrocorax carbo maroccanus,Phalacrocorax carbo lucidus,Phalacrocorax carbo carbo/sinensis
831e9dfffffffff,14.0,0.0,0.0,3.0,0.0,0.0,0.0
831ea0fffffffff,335.0,0.0,0.0,16.0,0.0,0.0,0.0
831ea1fffffffff,223.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea2fffffffff,76.0,0.0,0.0,4.0,0.0,0.0,0.0
831ea3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea4fffffffff,78.0,0.0,0.0,14.0,0.0,0.0,0.0
831ea5fffffffff,393.0,0.0,0.0,3.0,0.0,0.0,0.0
831ea6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831ea8fffffffff,88.0,0.0,0.0,2.0,0.0,0.0,0.0
831ea9fffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0
831eabfffffffff,31.0,0.0,0.0,2.0,0.0,0.0,0.0
831eacfffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
831eadfffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
831eaefffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb0fffffffff,50.0,0.0,0.0,4.0,0.0,0.0,0.0
831eb1fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb3fffffffff,42.0,0.0,0.0,1.0,0.0,0.0,0.0
831eb4fffffffff,346.0,0.0,0.0,0.0,0.0,0.0,0.0
831eb5fffffffff,66.0,0.0,0.0,12.0,0.0,0.0,0.0
831ec0fffffffff,468.0,0.0,0.0,21.0,0.0,0.0,6.0
831ec1fffffffff,374.0,0.0,0.0,19.0,0.0,0.0,7.0
831ec2fffffffff,842.0,0.0,0.0,56.0,0.0,0.0,0.0
831ec3fffffffff,223.0,0.0,0.0,35.0,0.0,0.0,0.0
831ec4fffffffff,349.0,0.0,0.0,1.0,0.0,0.0,0.0
831ec5fffffffff,25.0,0.0,0.0,2.0,0.0,0.0,0.0
831ec6fffffffff,62.0,0.0,0.0,4.0,0.0,0.0,0.0
831ec8fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
831ec9fffffffff,2335.0,0.0,0.0,50.0,0.0,0.0,0.0
831ecafffffffff,543.0,0.0,0.0,0.0,0.0,0.0,0.0
831ecbfffffffff,270.0,0.0,0.0,8.0,0.0,0.0,0.0
831eccfffffffff,137.0,0.0,0.0,31.0,0.0,0.0,0.0
831ecdfffffffff,522.0,0.0,0.0,23.0,0.0,0.0,0.0
831ecefffffffff,493.0,0.0,0.0,71.0,0.0,0.0,2.0
831ed0fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed1fffffffff,278.0,0.0,0.0,5.0,0.0,0.0,0.0
831ed2fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed3fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed4fffffffff,78.0,0.0,0.0,18.0,0.0,0.0,0.0
831ed5fffffffff,107.0,0.0,0.0,0.0,0.0,0.0,0.0
831ed6fffffffff,47.0,0.0,0.0,8.0,0.0,0.0,0.0
831ed9fffffffff,215.0,0.0,0.0,12.0,0.0,0.0,0.0
831edafffffffff,468.0,0.0,0.0,8.0,0.0,0.0,0.0
831edbfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
831edcfffffffff,202.0,0.0,0.0,0.0,0.0,0.0,0.0
831eddfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831edefffffffff,291.0,0.0,0.0,9.0,0.0,0.0,0.0
831ee1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee2fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee3fffffffff,394.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee6fffffffff,429.0,0.0,0.0,0.0,0.0,0.0,0.0
831ee8fffffffff,126.0,0.0,0.0,51.0,0.0,0.0,0.0
831ee9fffffffff,353.0,0.0,0.0,138.0,0.0,0.0,0.0
831eeafffffffff,20.0,0.0,0.0,1.0,0.0,0.0,0.0
831eebfffffffff,1026.0,0.0,0.0,139.0,0.0,0.0,0.0
831eecfffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
831eedfffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
831eeefffffffff,78.0,0.0,0.0,8.0,0.0,0.0,0.0
831ef0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef1fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef2fffffffff,128.0,0.0,0.0,35.0,0.0,0.0,0.0
831ef3fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef4fffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0
831ef5fffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0
831ef6fffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0
831f00fffffffff,553.0,0.0,0.0,206.0,0.0,0.0,0.0
831f01fffffffff,201.0,0.0,0.0,0.0,0.0,0.0,3.0
831f02fffffffff,141.0,0.0,0.0,0.0,0.0,0.0,0.0
831f03fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0
831f04fffffffff,90.0,0.0,0.0,11.0,0.0,0.0,3.0
831f05fffffffff,1836.0,93.0,0.0,86.0,0.0,0.0,21.0
831f06fffffffff,389.0,0.0,0.0,0.0,0.0,0.0,0.0
831f08fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f09fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0afffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0bfffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0cfffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
831f0dfffffffff,58.0,0.0,0.0,4.0,0.0,0.0,0.0
831f0efffffffff,133.0,0.0,0.0,1.0,0.0,0.0,0.0
831f10fffffffff,68.0,0.0,0.0,2.0,0.0,0.0,2.0
831f11fffffffff,78.0,0.0,0.0,0.0,0.0,0.0,0.0
831f12fffffffff,439.0,0.0,0.0,1.0,0.0,0.0,0.0
831f13fffffffff,523.0,0.0,0.0,2.0,0.0,0.0,0.0
831f14fffffffff,282.0,0.0,0.0,8.0,0.0,0.0,0.0
831f15fffffffff,142.0,0.0,0.0,17.0,0.0,0.0,0.0
831f16fffffffff,54.0,0.0,0.0,1.0,0.0,0.0,0.0
831f18fffffffff,307.0,0.0,0.0,11.0,0.0,0.0,4.0
831f19fffffffff,194.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1afffffffff,589.0,0.0,0.0,19.0,0.0,0.0,3.0
831f1bfffffffff,233.0,0.0,0.0,2.0,0.0,0.0,1.0
831f1cfffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0
831f1dfffffffff,433.0,0.0,0.0,4.0,0.0,0.0,0.0
831f1efffffffff,35.0,0.0,0.0,6.0,0.0,0.0,0.0
831f20fffffffff,54.0,0.0,0.0,1.0,0.0,0.0,0.0
831f21fffffffff,168.0,23.0,0.0,0.0,0.0,0.0,0.0
831f22fffffffff,181.0,2.0,0.0,12.0,0.0,0.0,2.0
831f23fffffffff,365.0,6.0,0.0,52.0,0.0,0.0,5.0
831f24fffffffff,163.0,0.0,0.0,18.0,0.0,0.0,4.0
831f25fffffffff,154.0,8.0,0.0,0.0,0.0,0.0,0.0
831f26fffffffff,120.0,4.0,0.0,2.0,0.0,0.0,2.0
831f28fffffffff,222.0,12.0,0.0,0.0,0.0,0.0,0.0
831f29fffffffff,203.0,10.0,0.0,0.0,0.0,0.0,0.0
831f2afffffffff,948.0,29.0,0.0,699.0,0.0,0.0,0.0
831f2bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f2cfffffffff,21.0,6.0,0.0,0.0,0.0,0.0,0.0
831f2dfffffffff,137.0,25.0,0.0,0.0,0.0,0.0,0.0
831f2efffffffff,134.0,2.0,0.0,0.0,0.0,0.0,0.0
831f30fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
831f31fffffffff,307.0,0.0,0.0,75.0,0.0,0.0,4.0
831f32fffffffff,61.0,0.0,0.0,2.0,0.0,0.0,0.0
831f33fffffffff,966.0,0.0,0.0,15.0,0.0,0.0,2.0
831f35fffffffff,137.0,0.0,0.0,19.0,0.0,0.0,11.0
831f40fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
831f41fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
831f42fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
831f45fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831f46fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831f48fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4afffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
831f4efffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0
831f51fffffffff,77.0,0.0,0.0,10.0,0.0,0.0,0.0
831f52fffffffff,125.0,0.0,0.0,5.0,0.0,0.0,0.0
831f53fffffffff,262.0,0.0,0.0,3.0,0.0,0.0,0.0
831f54fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
831f55fffffffff,37.0,0.0,0.0,2.0,0.0,0.0,0.0
831f56fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
831f58fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
831f59fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5cfffffffff,45.0,0.0,0.0,2.0,0.0,0.0,0.0
831f5dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f5efffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
831f60fffffffff,102.0,2.0,0.0,0.0,0.0,0.0,0.0
831f61fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f62fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f64fffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
831f65fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
831f66fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f68fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6afffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831f6cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f70fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
831f71fffffffff,507.0,0.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,1857.0,0.0,0.0,29.0,0.0,0.0,0.0
831f73fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
831f75fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
831f80fffffffff,287.0,0.0,0.0,2.0,0.0,0.0,1.0
831f81fffffffff,176.0,0.0,0.0,4.0,0.0,0.0,2.0
831f82fffffffff,686.0,0.0,0.0,30.0,0.0,0.0,0.0
831f83fffffffff,1789.0,0.0,0.0,84.0,0.0,0.0,0.0
831f84fffffffff,24.0,0.0,0.0,6.0,0.0,0.0,0.0
831f85fffffffff,400.0,0.0,0.0,2.0,0.0,0.0,0.0
831f86fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
831f88fffffffff,290.0,0.0,0.0,47.0,0.0,0.0,0.0
831f89fffffffff,194.0,0.0,0.0,50.0,0.0,0.0,0.0
831f8afffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
831f8bfffffffff,13.0,0.0,0.0,2.0,0.0,0.0,0.0
831f8cfffffffff,248.0,0.0,0.0,6.0,0.0,0.0,0.0
831f8dfffffffff,690.0,0.0,0.0,216.0,0.0,0.0,4.0
831f8efffffffff,983.0,0.0,0.0,55.0,0.0,0.0,0.0
831f90fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,2.0
831f91fffffffff,516.0,0.0,0.0,31.0,0.0,0.0,222.0
831f92fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
831f93fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
831f94fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
831f95fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
831f96fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
831f98fffffffff,349.0,0.0,0.0,7.0,0.0,0.0,0.0
831f99fffffffff,174.0,0.0,0.0,10.0,0.0,0.0,0.0
831f9afffffffff,141.0,0.0,0.0,2.0,0.0,0.0,0.0
831f9bfffffffff,66.0,0.0,0.0,2.0,0.0,0.0,0.0
831f9cfffffffff,230.0,0.0,0.0,14.0,0.0,0.0,35.0
831f9dfffffffff,213.0,0.0,0.0,5.0,0.0,0.0,0.0
831f9efffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa0fffffffff,96.0,0.0,0.0,3.0,0.0,0.0,0.0
831fa1fffffffff,276.0,0.0,0.0,2.0,0.0,0.0,2.0
831fa2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
831fa3fffffffff,181.0,0.0,0.0,2.0,0.0,0.0,0.0
831fa4fffffffff,587.0,0.0,0.0,32.0,0.0,0.0,0.0
831fa5fffffffff,427.0,0.0,0.0,13.0,0.0,0.0,0.0
831fa6fffffffff,88.0,0.0,0.0,16.0,0.0,0.0,0.0
831fa8fffffffff,480.0,0.0,0.0,4.0,0.0,0.0,0.0
831fa9fffffffff,326.0,0.0,0.0,7.0,0.0,0.0,0.0
831faafffffffff,742.0,0.0,0.0,10.0,0.0,0.0,2.0
831fabfffffffff,205.0,0.0,0.0,5.0,0.0,0.0,0.0
831facfffffffff,546.0,0.0,0.0,0.0,0.0,0.0,0.0
831fadfffffffff,257.0,0.0,0.0,0.0,0.0,0.0,0.0
831faefffffffff,1387.0,0.0,0.0,7.0,0.0,0.0,7.0
831fb0fffffffff,175.0,0.0,0.0,2.0,0.0,0.0,0.0
831fb1fffffffff,303.0,0.0,0.0,2.0,0.0,0.0,5.0
831fb2fffffffff,140.0,0.0,0.0,1.0,0.0,0.0,0.0
831fb3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb4fffffffff,661.0,0.0,0.0,23.0,0.0,0.0,0.0
831fb5fffffffff,79.0,0.0,0.0,0.0,0.0,0.0,0.0
831fb6fffffffff,73.0,0.0,0.0,0.0,0.0,0.0,0.0
83200afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83200efffffffff,24.0,0.0,0.0,9.0,0.0,0.0,0.0
832010fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832013fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
832016fffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0
832018fffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0
832019fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83201afffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83201bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83201dfffffffff,15.0,0.0,0.0,3.0,0.0,0.0,0.0
832033fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832041fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832049fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83204afffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
83204bfffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
832054fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832059fffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
83205efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832086fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832096fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83209bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8320a1fffffffff,14.0,0.0,0.0,4.0,0.0,0.0,0.0
8320a2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8320a4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8320a5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8320aefffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
8320b1fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8320b3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8320c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8320c9fffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
8320e0fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
8320e1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e2fffffffff,10.0,0.0,0.0,4.0,0.0,0.0,0.0
8320e3fffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
8320e4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e6fffffffff,86.0,0.0,0.0,18.0,0.0,0.0,0.0
8320e8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8320e9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8320ebfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8320ecfffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
8320eefffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8320f2fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8320f4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8320f5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832148fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832149fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83214afffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83214bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832150fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832152fffffffff,64.0,0.0,0.0,7.0,0.0,0.0,0.0
832153fffffffff,24.0,0.0,0.0,3.0,0.0,0.0,0.0
832156fffffffff,5.0,0.0,0.0,3.0,0.0,0.0,0.0
832184fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832198fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83219cfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832403fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832404fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
832405fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832406fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83240afffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832421fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832424fffffffff,22.0,0.0,0.0,10.0,0.0,0.0,0.0
832425fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832426fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
832428fffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0
832429fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83242afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83242cfffffffff,99.0,0.0,0.0,13.0,0.0,0.0,0.0
83242dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83242efffffffff,6.0,0.0,0.0,3.0,0.0,0.0,0.0
832431fffffffff,39.0,0.0,0.0,5.0,0.0,0.0,0.0
832434fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832446fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83244bfffffffff,26.0,0.0,0.0,9.0,0.0,0.0,0.0
832452fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832456fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832460fffffffff,40.0,0.0,0.0,4.0,0.0,0.0,0.0
832461fffffffff,15.0,0.0,0.0,1.0,0.0,0.0,0.0
832462fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832463fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832464fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832466fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83246cfffffffff,27.0,0.0,0.0,1.0,0.0,0.0,0.0
83246dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832475fffffffff,91.0,0.0,0.0,16.0,0.0,0.0,0.0
832482fffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0
832483fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832488fffffffff,13.0,0.0,0.0,4.0,0.0,0.0,0.0
83248afffffffff,52.0,0.0,0.0,15.0,0.0,0.0,0.0
83248bfffffffff,11.0,0.0,0.0,3.0,0.0,0.0,0.0
83248efffffffff,47.0,0.0,0.0,18.0,0.0,0.0,0.0
832498fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
83249efffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0
8324e5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8324e8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8324e9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832500fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832502fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832503fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832506fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832508fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832509fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83250dfffffffff,9.0,0.0,0.0,5.0,0.0,0.0,0.0
832510fffffffff,16.0,0.0,0.0,4.0,0.0,0.0,0.0
832511fffffffff,12.0,0.0,0.0,2.0,0.0,0.0,0.0
832512fffffffff,66.0,0.0,0.0,13.0,0.0,0.0,0.0
832513fffffffff,78.0,0.0,0.0,21.0,0.0,0.0,0.0
832514fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832516fffffffff,16.0,0.0,0.0,4.0,0.0,0.0,0.0
83251bfffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
83251efffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0
832540fffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0
832542fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832545fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832546fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
832550fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832553fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83255afffffffff,126.0,0.0,0.0,19.0,0.0,0.0,0.0
83256efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832571fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
832573fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
832592fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832596fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8325a1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8325a4fffffffff,43.0,0.0,0.0,2.0,0.0,0.0,0.0
8325a8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8325acfffffffff,64.0,0.0,0.0,20.0,0.0,0.0,0.0
8325aefffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
8325b0fffffffff,9.0,0.0,0.0,2.0,0.0,0.0,0.0
8325b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8325b4fffffffff,46.0,0.0,0.0,10.0,0.0,0.0,0.0
8325b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a04fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,325.0,44.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,5250.0,258.0,0.0,0.0,0.0,0.0,0.0
832a11fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,2765.0,88.0,0.0,0.0,0.0,0.0,0.0
832a14fffffffff,334.0,9.0,0.0,0.0,0.0,0.0,0.0
832a15fffffffff,2828.0,170.0,0.0,0.0,0.0,0.0,0.0
832a16fffffffff,33.0,3.0,0.0,0.0,0.0,0.0,0.0
832a1afffffffff,476.0,22.0,0.0,0.0,0.0,0.0,0.0
832a26fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,7667.0,711.0,0.0,0.0,0.0,0.0,0.0
832a31fffffffff,3272.0,617.0,0.0,0.0,0.0,0.0,0.0
832a33fffffffff,4346.0,362.0,0.0,0.0,0.0,0.0,0.0
832a34fffffffff,3527.0,46.0,0.0,0.0,0.0,0.0,0.0
832a36fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa8fffffffff,82.0,4.0,0.0,0.0,0.0,0.0,0.0
832aa9fffffffff,225.0,19.0,0.0,0.0,0.0,0.0,0.0
832aabfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aacfffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0
832aadfffffffff,2898.0,139.0,0.0,0.0,0.0,0.0,0.0
832ac6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad0fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad1fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad5fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832af1fffffffff,118.0,0.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,600.0,39.0,0.0,0.0,0.0,0.0,0.0
832b00fffffffff,71.0,1.0,0.0,0.0,0.0,0.0,0.0
832b01fffffffff,51.0,0.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
832b04fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832b05fffffffff,157.0,4.0,0.0,0.0,0.0,0.0,0.0
832b06fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,1683.0,5.0,0.0,0.0,0.0,0.0,0.0
832b0cfffffffff,643.0,6.0,0.0,0.0,0.0,0.0,0.0
832b0efffffffff,353.0,5.0,0.0,0.0,0.0,0.0,0.0
832b14fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,2262.0,62.0,0.0,0.0,0.0,0.0,0.0
832b19fffffffff,93.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0
