cell_id,Buteo platypterus,Buteo platypterus platypterus,Buteo platypterus [antillarum Group]
834993fffffffff,4.0,0.0,0.0
834994fffffffff,5.0,0.0,0.0
834995fffffffff,376.0,0.0,0.0
834996fffffffff,3645.0,235.0,0.0
834998fffffffff,20.0,0.0,0.0
834999fffffffff,2.0,0.0,0.0
83499afffffffff,3.0,0.0,0.0
83499bfffffffff,5.0,0.0,0.0
83499cfffffffff,5.0,0.0,0.0
83499efffffffff,2.0,0.0,0.0
8349a8fffffffff,14.0,0.0,0.0
8349a9fffffffff,45.0,0.0,0.0
8349aafffffffff,14.0,0.0,0.0
8349abfffffffff,7.0,0.0,0.0
8349b0fffffffff,1.0,0.0,0.0
8349b1fffffffff,11.0,0.0,0.0
8349b3fffffffff,21.0,0.0,0.0
8349b5fffffffff,5.0,0.0,0.0
8349b6fffffffff,3.0,0.0,0.0
834c93fffffffff,2.0,0.0,0.0
834c98fffffffff,8.0,0.0,5.0
834c9efffffffff,3.0,0.0,0.0
834cc5fffffffff,157.0,0.0,73.0
834ceefffffffff,10.0,0.0,3.0
835e40fffffffff,7.0,0.0,0.0
835e42fffffffff,65.0,0.0,0.0
835e43fffffffff,235.0,0.0,0.0
835e46fffffffff,360.0,0.0,128.0
835e4afffffffff,10.0,0.0,0.0
835e59fffffffff,4.0,0.0,0.0
835e5dfffffffff,92.0,0.0,0.0
835e66fffffffff,902.0,0.0,450.0
835e71fffffffff,632.0,0.0,151.0
835e75fffffffff,2.0,0.0,0.0
835f03fffffffff,15.0,0.0,0.0
835f12fffffffff,4.0,0.0,0.0
835f2bfffffffff,2.0,0.0,0.0
835f48fffffffff,2.0,0.0,0.0
835f4afffffffff,1.0,0.0,0.0
835f4bfffffffff,2.0,0.0,0.0
835f58fffffffff,179.0,0.0,0.0
835f59fffffffff,9.0,0.0,0.0
835f5bfffffffff,418.0,0.0,0.0
835f71fffffffff,29.0,0.0,0.0
835f75fffffffff,2.0,0.0,0.0
835f76fffffffff,1.0,0.0,0.0
836601fffffffff,4.0,0.0,0.0
836602fffffffff,5.0,0.0,0.0
836604fffffffff,3.0,0.0,0.0
836606fffffffff,8.0,0.0,0.0
836608fffffffff,452.0,5.0,0.0
836609fffffffff,13.0,0.0,0.0
83660afffffffff,27.0,1.0,0.0
83660bfffffffff,195.0,0.0,0.0
83660cfffffffff,34.0,7.0,0.0
83660dfffffffff,27.0,0.0,0.0
836610fffffffff,647.0,0.0,0.0
836611fffffffff,38.0,2.0,0.0
836612fffffffff,37.0,0.0,0.0
836613fffffffff,312.0,0.0,0.0
836616fffffffff,421.0,0.0,0.0
836618fffffffff,406.0,11.0,0.0
836619fffffffff,1152.0,10.0,0.0
83661afffffffff,13.0,0.0,0.0
83661bfffffffff,1624.0,32.0,0.0
83661cfffffffff,6.0,0.0,0.0
83661dfffffffff,181.0,5.0,0.0
83661efffffffff,57.0,0.0,0.0
836620fffffffff,1620.0,142.0,0.0
836621fffffffff,170.0,0.0,0.0
836622fffffffff,348.0,17.0,0.0
836623fffffffff,84.0,50.0,0.0
836625fffffffff,13.0,0.0,0.0
836629fffffffff,174.0,5.0,0.0
83662afffffffff,1.0,0.0,0.0
83662bfffffffff,23.0,5.0,0.0
83662cfffffffff,2.0,0.0,0.0
83662dfffffffff,2.0,0.0,0.0
83662efffffffff,6.0,0.0,0.0
836631fffffffff,49.0,0.0,0.0
836641fffffffff,36.0,0.0,0.0
836648fffffffff,2.0,0.0,0.0
836652fffffffff,5.0,0.0,0.0
836656fffffffff,31.0,0.0,0.0
83665afffffffff,14.0,0.0,0.0
83665bfffffffff,6.0,0.0,0.0
83666bfffffffff,2.0,0.0,0.0
83666efffffffff,2.0,0.0,0.0
836672fffffffff,3.0,0.0,0.0
8366a0fffffffff,875.0,0.0,0.0
8366a1fffffffff,56.0,0.0,0.0
8366a2fffffffff,14.0,0.0,0.0
8366a3fffffffff,34.0,0.0,0.0
8366a5fffffffff,3659.0,0.0,0.0
8366a6fffffffff,136.0,0.0,0.0
8366aefffffffff,7.0,0.0,0.0
8366b0fffffffff,708.0,0.0,0.0
8366b1fffffffff,15.0,0.0,0.0
8366b4fffffffff,5794.0,0.0,0.0
8366b5fffffffff,2758.0,0.0,0.0
8366b6fffffffff,106.0,0.0,0.0
8366c0fffffffff,179.0,0.0,0.0
8366c2fffffffff,265.0,8.0,0.0
8366c4fffffffff,201.0,6.0,0.0
8366c5fffffffff,10.0,0.0,0.0
8366c6fffffffff,265.0,16.0,0.0
8366cdfffffffff,1.0,0.0,0.0
8366cefffffffff,2.0,0.0,0.0
8366d0fffffffff,148.0,26.0,0.0
8366d1fffffffff,23.0,0.0,0.0
8366d2fffffffff,5.0,0.0,0.0
8366d3fffffffff,1295.0,110.0,0.0
8366d5fffffffff,27.0,0.0,0.0
8366dafffffffff,15.0,0.0,0.0
8366defffffffff,902.0,46.0,0.0
8366e0fffffffff,1008.0,15.0,0.0
8366e1fffffffff,26.0,0.0,0.0
8366e2fffffffff,61.0,0.0,0.0
8366e3fffffffff,42.0,0.0,0.0
8366e4fffffffff,1857.0,33.0,0.0
8366e5fffffffff,500.0,15.0,0.0
8366e6fffffffff,4026.0,58.0,0.0
8366e8fffffffff,2.0,0.0,0.0
8366e9fffffffff,2.0,0.0,0.0
8366ecfffffffff,5.0,0.0,0.0
8366eefffffffff,15.0,0.0,0.0
8366f0fffffffff,484.0,17.0,0.0
8366f1fffffffff,974.0,23.0,0.0
8366f5fffffffff,400.0,0.0,0.0
836741fffffffff,132.0,6.0,0.0
836742fffffffff,2.0,0.0,0.0
836743fffffffff,10.0,0.0,0.0
83674cfffffffff,65.0,2.0,0.0
83674efffffffff,77.0,0.0,0.0
836751fffffffff,17.0,0.0,0.0
836755fffffffff,7.0,0.0,0.0
83675afffffffff,53.0,2.0,0.0
83675cfffffffff,7.0,0.0,0.0
83675efffffffff,52.0,0.0,0.0
836783fffffffff,3.0,0.0,0.0
83678bfffffffff,7.0,0.0,0.0
836793fffffffff,4.0,0.0,0.0
836796fffffffff,8.0,0.0,0.0
83679afffffffff,2310.0,0.0,0.0
83679bfffffffff,1116.0,0.0,0.0
836d04fffffffff,80.0,22.0,0.0
836d05fffffffff,247.0,120.0,0.0
836d06fffffffff,17.0,2.0,0.0
836d14fffffffff,3.0,0.0,0.0
836d15fffffffff,21.0,1.0,0.0
836d20fffffffff,19.0,3.0,0.0
836d21fffffffff,49.0,20.0,0.0
836d22fffffffff,12.0,0.0,0.0
836d23fffffffff,204.0,43.0,0.0
836d25fffffffff,2.0,0.0,0.0
836d28fffffffff,160.0,0.0,0.0
836d29fffffffff,195.0,0.0,0.0
836d2afffffffff,75.0,10.0,0.0
836d2bfffffffff,493.0,0.0,0.0
836d2cfffffffff,185.0,6.0,0.0
836d2dfffffffff,673.0,0.0,0.0
836d2efffffffff,12.0,0.0,0.0
836d30fffffffff,86.0,12.0,0.0
836d31fffffffff,241.0,38.0,0.0
836d32fffffffff,24.0,3.0,0.0
836d33fffffffff,315.0,37.0,0.0
836d34fffffffff,57.0,2.0,0.0
836d35fffffffff,163.0,4.0,0.0
836d36fffffffff,14.0,0.0,0.0
836d60fffffffff,388.0,0.0,0.0
836d61fffffffff,137.0,0.0,0.0
836d63fffffffff,2.0,0.0,0.0
836d64fffffffff,438.0,0.0,0.0
836d65fffffffff,636.0,0.0,0.0
836d66fffffffff,291.0,8.0,0.0
836d68fffffffff,1006.0,0.0,0.0
836d69fffffffff,8550.0,0.0,0.0
836d6afffffffff,3.0,0.0,0.0
836d6bfffffffff,462.0,0.0,0.0
836d6cfffffffff,12.0,0.0,0.0
836d6dfffffffff,440.0,0.0,0.0
836d6efffffffff,210.0,0.0,0.0
836d74fffffffff,290.0,0.0,0.0
836d75fffffffff,74.0,0.0,0.0
838a05fffffffff,1.0,0.0,0.0
838a1efffffffff,2.0,0.0,0.0
838a45fffffffff,5.0,0.0,0.0
838a68fffffffff,2.0,0.0,0.0
838a69fffffffff,7.0,0.0,0.0
838a6dfffffffff,3.0,0.0,0.0
838af2fffffffff,22.0,0.0,0.0
838af4fffffffff,2.0,0.0,0.0
838af6fffffffff,15.0,0.0,0.0
838b20fffffffff,21.0,0.0,0.0
838b21fffffffff,8.0,0.0,0.0
838b22fffffffff,4.0,0.0,0.0
838b26fffffffff,2.0,0.0,0.0
838b2cfffffffff,16.0,0.0,0.0
838b2dfffffffff,1.0,0.0,0.0
838b40fffffffff,2.0,0.0,0.0
838b44fffffffff,11.0,0.0,0.0
838b61fffffffff,200.0,0.0,0.0
838b63fffffffff,1.0,0.0,0.0
838b6cfffffffff,57.0,0.0,0.0
838b71fffffffff,5.0,0.0,0.0
838b74fffffffff,7.0,0.0,0.0
838b75fffffffff,5.0,0.0,0.0
838b84fffffffff,1.0,0.0,0.0
838b9dfffffffff,4.0,0.0,0.0
838ba6fffffffff,1.0,0.0,0.0
838bb5fffffffff,1.0,0.0,0.0
838e64fffffffff,21.0,0.0,0.0
838e65fffffffff,15.0,0.0,0.0
838e6cfffffffff,6.0,0.0,0.0
838e6dfffffffff,7.0,0.0,0.0
838f0dfffffffff,42.0,6.0,0.0
838f29fffffffff,27.0,4.0,0.0
838f2afffffffff,16.0,0.0,0.0
838f2bfffffffff,33.0,0.0,0.0
838f2cfffffffff,1.0,0.0,0.0
838f2dfffffffff,20.0,0.0,0.0
838f40fffffffff,13.0,0.0,0.0
838f42fffffffff,4.0,0.0,0.0
838f43fffffffff,18.0,0.0,0.0
838f46fffffffff,42.0,0.0,0.0
838f4afffffffff,4.0,0.0,0.0
838f55fffffffff,39.0,0.0,0.0
838f59fffffffff,5.0,0.0,0.0
838f5cfffffffff,1.0,0.0,0.0
838f61fffffffff,7.0,0.0,0.0
838f70fffffffff,8.0,2.0,0.0
838f72fffffffff,161.0,25.0,0.0
838f73fffffffff,6.0,0.0,0.0
838f74fffffffff,8.0,0.0,0.0
838f76fffffffff,31.0,0.0,0.0
83b325fffffffff,7.0,0.0,0.0
83b342fffffffff,29.0,0.0,0.0
83b35efffffffff,2.0,0.0,0.0
