cell_id,Cyanocitta stelleri,Cyanocitta stelleri [stelleri Group],Cyanocitta stelleri annectens,Cyanocitta stelleri [diademata Group],Cyanocitta stelleri [coronata Group]
8426a3bffffffff,1.0,0.0,0.0,0.0,0.0
8426a3dffffffff,1.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,484.0,0.0,0.0,26.0,0.0
8426b01ffffffff,1.0,0.0,0.0,0.0,0.0
8426b05ffffffff,2.0,0.0,0.0,0.0,0.0
8426b0bffffffff,30.0,0.0,0.0,0.0,0.0
8426b0dffffffff,8.0,0.0,0.0,0.0,0.0
8426b21ffffffff,2.0,0.0,0.0,0.0,0.0
8426b23ffffffff,13.0,0.0,0.0,0.0,0.0
8426b29ffffffff,4.0,0.0,0.0,0.0,0.0
8426b2dffffffff,2.0,0.0,0.0,0.0,0.0
8426b41ffffffff,2.0,0.0,0.0,0.0,0.0
8426b45ffffffff,2.0,0.0,0.0,0.0,0.0
8426b47ffffffff,5.0,0.0,0.0,0.0,0.0
8426b57ffffffff,6.0,0.0,0.0,0.0,0.0
8426b61ffffffff,24.0,0.0,0.0,0.0,0.0
8426b63ffffffff,22.0,0.0,9.0,0.0,0.0
8426b65ffffffff,5.0,0.0,0.0,0.0,0.0
8426b67ffffffff,13.0,0.0,0.0,0.0,0.0
8426b69ffffffff,113.0,0.0,0.0,0.0,0.0
8426b6bffffffff,4.0,0.0,2.0,0.0,0.0
8426b6dffffffff,111.0,0.0,0.0,0.0,0.0
8427915ffffffff,2.0,0.0,0.0,0.0,0.0
8427921ffffffff,3.0,0.0,0.0,0.0,0.0
8427923ffffffff,8.0,0.0,0.0,0.0,0.0
8427925ffffffff,27.0,0.0,0.0,0.0,0.0
8427927ffffffff,473.0,0.0,0.0,0.0,0.0
842792dffffffff,1.0,0.0,0.0,0.0,0.0
8427933ffffffff,4.0,0.0,0.0,0.0,0.0
8427935ffffffff,3.0,0.0,0.0,0.0,0.0
842793dffffffff,2.0,0.0,0.0,0.0,0.0
842798dffffffff,2.0,0.0,0.0,0.0,0.0
84279a1ffffffff,9.0,0.0,1.0,0.0,0.0
84279a5ffffffff,133.0,0.0,4.0,0.0,0.0
84279a7ffffffff,4.0,0.0,0.0,0.0,0.0
84279a9ffffffff,4.0,0.0,0.0,0.0,0.0
84279abffffffff,2.0,0.0,0.0,0.0,0.0
84279adffffffff,13.0,0.0,0.0,0.0,0.0
84279e3ffffffff,1.0,0.0,0.0,0.0,0.0
84279e7ffffffff,4.0,0.0,0.0,0.0,0.0
8428005ffffffff,171.0,37.0,0.0,0.0,0.0
8428007ffffffff,38.0,30.0,0.0,0.0,0.0
8428021ffffffff,1333.0,213.0,0.0,0.0,0.0
8428023ffffffff,4456.0,656.0,0.0,0.0,0.0
8428025ffffffff,189.0,2.0,0.0,0.0,0.0
8428027ffffffff,178.0,11.0,0.0,0.0,0.0
8428029ffffffff,248.0,46.0,0.0,0.0,0.0
842802bffffffff,1605.0,337.0,0.0,0.0,0.0
842802dffffffff,73.0,0.0,0.0,0.0,0.0
8428035ffffffff,228.0,53.0,0.0,0.0,0.0
8428061ffffffff,177.0,0.0,0.0,0.0,0.0
8428063ffffffff,571.0,89.0,0.0,0.0,0.0
8428065ffffffff,129.0,0.0,0.0,0.0,0.0
8428067ffffffff,63.0,11.0,0.0,0.0,0.0
8428069ffffffff,1132.0,86.0,0.0,0.0,0.0
842806bffffffff,270.0,18.0,0.0,0.0,0.0
842806dffffffff,577.0,0.0,0.0,0.0,0.0
8428101ffffffff,16.0,0.0,0.0,0.0,0.0
8428103ffffffff,136.0,0.0,0.0,0.0,0.0
8428105ffffffff,25.0,0.0,0.0,0.0,0.0
8428107ffffffff,28.0,0.0,0.0,0.0,0.0
8428109ffffffff,746.0,0.0,0.0,0.0,0.0
842810bffffffff,471.0,0.0,0.0,0.0,0.0
842810dffffffff,251.0,0.0,0.0,0.0,0.0
8428111ffffffff,3650.0,0.0,0.0,0.0,0.0
8428113ffffffff,338.0,0.0,0.0,0.0,0.0
8428115ffffffff,71.0,0.0,0.0,0.0,0.0
8428117ffffffff,148.0,0.0,0.0,0.0,0.0
8428119ffffffff,126.0,0.0,0.0,0.0,0.0
842811bffffffff,117.0,0.0,0.0,0.0,0.0
842811dffffffff,246.0,0.0,0.0,0.0,0.0
8428123ffffffff,222.0,7.0,0.0,0.0,0.0
8428129ffffffff,87.0,0.0,0.0,0.0,0.0
842812bffffffff,204.0,2.0,0.0,0.0,0.0
8428131ffffffff,21.0,0.0,0.0,0.0,0.0
8428133ffffffff,115.0,11.0,0.0,0.0,0.0
8428135ffffffff,31.0,0.0,0.0,0.0,0.0
8428137ffffffff,23.0,0.0,0.0,0.0,0.0
8428139ffffffff,38.0,0.0,0.0,0.0,0.0
842813bffffffff,61.0,0.0,0.0,0.0,0.0
842813dffffffff,8.0,0.0,0.0,0.0,0.0
8428141ffffffff,2541.0,0.0,0.0,0.0,0.0
8428143ffffffff,1343.0,0.0,0.0,0.0,0.0
8428145ffffffff,434.0,0.0,0.0,0.0,0.0
8428147ffffffff,659.0,0.0,0.0,0.0,0.0
8428149ffffffff,1074.0,0.0,0.0,0.0,0.0
842814bffffffff,266.0,0.0,0.0,0.0,0.0
842814dffffffff,2567.0,0.0,0.0,0.0,0.0
8428153ffffffff,345.0,0.0,0.0,0.0,0.0
8428155ffffffff,605.0,0.0,0.0,0.0,0.0
8428157ffffffff,15.0,0.0,0.0,0.0,0.0
8428159ffffffff,3.0,0.0,0.0,0.0,0.0
842815bffffffff,5.0,0.0,0.0,0.0,0.0
842815dffffffff,3.0,0.0,0.0,0.0,0.0
8428169ffffffff,1.0,0.0,0.0,0.0,0.0
842816bffffffff,171.0,0.0,0.0,0.0,0.0
8428181ffffffff,61.0,10.0,0.0,0.0,0.0
8428183ffffffff,1234.0,791.0,0.0,0.0,0.0
8428185ffffffff,42.0,0.0,0.0,0.0,0.0
8428187ffffffff,104.0,18.0,0.0,0.0,0.0
8428189ffffffff,120.0,5.0,0.0,0.0,0.0
842818bffffffff,542.0,80.0,0.0,0.0,0.0
842818dffffffff,371.0,33.0,0.0,0.0,0.0
8428195ffffffff,487.0,168.0,0.0,0.0,0.0
842819dffffffff,368.0,58.0,0.0,0.0,0.0
84281a1ffffffff,137.0,37.0,0.0,0.0,0.0
84281a3ffffffff,441.0,88.0,0.0,0.0,0.0
84281a5ffffffff,792.0,74.0,0.0,0.0,0.0
84281a7ffffffff,353.0,54.0,0.0,0.0,0.0
84281a9ffffffff,95.0,0.0,0.0,0.0,0.0
84281abffffffff,134.0,0.0,0.0,0.0,0.0
84281adffffffff,229.0,10.0,0.0,0.0,0.0
84281b1ffffffff,663.0,167.0,0.0,0.0,0.0
84281b3ffffffff,1544.0,404.0,0.0,0.0,0.0
84281b5ffffffff,3142.0,584.0,0.0,0.0,0.0
84281b7ffffffff,586.0,27.0,0.0,0.0,0.0
84281b9ffffffff,196.0,43.0,0.0,0.0,0.0
84281bbffffffff,539.0,47.0,0.0,0.0,0.0
84281bdffffffff,99.0,0.0,0.0,0.0,0.0
84281c1ffffffff,133.0,7.0,0.0,0.0,0.0
84281c3ffffffff,1002.0,129.0,0.0,0.0,0.0
84281c5ffffffff,59.0,2.0,0.0,0.0,0.0
84281c7ffffffff,450.0,41.0,0.0,0.0,0.0
84281c9ffffffff,974.0,98.0,0.0,0.0,0.0
84281cbffffffff,1091.0,93.0,0.0,0.0,0.0
84281cdffffffff,16.0,0.0,0.0,0.0,0.0
84281d5ffffffff,405.0,47.0,0.0,0.0,0.0
84281ddffffffff,67.0,6.0,0.0,0.0,0.0
84281e1ffffffff,359.0,61.0,0.0,0.0,0.0
84281e3ffffffff,287.0,14.0,0.0,0.0,0.0
84281e5ffffffff,1100.0,115.0,0.0,0.0,0.0
84281e7ffffffff,585.0,51.0,0.0,0.0,0.0
84281e9ffffffff,2622.0,808.0,0.0,0.0,0.0
84281ebffffffff,396.0,25.0,0.0,0.0,0.0
84281edffffffff,929.0,46.0,0.0,0.0,0.0
8428301ffffffff,1046.0,42.0,0.0,0.0,0.0
8428303ffffffff,1820.0,49.0,0.0,0.0,0.0
8428307ffffffff,304.0,2.0,0.0,0.0,0.0
8428309ffffffff,19435.0,324.0,0.0,0.0,0.0
842830bffffffff,8061.0,553.0,0.0,0.0,0.0
842830dffffffff,1453.0,63.0,0.0,0.0,0.0
8428311ffffffff,482.0,59.0,0.0,0.0,0.0
8428313ffffffff,164.0,18.0,0.0,0.0,0.0
8428315ffffffff,529.0,19.0,0.0,0.0,0.0
8428317ffffffff,430.0,0.0,0.0,0.0,0.0
842831dffffffff,1161.0,120.0,0.0,0.0,0.0
8428321ffffffff,246.0,4.0,0.0,0.0,0.0
8428323ffffffff,157.0,0.0,0.0,0.0,0.0
8428325ffffffff,1255.0,40.0,0.0,0.0,0.0
8428327ffffffff,4902.0,8.0,0.0,0.0,0.0
8428329ffffffff,6.0,0.0,0.0,0.0,0.0
842832bffffffff,2.0,0.0,0.0,0.0,0.0
842832dffffffff,287.0,3.0,0.0,0.0,0.0
8428331ffffffff,2.0,0.0,0.0,0.0,0.0
8428333ffffffff,75.0,0.0,0.0,0.0,0.0
8428335ffffffff,4.0,0.0,0.0,0.0,0.0
8428337ffffffff,6.0,0.0,0.0,0.0,0.0
8428339ffffffff,42.0,0.0,0.0,0.0,0.0
842833bffffffff,421.0,0.0,0.0,0.0,0.0
8428341ffffffff,12829.0,751.0,0.0,0.0,0.0
8428343ffffffff,5192.0,892.0,0.0,0.0,0.0
8428345ffffffff,2804.0,78.0,0.0,0.0,0.0
8428347ffffffff,4574.0,45.0,0.0,0.0,0.0
842834dffffffff,4331.0,1543.0,0.0,0.0,0.0
8428365ffffffff,268.0,6.0,0.0,0.0,0.0
8428367ffffffff,69.0,0.0,0.0,0.0,0.0
8428369ffffffff,13.0,0.0,0.0,0.0,0.0
842836bffffffff,475.0,0.0,0.0,0.0,0.0
8428801ffffffff,191.0,0.0,0.0,0.0,0.0
8428803ffffffff,12.0,0.0,0.0,0.0,0.0
8428805ffffffff,11.0,0.0,0.0,0.0,0.0
8428807ffffffff,52.0,0.0,0.0,0.0,0.0
8428809ffffffff,67.0,0.0,0.0,0.0,0.0
842880bffffffff,2.0,0.0,0.0,0.0,0.0
842880dffffffff,80.0,0.0,0.0,0.0,0.0
8428811ffffffff,37.0,0.0,0.0,0.0,0.0
8428813ffffffff,155.0,0.0,0.0,0.0,0.0
8428815ffffffff,19.0,0.0,0.0,0.0,0.0
8428817ffffffff,410.0,4.0,0.0,0.0,0.0
8428819ffffffff,5.0,0.0,0.0,0.0,0.0
842881bffffffff,54.0,0.0,0.0,0.0,0.0
842881dffffffff,17.0,0.0,0.0,0.0,0.0
8428821ffffffff,6.0,0.0,0.0,0.0,0.0
8428825ffffffff,9.0,0.0,0.0,0.0,0.0
8428827ffffffff,1.0,0.0,0.0,0.0,0.0
842882bffffffff,4.0,0.0,0.0,0.0,0.0
842882dffffffff,2.0,0.0,2.0,0.0,0.0
8428831ffffffff,5.0,0.0,0.0,0.0,0.0
8428835ffffffff,2.0,0.0,0.0,0.0,0.0
8428839ffffffff,433.0,0.0,0.0,0.0,0.0
842883bffffffff,60.0,0.0,0.0,0.0,0.0
842883dffffffff,2.0,0.0,0.0,0.0,0.0
8428841ffffffff,3.0,0.0,0.0,0.0,0.0
8428843ffffffff,67.0,0.0,0.0,0.0,0.0
8428845ffffffff,11.0,0.0,0.0,0.0,0.0
8428847ffffffff,1466.0,0.0,0.0,0.0,0.0
842884dffffffff,2.0,0.0,0.0,0.0,0.0
8428855ffffffff,6.0,0.0,0.0,0.0,0.0
8428857ffffffff,2.0,0.0,0.0,0.0,0.0
842885dffffffff,6.0,0.0,0.0,0.0,0.0
8428861ffffffff,29.0,0.0,0.0,0.0,0.0
8428863ffffffff,94.0,0.0,5.0,0.0,0.0
8428865ffffffff,3.0,0.0,0.0,0.0,0.0
8428867ffffffff,5.0,0.0,0.0,0.0,0.0
8428869ffffffff,1.0,0.0,0.0,0.0,0.0
842886bffffffff,2.0,0.0,0.0,0.0,0.0
842886dffffffff,192.0,0.0,0.0,0.0,0.0
8428881ffffffff,3.0,0.0,0.0,0.0,0.0
8428885ffffffff,4.0,0.0,0.0,0.0,0.0
8428889ffffffff,1.0,0.0,0.0,0.0,0.0
842888dffffffff,133.0,0.0,0.0,0.0,0.0
8428891ffffffff,2.0,0.0,0.0,0.0,0.0
8428893ffffffff,773.0,0.0,0.0,0.0,0.0
8428895ffffffff,11.0,0.0,0.0,0.0,0.0
8428897ffffffff,4.0,0.0,0.0,0.0,0.0
8428899ffffffff,5.0,0.0,0.0,0.0,0.0
842889bffffffff,724.0,0.0,0.0,0.0,0.0
84288a5ffffffff,224.0,0.0,0.0,0.0,0.0
84288a7ffffffff,1.0,0.0,0.0,0.0,0.0
84288a9ffffffff,3.0,0.0,0.0,0.0,0.0
84288adffffffff,125.0,0.0,0.0,0.0,0.0
84288b7ffffffff,14.0,0.0,0.0,0.0,0.0
84288bbffffffff,3.0,0.0,0.0,0.0,0.0
84288c1ffffffff,97.0,0.0,0.0,0.0,0.0
84288c5ffffffff,896.0,0.0,0.0,0.0,0.0
84288c7ffffffff,31.0,0.0,0.0,0.0,0.0
84288c9ffffffff,26.0,0.0,0.0,0.0,0.0
84288cbffffffff,41.0,0.0,0.0,0.0,0.0
84288cdffffffff,96.0,0.0,0.0,0.0,0.0
84288d1ffffffff,3.0,0.0,0.0,0.0,0.0
84288d3ffffffff,116.0,0.0,0.0,0.0,0.0
84288d9ffffffff,2.0,0.0,0.0,0.0,0.0
84288dbffffffff,15.0,0.0,0.0,0.0,0.0
84288e1ffffffff,38.0,0.0,0.0,0.0,0.0
84288e3ffffffff,341.0,0.0,0.0,0.0,0.0
84288e5ffffffff,22.0,0.0,0.0,0.0,0.0
84288e7ffffffff,79.0,0.0,0.0,0.0,0.0
84288e9ffffffff,57.0,0.0,0.0,0.0,0.0
84288ebffffffff,151.0,0.0,0.0,0.0,0.0
84288edffffffff,51.0,0.0,0.0,0.0,0.0
8428905ffffffff,7.0,0.0,0.0,0.0,0.0
8428907ffffffff,26.0,0.0,0.0,0.0,0.0
8428909ffffffff,6.0,0.0,0.0,0.0,0.0
842890dffffffff,6.0,0.0,0.0,0.0,0.0
8428911ffffffff,2.0,0.0,0.0,0.0,0.0
8428913ffffffff,41.0,0.0,0.0,0.0,0.0
8428915ffffffff,4.0,0.0,0.0,0.0,0.0
8428917ffffffff,2.0,0.0,0.0,0.0,0.0
8428919ffffffff,2.0,0.0,0.0,0.0,0.0
842891bffffffff,1.0,0.0,0.0,0.0,0.0
8428921ffffffff,18.0,0.0,0.0,0.0,0.0
8428923ffffffff,433.0,0.0,0.0,0.0,0.0
8428925ffffffff,4.0,0.0,0.0,0.0,0.0
8428929ffffffff,39.0,0.0,0.0,0.0,0.0
842892bffffffff,69.0,0.0,0.0,0.0,0.0
842892dffffffff,3.0,0.0,0.0,0.0,0.0
8428931ffffffff,9.0,0.0,0.0,0.0,0.0
8428933ffffffff,5.0,0.0,0.0,0.0,0.0
8428935ffffffff,2.0,0.0,0.0,0.0,0.0
8428937ffffffff,131.0,0.0,0.0,0.0,0.0
8428939ffffffff,17.0,0.0,0.0,0.0,0.0
842893bffffffff,5.0,0.0,0.0,0.0,0.0
842893dffffffff,4.0,0.0,0.0,0.0,0.0
8428941ffffffff,19.0,0.0,0.0,0.0,0.0
8428945ffffffff,7.0,0.0,0.0,0.0,0.0
8428947ffffffff,4.0,0.0,0.0,0.0,0.0
8428949ffffffff,14.0,0.0,0.0,0.0,0.0
842894bffffffff,4.0,0.0,0.0,0.0,0.0
842894dffffffff,11.0,0.0,0.0,0.0,0.0
8428955ffffffff,2.0,0.0,0.0,0.0,0.0
8428961ffffffff,37.0,0.0,0.0,0.0,0.0
8428963ffffffff,18.0,0.0,0.0,0.0,0.0
8428965ffffffff,16.0,0.0,3.0,0.0,0.0
8428967ffffffff,121.0,0.0,18.0,0.0,0.0
8428969ffffffff,10.0,0.0,0.0,0.0,0.0
842896bffffffff,25.0,0.0,1.0,0.0,0.0
842896dffffffff,2.0,0.0,0.0,0.0,0.0
8428981ffffffff,29.0,0.0,0.0,0.0,0.0
8428983ffffffff,10.0,0.0,0.0,0.0,0.0
8428985ffffffff,221.0,0.0,0.0,0.0,0.0
8428987ffffffff,11.0,0.0,0.0,0.0,0.0
8428989ffffffff,37.0,0.0,0.0,0.0,0.0
842898bffffffff,11.0,0.0,0.0,0.0,0.0
842898dffffffff,196.0,0.0,0.0,0.0,0.0
8428991ffffffff,8.0,0.0,0.0,0.0,0.0
8428993ffffffff,24.0,0.0,0.0,0.0,0.0
8428995ffffffff,6.0,0.0,0.0,0.0,0.0
8428997ffffffff,9.0,0.0,0.0,0.0,0.0
8428999ffffffff,4.0,0.0,0.0,0.0,0.0
842899bffffffff,38.0,0.0,0.0,0.0,0.0
842899dffffffff,4.0,0.0,0.0,0.0,0.0
84289a1ffffffff,2.0,0.0,0.0,0.0,0.0
84289a3ffffffff,30.0,0.0,0.0,0.0,0.0
84289a9ffffffff,64.0,0.0,0.0,0.0,0.0
84289abffffffff,92.0,0.0,4.0,0.0,0.0
84289adffffffff,2.0,0.0,0.0,0.0,0.0
84289b1ffffffff,5.0,0.0,0.0,0.0,0.0
84289b5ffffffff,137.0,0.0,0.0,0.0,0.0
84289b7ffffffff,112.0,0.0,0.0,0.0,0.0
84289bbffffffff,2.0,0.0,0.0,0.0,0.0
84289bdffffffff,47.0,0.0,3.0,0.0,0.0
84289c1ffffffff,2.0,0.0,0.0,0.0,0.0
84289c5ffffffff,41.0,0.0,0.0,0.0,0.0
84289c7ffffffff,66.0,0.0,0.0,0.0,0.0
84289c9ffffffff,5.0,0.0,0.0,0.0,0.0
84289cbffffffff,2.0,0.0,0.0,0.0,0.0
84289cdffffffff,8.0,0.0,0.0,0.0,0.0
84289d3ffffffff,41.0,0.0,0.0,0.0,0.0
84289d7ffffffff,2.0,0.0,0.0,0.0,0.0
84289d9ffffffff,8.0,0.0,0.0,0.0,0.0
84289dbffffffff,27.0,0.0,0.0,0.0,0.0
84289ddffffffff,4.0,0.0,0.0,0.0,0.0
84289e3ffffffff,144.0,0.0,0.0,0.0,0.0
84289e7ffffffff,15.0,0.0,0.0,0.0,0.0
84289e9ffffffff,77.0,0.0,0.0,0.0,0.0
84289ebffffffff,108.0,0.0,0.0,0.0,0.0
84289edffffffff,80.0,0.0,0.0,0.0,0.0
8428a11ffffffff,1.0,0.0,0.0,0.0,0.0
8428a17ffffffff,13.0,0.0,0.0,0.0,0.0
8428a81ffffffff,2.0,0.0,0.0,0.0,0.0
8428a83ffffffff,7.0,0.0,0.0,0.0,0.0
8428a85ffffffff,46.0,0.0,0.0,0.0,0.0
8428a87ffffffff,12.0,0.0,0.0,0.0,0.0
8428a91ffffffff,1825.0,0.0,0.0,0.0,0.0
8428a93ffffffff,2885.0,17.0,0.0,0.0,0.0
8428a95ffffffff,25.0,0.0,0.0,0.0,0.0
8428a97ffffffff,88.0,0.0,0.0,0.0,0.0
8428a99ffffffff,961.0,0.0,0.0,0.0,0.0
8428a9bffffffff,520.0,32.0,0.0,0.0,0.0
8428a9dffffffff,6.0,0.0,0.0,0.0,0.0
8428aa1ffffffff,74.0,0.0,0.0,0.0,0.0
8428aa3ffffffff,40.0,0.0,0.0,0.0,0.0
8428aa5ffffffff,16.0,0.0,0.0,0.0,0.0
8428aa7ffffffff,38.0,0.0,0.0,0.0,0.0
8428aa9ffffffff,233.0,0.0,0.0,0.0,0.0
8428aabffffffff,112.0,0.0,0.0,0.0,0.0
8428aadffffffff,2.0,0.0,0.0,0.0,0.0
8428ab1ffffffff,23.0,0.0,0.0,0.0,0.0
8428ab3ffffffff,40.0,0.0,1.0,0.0,0.0
8428ab7ffffffff,97.0,0.0,0.0,0.0,0.0
8428ab9ffffffff,126.0,0.0,0.0,0.0,0.0
8428abbffffffff,124.0,0.0,0.0,0.0,0.0
8428abdffffffff,39.0,0.0,0.0,0.0,0.0
8428ac9ffffffff,150.0,0.0,0.0,0.0,0.0
8428acbffffffff,71.0,0.0,0.0,0.0,0.0
8428acdffffffff,10.0,0.0,0.0,0.0,0.0
8428ad1ffffffff,20.0,0.0,0.0,0.0,0.0
8428ad3ffffffff,44.0,0.0,0.0,0.0,0.0
8428ad5ffffffff,11.0,0.0,0.0,0.0,0.0
8428ad7ffffffff,23.0,0.0,0.0,0.0,0.0
8428ad9ffffffff,26.0,0.0,0.0,0.0,0.0
8428adbffffffff,235.0,64.0,0.0,0.0,0.0
8428addffffffff,318.0,0.0,0.0,0.0,0.0
8428ae1ffffffff,16.0,0.0,0.0,0.0,0.0
8428ae3ffffffff,29.0,0.0,0.0,0.0,0.0
8428ae7ffffffff,2.0,0.0,0.0,0.0,0.0
8428ae9ffffffff,19.0,0.0,0.0,0.0,0.0
8428aebffffffff,8.0,0.0,0.0,0.0,0.0
8428b01ffffffff,1.0,0.0,0.0,0.0,0.0
8428b07ffffffff,2.0,0.0,0.0,0.0,0.0
8428b09ffffffff,1.0,0.0,0.0,0.0,0.0
8428b0bffffffff,6.0,0.0,0.0,0.0,0.0
8428b11ffffffff,10.0,0.0,0.0,0.0,0.0
8428b21ffffffff,2.0,0.0,0.0,0.0,0.0
8428b25ffffffff,1.0,0.0,0.0,0.0,0.0
8428b27ffffffff,2.0,0.0,0.0,0.0,0.0
8428b29ffffffff,3.0,0.0,0.0,0.0,0.0
8428b2bffffffff,24.0,0.0,0.0,0.0,0.0
8428b2dffffffff,4.0,0.0,0.0,0.0,0.0
8428b37ffffffff,5.0,0.0,0.0,0.0,0.0
8428b3bffffffff,17.0,0.0,0.0,0.0,0.0
8428b57ffffffff,10.0,0.0,0.0,0.0,0.0
8428b61ffffffff,14.0,0.0,0.0,7.0,0.0
8428b65ffffffff,80.0,0.0,0.0,7.0,0.0
8428b67ffffffff,1.0,0.0,0.0,0.0,0.0
8428b6dffffffff,289.0,0.0,0.0,61.0,0.0
8428c21ffffffff,342.0,27.0,0.0,0.0,0.0
8428c23ffffffff,416.0,15.0,0.0,0.0,0.0
8428c25ffffffff,1128.0,120.0,0.0,0.0,0.0
8428c27ffffffff,483.0,59.0,0.0,0.0,0.0
8428c29ffffffff,146.0,10.0,0.0,0.0,0.0
8428c2bffffffff,147.0,18.0,0.0,0.0,0.0
8428c2dffffffff,269.0,24.0,0.0,0.0,0.0
8428c35ffffffff,143.0,26.0,0.0,0.0,0.0
8428c61ffffffff,1366.0,68.0,0.0,0.0,0.0
8428c63ffffffff,58.0,14.0,0.0,0.0,0.0
8428c65ffffffff,584.0,10.0,0.0,0.0,0.0
8428c67ffffffff,82.0,16.0,0.0,0.0,0.0
8428c69ffffffff,204.0,16.0,0.0,0.0,0.0
8428c6dffffffff,582.0,8.0,0.0,0.0,0.0
8428ca5ffffffff,8.0,0.0,0.0,0.0,0.0
8428ca7ffffffff,11.0,0.0,0.0,0.0,0.0
8428cadffffffff,22.0,16.0,0.0,0.0,0.0
8428d01ffffffff,536.0,45.0,0.0,0.0,0.0
8428d03ffffffff,292.0,18.0,0.0,0.0,0.0
8428d05ffffffff,118.0,0.0,0.0,0.0,0.0
8428d07ffffffff,838.0,65.0,0.0,0.0,0.0
8428d09ffffffff,742.0,53.0,0.0,0.0,0.0
8428d0bffffffff,1419.0,229.0,0.0,0.0,0.0
8428d0dffffffff,749.0,3.0,0.0,0.0,0.0
8428d11ffffffff,192.0,18.0,0.0,0.0,0.0
8428d13ffffffff,651.0,33.0,0.0,0.0,0.0
8428d15ffffffff,1778.0,169.0,0.0,0.0,0.0
8428d17ffffffff,633.0,52.0,0.0,0.0,0.0
8428d19ffffffff,3550.0,104.0,0.0,0.0,0.0
8428d1bffffffff,6045.0,334.0,0.0,0.0,0.0
8428d1dffffffff,977.0,89.0,0.0,0.0,0.0
8428d21ffffffff,76.0,0.0,0.0,0.0,0.0
8428d23ffffffff,420.0,0.0,2.0,0.0,0.0
8428d25ffffffff,131.0,0.0,0.0,0.0,0.0
8428d27ffffffff,52.0,0.0,0.0,0.0,0.0
8428d29ffffffff,139.0,0.0,0.0,0.0,0.0
8428d2bffffffff,201.0,0.0,0.0,0.0,0.0
8428d2dffffffff,310.0,0.0,0.0,0.0,0.0
8428d31ffffffff,358.0,0.0,0.0,0.0,0.0
8428d33ffffffff,674.0,0.0,0.0,0.0,0.0
8428d35ffffffff,111.0,0.0,0.0,0.0,0.0
8428d37ffffffff,373.0,0.0,0.0,0.0,0.0
8428d39ffffffff,77.0,6.0,0.0,0.0,0.0
8428d3bffffffff,1275.0,6.0,0.0,0.0,0.0
8428d3dffffffff,173.0,18.0,0.0,0.0,0.0
8428d41ffffffff,496.0,11.0,0.0,0.0,0.0
8428d43ffffffff,892.0,27.0,0.0,0.0,0.0
8428d45ffffffff,1362.0,0.0,0.0,0.0,0.0
8428d47ffffffff,411.0,10.0,0.0,0.0,0.0
8428d49ffffffff,1457.0,249.0,0.0,0.0,0.0
8428d4bffffffff,307.0,9.0,0.0,0.0,0.0
8428d4dffffffff,444.0,0.0,0.0,0.0,0.0
8428d51ffffffff,2373.0,210.0,0.0,0.0,0.0
8428d53ffffffff,112.0,4.0,0.0,0.0,0.0
8428d55ffffffff,15863.0,827.0,0.0,0.0,0.0
8428d57ffffffff,1998.0,101.0,0.0,0.0,0.0
8428d59ffffffff,2420.0,190.0,0.0,0.0,0.0
8428d5bffffffff,767.0,23.0,0.0,0.0,0.0
8428d5dffffffff,9035.0,170.0,0.0,0.0,0.0
8428d61ffffffff,245.0,0.0,0.0,0.0,0.0
8428d63ffffffff,439.0,0.0,0.0,0.0,0.0
8428d65ffffffff,30.0,0.0,0.0,0.0,0.0
8428d67ffffffff,352.0,0.0,0.0,0.0,0.0
8428d69ffffffff,615.0,0.0,0.0,0.0,0.0
8428d6bffffffff,2213.0,0.0,0.0,0.0,0.0
8428d6dffffffff,4.0,0.0,0.0,0.0,0.0
8428d81ffffffff,249.0,0.0,0.0,0.0,0.0
8428d83ffffffff,32.0,0.0,0.0,0.0,0.0
8428d85ffffffff,30.0,0.0,0.0,0.0,0.0
8428d89ffffffff,495.0,22.0,0.0,0.0,0.0
8428d8bffffffff,882.0,76.0,0.0,0.0,0.0
8428d8dffffffff,460.0,0.0,0.0,0.0,0.0
8428d91ffffffff,3.0,1.0,0.0,0.0,0.0
8428d93ffffffff,42.0,6.0,0.0,0.0,0.0
8428d95ffffffff,48.0,2.0,0.0,0.0,0.0
8428d97ffffffff,43.0,2.0,0.0,0.0,0.0
8428d99ffffffff,22.0,0.0,0.0,0.0,0.0
8428d9bffffffff,8.0,0.0,0.0,0.0,0.0
8428d9dffffffff,597.0,107.0,0.0,0.0,0.0
8428da1ffffffff,10.0,0.0,0.0,0.0,0.0
8428da5ffffffff,155.0,0.0,0.0,0.0,0.0
8428da7ffffffff,4.0,0.0,0.0,0.0,0.0
8428da9ffffffff,53.0,0.0,0.0,0.0,0.0
8428dabffffffff,9.0,0.0,0.0,0.0,0.0
8428dadffffffff,841.0,0.0,0.0,0.0,0.0
8428db1ffffffff,6.0,0.0,0.0,0.0,0.0
8428db9ffffffff,3.0,0.0,0.0,0.0,0.0
8428dbdffffffff,3.0,0.0,0.0,0.0,0.0
8428dc1ffffffff,93.0,1.0,0.0,0.0,0.0
8428dc3ffffffff,292.0,8.0,0.0,0.0,0.0
8428dc5ffffffff,567.0,64.0,0.0,0.0,0.0
8428dc7ffffffff,3157.0,123.0,0.0,0.0,0.0
8428dc9ffffffff,2630.0,164.0,0.0,0.0,0.0
8428dcbffffffff,28.0,11.0,0.0,0.0,0.0
8428dcdffffffff,363.0,20.0,0.0,0.0,0.0
