cell_id,Anthus cinnamomeus,Anthus cinnamomeus camaroonensis,Anthus cinnamomeus eximius,Anthus cinnamomeus [cinnamomeus Group],Anthus cinnamomeus latistriatus,Anthus cinnamomeus grotei
84ad361ffffffff,19.0,0.0,0.0,2.0,0.0,0.0
84ad365ffffffff,22.0,0.0,0.0,6.0,0.0,0.0
84ad367ffffffff,173.0,0.0,0.0,49.0,0.0,0.0
84ad369ffffffff,272.0,0.0,0.0,97.0,0.0,0.0
84ad36dffffffff,27.0,0.0,0.0,6.0,0.0,0.0
84ad861ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84ad867ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ad883ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ad9b5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ad9d1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ada1bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84ada1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ada21ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84ada39ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84ada4dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84adaadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84adac5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84adb53ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc091ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc197ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc19bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bc1b7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bc1bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc401ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc403ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc409ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc40dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc411ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc413ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bc423ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bc431ffffffff,22.0,0.0,0.0,6.0,0.0,0.0
84bc437ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc443ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc453ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bc455ffffffff,7.0,0.0,0.0,1.0,0.0,0.0
84bc457ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bc469ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc46dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bc481ffffffff,5.0,0.0,0.0,2.0,0.0,0.0
84bc483ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc485ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc48bffffffff,6.0,0.0,0.0,6.0,0.0,0.0
84bc48dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bc491ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc497ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc499ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc49bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84bc4bbffffffff,23.0,0.0,0.0,9.0,0.0,0.0
84bc4bdffffffff,4.0,0.0,0.0,2.0,0.0,0.0
84bc4d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc4d3ffffffff,8.0,0.0,0.0,1.0,0.0,0.0
84bc4d5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bc4d9ffffffff,15.0,0.0,0.0,2.0,0.0,0.0
84bc4dbffffffff,7.0,0.0,0.0,3.0,0.0,0.0
84bc4ddffffffff,14.0,0.0,0.0,3.0,0.0,0.0
84bc4e9ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
84bc501ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bc50bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84bc519ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc51bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bc52bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc533ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc537ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bc543ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84bc549ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84bc559ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bc567ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc5edffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84bc683ffffffff,32.0,0.0,0.0,10.0,0.0,0.0
84bc687ffffffff,162.0,0.0,0.0,57.0,0.0,0.0
84bc695ffffffff,10.0,0.0,0.0,3.0,0.0,0.0
84bc697ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
84bc6a3ffffffff,30.0,0.0,0.0,3.0,0.0,0.0
84bc6a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bc6abffffffff,101.0,0.0,0.0,35.0,0.0,0.0
84bc6adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bc6b1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc6b3ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84bc6b5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bc6b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc6b9ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bc6bbffffffff,14.0,0.0,0.0,5.0,0.0,0.0
84bc6bdffffffff,43.0,0.0,0.0,16.0,0.0,0.0
84bc717ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84bc723ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
84bc731ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bc735ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bc737ffffffff,21.0,0.0,0.0,2.0,0.0,0.0
84bc73bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc73dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc891ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
84bc897ffffffff,38.0,0.0,0.0,0.0,0.0,0.0
84bc899ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84bc89bffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84bc8b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc8d3ffffffff,18.0,0.0,0.0,14.0,0.0,0.0
84bc991ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bc993ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc997ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcc05ffffffff,6.0,0.0,0.0,5.0,0.0,0.0
84bcc07ffffffff,7.0,0.0,0.0,7.0,0.0,0.0
84bcc0dffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bcc15ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcc17ffffffff,11.0,0.0,0.0,10.0,0.0,0.0
84bcc1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc21ffffffff,38.0,0.0,0.0,8.0,0.0,0.0
84bcc23ffffffff,66.0,0.0,0.0,17.0,0.0,0.0
84bcc25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc27ffffffff,17.0,0.0,0.0,4.0,0.0,0.0
84bcc29ffffffff,44.0,0.0,0.0,3.0,0.0,0.0
84bcc2bffffffff,45.0,0.0,0.0,9.0,0.0,0.0
84bcc2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc33ffffffff,22.0,0.0,0.0,6.0,0.0,0.0
84bcc35ffffffff,21.0,0.0,0.0,2.0,0.0,0.0
84bcc39ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bcc3bffffffff,5.0,0.0,0.0,5.0,0.0,0.0
84bcc3dffffffff,94.0,0.0,0.0,13.0,0.0,0.0
84bcc41ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84bcc45ffffffff,9.0,0.0,0.0,3.0,0.0,0.0
84bcc49ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
84bcc4bffffffff,9.0,0.0,0.0,3.0,0.0,0.0
84bcc4dffffffff,7.0,0.0,0.0,3.0,0.0,0.0
84bcc51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcc65ffffffff,221.0,0.0,0.0,61.0,0.0,0.0
84bcc69ffffffff,13.0,0.0,0.0,3.0,0.0,0.0
84bcc6bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bcc6dffffffff,227.0,0.0,0.0,98.0,0.0,0.0
84bcc85ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcca1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcca5ffffffff,28.0,0.0,0.0,19.0,0.0,0.0
84bcca7ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bcca9ffffffff,8.0,0.0,0.0,2.0,0.0,0.0
84bccc7ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
84bccc9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcccbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bcce9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bccedffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84bcd01ffffffff,21.0,0.0,0.0,6.0,0.0,0.0
84bcd05ffffffff,12.0,0.0,0.0,4.0,0.0,0.0
84bcd07ffffffff,5.0,0.0,0.0,2.0,0.0,0.0
84bcd09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcd0bffffffff,6.0,0.0,0.0,6.0,0.0,0.0
84bcd0dffffffff,11.0,0.0,0.0,2.0,0.0,0.0
84bcd11ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bcd13ffffffff,3.0,0.0,0.0,2.0,0.0,0.0
84bcd15ffffffff,54.0,0.0,0.0,21.0,0.0,0.0
84bcd19ffffffff,16.0,0.0,0.0,2.0,0.0,0.0
84bcd1bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcd1dffffffff,31.0,0.0,0.0,8.0,0.0,0.0
84bcd21ffffffff,72.0,0.0,0.0,8.0,0.0,0.0
84bcd23ffffffff,48.0,0.0,0.0,18.0,0.0,0.0
84bcd25ffffffff,38.0,0.0,0.0,18.0,0.0,0.0
84bcd27ffffffff,67.0,0.0,0.0,20.0,0.0,0.0
84bcd29ffffffff,74.0,0.0,0.0,8.0,0.0,0.0
84bcd2bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84bcd2dffffffff,38.0,0.0,0.0,14.0,0.0,0.0
84bcd37ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcd39ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcd3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcd41ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84bcd43ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84bcd45ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcd4bffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84bcd51ffffffff,6.0,0.0,0.0,2.0,0.0,0.0
84bcd55ffffffff,7.0,0.0,0.0,1.0,0.0,0.0
84bcd57ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
84bcd59ffffffff,5.0,0.0,0.0,1.0,0.0,0.0
84bcd61ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84bcd63ffffffff,63.0,0.0,0.0,7.0,0.0,0.0
84bcd67ffffffff,38.0,0.0,0.0,9.0,0.0,0.0
84bcd69ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcd6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcd6dffffffff,185.0,0.0,0.0,9.0,0.0,0.0
84bcd81ffffffff,6.0,0.0,0.0,2.0,0.0,0.0
84bcd85ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcd89ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
84bcd8bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcd9bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bcdc1ffffffff,87.0,0.0,0.0,12.0,0.0,0.0
84bcdc3ffffffff,87.0,0.0,0.0,8.0,0.0,0.0
84bcdc5ffffffff,18.0,0.0,0.0,3.0,0.0,0.0
84bcdc7ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
84bcdc9ffffffff,121.0,0.0,0.0,31.0,0.0,0.0
84bcdcbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcdcdffffffff,35.0,0.0,0.0,8.0,0.0,0.0
84bcdd1ffffffff,37.0,0.0,0.0,8.0,0.0,0.0
84bcdd7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcdd9ffffffff,8.0,0.0,0.0,2.0,0.0,0.0
84bcdddffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bcde3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcde5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bcdebffffffff,14.0,0.0,0.0,2.0,0.0,0.0
84bce05ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
84bce09ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bce0dffffffff,4.0,0.0,0.0,4.0,0.0,0.0
84bce21ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bce27ffffffff,13.0,0.0,0.0,8.0,0.0,0.0
84bce29ffffffff,68.0,0.0,0.0,20.0,0.0,0.0
84bce2dffffffff,17.0,0.0,0.0,4.0,0.0,0.0
84bce59ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84bce5bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bce61ffffffff,15.0,0.0,0.0,4.0,0.0,0.0
84bce63ffffffff,23.0,0.0,0.0,5.0,0.0,0.0
84bce65ffffffff,8.0,0.0,0.0,7.0,0.0,0.0
84bce67ffffffff,16.0,0.0,0.0,4.0,0.0,0.0
84bce69ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bce6bffffffff,3.0,0.0,0.0,2.0,0.0,0.0
84bce83ffffffff,27.0,0.0,0.0,3.0,0.0,0.0
84bce85ffffffff,9.0,0.0,0.0,5.0,0.0,0.0
84bce95ffffffff,26.0,0.0,0.0,11.0,0.0,0.0
84bce99ffffffff,13.0,0.0,0.0,9.0,0.0,0.0
84bce9dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcebbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcecbffffffff,3.0,0.0,0.0,1.0,0.0,0.0
84bced1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bceedffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcf03ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84bcf05ffffffff,9.0,0.0,0.0,5.0,0.0,0.0
84bcf09ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcf0dffffffff,7.0,0.0,0.0,2.0,0.0,0.0
84bcf11ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84bcf13ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcf17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bcf1bffffffff,14.0,0.0,0.0,9.0,0.0,0.0
84bcf1dffffffff,7.0,0.0,0.0,1.0,0.0,0.0
84bcf21ffffffff,20.0,0.0,0.0,2.0,0.0,0.0
84bcf23ffffffff,3.0,0.0,0.0,2.0,0.0,0.0
84bcf25ffffffff,20.0,0.0,0.0,9.0,0.0,0.0
84bcf29ffffffff,276.0,0.0,0.0,43.0,0.0,0.0
84bcf2bffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84bcf2dffffffff,109.0,0.0,0.0,16.0,0.0,0.0
84bcf33ffffffff,313.0,0.0,0.0,91.0,0.0,0.0
84bcf35ffffffff,16.0,0.0,0.0,2.0,0.0,0.0
84bcf3bffffffff,51.0,0.0,0.0,19.0,0.0,0.0
84bcf3dffffffff,20.0,0.0,0.0,13.0,0.0,0.0
84bcf43ffffffff,13.0,0.0,0.0,2.0,0.0,0.0
84bcf47ffffffff,8.0,0.0,0.0,2.0,0.0,0.0
84bcf51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcf53ffffffff,14.0,0.0,0.0,12.0,0.0,0.0
84bcf57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bcf59ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bcf5bffffffff,257.0,0.0,0.0,117.0,0.0,0.0
84bcf5dffffffff,12.0,0.0,0.0,3.0,0.0,0.0
84bcf61ffffffff,164.0,0.0,0.0,34.0,0.0,0.0
84bcf63ffffffff,98.0,0.0,0.0,19.0,0.0,0.0
84bcf67ffffffff,69.0,0.0,0.0,17.0,0.0,0.0
84bcf6bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
