cell_id,Icterus spurius,Icterus spurius spurius,Icterus spurius fuertesi
842b893ffffffff,3.0,0.0,0.0
842b8a1ffffffff,7.0,0.0,0.0
842b8a3ffffffff,17.0,0.0,0.0
842b8a7ffffffff,4.0,0.0,0.0
842b8adffffffff,15.0,0.0,0.0
842b8b1ffffffff,2.0,0.0,0.0
842b8b5ffffffff,4.0,0.0,0.0
842b8b7ffffffff,14.0,0.0,0.0
842b8b9ffffffff,3.0,0.0,0.0
842b8cbffffffff,4.0,0.0,0.0
842b8cdffffffff,4.0,0.0,0.0
842b8d1ffffffff,69.0,0.0,0.0
842b8d5ffffffff,2.0,0.0,0.0
842b8d7ffffffff,6.0,0.0,0.0
842b8ddffffffff,14.0,0.0,0.0
842b8e5ffffffff,3.0,0.0,0.0
842b8e7ffffffff,26.0,0.0,0.0
842b911ffffffff,4.0,0.0,0.0
842b981ffffffff,2.0,0.0,0.0
842b985ffffffff,2.0,0.0,0.0
842b987ffffffff,2.0,0.0,0.0
842b989ffffffff,1.0,0.0,0.0
842b98bffffffff,55.0,0.0,0.0
842b98dffffffff,37.0,0.0,0.0
842b991ffffffff,2.0,0.0,0.0
842b993ffffffff,7.0,0.0,0.0
842b997ffffffff,2.0,0.0,0.0
842b999ffffffff,2.0,2.0,0.0
842b9a9ffffffff,8.0,0.0,0.0
842b9abffffffff,10.0,0.0,0.0
842b9b1ffffffff,2.0,0.0,0.0
842b9b5ffffffff,20.0,3.0,0.0
842b9b7ffffffff,5.0,0.0,0.0
842b9b9ffffffff,9.0,0.0,0.0
842b9bbffffffff,1.0,0.0,0.0
842b9bdffffffff,47.0,13.0,0.0
842b9d1ffffffff,2.0,0.0,0.0
842b9d3ffffffff,99.0,12.0,0.0
842b9d7ffffffff,19.0,9.0,0.0
842b9d9ffffffff,2.0,0.0,0.0
842b9dbffffffff,268.0,22.0,0.0
842b9e7ffffffff,2.0,2.0,0.0
842ba57ffffffff,19.0,0.0,0.0
842ba87ffffffff,35.0,1.0,0.0
842baa3ffffffff,149.0,2.0,0.0
842baa5ffffffff,40.0,1.0,0.0
842baa7ffffffff,5.0,0.0,0.0
842baa9ffffffff,3.0,0.0,0.0
842baadffffffff,2.0,0.0,0.0
842bab3ffffffff,15.0,0.0,0.0
842bac3ffffffff,3.0,0.0,0.0
842bac5ffffffff,22.0,0.0,0.0
842bacdffffffff,29.0,0.0,0.0
844412dffffffff,1.0,1.0,0.0
8444131ffffffff,3.0,0.0,0.0
844415dffffffff,12.0,0.0,0.0
8444165ffffffff,3.0,0.0,0.0
844416bffffffff,3.0,0.0,0.0
84441a3ffffffff,1.0,0.0,0.0
84441a7ffffffff,4.0,0.0,0.0
84441a9ffffffff,1.0,0.0,0.0
84441abffffffff,1.0,0.0,0.0
84441adffffffff,7.0,0.0,0.0
84441b7ffffffff,5.0,0.0,0.0
84441e3ffffffff,26.0,0.0,0.0
84441e5ffffffff,18.0,2.0,0.0
84441e7ffffffff,8.0,0.0,0.0
84441edffffffff,4.0,0.0,0.0
844430dffffffff,3.0,0.0,0.0
844434bffffffff,3.0,0.0,0.0
8444401ffffffff,7.0,0.0,0.0
8444409ffffffff,7.0,0.0,0.0
844440dffffffff,13.0,0.0,0.0
8444411ffffffff,2.0,0.0,0.0
8444443ffffffff,2.0,0.0,0.0
8444445ffffffff,3.0,0.0,0.0
844444bffffffff,4.0,0.0,0.0
8444455ffffffff,3.0,0.0,0.0
8444459ffffffff,8.0,0.0,0.0
8444465ffffffff,11.0,3.0,0.0
8444481ffffffff,2.0,0.0,0.0
844448bffffffff,1.0,0.0,0.0
844449dffffffff,5.0,0.0,0.0
84444a1ffffffff,2.0,0.0,0.0
84444abffffffff,2.0,0.0,0.0
84444b5ffffffff,2.0,0.0,0.0
84444b9ffffffff,3.0,0.0,0.0
84444c1ffffffff,15.0,0.0,0.0
84444c3ffffffff,11.0,0.0,0.0
84444c7ffffffff,1.0,0.0,0.0
84444cbffffffff,1.0,0.0,0.0
84444dbffffffff,2.0,2.0,0.0
84444e1ffffffff,4.0,0.0,0.0
84444e7ffffffff,2.0,0.0,0.0
84444e9ffffffff,1.0,0.0,0.0
8444509ffffffff,19.0,0.0,0.0
844450dffffffff,9.0,0.0,0.0
8444525ffffffff,2.0,0.0,0.0
8444555ffffffff,7.0,0.0,0.0
844455bffffffff,2.0,0.0,0.0
8444563ffffffff,11.0,0.0,0.0
8444597ffffffff,2.0,0.0,0.0
8444633ffffffff,16.0,0.0,0.0
8444637ffffffff,11.0,0.0,0.0
8444689ffffffff,1.0,0.0,0.0
84446abffffffff,3.0,2.0,0.0
84446c1ffffffff,2.0,0.0,0.0
84446c3ffffffff,1.0,0.0,0.0
84446c5ffffffff,5.0,2.0,0.0
84446c7ffffffff,4.0,0.0,0.0
84446c9ffffffff,1.0,1.0,0.0
84446cbffffffff,7.0,0.0,0.0
84446cdffffffff,2.0,0.0,0.0
84446d5ffffffff,2.0,0.0,0.0
84446dbffffffff,6.0,0.0,0.0
84446ddffffffff,3.0,0.0,0.0
84446e9ffffffff,8.0,4.0,0.0
84446edffffffff,20.0,0.0,0.0
8444731ffffffff,12.0,0.0,0.0
8444733ffffffff,4.0,0.0,0.0
844473bffffffff,40.0,0.0,0.0
844484bffffffff,2.0,0.0,0.0
8444a19ffffffff,16.0,0.0,0.0
8444a37ffffffff,2.0,0.0,0.0
8444a53ffffffff,15.0,0.0,0.0
8444a83ffffffff,1.0,0.0,0.0
8444a89ffffffff,10.0,0.0,0.0
8444a8bffffffff,1.0,0.0,0.0
8444a93ffffffff,4.0,0.0,0.0
8444ac1ffffffff,7.0,0.0,0.0
8444ac3ffffffff,2.0,0.0,0.0
8444ac5ffffffff,2.0,0.0,0.0
8444ac9ffffffff,3.0,0.0,0.0
8444ad3ffffffff,8.0,0.0,0.0
8444ae9ffffffff,18.0,0.0,0.0
8444aebffffffff,2.0,0.0,0.0
8444c0bffffffff,6.0,0.0,0.0
8444c11ffffffff,2.0,0.0,0.0
8444c13ffffffff,2.0,0.0,0.0
8444c15ffffffff,2.0,0.0,0.0
8444c19ffffffff,3.0,0.0,0.0
8444c1bffffffff,2.0,0.0,0.0
8444c1dffffffff,2.0,0.0,0.0
8444c27ffffffff,1.0,0.0,0.0
8444c39ffffffff,5.0,0.0,0.0
8444c3bffffffff,10.0,0.0,0.0
8444c83ffffffff,4.0,0.0,0.0
8444c87ffffffff,3.0,0.0,0.0
8444c89ffffffff,2.0,0.0,0.0
8444c8bffffffff,2.0,0.0,0.0
8444c91ffffffff,7.0,0.0,0.0
8444c99ffffffff,13.0,0.0,0.0
8444c9bffffffff,7.0,0.0,0.0
8444c9dffffffff,3.0,0.0,0.0
8444ca3ffffffff,1.0,0.0,0.0
8444cadffffffff,2.0,0.0,0.0
8444cb9ffffffff,2.0,0.0,0.0
8444cbdffffffff,13.0,0.0,0.0
8444cc5ffffffff,2.0,0.0,0.0
8444ccdffffffff,2.0,0.0,0.0
8444cd7ffffffff,10.0,0.0,0.0
8444ce9ffffffff,1.0,0.0,0.0
8444cebffffffff,2.0,0.0,0.0
8444d01ffffffff,1.0,0.0,0.0
8444d03ffffffff,5.0,0.0,0.0
8444d07ffffffff,7.0,0.0,0.0
8444d0bffffffff,2.0,0.0,0.0
8444d1bffffffff,2.0,0.0,0.0
8444d23ffffffff,7.0,0.0,0.0
8444d2bffffffff,4.0,0.0,0.0
8444d3bffffffff,10.0,0.0,0.0
8444d55ffffffff,2.0,0.0,0.0
8444d5bffffffff,1.0,0.0,0.0
8444d85ffffffff,11.0,0.0,0.0
8444d87ffffffff,7.0,0.0,0.0
8444d89ffffffff,8.0,0.0,0.0
8444da1ffffffff,8.0,0.0,0.0
8444dadffffffff,8.0,0.0,0.0
8444db5ffffffff,8.0,0.0,0.0
8444dd1ffffffff,9.0,0.0,0.0
8444dd5ffffffff,7.0,0.0,0.0
8444dd9ffffffff,6.0,0.0,0.0
8444dddffffffff,2.0,0.0,0.0
8444de1ffffffff,4.0,0.0,0.0
8444de3ffffffff,1.0,0.0,0.0
8444de7ffffffff,23.0,0.0,0.0
8444e05ffffffff,6.0,0.0,0.0
8444e25ffffffff,2.0,0.0,0.0
8444e47ffffffff,6.0,0.0,0.0
8444e5bffffffff,2.0,0.0,0.0
8444e63ffffffff,2.0,0.0,0.0
8444e83ffffffff,2.0,0.0,0.0
8444ea1ffffffff,2.0,2.0,0.0
8444ee3ffffffff,2.0,0.0,0.0
8444eebffffffff,2.0,0.0,0.0
8444f31ffffffff,9.0,0.0,0.0
8444f37ffffffff,4.0,2.0,0.0
8444f43ffffffff,20.0,0.0,0.0
8444f4dffffffff,2.0,0.0,0.0
8444f57ffffffff,3.0,0.0,0.0
8444f5dffffffff,2.0,0.0,0.0
8444f6bffffffff,21.0,0.0,0.0
8445043ffffffff,2.0,0.0,0.0
8445053ffffffff,1.0,1.0,0.0
8445085ffffffff,2.0,0.0,0.0
844509bffffffff,13.0,3.0,0.0
84450a7ffffffff,8.0,0.0,0.0
84450d5ffffffff,2.0,0.0,0.0
844520dffffffff,2.0,0.0,0.0
8445215ffffffff,9.0,0.0,0.0
8445217ffffffff,1.0,0.0,0.0
8445219ffffffff,2.0,0.0,0.0
8445233ffffffff,3.0,0.0,0.0
8445239ffffffff,8.0,0.0,0.0
844524bffffffff,4.0,0.0,0.0
8445253ffffffff,6.0,6.0,0.0
8445257ffffffff,6.0,0.0,0.0
8445283ffffffff,2.0,0.0,0.0
8445295ffffffff,1.0,0.0,0.0
84452a9ffffffff,4.0,0.0,0.0
84452adffffffff,40.0,0.0,0.0
84452c3ffffffff,2.0,0.0,0.0
84452c7ffffffff,4.0,4.0,0.0
84452c9ffffffff,2.0,0.0,0.0
84452e1ffffffff,34.0,0.0,0.0
84452e3ffffffff,1.0,0.0,0.0
84452e5ffffffff,4.0,0.0,0.0
84452e7ffffffff,2.0,0.0,0.0
84452ebffffffff,2.0,0.0,0.0
8445721ffffffff,1.0,0.0,0.0
84458e1ffffffff,5.0,0.0,0.0
8445a33ffffffff,2.0,0.0,0.0
8448017ffffffff,2.0,0.0,0.0
844802bffffffff,2.0,0.0,0.0
8448065ffffffff,2.0,0.0,0.0
84480adffffffff,11.0,11.0,0.0
84480dbffffffff,2.0,0.0,0.0
84480ddffffffff,2.0,0.0,0.0
84480e5ffffffff,6.0,0.0,0.0
8448147ffffffff,2.0,0.0,0.0
84481d7ffffffff,1.0,0.0,0.0
8448233ffffffff,68.0,0.0,0.0
844823bffffffff,3.0,0.0,0.0
84482e5ffffffff,4.0,0.0,0.0
844832bffffffff,2.0,2.0,0.0
8448337ffffffff,6.0,0.0,0.0
844833bffffffff,5.0,0.0,0.0
8448361ffffffff,9.0,7.0,0.0
8448363ffffffff,34.0,28.0,0.0
8448365ffffffff,6.0,6.0,0.0
8448367ffffffff,3.0,3.0,0.0
8448369ffffffff,47.0,43.0,0.0
8448427ffffffff,1.0,0.0,0.0
8448435ffffffff,20.0,0.0,0.0
8448469ffffffff,3.0,0.0,0.0
84484a5ffffffff,5.0,0.0,0.0
84484a7ffffffff,6.0,0.0,0.0
8448593ffffffff,2.0,0.0,0.0
84485b1ffffffff,3.0,0.0,0.0
84485bdffffffff,7.0,0.0,0.0
84485c9ffffffff,2.0,0.0,0.0
84485d3ffffffff,1.0,0.0,0.0
8448715ffffffff,6.0,0.0,0.0
8448723ffffffff,1.0,0.0,0.0
844873bffffffff,3.0,0.0,0.0
8448801ffffffff,1.0,0.0,0.0
844880dffffffff,18.0,0.0,0.0
8448833ffffffff,3.0,0.0,0.0
8448849ffffffff,2.0,0.0,0.0
8448869ffffffff,2.0,0.0,0.0
844886bffffffff,14.0,0.0,0.0
8448883ffffffff,6.0,0.0,0.0
8448897ffffffff,3.0,0.0,0.0
84488a5ffffffff,1.0,0.0,0.0
84488d1ffffffff,2.0,0.0,0.0
84488e9ffffffff,2.0,0.0,0.0
84488ebffffffff,2.0,0.0,0.0
84488edffffffff,15.0,0.0,0.0
8448907ffffffff,3.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0
8448923ffffffff,5.0,0.0,0.0
8448937ffffffff,2.0,0.0,0.0
8448951ffffffff,2.0,0.0,0.0
8448953ffffffff,1.0,0.0,0.0
8448955ffffffff,27.0,0.0,0.0
8448957ffffffff,2.0,0.0,0.0
8448959ffffffff,1.0,0.0,0.0
844895dffffffff,2.0,0.0,0.0
844898dffffffff,8.0,0.0,0.0
8448999ffffffff,5.0,0.0,0.0
84489adffffffff,3.0,0.0,0.0
84489c1ffffffff,5.0,0.0,0.0
84489c3ffffffff,8.0,0.0,0.0
84489d1ffffffff,2.0,0.0,0.0
84489d3ffffffff,2.0,0.0,0.0
84489e3ffffffff,9.0,2.0,0.0
84489ebffffffff,5.0,0.0,0.0
8448a63ffffffff,1.0,0.0,0.0
8448ab7ffffffff,1.0,0.0,0.0
8448b13ffffffff,9.0,1.0,0.0
8448b15ffffffff,5.0,1.0,0.0
8448b23ffffffff,38.0,2.0,0.0
8448b2bffffffff,7.0,0.0,0.0
8448b39ffffffff,65.0,4.0,0.0
8448b3dffffffff,3.0,0.0,0.0
8448c2bffffffff,1.0,0.0,0.0
8448c59ffffffff,2.0,0.0,0.0
8448c63ffffffff,5.0,0.0,0.0
8448c8bffffffff,9.0,2.0,0.0
8448c93ffffffff,6.0,0.0,0.0
8448ccbffffffff,1.0,0.0,0.0
8448cd7ffffffff,2.0,0.0,0.0
8448cebffffffff,3.0,0.0,0.0
8448d03ffffffff,2.0,0.0,0.0
8448d0dffffffff,2.0,0.0,0.0
8448d35ffffffff,1.0,0.0,0.0
8448d37ffffffff,1.0,0.0,0.0
8448d43ffffffff,11.0,2.0,0.0
8448d81ffffffff,10.0,0.0,0.0
8448d83ffffffff,2.0,0.0,0.0
8448d85ffffffff,2.0,0.0,0.0
8448d87ffffffff,2.0,0.0,0.0
8448d89ffffffff,11.0,0.0,0.0
8448da9ffffffff,4.0,0.0,0.0
8448dbdffffffff,3.0,0.0,0.0
8448de5ffffffff,1.0,0.0,0.0
8448e81ffffffff,1.0,0.0,0.0
8448e83ffffffff,11.0,0.0,0.0
8448e85ffffffff,7.0,0.0,0.0
8448e93ffffffff,2.0,0.0,0.0
8448e95ffffffff,2.0,0.0,0.0
8448e97ffffffff,3.0,0.0,0.0
8448eb1ffffffff,6.0,0.0,0.0
8448eb3ffffffff,2.0,0.0,0.0
8448ebbffffffff,18.0,0.0,0.0
8448eebffffffff,3.0,0.0,0.0
844980bffffffff,18.0,0.0,0.0
8449815ffffffff,2.0,0.0,0.0
8449823ffffffff,2.0,0.0,0.0
844983bffffffff,1.0,0.0,0.0
844983dffffffff,2.0,2.0,0.0
8449855ffffffff,6.0,0.0,0.0
8449929ffffffff,1.0,0.0,1.0
844992bffffffff,6.0,0.0,1.0
8449937ffffffff,4.0,0.0,0.0
8449943ffffffff,2.0,0.0,0.0
844994bffffffff,8.0,0.0,0.0
8449951ffffffff,1.0,0.0,0.0
8449959ffffffff,1.0,1.0,0.0
8449961ffffffff,5.0,0.0,0.0
8449963ffffffff,19.0,1.0,0.0
8449965ffffffff,122.0,0.0,2.0
8449967ffffffff,14.0,0.0,0.0
8449969ffffffff,2.0,0.0,0.0
844996dffffffff,3.0,0.0,0.0
8449981ffffffff,2.0,0.0,0.0
84499c9ffffffff,1.0,0.0,0.0
84499cdffffffff,2.0,0.0,0.0
8449a2bffffffff,2.0,0.0,0.0
8449a89ffffffff,1.0,0.0,0.0
8449a97ffffffff,4.0,0.0,0.0
8449b33ffffffff,6.0,6.0,0.0
8449b37ffffffff,4.0,0.0,0.0
8449b69ffffffff,2.0,2.0,0.0
8449b6dffffffff,1.0,1.0,0.0
844cc0bffffffff,10.0,0.0,0.0
844cc57ffffffff,2.0,0.0,0.0
844ce8bffffffff,2.0,0.0,0.0
844cea9ffffffff,4.0,0.0,0.0
844ceadffffffff,12.0,0.0,0.0
844ceb9ffffffff,1.0,0.0,0.0
845e5cbffffffff,3.0,0.0,0.0
8466113ffffffff,4.0,0.0,0.0
8466139ffffffff,2.0,0.0,0.0
8466163ffffffff,7.0,0.0,0.0
84661cdffffffff,1.0,0.0,0.0
8466213ffffffff,1.0,0.0,0.0
84662e9ffffffff,2.0,0.0,0.0
8466a51ffffffff,4.0,0.0,0.0
8466a57ffffffff,3.0,0.0,0.0
8466a5bffffffff,12.0,0.0,0.0
8466b45ffffffff,2.0,0.0,0.0
8466b57ffffffff,13.0,2.0,0.0
8466b69ffffffff,3.0,0.0,0.0
8466f57ffffffff,4.0,0.0,0.0
8467461ffffffff,1.0,0.0,0.0
8467835ffffffff,5.0,0.0,0.0
846783dffffffff,1.0,0.0,0.0
846d041ffffffff,2.0,0.0,0.0
846d04dffffffff,2.0,2.0,0.0
846d051ffffffff,2.0,2.0,0.0
846d05dffffffff,1.0,0.0,0.0
846d069ffffffff,9.0,9.0,0.0
846d06dffffffff,1.0,1.0,0.0
846d143ffffffff,2.0,2.0,0.0
846d159ffffffff,34.0,31.0,0.0
846d15dffffffff,5.0,5.0,0.0
846d20dffffffff,8.0,0.0,1.0
846d21bffffffff,5.0,2.0,0.0
846d21dffffffff,2.0,0.0,0.0
846d231ffffffff,13.0,0.0,0.0
846d23bffffffff,2.0,0.0,0.0
846d23dffffffff,2.0,0.0,0.0
846d251ffffffff,1.0,1.0,0.0
846d253ffffffff,1.0,0.0,0.0
846d255ffffffff,6.0,3.0,3.0
846d257ffffffff,3.0,2.0,0.0
846d283ffffffff,3.0,0.0,0.0
846d295ffffffff,6.0,0.0,0.0
846d297ffffffff,1.0,0.0,0.0
846d2a3ffffffff,2.0,0.0,0.0
846d2b9ffffffff,5.0,0.0,0.0
846d2c9ffffffff,13.0,10.0,0.0
846d2d9ffffffff,2.0,0.0,0.0
846d2e5ffffffff,9.0,7.0,0.0
846d30dffffffff,5.0,5.0,0.0
846d311ffffffff,1.0,1.0,0.0
846d313ffffffff,22.0,21.0,0.0
846d317ffffffff,2.0,2.0,0.0
846d319ffffffff,3.0,3.0,0.0
846d31bffffffff,2.0,2.0,0.0
846d32bffffffff,48.0,46.0,0.0
846d333ffffffff,5.0,5.0,0.0
846d337ffffffff,17.0,15.0,2.0
846d33dffffffff,8.0,8.0,0.0
846d341ffffffff,6.0,0.0,6.0
846d34dffffffff,7.0,0.0,0.0
846d35bffffffff,29.0,3.0,0.0
846d36bffffffff,2.0,2.0,0.0
846d617ffffffff,3.0,0.0,0.0
846d641ffffffff,2.0,0.0,0.0
846d645ffffffff,2.0,0.0,0.0
846d651ffffffff,7.0,0.0,0.0
846d653ffffffff,3.0,0.0,0.0
846d663ffffffff,2.0,0.0,0.0
846d665ffffffff,7.0,0.0,0.0
846d667ffffffff,2.0,0.0,0.0
846d685ffffffff,1.0,0.0,0.0
846d687ffffffff,3.0,0.0,0.0
846d68bffffffff,3.0,0.0,0.0
846d691ffffffff,7.0,0.0,0.0
846d697ffffffff,3.0,0.0,0.0
846d69bffffffff,1.0,1.0,0.0
846d6d3ffffffff,2.0,0.0,0.0
846d6d5ffffffff,2.0,0.0,0.0
846d741ffffffff,2.0,0.0,0.0
846d747ffffffff,8.0,0.0,0.0
846d751ffffffff,3.0,0.0,0.0
846d75bffffffff,2.0,0.0,0.0
846d75dffffffff,4.0,0.0,0.0
