cell_id,Setophaga palmarum,Setophaga palmarum palmarum,Setophaga palmarum hypochrysea
842a1a1ffffffff,3.0,0.0,3.0
842a1a5ffffffff,65.0,38.0,13.0
842a1a9ffffffff,10.0,0.0,10.0
842a301ffffffff,51.0,7.0,29.0
842a303ffffffff,26.0,3.0,10.0
842a305ffffffff,6.0,2.0,1.0
842a307ffffffff,115.0,10.0,30.0
842a309ffffffff,23.0,3.0,2.0
842a30dffffffff,49.0,2.0,10.0
842a311ffffffff,22.0,13.0,3.0
842a313ffffffff,59.0,36.0,5.0
842a315ffffffff,48.0,17.0,18.0
842a317ffffffff,94.0,36.0,24.0
842a31dffffffff,13.0,7.0,6.0
842a321ffffffff,23.0,6.0,5.0
842a323ffffffff,16.0,8.0,0.0
842a325ffffffff,9.0,2.0,5.0
842a327ffffffff,72.0,9.0,36.0
842a32bffffffff,12.0,2.0,10.0
842a32dffffffff,41.0,5.0,16.0
842a331ffffffff,15.0,0.0,3.0
842a333ffffffff,60.0,2.0,10.0
842a337ffffffff,2.0,0.0,2.0
842a339ffffffff,22.0,10.0,7.0
842a33bffffffff,30.0,15.0,6.0
842a33dffffffff,10.0,1.0,5.0
842a341ffffffff,14.0,1.0,2.0
842a345ffffffff,5.0,4.0,1.0
842a347ffffffff,36.0,13.0,0.0
842a349ffffffff,21.0,4.0,8.0
842a34dffffffff,11.0,0.0,0.0
842a361ffffffff,4.0,2.0,2.0
842a363ffffffff,23.0,7.0,5.0
842a365ffffffff,2.0,0.0,2.0
842a367ffffffff,2.0,0.0,0.0
842a369ffffffff,15.0,0.0,0.0
842a36dffffffff,3.0,0.0,0.0
842a4c1ffffffff,11.0,11.0,0.0
842a4c9ffffffff,4.0,4.0,0.0
842a801ffffffff,3.0,0.0,0.0
842a80bffffffff,16.0,1.0,10.0
842a817ffffffff,8.0,0.0,0.0
842a819ffffffff,2.0,0.0,2.0
842a81bffffffff,5.0,2.0,2.0
842a81dffffffff,8.0,4.0,2.0
842a825ffffffff,2.0,0.0,0.0
842a827ffffffff,4.0,0.0,0.0
842a841ffffffff,2.0,2.0,0.0
842a843ffffffff,9.0,8.0,0.0
842a845ffffffff,4.0,0.0,2.0
842a847ffffffff,7.0,0.0,5.0
842a84bffffffff,9.0,0.0,0.0
842a851ffffffff,23.0,10.0,9.0
842a853ffffffff,2.0,2.0,0.0
842a855ffffffff,2.0,0.0,0.0
842a857ffffffff,27.0,3.0,22.0
842a859ffffffff,4.0,1.0,3.0
842a85bffffffff,1.0,1.0,0.0
842a85dffffffff,13.0,0.0,5.0
842a865ffffffff,1.0,0.0,0.0
842a86bffffffff,5.0,0.0,0.0
842a86dffffffff,4.0,0.0,0.0
842a881ffffffff,2.0,0.0,0.0
842a885ffffffff,2.0,0.0,0.0
842a887ffffffff,2.0,0.0,0.0
842a889ffffffff,2.0,2.0,0.0
842a88bffffffff,2.0,0.0,0.0
842a88dffffffff,8.0,3.0,0.0
842a897ffffffff,40.0,0.0,3.0
842a89dffffffff,12.0,2.0,4.0
842a8a1ffffffff,2.0,0.0,0.0
842a8a3ffffffff,2.0,0.0,0.0
842a8a9ffffffff,34.0,4.0,2.0
842a8adffffffff,46.0,18.0,0.0
842a8b1ffffffff,7.0,0.0,2.0
842a8b5ffffffff,2.0,0.0,0.0
842a8b7ffffffff,1.0,0.0,0.0
842a8c1ffffffff,35.0,12.0,2.0
842a8c5ffffffff,28.0,7.0,2.0
842a8c7ffffffff,6.0,0.0,6.0
842a8c9ffffffff,8.0,4.0,4.0
842a8cdffffffff,5.0,2.0,0.0
842a8d1ffffffff,2.0,0.0,2.0
842a8d5ffffffff,8.0,2.0,0.0
842a8d9ffffffff,60.0,27.0,2.0
842a8dbffffffff,12.0,0.0,4.0
842a8e3ffffffff,19.0,0.0,0.0
842a8e7ffffffff,3.0,0.0,0.0
842a8e9ffffffff,3.0,0.0,3.0
842a8ebffffffff,7.0,3.0,2.0
842a8edffffffff,2.0,0.0,0.0
842a903ffffffff,2.0,2.0,0.0
842a90bffffffff,4.0,0.0,0.0
842a90dffffffff,1.0,1.0,0.0
842a91bffffffff,2.0,2.0,0.0
842a91dffffffff,6.0,2.0,0.0
842a927ffffffff,1.0,0.0,0.0
842a931ffffffff,7.0,0.0,0.0
842a935ffffffff,5.0,3.0,0.0
842a939ffffffff,4.0,0.0,0.0
842a93bffffffff,3.0,0.0,0.0
842a93dffffffff,7.0,0.0,0.0
842a943ffffffff,4.0,0.0,0.0
842a949ffffffff,5.0,0.0,3.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,39.0,13.0,9.0
842a959ffffffff,7.0,2.0,0.0
842a95dffffffff,1.0,0.0,1.0
842a965ffffffff,2.0,0.0,0.0
842a991ffffffff,2.0,0.0,0.0
842a993ffffffff,5.0,2.0,0.0
842a997ffffffff,9.0,0.0,3.0
842a99bffffffff,2.0,0.0,0.0
842a99dffffffff,3.0,3.0,0.0
842a9a1ffffffff,2.0,0.0,0.0
842a9a5ffffffff,7.0,2.0,2.0
842a9a7ffffffff,8.0,5.0,0.0
842a9adffffffff,5.0,0.0,0.0
842a9bbffffffff,13.0,5.0,0.0
842a9c1ffffffff,8.0,0.0,0.0
842a9c3ffffffff,1.0,0.0,0.0
842a9cdffffffff,2.0,0.0,0.0
842a9d9ffffffff,3.0,0.0,0.0
842a9e3ffffffff,3.0,3.0,0.0
842a9e9ffffffff,2.0,0.0,0.0
842aa03ffffffff,2.0,2.0,0.0
842aa0bffffffff,3.0,3.0,0.0
842aa13ffffffff,9.0,0.0,4.0
842aa17ffffffff,8.0,4.0,2.0
842aa19ffffffff,2.0,2.0,0.0
842aa1bffffffff,6.0,0.0,2.0
842aa1dffffffff,67.0,52.0,6.0
842aa31ffffffff,17.0,7.0,3.0
842aa37ffffffff,2.0,0.0,0.0
842aa39ffffffff,23.0,21.0,2.0
842aa3bffffffff,4.0,0.0,0.0
842aa41ffffffff,11.0,5.0,4.0
842aa43ffffffff,4.0,0.0,4.0
842aa45ffffffff,12.0,0.0,7.0
842aa49ffffffff,12.0,3.0,0.0
842aa4bffffffff,94.0,17.0,57.0
842aa4dffffffff,11.0,5.0,0.0
842aa53ffffffff,6.0,0.0,2.0
842aa57ffffffff,1.0,1.0,0.0
842aa5bffffffff,2.0,2.0,0.0
842aa5dffffffff,2.0,0.0,0.0
842aa61ffffffff,2.0,0.0,2.0
842aa63ffffffff,5.0,0.0,0.0
842aa65ffffffff,2.0,0.0,0.0
842aa6dffffffff,28.0,0.0,3.0
842aa81ffffffff,23.0,7.0,7.0
842aa83ffffffff,11.0,5.0,0.0
842aa85ffffffff,114.0,37.0,45.0
842aa87ffffffff,33.0,9.0,18.0
842aa89ffffffff,43.0,17.0,19.0
842aa8bffffffff,75.0,11.0,15.0
842aa8dffffffff,140.0,36.0,66.0
842aa91ffffffff,72.0,31.0,33.0
842aa95ffffffff,35.0,13.0,10.0
842aa99ffffffff,48.0,21.0,11.0
842aa9bffffffff,29.0,15.0,3.0
842aa9dffffffff,87.0,31.0,30.0
842aaa1ffffffff,16.0,4.0,2.0
842aaa3ffffffff,12.0,0.0,2.0
842aaa5ffffffff,4.0,0.0,0.0
842aaa7ffffffff,6.0,0.0,0.0
842aaa9ffffffff,43.0,3.0,7.0
842aaabffffffff,32.0,1.0,13.0
842aaadffffffff,15.0,0.0,2.0
842aab1ffffffff,23.0,3.0,3.0
842aab3ffffffff,8.0,3.0,2.0
842aab7ffffffff,7.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0
842aabdffffffff,20.0,2.0,1.0
842aac1ffffffff,144.0,10.0,3.0
842aac3ffffffff,23.0,2.0,8.0
842aac5ffffffff,54.0,11.0,21.0
842aac7ffffffff,76.0,17.0,30.0
842aac9ffffffff,555.0,12.0,100.0
842aacbffffffff,111.0,10.0,7.0
842aacdffffffff,19.0,3.0,5.0
842aad1ffffffff,166.0,14.0,21.0
842aad3ffffffff,20.0,3.0,1.0
842aad5ffffffff,31.0,14.0,7.0
842aad7ffffffff,9.0,5.0,2.0
842aad9ffffffff,7.0,0.0,0.0
842aaddffffffff,7.0,2.0,2.0
842aae1ffffffff,5.0,0.0,2.0
842aae3ffffffff,5.0,3.0,2.0
842aae5ffffffff,7.0,3.0,3.0
842aae7ffffffff,11.0,4.0,0.0
842aae9ffffffff,18.0,4.0,9.0
842aaedffffffff,31.0,17.0,10.0
842ab03ffffffff,30.0,3.0,8.0
842ab05ffffffff,14.0,9.0,0.0
842ab09ffffffff,8.0,1.0,0.0
842ab0dffffffff,1.0,0.0,0.0
842ab15ffffffff,4.0,0.0,0.0
842ab21ffffffff,3.0,0.0,2.0
842ab23ffffffff,35.0,4.0,1.0
842ab25ffffffff,31.0,5.0,0.0
842ab27ffffffff,20.0,3.0,2.0
842ab2bffffffff,78.0,21.0,11.0
842ab2dffffffff,77.0,55.0,0.0
842ab31ffffffff,6.0,0.0,0.0
842ab35ffffffff,1.0,0.0,0.0
842ab39ffffffff,7.0,2.0,1.0
842ab3bffffffff,9.0,0.0,5.0
842ab3dffffffff,9.0,0.0,0.0
842ab41ffffffff,1.0,0.0,1.0
842ab45ffffffff,4.0,1.0,0.0
842ab47ffffffff,7.0,0.0,0.0
842ab49ffffffff,32.0,6.0,3.0
842ab4bffffffff,7.0,0.0,0.0
842ab4dffffffff,2.0,0.0,0.0
842ab51ffffffff,54.0,25.0,6.0
842ab55ffffffff,32.0,17.0,4.0
842ab57ffffffff,37.0,11.0,2.0
842ab59ffffffff,2.0,2.0,0.0
842ab5bffffffff,6.0,2.0,0.0
842ab5dffffffff,4.0,2.0,0.0
842ab61ffffffff,7.0,0.0,0.0
842ab65ffffffff,2.0,0.0,0.0
842ab67ffffffff,8.0,0.0,0.0
842ab69ffffffff,2.0,0.0,0.0
842ab6bffffffff,13.0,0.0,0.0
842ab6dffffffff,3.0,0.0,0.0
842ac69ffffffff,1.0,0.0,0.0
842ac6dffffffff,9.0,0.0,0.0
842ad37ffffffff,2.0,0.0,0.0
842ad45ffffffff,3.0,0.0,3.0
842ad49ffffffff,1.0,0.0,0.0
842ad5bffffffff,2.0,0.0,0.0
842ad5dffffffff,2.0,0.0,0.0
842ad61ffffffff,14.0,2.0,10.0
842ad69ffffffff,30.0,0.0,11.0
842ad6dffffffff,5.0,0.0,2.0
842af05ffffffff,2.0,0.0,2.0
842af0dffffffff,16.0,2.0,2.0
842af15ffffffff,4.0,1.0,0.0
842af25ffffffff,2.0,0.0,2.0
842af2dffffffff,7.0,0.0,5.0
842af45ffffffff,2.0,2.0,0.0
842af61ffffffff,30.0,9.0,6.0
842af63ffffffff,10.0,5.0,0.0
842af65ffffffff,51.0,7.0,17.0
842af69ffffffff,5.0,0.0,1.0
842af6bffffffff,7.0,1.0,3.0
842b003ffffffff,3.0,0.0,0.0
842b011ffffffff,2.0,2.0,0.0
842b013ffffffff,7.0,1.0,0.0
842b01bffffffff,6.0,0.0,0.0
842b02bffffffff,2.0,0.0,0.0
842b02dffffffff,2.0,0.0,0.0
842b039ffffffff,1.0,1.0,0.0
842b03bffffffff,24.0,18.0,2.0
842b0a1ffffffff,30.0,14.0,2.0
842b0a5ffffffff,18.0,14.0,0.0
842b0a7ffffffff,185.0,130.0,55.0
842b0adffffffff,2.0,0.0,0.0
842b0c5ffffffff,54.0,37.0,0.0
842b0e9ffffffff,4.0,2.0,0.0
842b121ffffffff,11.0,0.0,0.0
842b125ffffffff,7.0,7.0,0.0
842b129ffffffff,5.0,0.0,0.0
842b157ffffffff,1.0,0.0,1.0
842b165ffffffff,1.0,0.0,0.0
842b167ffffffff,39.0,20.0,0.0
842b169ffffffff,8.0,0.0,0.0
842b187ffffffff,6.0,4.0,0.0
842b189ffffffff,4.0,0.0,0.0
842b199ffffffff,2.0,2.0,0.0
842b1a1ffffffff,6.0,2.0,1.0
842b1a3ffffffff,52.0,0.0,18.0
842b1a7ffffffff,19.0,0.0,0.0
842b1a9ffffffff,4.0,0.0,2.0
842b1abffffffff,4.0,0.0,2.0
842b1b5ffffffff,8.0,1.0,2.0
842b1cbffffffff,2.0,0.0,0.0
842b1d3ffffffff,3.0,0.0,0.0
842b1d9ffffffff,1.0,0.0,1.0
842b235ffffffff,4.0,0.0,0.0
842b23dffffffff,15.0,0.0,0.0
842b249ffffffff,1.0,0.0,0.0
842b255ffffffff,2.0,0.0,0.0
842b257ffffffff,2.0,0.0,0.0
842b285ffffffff,24.0,22.0,0.0
842b2a7ffffffff,1.0,1.0,0.0
842b2a9ffffffff,1.0,0.0,0.0
842b2c5ffffffff,1.0,1.0,0.0
842b2e3ffffffff,4.0,4.0,0.0
842b2ebffffffff,6.0,0.0,0.0
842b303ffffffff,5.0,0.0,0.0
842b315ffffffff,6.0,0.0,0.0
842b801ffffffff,6.0,6.0,0.0
842b80dffffffff,3.0,0.0,0.0
842b811ffffffff,7.0,2.0,3.0
842b813ffffffff,6.0,0.0,4.0
842b815ffffffff,15.0,0.0,3.0
842b81bffffffff,12.0,0.0,2.0
842b81dffffffff,2.0,0.0,0.0
842b827ffffffff,5.0,2.0,0.0
842b831ffffffff,6.0,1.0,0.0
842b833ffffffff,2.0,0.0,0.0
842b839ffffffff,2.0,0.0,0.0
842b83bffffffff,35.0,6.0,9.0
842b851ffffffff,2.0,0.0,0.0
842b853ffffffff,2.0,0.0,0.0
842b855ffffffff,2.0,0.0,0.0
842b857ffffffff,2.0,0.0,0.0
842b865ffffffff,2.0,2.0,0.0
842b881ffffffff,2.0,0.0,0.0
842b885ffffffff,1.0,0.0,0.0
842b88dffffffff,7.0,0.0,0.0
842b891ffffffff,8.0,0.0,2.0
842b893ffffffff,7.0,0.0,1.0
842b899ffffffff,5.0,0.0,3.0
842b89bffffffff,26.0,4.0,18.0
842b8a1ffffffff,2.0,0.0,0.0
842b8a3ffffffff,8.0,4.0,2.0
842b8a7ffffffff,23.0,7.0,0.0
842b8adffffffff,6.0,0.0,4.0
842b8b7ffffffff,1.0,0.0,0.0
842b8c1ffffffff,4.0,0.0,2.0
842b8c3ffffffff,2.0,0.0,0.0
842b8c7ffffffff,7.0,0.0,7.0
842b8c9ffffffff,2.0,2.0,0.0
842b8cbffffffff,44.0,7.0,18.0
842b8d1ffffffff,8.0,3.0,0.0
842b8d3ffffffff,3.0,0.0,0.0
842b8d7ffffffff,2.0,0.0,0.0
842b8dbffffffff,26.0,15.0,5.0
842b8ddffffffff,54.0,19.0,29.0
842b8e5ffffffff,9.0,0.0,7.0
842b8e7ffffffff,2.0,0.0,2.0
842b909ffffffff,1.0,0.0,0.0
842b91bffffffff,11.0,5.0,0.0
842b941ffffffff,2.0,2.0,0.0
842b947ffffffff,7.0,0.0,0.0
842b949ffffffff,4.0,4.0,0.0
842b981ffffffff,1.0,0.0,0.0
842b983ffffffff,12.0,0.0,4.0
842b985ffffffff,4.0,0.0,0.0
842b98bffffffff,17.0,4.0,0.0
842b991ffffffff,11.0,3.0,2.0
842b993ffffffff,3.0,0.0,0.0
842b999ffffffff,9.0,7.0,2.0
842b99bffffffff,11.0,3.0,0.0
842b99dffffffff,4.0,0.0,2.0
842b9a3ffffffff,2.0,0.0,0.0
842b9a5ffffffff,2.0,0.0,0.0
842b9a7ffffffff,2.0,0.0,0.0
842b9a9ffffffff,8.0,0.0,0.0
842b9abffffffff,2.0,0.0,0.0
842b9b1ffffffff,18.0,12.0,0.0
842b9b3ffffffff,20.0,0.0,0.0
842b9b5ffffffff,124.0,29.0,9.0
842b9b7ffffffff,33.0,10.0,1.0
842b9b9ffffffff,8.0,0.0,0.0
842b9bbffffffff,4.0,0.0,2.0
842b9bdffffffff,91.0,8.0,23.0
842b9c3ffffffff,1.0,1.0,0.0
842b9c5ffffffff,66.0,16.0,0.0
842b9c7ffffffff,3.0,1.0,0.0
842b9cdffffffff,5.0,0.0,0.0
842b9d1ffffffff,4.0,0.0,0.0
842b9d3ffffffff,45.0,9.0,3.0
842b9d5ffffffff,4.0,0.0,0.0
842b9d7ffffffff,1.0,0.0,1.0
842b9d9ffffffff,6.0,3.0,0.0
842b9dbffffffff,59.0,11.0,9.0
842b9e3ffffffff,15.0,0.0,0.0
842b9e7ffffffff,4.0,0.0,1.0
842ba01ffffffff,2.0,0.0,0.0
842ba51ffffffff,1.0,0.0,0.0
842ba83ffffffff,1.0,0.0,0.0
842ba85ffffffff,12.0,0.0,3.0
842ba87ffffffff,52.0,0.0,6.0
842ba89ffffffff,8.0,0.0,2.0
842ba8bffffffff,2.0,0.0,0.0
842ba95ffffffff,7.0,0.0,4.0
842ba97ffffffff,3.0,0.0,3.0
842ba9bffffffff,1.0,0.0,0.0
842baa1ffffffff,2.0,2.0,0.0
842baa3ffffffff,33.0,3.0,3.0
842baa5ffffffff,111.0,14.0,25.0
842baa7ffffffff,16.0,2.0,2.0
842baabffffffff,15.0,0.0,3.0
842baadffffffff,15.0,0.0,0.0
842bab7ffffffff,5.0,3.0,0.0
842bab9ffffffff,3.0,0.0,0.0
842babbffffffff,7.0,0.0,0.0
842bac5ffffffff,12.0,2.0,0.0
842bacdffffffff,14.0,9.0,0.0
842bae3ffffffff,1.0,0.0,0.0
842bae7ffffffff,3.0,1.0,0.0
842baebffffffff,5.0,0.0,0.0
842bb25ffffffff,2.0,0.0,2.0
842bb27ffffffff,2.0,0.0,2.0
842bb31ffffffff,10.0,0.0,0.0
842bb35ffffffff,2.0,2.0,0.0
842bb37ffffffff,29.0,7.0,2.0
8444123ffffffff,11.0,10.0,1.0
8444125ffffffff,9.0,1.0,1.0
844412dffffffff,2.0,0.0,0.0
8444131ffffffff,31.0,6.0,5.0
8444133ffffffff,21.0,5.0,0.0
8444135ffffffff,20.0,9.0,11.0
8444137ffffffff,20.0,8.0,5.0
844413bffffffff,6.0,5.0,0.0
844413dffffffff,25.0,16.0,9.0
8444147ffffffff,2.0,0.0,2.0
844415dffffffff,74.0,49.0,3.0
8444161ffffffff,1.0,1.0,0.0
8444165ffffffff,10.0,3.0,3.0
844416bffffffff,30.0,19.0,2.0
84441a1ffffffff,7.0,0.0,4.0
84441a3ffffffff,8.0,3.0,0.0
84441a5ffffffff,4.0,0.0,0.0
84441a7ffffffff,10.0,2.0,6.0
84441a9ffffffff,5.0,4.0,1.0
84441abffffffff,24.0,5.0,5.0
84441adffffffff,6.0,2.0,0.0
84441b5ffffffff,9.0,2.0,1.0
84441b7ffffffff,22.0,12.0,6.0
84441e1ffffffff,2.0,2.0,0.0
84441e3ffffffff,10.0,7.0,0.0
84441e5ffffffff,14.0,3.0,3.0
84441e7ffffffff,11.0,4.0,0.0
8444249ffffffff,9.0,0.0,0.0
8444325ffffffff,4.0,0.0,0.0
8444329ffffffff,1.0,0.0,0.0
844434bffffffff,5.0,0.0,0.0
8444363ffffffff,4.0,0.0,0.0
8444401ffffffff,1.0,0.0,0.0
8444403ffffffff,2.0,0.0,0.0
8444405ffffffff,6.0,0.0,3.0
8444409ffffffff,9.0,7.0,2.0
844440dffffffff,71.0,7.0,45.0
8444429ffffffff,4.0,0.0,4.0
844442dffffffff,2.0,0.0,0.0
8444439ffffffff,2.0,1.0,0.0
8444443ffffffff,8.0,0.0,6.0
8444451ffffffff,1.0,0.0,1.0
8444459ffffffff,29.0,6.0,19.0
844445bffffffff,1.0,0.0,0.0
844445dffffffff,3.0,0.0,3.0
8444461ffffffff,5.0,5.0,0.0
8444465ffffffff,77.0,49.0,4.0
8444467ffffffff,5.0,0.0,1.0
844448dffffffff,4.0,0.0,0.0
844449dffffffff,2.0,0.0,0.0
84444b7ffffffff,2.0,0.0,0.0
84444c1ffffffff,7.0,0.0,0.0
84444c3ffffffff,19.0,0.0,0.0
84444e1ffffffff,1.0,0.0,1.0
84444edffffffff,1.0,0.0,0.0
8444501ffffffff,1.0,0.0,1.0
8444509ffffffff,2.0,0.0,2.0
844450dffffffff,15.0,4.0,0.0
8444519ffffffff,1.0,0.0,0.0
8444529ffffffff,3.0,0.0,0.0
844452dffffffff,2.0,0.0,0.0
8444551ffffffff,1.0,0.0,0.0
8444555ffffffff,4.0,1.0,0.0
8444557ffffffff,1.0,0.0,0.0
844455bffffffff,17.0,5.0,7.0
8444563ffffffff,17.0,0.0,0.0
8444567ffffffff,1.0,0.0,0.0
84445a1ffffffff,1.0,0.0,0.0
84445a9ffffffff,1.0,0.0,0.0
84445b7ffffffff,3.0,0.0,0.0
84445b9ffffffff,1.0,1.0,0.0
84445bbffffffff,2.0,0.0,0.0
84445c7ffffffff,2.0,0.0,0.0
84445dbffffffff,3.0,0.0,0.0
8444633ffffffff,12.0,6.0,3.0
844468dffffffff,2.0,0.0,0.0
8444697ffffffff,3.0,0.0,0.0
84446c1ffffffff,7.0,1.0,2.0
84446c3ffffffff,2.0,0.0,2.0
84446c5ffffffff,10.0,7.0,0.0
84446c7ffffffff,5.0,0.0,0.0
84446cdffffffff,19.0,16.0,3.0
84446d7ffffffff,6.0,0.0,0.0
84446ddffffffff,2.0,1.0,1.0
84446e5ffffffff,11.0,9.0,2.0
84446e9ffffffff,9.0,3.0,0.0
84446edffffffff,10.0,2.0,0.0
8444711ffffffff,1.0,1.0,0.0
8444715ffffffff,2.0,0.0,0.0
8444717ffffffff,3.0,3.0,0.0
8444731ffffffff,21.0,16.0,3.0
8444733ffffffff,3.0,3.0,0.0
8444735ffffffff,3.0,3.0,0.0
844473bffffffff,57.0,42.0,1.0
844480dffffffff,3.0,0.0,0.0
8444843ffffffff,4.0,0.0,0.0
844484bffffffff,5.0,1.0,0.0
8444859ffffffff,32.0,2.0,0.0
8444861ffffffff,1.0,0.0,0.0
8444869ffffffff,5.0,0.0,0.0
844486bffffffff,7.0,0.0,0.0
8444a07ffffffff,3.0,0.0,0.0
8444a11ffffffff,12.0,0.0,12.0
8444a13ffffffff,5.0,0.0,2.0
8444a19ffffffff,13.0,3.0,3.0
8444a1bffffffff,3.0,3.0,0.0
8444a2dffffffff,6.0,0.0,0.0
8444a37ffffffff,31.0,0.0,0.0
8444a53ffffffff,15.0,1.0,11.0
8444a5bffffffff,2.0,1.0,0.0
8444a81ffffffff,5.0,1.0,0.0
8444a83ffffffff,10.0,2.0,1.0
8444a91ffffffff,12.0,3.0,2.0
8444a93ffffffff,17.0,3.0,1.0
8444a95ffffffff,1.0,0.0,0.0
8444a97ffffffff,2.0,0.0,0.0
8444a9bffffffff,13.0,8.0,0.0
8444a9dffffffff,10.0,0.0,0.0
8444ab5ffffffff,4.0,4.0,0.0
8444ab9ffffffff,2.0,0.0,0.0
8444abbffffffff,1.0,0.0,0.0
8444ac1ffffffff,2.0,0.0,0.0
8444ac5ffffffff,7.0,0.0,7.0
8444ac7ffffffff,8.0,0.0,8.0
8444ac9ffffffff,5.0,3.0,0.0
8444acdffffffff,14.0,0.0,11.0
8444ad3ffffffff,12.0,2.0,0.0
8444ad5ffffffff,2.0,0.0,0.0
8444ae9ffffffff,56.0,0.0,56.0
8444aebffffffff,13.0,0.0,11.0
8444b13ffffffff,3.0,1.0,0.0
8444b17ffffffff,1.0,0.0,0.0
8444b53ffffffff,2.0,0.0,0.0
8444b57ffffffff,1.0,0.0,0.0
8444c0bffffffff,8.0,0.0,0.0
8444c11ffffffff,116.0,60.0,41.0
8444c13ffffffff,49.0,26.0,11.0
8444c15ffffffff,7.0,7.0,0.0
8444c17ffffffff,1.0,0.0,1.0
8444c19ffffffff,19.0,0.0,7.0
8444c1bffffffff,25.0,16.0,4.0
8444c1dffffffff,11.0,0.0,4.0
8444c23ffffffff,2.0,2.0,0.0
8444c27ffffffff,8.0,1.0,2.0
8444c39ffffffff,17.0,3.0,12.0
8444c3bffffffff,18.0,10.0,5.0
8444c53ffffffff,2.0,2.0,0.0
8444c57ffffffff,8.0,5.0,3.0
8444c5dffffffff,5.0,0.0,5.0
8444c85ffffffff,4.0,3.0,0.0
8444c8bffffffff,6.0,0.0,0.0
8444c8dffffffff,2.0,0.0,2.0
8444c91ffffffff,3.0,0.0,3.0
8444c95ffffffff,2.0,0.0,0.0
8444c97ffffffff,8.0,0.0,0.0
8444c99ffffffff,7.0,0.0,0.0
8444c9bffffffff,15.0,1.0,0.0
8444c9dffffffff,2.0,0.0,0.0
8444ca3ffffffff,11.0,2.0,6.0
8444ca7ffffffff,26.0,0.0,0.0
8444cabffffffff,15.0,0.0,0.0
8444cb1ffffffff,2.0,0.0,0.0
8444cb9ffffffff,10.0,4.0,0.0
8444cbdffffffff,4.0,0.0,2.0
8444cc1ffffffff,8.0,5.0,0.0
8444cc7ffffffff,8.0,5.0,1.0
8444ccdffffffff,35.0,14.0,7.0
8444cd1ffffffff,20.0,6.0,0.0
8444cd3ffffffff,2.0,2.0,0.0
8444cd5ffffffff,12.0,1.0,0.0
8444cd7ffffffff,23.0,0.0,0.0
8444cddffffffff,6.0,2.0,2.0
8444ce5ffffffff,1.0,0.0,0.0
8444ce7ffffffff,3.0,1.0,0.0
8444cebffffffff,6.0,2.0,0.0
8444d01ffffffff,30.0,17.0,4.0
8444d07ffffffff,12.0,0.0,2.0
8444d0bffffffff,9.0,2.0,0.0
8444d23ffffffff,5.0,3.0,2.0
8444d2bffffffff,19.0,0.0,0.0
8444d37ffffffff,4.0,0.0,2.0
8444d3bffffffff,4.0,2.0,0.0
8444d3dffffffff,4.0,0.0,0.0
8444d51ffffffff,3.0,0.0,3.0
8444d55ffffffff,7.0,0.0,0.0
8444d5dffffffff,19.0,0.0,4.0
8444d85ffffffff,36.0,6.0,5.0
8444d87ffffffff,4.0,0.0,0.0
8444d89ffffffff,1.0,0.0,0.0
8444d8bffffffff,1.0,0.0,0.0
8444d91ffffffff,2.0,0.0,0.0
8444d93ffffffff,10.0,2.0,2.0
8444d97ffffffff,6.0,0.0,0.0
8444d99ffffffff,14.0,0.0,0.0
8444d9bffffffff,2.0,0.0,0.0
8444da1ffffffff,2.0,0.0,0.0
8444da9ffffffff,8.0,0.0,2.0
8444dabffffffff,36.0,4.0,10.0
8444db3ffffffff,4.0,0.0,0.0
8444db5ffffffff,6.0,0.0,2.0
8444dbbffffffff,1.0,0.0,0.0
8444dc5ffffffff,4.0,0.0,0.0
8444dd1ffffffff,3.0,0.0,0.0
8444dd3ffffffff,2.0,0.0,0.0
8444dd5ffffffff,3.0,0.0,0.0
8444dd7ffffffff,3.0,0.0,0.0
8444dd9ffffffff,43.0,0.0,0.0
8444ddbffffffff,2.0,0.0,0.0
8444debffffffff,1.0,0.0,0.0
8444e05ffffffff,4.0,2.0,0.0
8444e0dffffffff,1.0,0.0,0.0
8444e23ffffffff,2.0,0.0,2.0
8444e27ffffffff,2.0,0.0,0.0
8444e29ffffffff,3.0,0.0,0.0
8444e2bffffffff,3.0,1.0,2.0
8444e33ffffffff,7.0,0.0,3.0
8444e35ffffffff,5.0,0.0,2.0
8444e39ffffffff,3.0,0.0,3.0
8444e3dffffffff,6.0,0.0,6.0
8444e43ffffffff,2.0,0.0,0.0
8444e47ffffffff,7.0,2.0,5.0
8444e51ffffffff,2.0,1.0,0.0
8444e53ffffffff,2.0,2.0,0.0
8444e63ffffffff,5.0,2.0,3.0
8444e6bffffffff,3.0,0.0,3.0
8444e8bffffffff,1.0,0.0,0.0
8444e91ffffffff,3.0,3.0,0.0
8444ea3ffffffff,1.0,0.0,0.0
8444ea5ffffffff,8.0,3.0,0.0
8444eadffffffff,4.0,0.0,2.0
8444eb3ffffffff,3.0,0.0,0.0
8444ebdffffffff,3.0,0.0,0.0
8444ed3ffffffff,5.0,0.0,0.0
8444ed7ffffffff,2.0,0.0,0.0
8444ee1ffffffff,3.0,0.0,1.0
8444ee5ffffffff,9.0,6.0,0.0
8444ee7ffffffff,1.0,0.0,0.0
8444eebffffffff,2.0,2.0,0.0
8444eedffffffff,2.0,0.0,0.0
8444f01ffffffff,3.0,0.0,0.0
