cell_id,Sula sula,Sula sula sula,Sula sula rubripes,Sula sula websteri
849da9bffffffff,2.0,0.0,0.0,0.0
849e051ffffffff,1.0,0.0,0.0,0.0
849e055ffffffff,1.0,0.0,0.0,0.0
849e059ffffffff,2.0,0.0,0.0,0.0
849e087ffffffff,1.0,0.0,1.0,0.0
849e1c5ffffffff,1.0,0.0,0.0,0.0
849e245ffffffff,39.0,0.0,0.0,0.0
849e269ffffffff,1.0,0.0,0.0,0.0
849e281ffffffff,1.0,0.0,1.0,0.0
849e745ffffffff,2.0,0.0,0.0,0.0
849e8ddffffffff,1.0,0.0,0.0,0.0
849ec03ffffffff,1.0,0.0,0.0,0.0
849ee3dffffffff,1.0,0.0,0.0,0.0
849ee5dffffffff,1.0,0.0,0.0,0.0
849ef37ffffffff,1.0,0.0,0.0,0.0
849f14bffffffff,1.0,0.0,0.0,0.0
849f509ffffffff,1.0,0.0,1.0,0.0
849f521ffffffff,2.0,0.0,0.0,0.0
849f523ffffffff,2.0,0.0,2.0,0.0
849f543ffffffff,1.0,0.0,1.0,0.0
849f553ffffffff,3.0,0.0,0.0,0.0
849f563ffffffff,4.0,0.0,2.0,0.0
84a0231ffffffff,1.0,0.0,0.0,0.0
84a0239ffffffff,6.0,0.0,0.0,0.0
84a0259ffffffff,2.0,0.0,0.0,0.0
84a0485ffffffff,2.0,0.0,0.0,0.0
84a0491ffffffff,4.0,0.0,0.0,0.0
84a0493ffffffff,3.0,0.0,0.0,0.0
84a0495ffffffff,6.0,0.0,0.0,0.0
84a0497ffffffff,3.0,0.0,0.0,0.0
84a04c3ffffffff,2.0,0.0,0.0,0.0
84a04c7ffffffff,4.0,0.0,0.0,0.0
84a04ddffffffff,2.0,0.0,0.0,0.0
84a04e1ffffffff,2.0,0.0,0.0,0.0
84a04e9ffffffff,3.0,0.0,0.0,0.0
84a04ebffffffff,4.0,0.0,0.0,0.0
84a0599ffffffff,2.0,0.0,0.0,0.0
84a05bbffffffff,1.0,0.0,0.0,0.0
84a06a3ffffffff,2.0,0.0,0.0,0.0
84a06b5ffffffff,2.0,0.0,0.0,0.0
84a0c37ffffffff,1.0,0.0,0.0,0.0
84a0d91ffffffff,2.0,0.0,0.0,0.0
84a0dc3ffffffff,3.0,0.0,0.0,0.0
84a0dc9ffffffff,3.0,0.0,0.0,0.0
84a0dd9ffffffff,3.0,0.0,0.0,0.0
84a0eb5ffffffff,2.0,0.0,0.0,0.0
84a1123ffffffff,6.0,0.0,0.0,0.0
84a11bbffffffff,2.0,0.0,0.0,0.0
84a1a41ffffffff,5.0,0.0,0.0,0.0
84a1a4bffffffff,2.0,0.0,0.0,0.0
84a3669ffffffff,2.0,0.0,0.0,0.0
84a5369ffffffff,3.0,0.0,0.0,0.0
84b0283ffffffff,2.0,0.0,0.0,0.0
84b14adffffffff,5.0,0.0,0.0,0.0
84b4c05ffffffff,1.0,0.0,0.0,0.0
84b4c59ffffffff,5.0,0.0,0.0,0.0
84bad33ffffffff,1.0,0.0,0.0,0.0
84be889ffffffff,2.0,0.0,0.0,0.0
84be8c3ffffffff,1.0,0.0,0.0,0.0
84be8ddffffffff,3.0,0.0,0.0,0.0
84beaa5ffffffff,4.0,0.0,0.0,0.0
84beab7ffffffff,18.0,0.0,0.0,0.0
