cell_id,Cathartes aura,Cathartes aura [aura Group],Cathartes aura ruficollis,Cathartes aura jota,Cathartes aura [undescribed form]
8427489ffffffff,4.0,0.0,0.0,0.0,0.0
842748bffffffff,4.0,0.0,0.0,0.0,0.0
842748dffffffff,183.0,0.0,0.0,0.0,0.0
8427491ffffffff,22.0,0.0,0.0,0.0,0.0
8427493ffffffff,1.0,0.0,0.0,0.0,0.0
8427495ffffffff,4.0,0.0,0.0,0.0,0.0
8427497ffffffff,19.0,0.0,0.0,0.0,0.0
8427499ffffffff,222.0,0.0,0.0,0.0,0.0
842749bffffffff,13.0,0.0,0.0,0.0,0.0
842749dffffffff,50.0,0.0,0.0,0.0,0.0
84274a3ffffffff,4.0,2.0,0.0,0.0,0.0
84274abffffffff,24.0,0.0,0.0,0.0,0.0
84274b1ffffffff,3.0,0.0,0.0,0.0,0.0
84274b5ffffffff,44.0,0.0,0.0,0.0,0.0
84274b7ffffffff,2.0,0.0,0.0,0.0,0.0
84274b9ffffffff,22.0,0.0,0.0,0.0,0.0
84274bdffffffff,5.0,0.0,0.0,0.0,0.0
84274c1ffffffff,12.0,0.0,0.0,0.0,0.0
84274c3ffffffff,2.0,0.0,0.0,0.0,0.0
84274c5ffffffff,2.0,0.0,0.0,0.0,0.0
84274c7ffffffff,8.0,0.0,0.0,0.0,0.0
84274c9ffffffff,7.0,0.0,0.0,0.0,0.0
84274cbffffffff,11.0,0.0,0.0,0.0,0.0
84274cdffffffff,1.0,0.0,0.0,0.0,0.0
84274d1ffffffff,12.0,0.0,0.0,0.0,0.0
84274d3ffffffff,57.0,0.0,0.0,0.0,0.0
84274d5ffffffff,18.0,0.0,0.0,0.0,0.0
84274d7ffffffff,27.0,0.0,0.0,0.0,0.0
84274d9ffffffff,13.0,0.0,0.0,0.0,0.0
84274dbffffffff,84.0,0.0,0.0,0.0,0.0
84274ddffffffff,25.0,0.0,0.0,0.0,0.0
84274e3ffffffff,102.0,3.0,0.0,0.0,0.0
8427511ffffffff,1.0,1.0,0.0,0.0,0.0
8427513ffffffff,2.0,0.0,0.0,0.0,0.0
8427529ffffffff,4.0,0.0,0.0,0.0,0.0
8427535ffffffff,3.0,0.0,0.0,0.0,0.0
8427539ffffffff,2.0,0.0,0.0,0.0,0.0
8427541ffffffff,2.0,0.0,0.0,0.0,0.0
842754dffffffff,3.0,0.0,0.0,0.0,0.0
8427569ffffffff,157.0,0.0,0.0,0.0,0.0
8427581ffffffff,4.0,0.0,0.0,0.0,0.0
8427585ffffffff,2.0,0.0,0.0,0.0,0.0
8427589ffffffff,2.0,0.0,0.0,0.0,0.0
842758bffffffff,6.0,0.0,0.0,0.0,0.0
842758dffffffff,15.0,0.0,0.0,0.0,0.0
8427593ffffffff,1.0,1.0,0.0,0.0,0.0
8427599ffffffff,4.0,0.0,0.0,0.0,0.0
842759bffffffff,190.0,0.0,0.0,0.0,0.0
842759dffffffff,15.0,0.0,0.0,0.0,0.0
84275a1ffffffff,4.0,0.0,0.0,0.0,0.0
84275abffffffff,2.0,0.0,0.0,0.0,0.0
84275b5ffffffff,2.0,0.0,0.0,0.0,0.0
84275c1ffffffff,2.0,0.0,0.0,0.0,0.0
84275c3ffffffff,4.0,0.0,0.0,0.0,0.0
84275c5ffffffff,2.0,0.0,0.0,0.0,0.0
84275c7ffffffff,4.0,0.0,0.0,0.0,0.0
84275cdffffffff,11.0,0.0,0.0,0.0,0.0
84275d1ffffffff,1.0,0.0,0.0,0.0,0.0
84275d3ffffffff,15.0,0.0,0.0,0.0,0.0
84275d5ffffffff,4.0,0.0,0.0,0.0,0.0
84275d7ffffffff,10.0,0.0,0.0,0.0,0.0
84275d9ffffffff,22.0,0.0,0.0,0.0,0.0
8427601ffffffff,3.0,3.0,0.0,0.0,0.0
8427607ffffffff,12.0,10.0,0.0,0.0,0.0
842760bffffffff,2.0,2.0,0.0,0.0,0.0
842760dffffffff,3.0,3.0,0.0,0.0,0.0
8427611ffffffff,2.0,2.0,0.0,0.0,0.0
8427617ffffffff,12.0,12.0,0.0,0.0,0.0
8427631ffffffff,11.0,0.0,0.0,0.0,0.0
8427637ffffffff,1.0,0.0,0.0,0.0,0.0
8427639ffffffff,5.0,5.0,0.0,0.0,0.0
842763bffffffff,7.0,2.0,0.0,0.0,0.0
8427647ffffffff,2.0,2.0,0.0,0.0,0.0
8427661ffffffff,3.0,3.0,0.0,0.0,0.0
8427665ffffffff,6.0,6.0,0.0,0.0,0.0
842766bffffffff,2.0,2.0,0.0,0.0,0.0
8427687ffffffff,2.0,0.0,0.0,0.0,0.0
8427691ffffffff,3.0,0.0,0.0,0.0,0.0
8427693ffffffff,29.0,25.0,0.0,0.0,0.0
8427699ffffffff,10.0,10.0,0.0,0.0,0.0
842769bffffffff,16.0,16.0,0.0,0.0,0.0
84276a1ffffffff,12.0,0.0,0.0,0.0,0.0
84276a3ffffffff,2.0,0.0,0.0,0.0,0.0
84276a5ffffffff,5.0,0.0,0.0,0.0,0.0
84276a7ffffffff,21.0,0.0,0.0,0.0,0.0
84276a9ffffffff,3.0,0.0,0.0,0.0,0.0
84276abffffffff,2.0,0.0,0.0,0.0,0.0
84276adffffffff,2.0,0.0,0.0,0.0,0.0
84276b1ffffffff,5.0,0.0,0.0,0.0,0.0
84276b5ffffffff,12.0,0.0,0.0,0.0,0.0
84276b7ffffffff,15.0,0.0,0.0,0.0,0.0
84276bbffffffff,12.0,0.0,0.0,0.0,0.0
84276bdffffffff,8.0,0.0,0.0,0.0,0.0
84276c1ffffffff,9.0,9.0,0.0,0.0,0.0
84276c7ffffffff,3.0,3.0,0.0,0.0,0.0
84276c9ffffffff,3.0,3.0,0.0,0.0,0.0
84276cbffffffff,16.0,16.0,0.0,0.0,0.0
84276cdffffffff,5.0,5.0,0.0,0.0,0.0
84276d1ffffffff,177.0,175.0,0.0,0.0,0.0
84276d3ffffffff,204.0,204.0,0.0,0.0,0.0
84276d5ffffffff,17.0,17.0,0.0,0.0,0.0
84276d7ffffffff,61.0,61.0,0.0,0.0,0.0
84276e5ffffffff,24.0,0.0,0.0,0.0,0.0
84276e7ffffffff,3.0,0.0,0.0,0.0,0.0
84276e9ffffffff,5.0,5.0,0.0,0.0,0.0
84276edffffffff,24.0,9.0,0.0,0.0,0.0
8427701ffffffff,4.0,0.0,0.0,0.0,0.0
8427705ffffffff,20.0,20.0,0.0,0.0,0.0
8427709ffffffff,2.0,2.0,0.0,0.0,0.0
842770dffffffff,8.0,8.0,0.0,0.0,0.0
8427715ffffffff,3.0,0.0,0.0,0.0,0.0
8427717ffffffff,2.0,0.0,0.0,0.0,0.0
842771dffffffff,6.0,0.0,0.0,0.0,0.0
8427729ffffffff,8.0,8.0,0.0,0.0,0.0
8427737ffffffff,2.0,0.0,0.0,0.0,0.0
842773bffffffff,10.0,0.0,0.0,0.0,0.0
8427741ffffffff,10.0,10.0,0.0,0.0,0.0
8427743ffffffff,2.0,2.0,0.0,0.0,0.0
8427747ffffffff,1.0,0.0,0.0,0.0,0.0
842775dffffffff,5.0,5.0,0.0,0.0,0.0
8427761ffffffff,1.0,1.0,0.0,0.0,0.0
8427763ffffffff,8.0,8.0,0.0,0.0,0.0
8427801ffffffff,1.0,0.0,0.0,0.0,0.0
842780bffffffff,2.0,0.0,0.0,0.0,0.0
8427813ffffffff,2.0,0.0,0.0,0.0,0.0
8427817ffffffff,1.0,0.0,0.0,0.0,0.0
8427853ffffffff,2.0,0.0,0.0,0.0,0.0
8427859ffffffff,4.0,0.0,0.0,0.0,0.0
84278b1ffffffff,1.0,0.0,0.0,0.0,0.0
8427905ffffffff,2.0,0.0,0.0,0.0,0.0
8427907ffffffff,1.0,0.0,0.0,0.0,0.0
8427909ffffffff,2.0,0.0,0.0,0.0,0.0
8427921ffffffff,1.0,0.0,0.0,0.0,0.0
8427927ffffffff,2.0,0.0,0.0,0.0,0.0
842794bffffffff,4.0,0.0,0.0,0.0,0.0
8427967ffffffff,3.0,0.0,0.0,0.0,0.0
8427989ffffffff,2.0,0.0,0.0,0.0,0.0
8427995ffffffff,5.0,5.0,0.0,0.0,0.0
8427997ffffffff,1.0,0.0,0.0,0.0,0.0
84279e5ffffffff,6.0,0.0,0.0,0.0,0.0
8427a01ffffffff,2.0,0.0,0.0,0.0,0.0
8427a03ffffffff,8.0,0.0,0.0,0.0,0.0
8427a05ffffffff,6.0,0.0,0.0,0.0,0.0
8427a1dffffffff,1.0,0.0,0.0,0.0,0.0
8427a47ffffffff,2.0,0.0,0.0,0.0,0.0
8427a61ffffffff,2.0,0.0,0.0,0.0,0.0
8427a87ffffffff,2.0,0.0,0.0,0.0,0.0
8427a8bffffffff,6.0,0.0,0.0,0.0,0.0
8427aa3ffffffff,1.0,0.0,0.0,0.0,0.0
8427aa5ffffffff,2.0,0.0,0.0,0.0,0.0
8427aa9ffffffff,2.0,0.0,0.0,0.0,0.0
8427ac5ffffffff,3.0,0.0,0.0,0.0,0.0
8427addffffffff,2.0,0.0,0.0,0.0,0.0
8427b07ffffffff,4.0,0.0,0.0,0.0,0.0
8427b13ffffffff,1.0,0.0,0.0,0.0,0.0
8427b2bffffffff,5.0,0.0,0.0,0.0,0.0
8427b37ffffffff,1.0,0.0,0.0,0.0,0.0
8427b39ffffffff,2.0,0.0,0.0,0.0,0.0
8428023ffffffff,6.0,5.0,0.0,0.0,0.0
842802bffffffff,3.0,0.0,0.0,0.0,0.0
842802dffffffff,2.0,0.0,0.0,0.0,0.0
8428061ffffffff,4.0,0.0,0.0,0.0,0.0
8428069ffffffff,1.0,0.0,0.0,0.0,0.0
842806bffffffff,2.0,0.0,0.0,0.0,0.0
8428103ffffffff,1.0,1.0,0.0,0.0,0.0
8428111ffffffff,80.0,2.0,0.0,0.0,0.0
8428113ffffffff,4.0,0.0,0.0,0.0,0.0
8428117ffffffff,2.0,0.0,0.0,0.0,0.0
8428123ffffffff,4.0,0.0,0.0,0.0,0.0
8428133ffffffff,8.0,0.0,0.0,0.0,0.0
842813bffffffff,7.0,0.0,0.0,0.0,0.0
8428141ffffffff,3.0,0.0,0.0,0.0,0.0
8428153ffffffff,1.0,0.0,0.0,0.0,0.0
8428157ffffffff,2.0,0.0,0.0,0.0,0.0
8428183ffffffff,42.0,0.0,0.0,0.0,0.0
8428187ffffffff,7.0,0.0,0.0,0.0,0.0
84281b3ffffffff,2.0,0.0,0.0,0.0,0.0
84281b5ffffffff,4.0,0.0,0.0,0.0,0.0
84281b7ffffffff,2.0,0.0,0.0,0.0,0.0
84281bbffffffff,2.0,0.0,0.0,0.0,0.0
84281bdffffffff,3.0,0.0,0.0,0.0,0.0
84281c3ffffffff,2.0,0.0,0.0,0.0,0.0
84281cbffffffff,24.0,0.0,0.0,0.0,0.0
84281e5ffffffff,28.0,0.0,0.0,0.0,0.0
84281e9ffffffff,11.0,0.0,0.0,0.0,0.0
84281ebffffffff,37.0,0.0,0.0,0.0,0.0
84281edffffffff,15.0,0.0,0.0,0.0,0.0
8428301ffffffff,6.0,0.0,0.0,0.0,0.0
8428303ffffffff,12.0,3.0,0.0,0.0,0.0
8428305ffffffff,546.0,0.0,0.0,0.0,0.0
8428307ffffffff,8.0,0.0,0.0,0.0,0.0
8428309ffffffff,207.0,4.0,0.0,0.0,0.0
842830bffffffff,3.0,1.0,0.0,0.0,0.0
842830dffffffff,2.0,2.0,0.0,0.0,0.0
8428313ffffffff,1.0,1.0,0.0,0.0,0.0
8428317ffffffff,2.0,0.0,0.0,0.0,0.0
842831dffffffff,1.0,0.0,0.0,0.0,0.0
8428321ffffffff,5.0,0.0,0.0,0.0,0.0
8428323ffffffff,3.0,0.0,0.0,0.0,0.0
8428329ffffffff,80.0,0.0,0.0,0.0,0.0
842832bffffffff,4.0,0.0,0.0,0.0,0.0
8428331ffffffff,2.0,0.0,0.0,0.0,0.0
8428335ffffffff,5.0,0.0,0.0,0.0,0.0
842833dffffffff,1.0,0.0,0.0,0.0,0.0
8428341ffffffff,29.0,0.0,0.0,0.0,0.0
8428343ffffffff,16.0,1.0,0.0,0.0,0.0
8428345ffffffff,6.0,4.0,0.0,0.0,0.0
8428347ffffffff,6.0,0.0,0.0,0.0,0.0
842834dffffffff,71.0,15.0,0.0,0.0,0.0
8428355ffffffff,8.0,0.0,0.0,0.0,0.0
8428357ffffffff,10.0,2.0,0.0,0.0,0.0
8428361ffffffff,262.0,0.0,0.0,0.0,0.0
8428363ffffffff,2323.0,0.0,0.0,0.0,0.0
8428365ffffffff,4.0,0.0,0.0,0.0,0.0
8428367ffffffff,1388.0,0.0,0.0,0.0,0.0
8428369ffffffff,2.0,0.0,0.0,0.0,0.0
842836bffffffff,428.0,11.0,0.0,0.0,0.0
8428803ffffffff,2.0,0.0,0.0,0.0,0.0
8428841ffffffff,58.0,0.0,0.0,0.0,0.0
8428843ffffffff,17.0,0.0,0.0,0.0,0.0
8428847ffffffff,13.0,0.0,0.0,0.0,0.0
8428849ffffffff,4.0,0.0,0.0,0.0,0.0
842884bffffffff,6.0,0.0,0.0,0.0,0.0
8428855ffffffff,6.0,0.0,0.0,0.0,0.0
8428885ffffffff,1.0,0.0,0.0,0.0,0.0
8428887ffffffff,2.0,0.0,0.0,0.0,0.0
8428889ffffffff,1.0,0.0,0.0,0.0,0.0
842888dffffffff,3.0,0.0,0.0,0.0,0.0
8428893ffffffff,1.0,0.0,0.0,0.0,0.0
8428899ffffffff,3.0,0.0,0.0,0.0,0.0
842889bffffffff,2.0,0.0,0.0,0.0,0.0
84288a3ffffffff,2.0,0.0,0.0,0.0,0.0
84288a5ffffffff,2.0,0.0,0.0,0.0,0.0
84288adffffffff,2.0,0.0,0.0,0.0,0.0
84288b3ffffffff,7.0,0.0,0.0,0.0,0.0
84288bbffffffff,2.0,0.0,0.0,0.0,0.0
84288dbffffffff,2.0,0.0,0.0,0.0,0.0
84288e3ffffffff,4.0,0.0,0.0,0.0,0.0
8428921ffffffff,5.0,2.0,0.0,0.0,0.0
8428923ffffffff,6.0,0.0,0.0,0.0,0.0
8428927ffffffff,3.0,0.0,0.0,0.0,0.0
8428929ffffffff,3.0,0.0,0.0,0.0,0.0
8428931ffffffff,2.0,2.0,0.0,0.0,0.0
8428935ffffffff,2.0,0.0,0.0,0.0,0.0
842893dffffffff,10.0,2.0,0.0,0.0,0.0
8428945ffffffff,5.0,0.0,0.0,0.0,0.0
8428949ffffffff,2.0,0.0,0.0,0.0,0.0
842894dffffffff,2.0,0.0,0.0,0.0,0.0
8428985ffffffff,5.0,0.0,0.0,0.0,0.0
842898dffffffff,33.0,0.0,0.0,0.0,0.0
8428995ffffffff,2.0,2.0,0.0,0.0,0.0
84289abffffffff,4.0,0.0,0.0,0.0,0.0
84289b5ffffffff,4.0,2.0,0.0,0.0,0.0
84289b7ffffffff,2.0,0.0,0.0,0.0,0.0
84289dbffffffff,3.0,0.0,0.0,0.0,0.0
84289e3ffffffff,4.0,0.0,0.0,0.0,0.0
84289ebffffffff,2.0,0.0,0.0,0.0,0.0
8428a11ffffffff,1.0,0.0,0.0,0.0,0.0
8428a17ffffffff,2.0,0.0,0.0,0.0,0.0
8428a91ffffffff,5.0,0.0,0.0,0.0,0.0
8428a93ffffffff,2.0,0.0,0.0,0.0,0.0
8428aa1ffffffff,2.0,0.0,0.0,0.0,0.0
8428abdffffffff,2.0,0.0,0.0,0.0,0.0
8428ae9ffffffff,1.0,0.0,0.0,0.0,0.0
8428b01ffffffff,2.0,0.0,0.0,0.0,0.0
8428b03ffffffff,2.0,0.0,0.0,0.0,0.0
8428b07ffffffff,2.0,0.0,0.0,0.0,0.0
8428b11ffffffff,5.0,0.0,0.0,0.0,0.0
8428b1dffffffff,3.0,0.0,0.0,0.0,0.0
8428b2bffffffff,3.0,0.0,0.0,0.0,0.0
8428b3bffffffff,2.0,0.0,0.0,0.0,0.0
8428b57ffffffff,4.0,0.0,0.0,0.0,0.0
8428b63ffffffff,1.0,0.0,0.0,0.0,0.0
8428b65ffffffff,2.0,0.0,0.0,0.0,0.0
8428b69ffffffff,9.0,0.0,0.0,0.0,0.0
8428b6bffffffff,1.0,0.0,0.0,0.0,0.0
8428b6dffffffff,3.0,0.0,0.0,0.0,0.0
8428c23ffffffff,2.0,2.0,0.0,0.0,0.0
8428c25ffffffff,10.0,4.0,0.0,0.0,0.0
8428c27ffffffff,5.0,0.0,0.0,0.0,0.0
8428c61ffffffff,1.0,0.0,0.0,0.0,0.0
8428c67ffffffff,2.0,2.0,0.0,0.0,0.0
8428c6dffffffff,6.0,0.0,0.0,0.0,0.0
8428d0bffffffff,5.0,2.0,0.0,0.0,0.0
8428d11ffffffff,34.0,0.0,0.0,0.0,0.0
8428d13ffffffff,3.0,0.0,0.0,0.0,0.0
8428d15ffffffff,4.0,0.0,0.0,0.0,0.0
8428d17ffffffff,16.0,4.0,0.0,0.0,0.0
8428d19ffffffff,27.0,2.0,0.0,0.0,0.0
8428d1bffffffff,56.0,14.0,0.0,0.0,0.0
8428d1dffffffff,7.0,0.0,0.0,0.0,0.0
8428d31ffffffff,2.0,0.0,0.0,0.0,0.0
8428d33ffffffff,2.0,0.0,0.0,0.0,0.0
8428d37ffffffff,7.0,7.0,0.0,0.0,0.0
8428d3bffffffff,5.0,2.0,0.0,0.0,0.0
8428d45ffffffff,2.0,0.0,0.0,0.0,0.0
8428d4bffffffff,3.0,0.0,0.0,0.0,0.0
8428d51ffffffff,9.0,0.0,0.0,0.0,0.0
8428d55ffffffff,6.0,0.0,0.0,0.0,0.0
8428d57ffffffff,19.0,0.0,0.0,0.0,0.0
8428d59ffffffff,6.0,0.0,0.0,0.0,0.0
8428d5dffffffff,7.0,0.0,0.0,0.0,0.0
8428d67ffffffff,1.0,0.0,0.0,0.0,0.0
8428d69ffffffff,3.0,0.0,0.0,0.0,0.0
8428d89ffffffff,8.0,8.0,0.0,0.0,0.0
8428d8bffffffff,5.0,0.0,0.0,0.0,0.0
8428d8dffffffff,11.0,0.0,0.0,0.0,0.0
8428d91ffffffff,2.0,2.0,0.0,0.0,0.0
8428d95ffffffff,1.0,1.0,0.0,0.0,0.0
8428da9ffffffff,1.0,1.0,0.0,0.0,0.0
8428dadffffffff,4.0,4.0,0.0,0.0,0.0
8428dc3ffffffff,1.0,1.0,0.0,0.0,0.0
8428dc7ffffffff,9.0,5.0,0.0,0.0,0.0
8428dc9ffffffff,11.0,0.0,0.0,0.0,0.0
8428dcdffffffff,11.0,0.0,0.0,0.0,0.0
8428dd5ffffffff,6.0,6.0,0.0,0.0,0.0
8428de1ffffffff,5.0,1.0,0.0,0.0,0.0
8428de3ffffffff,6.0,5.0,0.0,0.0,0.0
8428de9ffffffff,9.0,0.0,0.0,0.0,0.0
8428debffffffff,8.0,2.0,0.0,0.0,0.0
8428dedffffffff,4.0,0.0,0.0,0.0,0.0
8428f01ffffffff,33.0,0.0,0.0,0.0,0.0
8428f03ffffffff,8.0,0.0,0.0,0.0,0.0
8428f05ffffffff,4.0,0.0,0.0,0.0,0.0
8428f07ffffffff,30.0,0.0,0.0,0.0,0.0
8428f09ffffffff,3.0,0.0,0.0,0.0,0.0
8428f0bffffffff,2.0,0.0,0.0,0.0,0.0
8428f0dffffffff,2.0,0.0,0.0,0.0,0.0
8428f15ffffffff,36.0,0.0,0.0,0.0,0.0
8428f19ffffffff,3.0,0.0,0.0,0.0,0.0
8428f23ffffffff,2.0,2.0,0.0,0.0,0.0
8428f27ffffffff,2.0,0.0,0.0,0.0,0.0
8428f2dffffffff,6.0,0.0,0.0,0.0,0.0
8428f31ffffffff,6.0,4.0,0.0,0.0,0.0
8428f37ffffffff,5.0,2.0,0.0,0.0,0.0
8428f39ffffffff,8.0,2.0,0.0,0.0,0.0
8428f43ffffffff,4.0,0.0,0.0,0.0,0.0
8428f49ffffffff,3.0,0.0,0.0,0.0,0.0
8428f4bffffffff,34.0,1.0,0.0,0.0,0.0
8428f51ffffffff,2.0,0.0,0.0,0.0,0.0
8428f55ffffffff,12.0,0.0,0.0,0.0,0.0
8428f57ffffffff,8.0,0.0,0.0,0.0,0.0
8428f59ffffffff,14.0,0.0,0.0,0.0,0.0
8428f5dffffffff,15.0,0.0,0.0,0.0,0.0
8428f63ffffffff,13.0,0.0,0.0,0.0,0.0
8429125ffffffff,3.0,0.0,0.0,0.0,0.0
8429127ffffffff,6.0,6.0,0.0,0.0,0.0
8429135ffffffff,4.0,4.0,0.0,0.0,0.0
84291a5ffffffff,8.0,8.0,0.0,0.0,0.0
84291a7ffffffff,12.0,5.0,0.0,0.0,0.0
842982bffffffff,3.0,0.0,0.0,0.0,0.0
8429841ffffffff,2.0,0.0,0.0,0.0,0.0
8429853ffffffff,2.0,0.0,0.0,0.0,0.0
8429855ffffffff,19.0,0.0,0.0,0.0,0.0
8429861ffffffff,6.0,0.0,0.0,0.0,0.0
8429865ffffffff,3.0,1.0,0.0,0.0,0.0
8429867ffffffff,3.0,0.0,0.0,0.0,0.0
8429869ffffffff,9.0,0.0,0.0,0.0,0.0
842986bffffffff,3.0,0.0,0.0,0.0,0.0
84298abffffffff,2.0,0.0,0.0,0.0,0.0
84298b7ffffffff,1.0,0.0,0.0,0.0,0.0
84298c3ffffffff,2.0,2.0,0.0,0.0,0.0
84298c9ffffffff,18.0,0.0,0.0,0.0,0.0
84298cbffffffff,11.0,0.0,0.0,0.0,0.0
84298d5ffffffff,3.0,0.0,0.0,0.0,0.0
84298d7ffffffff,2.0,0.0,0.0,0.0,0.0
84298ddffffffff,7.0,1.0,0.0,0.0,0.0
84298e1ffffffff,3.0,0.0,0.0,0.0,0.0
8429901ffffffff,2.0,0.0,0.0,0.0,0.0
8429903ffffffff,2.0,0.0,0.0,0.0,0.0
8429907ffffffff,2.0,2.0,0.0,0.0,0.0
8429909ffffffff,8.0,0.0,0.0,0.0,0.0
842990bffffffff,3.0,2.0,0.0,0.0,0.0
842992bffffffff,9.0,7.0,0.0,0.0,0.0
8429935ffffffff,2.0,0.0,0.0,0.0,0.0
842993dffffffff,1.0,0.0,0.0,0.0,0.0
8429941ffffffff,1.0,1.0,0.0,0.0,0.0
842994dffffffff,15.0,4.0,0.0,0.0,0.0
8429953ffffffff,2.0,0.0,0.0,0.0,0.0
8429957ffffffff,2.0,0.0,0.0,0.0,0.0
8429963ffffffff,2.0,0.0,0.0,0.0,0.0
842996bffffffff,3.0,0.0,0.0,0.0,0.0
8429997ffffffff,2.0,0.0,0.0,0.0,0.0
84299a9ffffffff,3.0,0.0,0.0,0.0,0.0
84299bdffffffff,6.0,0.0,0.0,0.0,0.0
8429a01ffffffff,5.0,0.0,0.0,0.0,0.0
8429a03ffffffff,5.0,0.0,0.0,0.0,0.0
8429a07ffffffff,2.0,0.0,0.0,0.0,0.0
8429a0dffffffff,6.0,0.0,0.0,0.0,0.0
8429a11ffffffff,4.0,2.0,0.0,0.0,0.0
8429a13ffffffff,5.0,0.0,0.0,0.0,0.0
8429a15ffffffff,2.0,0.0,0.0,0.0,0.0
8429a17ffffffff,10.0,0.0,0.0,0.0,0.0
8429a19ffffffff,2.0,1.0,0.0,0.0,0.0
8429a1bffffffff,9.0,8.0,0.0,0.0,0.0
8429a1dffffffff,6.0,2.0,0.0,0.0,0.0
8429a29ffffffff,10.0,2.0,0.0,0.0,0.0
8429a39ffffffff,1.0,0.0,0.0,0.0,0.0
8429a41ffffffff,2.0,0.0,0.0,0.0,0.0
8429a43ffffffff,2.0,0.0,0.0,0.0,0.0
8429a45ffffffff,6.0,2.0,0.0,0.0,0.0
8429a47ffffffff,2.0,0.0,0.0,0.0,0.0
8429a4dffffffff,25.0,1.0,0.0,0.0,0.0
8429a57ffffffff,3.0,2.0,0.0,0.0,0.0
8429a59ffffffff,2.0,0.0,0.0,0.0,0.0
8429a61ffffffff,5.0,0.0,0.0,0.0,0.0
8429a63ffffffff,15.0,0.0,0.0,0.0,0.0
8429a65ffffffff,21.0,0.0,0.0,0.0,0.0
8429a67ffffffff,2.0,0.0,0.0,0.0,0.0
8429a6bffffffff,2.0,0.0,0.0,0.0,0.0
8429a6dffffffff,64.0,10.0,0.0,0.0,0.0
8429a85ffffffff,1.0,0.0,0.0,0.0,0.0
8429a87ffffffff,4.0,2.0,0.0,0.0,0.0
8429a97ffffffff,2.0,0.0,0.0,0.0,0.0
8429a9bffffffff,2.0,0.0,0.0,0.0,0.0
8429aa7ffffffff,14.0,0.0,0.0,0.0,0.0
8429aabffffffff,2.0,2.0,0.0,0.0,0.0
8429aadffffffff,1.0,0.0,0.0,0.0,0.0
8429ab3ffffffff,4.0,2.0,0.0,0.0,0.0
8429ab9ffffffff,2.0,0.0,0.0,0.0,0.0
8429abbffffffff,2.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,10.0,10.0,0.0,0.0,0.0
8429acdffffffff,1.0,1.0,0.0,0.0,0.0
8429ad1ffffffff,5.0,1.0,0.0,0.0,0.0
8429ad3ffffffff,3.0,3.0,0.0,0.0,0.0
8429addffffffff,2.0,0.0,0.0,0.0,0.0
8429ae1ffffffff,27.0,0.0,0.0,0.0,0.0
8429b01ffffffff,5.0,0.0,0.0,0.0,0.0
8429b03ffffffff,2.0,0.0,0.0,0.0,0.0
8429b09ffffffff,2.0,0.0,0.0,0.0,0.0
8429b0bffffffff,8.0,0.0,0.0,0.0,0.0
8429b11ffffffff,14.0,0.0,0.0,0.0,0.0
8429b15ffffffff,1.0,0.0,0.0,0.0,0.0
8429b1dffffffff,4.0,0.0,0.0,0.0,0.0
8429b25ffffffff,21.0,0.0,0.0,0.0,0.0
8429b27ffffffff,2.0,2.0,0.0,0.0,0.0
8429b29ffffffff,7.0,2.0,0.0,0.0,0.0
8429b55ffffffff,2.0,0.0,0.0,0.0,0.0
8429b5bffffffff,28.0,0.0,0.0,0.0,0.0
8429b5dffffffff,15.0,0.0,0.0,0.0,0.0
8429b61ffffffff,3.0,0.0,0.0,0.0,0.0
8429b63ffffffff,1.0,0.0,0.0,0.0,0.0
8429b65ffffffff,2.0,2.0,0.0,0.0,0.0
8429b69ffffffff,5.0,0.0,0.0,0.0,0.0
8429b6bffffffff,4.0,2.0,0.0,0.0,0.0
842a069ffffffff,5.0,0.0,0.0,0.0,0.0
842a101ffffffff,108.0,7.0,0.0,0.0,0.0
842a103ffffffff,63.0,0.0,0.0,0.0,0.0
842a105ffffffff,4.0,1.0,0.0,0.0,0.0
842a107ffffffff,180.0,1.0,0.0,0.0,0.0
842a109ffffffff,25.0,22.0,0.0,0.0,0.0
842a10bffffffff,2.0,0.0,0.0,0.0,0.0
842a10dffffffff,42.0,7.0,0.0,0.0,0.0
842a121ffffffff,6.0,3.0,0.0,0.0,0.0
842a123ffffffff,4381.0,0.0,0.0,0.0,0.0
842a127ffffffff,620.0,0.0,0.0,0.0,0.0
842a12bffffffff,4.0,0.0,0.0,0.0,0.0
842a131ffffffff,2.0,0.0,0.0,0.0,0.0
842a133ffffffff,27.0,6.0,0.0,0.0,0.0
842a135ffffffff,4213.0,2.0,0.0,0.0,0.0
842a139ffffffff,10.0,10.0,0.0,0.0,0.0
842a13dffffffff,177.0,0.0,0.0,0.0,0.0
842a141ffffffff,15.0,10.0,0.0,0.0,0.0
842a143ffffffff,7.0,6.0,0.0,0.0,0.0
842a145ffffffff,19.0,5.0,0.0,0.0,0.0
842a147ffffffff,8.0,3.0,0.0,0.0,0.0
842a149ffffffff,19.0,3.0,0.0,0.0,0.0
842a14bffffffff,3.0,1.0,0.0,0.0,0.0
842a14dffffffff,18.0,1.0,0.0,0.0,0.0
842a155ffffffff,34.0,0.0,0.0,0.0,0.0
842a159ffffffff,2.0,2.0,0.0,0.0,0.0
842a15dffffffff,10.0,10.0,0.0,0.0,0.0
842a161ffffffff,3.0,0.0,0.0,0.0,0.0
842a163ffffffff,34.0,0.0,0.0,0.0,0.0
