cell_id,Spatula cyanoptera,Spatula cyanoptera septentrionalium,Spatula cyanoptera [orinoma Group],Spatula cyanoptera cyanoptera
838f56fffffffff,18.0,0.0,0.0,0.0
838f5afffffffff,8.0,0.0,0.0,0.0
838f5bfffffffff,118.0,0.0,0.0,0.0
838f5efffffffff,86.0,0.0,0.0,0.0
83b200fffffffff,116.0,0.0,0.0,0.0
83b201fffffffff,41.0,0.0,0.0,0.0
83b203fffffffff,104.0,0.0,0.0,0.0
83b205fffffffff,3.0,0.0,0.0,0.0
83b20bfffffffff,6.0,0.0,0.0,0.0
83b20efffffffff,1.0,0.0,0.0,0.0
83b219fffffffff,954.0,0.0,0.0,0.0
83b21bfffffffff,2.0,0.0,0.0,0.0
83b21dfffffffff,150.0,0.0,0.0,0.0
83b226fffffffff,5.0,0.0,0.0,0.0
83b228fffffffff,10.0,0.0,0.0,0.0
83b229fffffffff,1.0,0.0,0.0,0.0
83b22afffffffff,3.0,0.0,0.0,0.0
83b22bfffffffff,9.0,0.0,0.0,0.0
83b22dfffffffff,12.0,0.0,0.0,0.0
83b241fffffffff,43.0,0.0,0.0,0.0
83b242fffffffff,10.0,0.0,0.0,0.0
83b243fffffffff,3.0,0.0,0.0,0.0
83b245fffffffff,9.0,0.0,0.0,0.0
83b24afffffffff,84.0,0.0,0.0,0.0
83b24bfffffffff,23.0,0.0,0.0,0.0
83b24cfffffffff,61.0,0.0,0.0,0.0
83b24efffffffff,64.0,0.0,0.0,0.0
83b252fffffffff,5.0,0.0,0.0,0.0
83b255fffffffff,4.0,0.0,0.0,0.0
83b258fffffffff,37.0,0.0,0.0,0.0
83b259fffffffff,36.0,0.0,0.0,0.0
83b25afffffffff,8.0,0.0,0.0,0.0
83b25bfffffffff,16.0,0.0,0.0,0.0
83b25cfffffffff,32.0,0.0,0.0,0.0
83b25dfffffffff,234.0,0.0,0.0,0.0
83b25efffffffff,8.0,0.0,0.0,0.0
83b261fffffffff,4.0,0.0,0.0,0.0
83b262fffffffff,2.0,0.0,0.0,0.0
83b263fffffffff,1.0,0.0,0.0,0.0
83b266fffffffff,2.0,0.0,0.0,0.0
83b268fffffffff,2.0,0.0,0.0,0.0
83b269fffffffff,2.0,0.0,0.0,0.0
83b26afffffffff,6.0,0.0,0.0,0.0
83b26efffffffff,4.0,0.0,0.0,0.0
83b274fffffffff,104.0,0.0,0.0,0.0
83b275fffffffff,191.0,0.0,0.0,0.0
83b2c0fffffffff,2076.0,0.0,0.0,0.0
83b2c1fffffffff,141.0,0.0,0.0,0.0
83b2c2fffffffff,258.0,0.0,0.0,0.0
83b2c3fffffffff,329.0,0.0,0.0,0.0
83b2c4fffffffff,1355.0,0.0,0.0,0.0
83b2c5fffffffff,2942.0,0.0,0.0,0.0
83b2c8fffffffff,24.0,0.0,0.0,0.0
83b2cafffffffff,2.0,0.0,0.0,0.0
83b2cbfffffffff,3.0,0.0,0.0,0.0
83b2ccfffffffff,3.0,0.0,0.0,0.0
83b2cdfffffffff,20.0,0.0,0.0,0.0
83b2d8fffffffff,255.0,0.0,0.0,0.0
83b2d9fffffffff,12.0,0.0,0.0,0.0
83b2dafffffffff,208.0,0.0,0.0,0.0
83b2dbfffffffff,10.0,0.0,0.0,0.0
83b2dcfffffffff,288.0,0.0,0.0,0.0
83b2ddfffffffff,68.0,0.0,0.0,0.0
83b2e1fffffffff,2.0,0.0,0.0,0.0
83b2e2fffffffff,498.0,0.0,0.0,0.0
83b2e3fffffffff,7.0,0.0,0.0,0.0
83b2e5fffffffff,2.0,0.0,0.0,0.0
83b2e6fffffffff,106.0,0.0,0.0,0.0
83b2e8fffffffff,63.0,0.0,0.0,0.0
83b2eafffffffff,3.0,0.0,0.0,0.0
83b2ebfffffffff,11.0,0.0,0.0,0.0
83b2ecfffffffff,232.0,0.0,0.0,0.0
83b2edfffffffff,6.0,0.0,0.0,0.0
83b2eefffffffff,60.0,0.0,0.0,0.0
83b300fffffffff,22.0,0.0,0.0,0.0
83b301fffffffff,6.0,0.0,0.0,0.0
83b303fffffffff,5.0,0.0,0.0,0.0
83b304fffffffff,1146.0,0.0,0.0,0.0
83b305fffffffff,33.0,0.0,0.0,0.0
83b308fffffffff,4.0,0.0,0.0,0.0
83b30afffffffff,30.0,0.0,0.0,0.0
83b30bfffffffff,88.0,0.0,0.0,0.0
83b30efffffffff,9.0,0.0,0.0,0.0
83b31dfffffffff,43.0,0.0,0.0,0.0
83b320fffffffff,57.0,0.0,0.0,0.0
83b321fffffffff,23.0,0.0,0.0,0.0
83b322fffffffff,2.0,0.0,0.0,0.0
83b324fffffffff,2.0,0.0,0.0,0.0
83b325fffffffff,1.0,0.0,0.0,0.0
83b326fffffffff,127.0,0.0,0.0,0.0
83b32afffffffff,7.0,0.0,0.0,0.0
83b32cfffffffff,32.0,0.0,0.0,0.0
83b32dfffffffff,3.0,0.0,0.0,0.0
83b32efffffffff,1.0,0.0,0.0,0.0
83b330fffffffff,301.0,0.0,0.0,0.0
83b331fffffffff,125.0,0.0,0.0,0.0
83b334fffffffff,4.0,0.0,0.0,0.0
83b335fffffffff,8.0,0.0,0.0,0.0
83b336fffffffff,58.0,0.0,0.0,0.0
83b342fffffffff,4.0,0.0,0.0,0.0
83b351fffffffff,542.0,0.0,0.0,0.0
83b354fffffffff,89.0,0.0,0.0,0.0
83b355fffffffff,170.0,0.0,0.0,0.0
83b358fffffffff,14.0,0.0,0.0,0.0
83b35afffffffff,34.0,0.0,0.0,0.0
83b35cfffffffff,20.0,0.0,0.0,0.0
83b35dfffffffff,1.0,0.0,0.0,0.0
83b35efffffffff,513.0,0.0,0.0,0.0
83b360fffffffff,1.0,0.0,0.0,0.0
83b362fffffffff,2.0,0.0,0.0,0.0
83b366fffffffff,67.0,0.0,0.0,0.0
83b372fffffffff,3.0,0.0,0.0,0.0
83c203fffffffff,13.0,0.0,0.0,0.0
83c205fffffffff,129.0,0.0,0.0,0.0
83c218fffffffff,19.0,0.0,0.0,0.0
83c219fffffffff,18.0,0.0,0.0,0.0
83c21bfffffffff,108.0,0.0,0.0,0.0
83c21dfffffffff,32.0,0.0,0.0,0.0
83c221fffffffff,27.0,0.0,0.0,0.0
83c228fffffffff,5.0,0.0,0.0,0.0
83c229fffffffff,1.0,0.0,0.0,0.0
83c22afffffffff,87.0,0.0,0.0,0.0
83c22bfffffffff,2.0,0.0,0.0,0.0
83c22cfffffffff,18.0,0.0,0.0,0.0
83c22efffffffff,48.0,0.0,0.0,0.0
83c2c5fffffffff,3.0,0.0,0.0,0.0
83c2c9fffffffff,13.0,0.0,0.0,0.0
83c2d0fffffffff,1.0,0.0,0.0,0.0
83c2d4fffffffff,11.0,0.0,0.0,0.0
83c2e0fffffffff,46.0,0.0,0.0,0.0
83c2e1fffffffff,18.0,0.0,0.0,0.0
83c2e2fffffffff,25.0,0.0,0.0,0.0
83c2e3fffffffff,201.0,0.0,0.0,0.0
83c2e4fffffffff,8.0,0.0,0.0,0.0
83c2e5fffffffff,13.0,0.0,0.0,0.0
83c2e6fffffffff,18.0,0.0,0.0,0.0
83c2e8fffffffff,2.0,0.0,0.0,0.0
83c2e9fffffffff,5.0,0.0,0.0,0.0
83c2eafffffffff,1.0,0.0,0.0,0.0
83c2ecfffffffff,12.0,0.0,0.0,0.0
83c2eefffffffff,5.0,0.0,0.0,0.0
83c2f1fffffffff,9.0,0.0,0.0,0.0
83c2f2fffffffff,113.0,0.0,0.0,0.0
83c2f3fffffffff,9.0,0.0,0.0,0.0
83c309fffffffff,5.0,0.0,0.0,0.0
83c30dfffffffff,1.0,0.0,0.0,0.0
83c320fffffffff,2.0,0.0,0.0,0.0
83c321fffffffff,47.0,0.0,0.0,0.0
83c325fffffffff,2.0,0.0,0.0,0.0
83c329fffffffff,10.0,0.0,0.0,0.0
83c32efffffffff,56.0,0.0,0.0,0.0
83c340fffffffff,104.0,0.0,0.0,0.0
83c341fffffffff,30.0,0.0,0.0,0.0
83c342fffffffff,4.0,0.0,0.0,0.0
83c343fffffffff,7.0,0.0,0.0,0.0
83c344fffffffff,3.0,0.0,0.0,0.0
83c345fffffffff,4.0,0.0,0.0,0.0
83c346fffffffff,12.0,0.0,0.0,0.0
83c348fffffffff,22.0,0.0,0.0,0.0
83c349fffffffff,22.0,0.0,0.0,0.0
83c34afffffffff,8.0,0.0,0.0,0.0
83c34bfffffffff,35.0,0.0,0.0,0.0
83c34cfffffffff,5.0,0.0,0.0,0.0
83c34dfffffffff,2.0,0.0,0.0,0.0
83c34efffffffff,55.0,0.0,0.0,0.0
83c350fffffffff,11.0,0.0,0.0,0.0
83c351fffffffff,5.0,0.0,0.0,0.0
83c352fffffffff,18.0,0.0,0.0,0.0
83c355fffffffff,5.0,0.0,0.0,0.0
83c356fffffffff,12.0,0.0,0.0,0.0
83c358fffffffff,2.0,0.0,0.0,0.0
83c35afffffffff,8.0,0.0,0.0,0.0
83c35bfffffffff,3.0,0.0,0.0,0.0
83c35cfffffffff,2.0,0.0,0.0,0.0
83c35dfffffffff,8.0,0.0,0.0,0.0
83c360fffffffff,21.0,0.0,0.0,0.0
83c363fffffffff,3.0,0.0,0.0,0.0
83c364fffffffff,22.0,0.0,0.0,0.0
83c365fffffffff,4.0,0.0,0.0,0.0
83c36bfffffffff,2.0,0.0,0.0,0.0
83c36cfffffffff,1.0,0.0,0.0,0.0
83c36dfffffffff,2.0,0.0,0.0,0.0
83c370fffffffff,7.0,0.0,0.0,0.0
83c373fffffffff,2.0,0.0,0.0,0.0
83c374fffffffff,3.0,0.0,0.0,0.0
83c375fffffffff,8.0,0.0,0.0,0.0
83c376fffffffff,5.0,0.0,0.0,0.0
83ce80fffffffff,8.0,0.0,0.0,0.0
83ce81fffffffff,3.0,0.0,0.0,0.0
83ce82fffffffff,13.0,0.0,0.0,0.0
83ce83fffffffff,129.0,0.0,0.0,0.0
83ce84fffffffff,11.0,0.0,0.0,0.0
83ce85fffffffff,14.0,0.0,0.0,0.0
83ce88fffffffff,240.0,0.0,0.0,0.0
83ce8afffffffff,23.0,0.0,0.0,0.0
83ce8bfffffffff,1.0,0.0,0.0,0.0
83ce8cfffffffff,249.0,0.0,0.0,0.0
83ce8efffffffff,73.0,0.0,0.0,0.0
83ce91fffffffff,6.0,0.0,0.0,0.0
83ce92fffffffff,36.0,0.0,0.0,0.0
83ce93fffffffff,544.0,0.0,0.0,0.0
83ce98fffffffff,337.0,0.0,0.0,0.0
83ce99fffffffff,8.0,0.0,0.0,0.0
83ce9bfffffffff,26.0,0.0,0.0,0.0
83ce9cfffffffff,105.0,0.0,0.0,0.0
83ce9dfffffffff,68.0,0.0,0.0,0.0
83ce9efffffffff,8.0,0.0,0.0,0.0
83cea0fffffffff,31.0,0.0,0.0,0.0
83cea1fffffffff,2.0,0.0,0.0,0.0
83cea3fffffffff,37.0,0.0,0.0,0.0
83cea8fffffffff,501.0,0.0,0.0,0.0
83ceaafffffffff,276.0,0.0,0.0,0.0
83ceacfffffffff,69.0,0.0,0.0,0.0
83ceaefffffffff,43.0,0.0,0.0,0.0
83cf12fffffffff,31.0,0.0,0.0,0.0
83cf85fffffffff,5.0,0.0,0.0,0.0
83cf88fffffffff,2.0,0.0,0.0,0.0
83cf8cfffffffff,2.0,0.0,0.0,0.0
83cf8efffffffff,8.0,0.0,0.0,0.0
83cf98fffffffff,5.0,0.0,0.0,0.0
83cf9efffffffff,4.0,0.0,0.0,0.0
83cfa0fffffffff,10.0,0.0,0.0,0.0
83cfa3fffffffff,4.0,0.0,0.0,0.0
83cfa4fffffffff,55.0,0.0,0.0,0.0
83cfaafffffffff,1.0,0.0,0.0,0.0
83cfabfffffffff,8.0,0.0,0.0,0.0
83cfacfffffffff,66.0,0.0,0.0,0.0
83df45fffffffff,5.0,0.0,0.0,0.0
83df69fffffffff,17.0,0.0,0.0,0.0
83df6afffffffff,14.0,0.0,0.0,0.0
83df6dfffffffff,11.0,0.0,0.0,0.0
