cell_id,Rynchops niger,Rynchops niger niger,Rynchops niger cinerascens,Rynchops niger intercedens
8466e53ffffffff,43.0,0.0,0.0,0.0
8466e57ffffffff,45.0,0.0,0.0,0.0
8466e63ffffffff,300.0,0.0,0.0,0.0
8466e6bffffffff,4.0,0.0,0.0,0.0
8466ec1ffffffff,27.0,0.0,0.0,0.0
8466ec5ffffffff,8.0,0.0,0.0,0.0
8466ec7ffffffff,68.0,0.0,0.0,0.0
8466ecbffffffff,94.0,0.0,0.0,0.0
8466ee5ffffffff,22.0,0.0,0.0,0.0
8466f01ffffffff,22.0,0.0,0.0,0.0
8466f0dffffffff,2.0,0.0,0.0,0.0
8467407ffffffff,2.0,0.0,0.0,0.0
8467413ffffffff,107.0,0.0,0.0,0.0
846742bffffffff,8.0,0.0,0.0,0.0
846742dffffffff,9.0,0.0,0.0,0.0
8467431ffffffff,6.0,0.0,0.0,0.0
8467433ffffffff,29.0,0.0,0.0,0.0
846743bffffffff,2.0,0.0,0.0,0.0
846743dffffffff,71.0,0.0,6.0,0.0
84674a9ffffffff,1.0,0.0,0.0,0.0
84674c9ffffffff,20.0,0.0,0.0,0.0
84674cbffffffff,11.0,0.0,0.0,0.0
84674d9ffffffff,55.0,0.0,3.0,0.0
84674edffffffff,47.0,0.0,5.0,0.0
8467503ffffffff,2.0,0.0,2.0,0.0
846751dffffffff,1.0,0.0,1.0,0.0
8467521ffffffff,13.0,0.0,0.0,0.0
8467523ffffffff,242.0,0.0,0.0,0.0
846752dffffffff,3.0,0.0,0.0,0.0
8467537ffffffff,4.0,0.0,0.0,0.0
846753dffffffff,1.0,0.0,0.0,0.0
8467551ffffffff,8.0,0.0,0.0,0.0
8467553ffffffff,8.0,0.0,0.0,0.0
8467555ffffffff,5.0,0.0,0.0,0.0
8467557ffffffff,2.0,0.0,0.0,0.0
8467559ffffffff,24.0,0.0,0.0,0.0
8467569ffffffff,2.0,0.0,0.0,0.0
8467599ffffffff,9.0,0.0,0.0,0.0
84675a3ffffffff,2.0,0.0,0.0,0.0
84675a5ffffffff,2.0,0.0,0.0,0.0
84675b1ffffffff,6.0,0.0,0.0,0.0
84675b3ffffffff,14.0,0.0,0.0,0.0
84675b5ffffffff,2.0,0.0,0.0,0.0
84675b7ffffffff,2.0,0.0,0.0,0.0
84675d3ffffffff,3.0,0.0,0.0,0.0
84675ebffffffff,4.0,0.0,0.0,0.0
8467693ffffffff,21.0,0.0,8.0,0.0
846769bffffffff,12.0,0.0,2.0,0.0
8467737ffffffff,273.0,0.0,0.0,0.0
84679a1ffffffff,11.0,0.0,0.0,0.0
84679a3ffffffff,2.0,0.0,0.0,0.0
84679adffffffff,21.0,0.0,0.0,0.0
84679b3ffffffff,22.0,0.0,0.0,0.0
84679b7ffffffff,9.0,0.0,0.0,0.0
846d041ffffffff,24.0,7.0,0.0,0.0
846d043ffffffff,37.0,0.0,0.0,0.0
846d045ffffffff,11.0,0.0,0.0,0.0
846d04bffffffff,5.0,0.0,0.0,0.0
846d051ffffffff,12.0,0.0,0.0,0.0
846d05dffffffff,19.0,2.0,0.0,0.0
846d069ffffffff,234.0,43.0,0.0,0.0
846d06dffffffff,1.0,0.0,0.0,0.0
846d141ffffffff,7.0,0.0,0.0,0.0
846d143ffffffff,25.0,3.0,0.0,0.0
846d145ffffffff,2.0,0.0,0.0,0.0
846d159ffffffff,9.0,0.0,0.0,0.0
846d15dffffffff,3.0,2.0,0.0,0.0
846d241ffffffff,5.0,0.0,0.0,0.0
846d243ffffffff,14.0,0.0,0.0,0.0
846d247ffffffff,2.0,0.0,0.0,0.0
846d265ffffffff,4.0,0.0,0.0,0.0
846d26bffffffff,4.0,0.0,0.0,0.0
846d2a1ffffffff,3.0,0.0,0.0,0.0
846d2a3ffffffff,32.0,0.0,0.0,0.0
846d2adffffffff,8.0,0.0,0.0,0.0
846d2b1ffffffff,10.0,0.0,0.0,0.0
846d2b3ffffffff,141.0,0.0,0.0,0.0
846d2b5ffffffff,2.0,0.0,0.0,0.0
846d2bbffffffff,29.0,0.0,0.0,0.0
846d313ffffffff,48.0,16.0,0.0,0.0
846d341ffffffff,15.0,5.0,0.0,0.0
846d34dffffffff,125.0,8.0,0.0,0.0
846d35bffffffff,21.0,0.0,0.0,0.0
846d35dffffffff,5.0,0.0,0.0,0.0
846d601ffffffff,67.0,0.0,0.0,0.0
846d605ffffffff,222.0,0.0,0.0,0.0
846d607ffffffff,64.0,0.0,0.0,0.0
846d60dffffffff,51.0,0.0,0.0,0.0
846d611ffffffff,4.0,0.0,0.0,0.0
846d613ffffffff,46.0,0.0,0.0,0.0
846d617ffffffff,2.0,0.0,0.0,0.0
846d639ffffffff,59.0,0.0,0.0,0.0
846d63bffffffff,4.0,0.0,0.0,0.0
846d661ffffffff,18.0,0.0,0.0,0.0
846d663ffffffff,50.0,0.0,0.0,0.0
846d667ffffffff,20.0,0.0,0.0,0.0
846d683ffffffff,6.0,0.0,0.0,0.0
846d687ffffffff,5.0,0.0,0.0,0.0
846d68dffffffff,30.0,0.0,0.0,0.0
846d695ffffffff,773.0,0.0,0.0,0.0
846d697ffffffff,212.0,0.0,0.0,0.0
846d6b9ffffffff,21.0,0.0,0.0,0.0
846d6bbffffffff,2.0,0.0,0.0,0.0
846d6d1ffffffff,13.0,0.0,0.0,0.0
846d6d5ffffffff,1.0,0.0,0.0,0.0
846d6ebffffffff,2.0,0.0,0.0,0.0
846d745ffffffff,111.0,0.0,0.0,0.0
846d747ffffffff,9.0,0.0,0.0,0.0
846d749ffffffff,6.0,0.0,0.0,0.0
846d74bffffffff,24.0,0.0,0.0,0.0
846d751ffffffff,15.0,0.0,0.0,0.0
846d75bffffffff,108.0,0.0,0.0,0.0
846d75dffffffff,211.0,0.0,0.0,0.0
846d769ffffffff,115.0,0.0,0.0,0.0
846d76dffffffff,334.0,0.0,0.0,0.0
8480089ffffffff,25.0,0.0,0.0,0.0
8480091ffffffff,14.0,0.0,0.0,0.0
8480097ffffffff,1.0,0.0,0.0,0.0
84800e3ffffffff,7.0,0.0,0.0,0.0
84800e5ffffffff,1.0,0.0,0.0,0.0
8480105ffffffff,2.0,0.0,0.0,0.0
848011bffffffff,1.0,0.0,0.0,0.0
84802b7ffffffff,3.0,0.0,0.0,0.0
8480445ffffffff,26.0,0.0,0.0,0.0
8480465ffffffff,4.0,0.0,0.0,0.0
848046bffffffff,1.0,0.0,0.0,0.0
8480485ffffffff,7.0,0.0,0.0,0.0
8480487ffffffff,2.0,0.0,0.0,0.0
84804e9ffffffff,2.0,0.0,0.0,0.0
8480541ffffffff,36.0,0.0,0.0,0.0
8480549ffffffff,2.0,0.0,0.0,0.0
848054bffffffff,20.0,0.0,0.0,0.0
8480559ffffffff,11.0,0.0,0.0,0.0
84806a1ffffffff,2.0,0.0,0.0,0.0
84806a7ffffffff,2.0,0.0,0.0,0.0
84806c9ffffffff,2.0,0.0,0.0,0.0
8480727ffffffff,3.0,0.0,0.0,0.0
8480737ffffffff,3.0,0.0,0.0,0.0
8481431ffffffff,1.0,0.0,0.0,0.0
848145dffffffff,43.0,0.0,0.0,0.0
84814d1ffffffff,4.0,0.0,0.0,0.0
84814e3ffffffff,2.0,0.0,0.0,0.0
84814e7ffffffff,2.0,0.0,0.0,0.0
848151bffffffff,1.0,0.0,0.0,0.0
8481609ffffffff,2.0,0.0,0.0,0.0
848162bffffffff,51.0,0.0,0.0,0.0
8481635ffffffff,63.0,0.0,0.0,0.0
8481637ffffffff,8.0,0.0,0.0,0.0
8481711ffffffff,2.0,0.0,0.0,0.0
84818b3ffffffff,7.0,0.0,0.0,0.0
84818b5ffffffff,8.0,0.0,0.0,0.0
848a003ffffffff,6.0,0.0,0.0,0.0
848a059ffffffff,4.0,0.0,0.0,0.0
848a069ffffffff,3.0,0.0,0.0,0.0
848a109ffffffff,8.0,0.0,0.0,0.0
848a155ffffffff,1.0,0.0,0.0,0.0
848a1b1ffffffff,3.0,0.0,0.0,0.0
848a1b7ffffffff,4.0,0.0,0.0,0.0
848a1ebffffffff,1.0,0.0,0.0,0.0
848a213ffffffff,4.0,0.0,0.0,0.0
848a249ffffffff,2.0,0.0,0.0,0.0
848a25bffffffff,2.0,0.0,0.0,0.0
848a2edffffffff,8.0,0.0,0.0,0.0
848a317ffffffff,28.0,0.0,0.0,0.0
848a337ffffffff,27.0,0.0,0.0,0.0
848a33bffffffff,14.0,0.0,0.0,0.0
848a41dffffffff,2.0,0.0,0.0,0.0
848a451ffffffff,4.0,0.0,0.0,0.0
848a459ffffffff,50.0,0.0,0.0,0.0
848a45bffffffff,36.0,0.0,4.0,0.0
848a45dffffffff,25.0,0.0,0.0,0.0
848a565ffffffff,1.0,0.0,0.0,0.0
848a637ffffffff,13.0,0.0,0.0,0.0
848a68bffffffff,20.0,0.0,0.0,0.0
848a699ffffffff,53.0,0.0,0.0,0.0
848a69dffffffff,1.0,0.0,0.0,0.0
848a6d1ffffffff,4.0,0.0,0.0,0.0
848a6d3ffffffff,83.0,0.0,0.0,0.0
848a6d7ffffffff,40.0,0.0,0.0,0.0
848a6d9ffffffff,45.0,0.0,0.0,0.0
848a701ffffffff,4.0,0.0,0.0,0.0
848a703ffffffff,7.0,0.0,0.0,0.0
848a707ffffffff,12.0,0.0,0.0,0.0
848a70bffffffff,5.0,0.0,0.0,0.0
848a72bffffffff,4.0,0.0,0.0,0.0
848a73dffffffff,3.0,0.0,0.0,0.0
848a755ffffffff,4.0,0.0,0.0,0.0
848a809ffffffff,8.0,0.0,0.0,0.0
848a8c1ffffffff,10.0,0.0,0.0,0.0
848a8cdffffffff,8.0,0.0,0.0,0.0
848a8e9ffffffff,1.0,0.0,0.0,0.0
848a8edffffffff,1.0,0.0,0.0,0.0
848a927ffffffff,6.0,0.0,0.0,0.0
848a9c1ffffffff,12.0,0.0,0.0,0.0
848aa93ffffffff,3.0,0.0,0.0,0.0
848aaadffffffff,8.0,0.0,0.0,0.0
848aab1ffffffff,23.0,0.0,0.0,0.0
848aab3ffffffff,8.0,0.0,0.0,0.0
848aab5ffffffff,2.0,0.0,0.0,0.0
848aab9ffffffff,7.0,0.0,0.0,0.0
848aacbffffffff,1.0,0.0,0.0,0.0
848aadbffffffff,6.0,0.0,0.0,0.0
848ac15ffffffff,2.0,0.0,0.0,0.0
848ad8dffffffff,3.0,0.0,0.0,0.0
848ada9ffffffff,6.0,0.0,0.0,0.0
848adc5ffffffff,10.0,0.0,0.0,0.0
848ae45ffffffff,1.0,0.0,0.0,0.0
848ae53ffffffff,1.0,0.0,0.0,0.0
848ae5bffffffff,5.0,0.0,0.0,0.0
848ae85ffffffff,4.0,0.0,0.0,0.0
848ae8dffffffff,2.0,0.0,0.0,0.0
848aee3ffffffff,2.0,0.0,0.0,0.0
848af09ffffffff,19.0,0.0,0.0,0.0
848af11ffffffff,1.0,0.0,0.0,0.0
848af1dffffffff,9.0,0.0,0.0,0.0
848af41ffffffff,4.0,0.0,0.0,0.0
848af45ffffffff,12.0,0.0,0.0,0.0
848af47ffffffff,6.0,0.0,0.0,0.0
848af4bffffffff,6.0,0.0,0.0,0.0
848af69ffffffff,166.0,0.0,0.0,0.0
848af6bffffffff,2.0,0.0,0.0,0.0
848af6dffffffff,6.0,0.0,0.0,0.0
848b01bffffffff,1.0,0.0,0.0,0.0
848b05dffffffff,1.0,0.0,0.0,0.0
848b089ffffffff,1.0,0.0,0.0,0.0
848b08bffffffff,6.0,0.0,0.0,0.0
848b0b5ffffffff,4.0,0.0,0.0,0.0
848b0bdffffffff,1.0,0.0,0.0,0.0
848b0c1ffffffff,11.0,0.0,0.0,0.0
848b0c3ffffffff,11.0,0.0,0.0,0.0
848b0c9ffffffff,12.0,0.0,0.0,0.0
848b0d1ffffffff,14.0,0.0,0.0,0.0
848b0d5ffffffff,12.0,0.0,0.0,0.0
848b0ddffffffff,2.0,0.0,0.0,0.0
848b0e7ffffffff,1.0,0.0,0.0,0.0
848b105ffffffff,2.0,0.0,0.0,0.0
848b131ffffffff,2.0,0.0,0.0,0.0
848b1c5ffffffff,4.0,0.0,0.0,0.0
848b1e1ffffffff,9.0,0.0,0.0,0.0
848b1e5ffffffff,1.0,0.0,0.0,0.0
848b1edffffffff,7.0,0.0,0.0,0.0
848b223ffffffff,4.0,0.0,0.0,0.0
848b227ffffffff,2.0,0.0,0.0,0.0
848b22dffffffff,11.0,0.0,0.0,0.0
848b235ffffffff,4.0,0.0,0.0,0.0
848b23bffffffff,3.0,0.0,0.0,0.0
848b23dffffffff,2.0,0.0,0.0,0.0
848b28bffffffff,2.0,0.0,0.0,0.0
848b2a5ffffffff,1.0,0.0,0.0,0.0
848b2a7ffffffff,3.0,0.0,0.0,0.0
848b2c9ffffffff,2.0,0.0,0.0,0.0
848b2e9ffffffff,2.0,0.0,0.0,0.0
848b31bffffffff,2.0,0.0,0.0,0.0
848b401ffffffff,3.0,0.0,0.0,0.0
848b40dffffffff,8.0,0.0,1.0,0.0
848b447ffffffff,7.0,0.0,0.0,0.0
848b449ffffffff,50.0,0.0,0.0,0.0
848b44bffffffff,62.0,0.0,0.0,0.0
848b44dffffffff,60.0,0.0,0.0,0.0
848b459ffffffff,192.0,0.0,0.0,0.0
848b469ffffffff,4.0,0.0,0.0,0.0
848b483ffffffff,4.0,0.0,0.0,0.0
848b4e9ffffffff,2.0,0.0,0.0,0.0
848b505ffffffff,3.0,0.0,0.0,0.0
848b509ffffffff,4.0,0.0,0.0,0.0
848b50dffffffff,2.0,0.0,0.0,0.0
848b529ffffffff,9.0,0.0,0.0,0.0
848b563ffffffff,13.0,0.0,0.0,0.0
848b567ffffffff,1.0,0.0,0.0,0.0
848b5d1ffffffff,8.0,0.0,0.0,0.0
848b5d5ffffffff,2.0,0.0,0.0,0.0
848b623ffffffff,2.0,0.0,2.0,0.0
848b627ffffffff,58.0,0.0,11.0,0.0
848b633ffffffff,39.0,0.0,0.0,0.0
848b635ffffffff,12.0,0.0,5.0,0.0
848b637ffffffff,371.0,0.0,23.0,0.0
848b63bffffffff,23.0,0.0,0.0,0.0
848b691ffffffff,5.0,0.0,0.0,0.0
848b693ffffffff,8.0,0.0,0.0,0.0
848b695ffffffff,3.0,0.0,0.0,0.0
848b697ffffffff,3.0,0.0,0.0,0.0
848b6e5ffffffff,134.0,0.0,0.0,0.0
848b6e7ffffffff,71.0,0.0,0.0,0.0
848b6edffffffff,20.0,0.0,0.0,0.0
848b70dffffffff,1.0,0.0,0.0,0.0
848b711ffffffff,5.0,0.0,0.0,0.0
848b713ffffffff,171.0,0.0,1.0,0.0
848b717ffffffff,13.0,0.0,1.0,0.0
848b71bffffffff,7.0,0.0,0.0,0.0
848b72dffffffff,6.0,0.0,0.0,0.0
848b745ffffffff,3.0,0.0,0.0,0.0
848b747ffffffff,7.0,0.0,0.0,0.0
848b755ffffffff,3.0,0.0,0.0,0.0
848b767ffffffff,2.0,0.0,0.0,0.0
848b881ffffffff,17.0,0.0,0.0,0.0
848b883ffffffff,1.0,0.0,0.0,0.0
848b9d3ffffffff,1.0,0.0,0.0,0.0
848b9d5ffffffff,31.0,0.0,0.0,0.0
848ba21ffffffff,3.0,0.0,0.0,0.0
848ba63ffffffff,5.0,0.0,0.0,0.0
848ba65ffffffff,1.0,0.0,0.0,0.0
848bb5bffffffff,3.0,0.0,0.0,0.0
848e443ffffffff,2.0,0.0,0.0,0.0
848e451ffffffff,14.0,0.0,0.0,0.0
848e455ffffffff,1.0,0.0,0.0,0.0
848e45dffffffff,287.0,0.0,0.0,0.0
848e4c9ffffffff,3.0,0.0,0.0,0.0
848e621ffffffff,178.0,0.0,5.0,0.0
848e623ffffffff,13.0,0.0,0.0,0.0
848e62dffffffff,1486.0,0.0,19.0,0.0
848e635ffffffff,6.0,0.0,0.0,0.0
848e643ffffffff,2.0,0.0,0.0,0.0
848e6a7ffffffff,3.0,0.0,0.0,0.0
848e6b5ffffffff,1.0,0.0,0.0,0.0
848e759ffffffff,34.0,0.0,2.0,0.0
848e75bffffffff,33.0,0.0,0.0,0.0
848f081ffffffff,7.0,0.0,0.0,0.0
848f089ffffffff,4.0,0.0,0.0,0.0
848f095ffffffff,5.0,0.0,0.0,0.0
848f0b3ffffffff,45.0,0.0,0.0,0.0
848f0b9ffffffff,7.0,0.0,0.0,0.0
848f0bbffffffff,15.0,0.0,0.0,0.0
848f21bffffffff,1.0,0.0,0.0,0.0
848f2a1ffffffff,2.0,0.0,0.0,0.0
848f2a7ffffffff,15.0,0.0,2.0,0.0
848f2a9ffffffff,8.0,0.0,0.0,0.0
848f2b3ffffffff,2.0,0.0,0.0,0.0
848f2b9ffffffff,1.0,0.0,0.0,0.0
848f2bbffffffff,1.0,0.0,0.0,0.0
848f2e1ffffffff,3.0,0.0,0.0,0.0
848f2ebffffffff,17.0,0.0,0.0,0.0
848f401ffffffff,19.0,0.0,0.0,0.0
848f407ffffffff,3.0,0.0,0.0,0.0
848f411ffffffff,1.0,0.0,0.0,0.0
848f439ffffffff,1.0,0.0,0.0,0.0
848f443ffffffff,15.0,0.0,0.0,0.0
848f447ffffffff,1.0,0.0,0.0,0.0
848f44bffffffff,16.0,0.0,0.0,0.0
848f489ffffffff,20.0,0.0,0.0,0.0
848f495ffffffff,1.0,0.0,0.0,0.0
848f4c7ffffffff,41.0,0.0,0.0,0.0
848f501ffffffff,11.0,0.0,0.0,0.0
848f505ffffffff,163.0,0.0,1.0,0.0
848f539ffffffff,4.0,0.0,0.0,0.0
848f5a3ffffffff,4.0,0.0,0.0,0.0
848f5b7ffffffff,37.0,0.0,2.0,0.0
848f5e5ffffffff,4.0,0.0,0.0,0.0
848f5e7ffffffff,2.0,0.0,0.0,0.0
848f5edffffffff,12.0,0.0,0.0,0.0
848f613ffffffff,21.0,0.0,0.0,0.0
848f61bffffffff,19.0,0.0,0.0,0.0
848f631ffffffff,1.0,0.0,0.0,0.0
848f633ffffffff,1.0,0.0,0.0,0.0
848f6b5ffffffff,2.0,0.0,0.0,0.0
848f6cdffffffff,7.0,0.0,0.0,0.0
848f6e9ffffffff,12.0,0.0,0.0,0.0
848f6edffffffff,5.0,0.0,0.0,0.0
848f71bffffffff,3.0,0.0,0.0,0.0
84a804dffffffff,1.0,0.0,0.0,0.0
84a80b1ffffffff,2.0,0.0,0.0,0.0
84a8101ffffffff,173.0,0.0,0.0,0.0
84a8105ffffffff,20.0,0.0,0.0,0.0
84a8107ffffffff,4.0,0.0,0.0,0.0
84a8109ffffffff,9.0,0.0,0.0,0.0
84a810dffffffff,52.0,0.0,0.0,0.0
84a8113ffffffff,57.0,0.0,0.0,0.0
84a8127ffffffff,2.0,0.0,0.0,0.0
84a812dffffffff,5.0,0.0,0.0,0.0
84a813bffffffff,1.0,0.0,0.0,0.0
84a8143ffffffff,35.0,0.0,0.0,0.0
84a815dffffffff,4.0,0.0,0.0,0.0
84a8163ffffffff,4.0,0.0,0.0,0.0
84a8167ffffffff,6.0,0.0,0.0,0.0
84a818bffffffff,3.0,0.0,0.0,0.0
84a81cdffffffff,3.0,0.0,0.0,0.0
84a81edffffffff,2.0,0.0,0.0,0.0
84a82a7ffffffff,3.0,0.0,0.0,0.0
84a8311ffffffff,3.0,0.0,0.0,0.0
84a8315ffffffff,14.0,0.0,0.0,0.0
84a8317ffffffff,7.0,0.0,0.0,0.0
84a831bffffffff,4.0,0.0,0.0,0.0
84a831dffffffff,7.0,0.0,0.0,0.0
84a8331ffffffff,4.0,0.0,0.0,0.0
84a8333ffffffff,25.0,0.0,0.0,0.0
84a8337ffffffff,7.0,0.0,0.0,0.0
84a833bffffffff,7.0,0.0,0.0,0.0
84a834bffffffff,16.0,0.0,0.0,0.0
84a8357ffffffff,61.0,0.0,0.0,0.0
84a835dffffffff,1.0,0.0,0.0,0.0
84a8403ffffffff,5.0,0.0,0.0,0.0
84a8405ffffffff,9.0,0.0,0.0,0.0
84a840dffffffff,29.0,0.0,0.0,0.0
84a8411ffffffff,14.0,0.0,0.0,0.0
84a8417ffffffff,4.0,0.0,0.0,0.0
84a8421ffffffff,12.0,0.0,0.0,0.0
84a842bffffffff,12.0,0.0,0.0,0.0
84a844dffffffff,1.0,0.0,0.0,0.0
84a845bffffffff,13.0,0.0,0.0,0.0
84a8461ffffffff,1.0,0.0,0.0,0.0
84a8463ffffffff,3.0,0.0,0.0,0.0
84a84a3ffffffff,13.0,0.0,0.0,0.0
84a84a5ffffffff,2.0,0.0,0.0,0.0
84a84e1ffffffff,3.0,0.0,0.0,0.0
84a84e5ffffffff,2.0,0.0,0.0,0.0
84a84e7ffffffff,5.0,0.0,0.0,0.0
84a84edffffffff,3.0,0.0,0.0,0.0
84a8591ffffffff,387.0,0.0,0.0,0.0
84a8593ffffffff,2.0,0.0,0.0,0.0
84a8599ffffffff,72.0,0.0,0.0,0.0
84a859bffffffff,2.0,0.0,0.0,0.0
84a85a1ffffffff,4.0,0.0,0.0,0.0
84a85b9ffffffff,9.0,0.0,0.0,0.0
84a85d1ffffffff,2.0,0.0,0.0,0.0
84a85d3ffffffff,1456.0,0.0,0.0,0.0
84a85d7ffffffff,135.0,0.0,0.0,0.0
84a85dbffffffff,4.0,0.0,0.0,0.0
84a8601ffffffff,6.0,0.0,0.0,0.0
84a8605ffffffff,3.0,0.0,0.0,3.0
84a8607ffffffff,2.0,0.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0,0.0
84a865bffffffff,12.0,0.0,0.0,4.0
84a866bffffffff,2.0,0.0,0.0,0.0
84a871bffffffff,2.0,0.0,0.0,0.0
84a8915ffffffff,3.0,0.0,0.0,0.0
84a893bffffffff,4.0,0.0,0.0,0.0
84a89edffffffff,7.0,0.0,0.0,0.0
84a8a03ffffffff,148.0,0.0,0.0,0.0
84a8a07ffffffff,35.0,0.0,0.0,0.0
84a8a19ffffffff,8.0,0.0,0.0,0.0
84a8a21ffffffff,11.0,0.0,0.0,0.0
84a8a25ffffffff,7.0,0.0,0.0,0.0
84a8a2bffffffff,25.0,0.0,0.0,0.0
84a8a53ffffffff,4.0,0.0,0.0,0.0
84a8b11ffffffff,2.0,0.0,0.0,0.0
84a8b17ffffffff,3.0,0.0,0.0,0.0
84a8b1bffffffff,1.0,0.0,0.0,0.0
84a8c01ffffffff,19.0,0.0,0.0,0.0
84a8c27ffffffff,6.0,0.0,0.0,0.0
84a8c81ffffffff,1.0,0.0,0.0,0.0
84a8c9bffffffff,8.0,0.0,0.0,0.0
84a8ca3ffffffff,1.0,0.0,0.0,0.0
84a8cc7ffffffff,3.0,0.0,0.0,0.0
84a8ce3ffffffff,1.0,0.0,0.0,0.0
84a8cebffffffff,10.0,0.0,0.0,0.0
84a8d19ffffffff,1.0,0.0,0.0,0.0
84a8d35ffffffff,1.0,0.0,0.0,0.0
84a8e6bffffffff,2.0,0.0,0.0,0.0
84a9003ffffffff,5.0,0.0,0.0,0.0
84a900bffffffff,5.0,0.0,0.0,0.0
84a9013ffffffff,3.0,0.0,0.0,0.0
84a901dffffffff,5.0,0.0,0.0,0.0
84a9031ffffffff,23.0,0.0,0.0,0.0
84a9033ffffffff,9.0,0.0,0.0,0.0
84a9037ffffffff,2.0,0.0,0.0,0.0
84a9039ffffffff,6.0,0.0,0.0,0.0
84a9051ffffffff,298.0,0.0,0.0,22.0
84a9053ffffffff,2.0,0.0,0.0,0.0
84a9057ffffffff,14.0,0.0,0.0,0.0
84a9059ffffffff,3.0,0.0,0.0,0.0
84a9181ffffffff,3.0,0.0,0.0,0.0
84a9187ffffffff,3.0,0.0,0.0,0.0
84a918bffffffff,50.0,0.0,0.0,0.0
84a91b5ffffffff,3.0,0.0,0.0,0.0
84a91b7ffffffff,74.0,0.0,0.0,0.0
84a91ddffffffff,5.0,0.0,0.0,0.0
84a9213ffffffff,6.0,0.0,0.0,0.0
84a9217ffffffff,31.0,0.0,0.0,0.0
84a921bffffffff,4.0,0.0,0.0,0.0
84a92cbffffffff,2.0,0.0,0.0,0.0
84a92d7ffffffff,1.0,0.0,0.0,0.0
84a92e1ffffffff,6.0,0.0,0.0,0.0
84a92e5ffffffff,1.0,0.0,0.0,0.0
84a92e9ffffffff,6.0,0.0,0.0,0.0
84a92edffffffff,7.0,0.0,0.0,0.0
84a940dffffffff,2.0,0.0,0.0,0.0
84a9411ffffffff,61.0,0.0,0.0,0.0
84a9419ffffffff,3.0,0.0,0.0,0.0
84a941bffffffff,2.0,0.0,0.0,0.0
84a9435ffffffff,4.0,0.0,0.0,0.0
84a9439ffffffff,6.0,0.0,0.0,0.0
84a9441ffffffff,8.0,0.0,0.0,0.0
84a9443ffffffff,3.0,0.0,0.0,0.0
84a9445ffffffff,2.0,0.0,0.0,0.0
84a9447ffffffff,10.0,0.0,0.0,0.0
84a9449ffffffff,5.0,0.0,0.0,0.0
84a944bffffffff,5.0,0.0,0.0,0.0
84a9453ffffffff,12.0,0.0,0.0,0.0
84a945bffffffff,7.0,0.0,0.0,0.0
84a9461ffffffff,6.0,0.0,0.0,0.0
84a9465ffffffff,6.0,0.0,0.0,0.0
84a9467ffffffff,2.0,0.0,0.0,0.0
84a946bffffffff,22.0,0.0,0.0,0.0
84a94c7ffffffff,2.0,0.0,0.0,0.0
84a94e5ffffffff,400.0,0.0,0.0,48.0
84a94edffffffff,2.0,0.0,0.0,0.0
84a950dffffffff,7.0,0.0,0.0,0.0
84a9527ffffffff,5.0,0.0,0.0,0.0
84a9531ffffffff,2.0,0.0,0.0,0.0
84a9533ffffffff,1.0,0.0,0.0,0.0
84a9595ffffffff,2.0,0.0,0.0,2.0
84a9599ffffffff,8.0,0.0,0.0,0.0
84a95abffffffff,1.0,0.0,0.0,1.0
84a95d9ffffffff,2.0,0.0,0.0,0.0
84a95dbffffffff,2.0,0.0,0.0,0.0
84a9611ffffffff,8.0,0.0,0.0,0.0
84a9615ffffffff,3.0,0.0,0.0,0.0
84a961dffffffff,2.0,0.0,0.0,0.0
84a9621ffffffff,2.0,0.0,0.0,0.0
84a9623ffffffff,7.0,0.0,0.0,0.0
84a9625ffffffff,2.0,0.0,0.0,0.0
84a9627ffffffff,19.0,0.0,0.0,0.0
84a962bffffffff,2.0,0.0,0.0,0.0
84a962dffffffff,2.0,0.0,0.0,0.0
84a9645ffffffff,14.0,0.0,0.0,0.0
84a9649ffffffff,4.0,0.0,0.0,0.0
84a964dffffffff,1.0,0.0,0.0,0.0
84a96adffffffff,61.0,0.0,0.0,0.0
84a96b5ffffffff,2.0,0.0,0.0,0.0
84a96b9ffffffff,1.0,0.0,0.0,0.0
84a96e1ffffffff,4.0,0.0,0.0,0.0
84a96e5ffffffff,1.0,0.0,0.0,0.0
84a96e7ffffffff,4.0,0.0,0.0,0.0
84a974dffffffff,2.0,0.0,0.0,0.0
84b2001ffffffff,4.0,0.0,0.0,0.0
84b2007ffffffff,61.0,0.0,3.0,0.0
84b2009ffffffff,2.0,0.0,0.0,0.0
84b2031ffffffff,1.0,0.0,0.0,0.0
84b2037ffffffff,4.0,0.0,0.0,0.0
84b2039ffffffff,5.0,0.0,0.0,0.0
84b2041ffffffff,2.0,0.0,0.0,0.0
84b2043ffffffff,12.0,0.0,0.0,0.0
84b2049ffffffff,7.0,0.0,0.0,0.0
84b218bffffffff,3.0,0.0,0.0,0.0
84b2191ffffffff,389.0,0.0,16.0,0.0
84b2195ffffffff,15.0,0.0,0.0,0.0
84b2197ffffffff,272.0,0.0,19.0,0.0
84b219dffffffff,4.0,0.0,0.0,0.0
84b21bbffffffff,26.0,0.0,2.0,0.0
84b21d5ffffffff,3.0,0.0,0.0,0.0
84b21d7ffffffff,16.0,0.0,0.0,0.0
84b21ddffffffff,28.0,0.0,0.0,0.0
84b2223ffffffff,1.0,0.0,0.0,0.0
84b2261ffffffff,37.0,0.0,0.0,0.0
