cell_id,Progne subis,Progne subis subis/arboricola,Progne subis hesperia
8426981ffffffff,15.0,0.0,0.0
8426983ffffffff,60.0,0.0,0.0
8426987ffffffff,20.0,0.0,0.0
8426989ffffffff,17.0,0.0,0.0
842698bffffffff,9.0,0.0,0.0
8426993ffffffff,8.0,0.0,0.0
84269bdffffffff,2.0,0.0,0.0
84269c1ffffffff,13.0,0.0,0.0
84269c3ffffffff,2.0,0.0,0.0
84269c5ffffffff,10.0,0.0,0.0
84269c7ffffffff,95.0,0.0,0.0
84269c9ffffffff,1.0,0.0,0.0
84269cbffffffff,125.0,0.0,0.0
84269cdffffffff,8.0,0.0,0.0
84269d1ffffffff,1.0,0.0,0.0
84269d5ffffffff,5.0,0.0,0.0
84269d9ffffffff,2.0,0.0,0.0
84269ddffffffff,4.0,0.0,0.0
8426a93ffffffff,3.0,0.0,0.0
8426a99ffffffff,4.0,0.0,0.0
8426a9bffffffff,7.0,0.0,0.0
8426ad1ffffffff,10.0,0.0,0.0
8426ad7ffffffff,2.0,0.0,0.0
8426adbffffffff,13.0,0.0,0.0
8426c07ffffffff,12.0,0.0,0.0
8426c11ffffffff,190.0,0.0,0.0
8426c13ffffffff,3.0,0.0,0.0
8426c17ffffffff,17.0,0.0,0.0
8426c19ffffffff,259.0,0.0,0.0
8426c1bffffffff,106.0,0.0,0.0
8426c1dffffffff,44.0,0.0,0.0
8426c21ffffffff,4.0,0.0,0.0
8426c23ffffffff,4.0,0.0,0.0
8426c25ffffffff,2.0,0.0,0.0
8426c2bffffffff,9.0,0.0,0.0
8426c31ffffffff,7.0,0.0,0.0
8426c33ffffffff,2.0,0.0,0.0
8426c35ffffffff,10.0,0.0,0.0
8426c37ffffffff,4.0,0.0,0.0
8426c39ffffffff,7.0,0.0,0.0
8426c3bffffffff,36.0,0.0,0.0
8426c43ffffffff,12.0,0.0,0.0
8426c49ffffffff,22.0,0.0,0.0
8426c4bffffffff,5.0,0.0,0.0
8426c4dffffffff,3.0,0.0,0.0
8426c53ffffffff,103.0,0.0,0.0
8426c55ffffffff,4.0,0.0,0.0
8426c57ffffffff,9.0,0.0,0.0
8426c59ffffffff,7.0,0.0,0.0
8426c5bffffffff,359.0,0.0,0.0
8426c61ffffffff,6.0,0.0,0.0
8426c63ffffffff,2.0,0.0,0.0
8426c6bffffffff,20.0,0.0,0.0
8426c81ffffffff,42.0,0.0,0.0
8426c83ffffffff,338.0,0.0,0.0
8426c85ffffffff,48.0,0.0,0.0
8426c87ffffffff,679.0,0.0,0.0
8426c89ffffffff,1033.0,0.0,0.0
8426c8bffffffff,5.0,0.0,0.0
8426c8dffffffff,14.0,0.0,0.0
8426c91ffffffff,128.0,0.0,0.0
8426c93ffffffff,54.0,0.0,0.0
8426c95ffffffff,22.0,0.0,0.0
8426c97ffffffff,164.0,0.0,0.0
8426c99ffffffff,25.0,0.0,0.0
8426c9bffffffff,88.0,0.0,0.0
8426c9dffffffff,134.0,0.0,0.0
8426ca1ffffffff,25.0,0.0,0.0
8426ca3ffffffff,117.0,0.0,0.0
8426ca5ffffffff,33.0,0.0,0.0
8426ca7ffffffff,5.0,0.0,0.0
8426ca9ffffffff,24.0,0.0,0.0
8426cabffffffff,114.0,0.0,0.0
8426cadffffffff,35.0,0.0,0.0
8426cb1ffffffff,62.0,0.0,0.0
8426cb3ffffffff,11.0,0.0,0.0
8426cb5ffffffff,32.0,0.0,0.0
8426cb7ffffffff,23.0,0.0,0.0
8426cb9ffffffff,533.0,0.0,0.0
8426cbbffffffff,22.0,0.0,0.0
8426cbdffffffff,474.0,0.0,0.0
8426cc1ffffffff,3.0,0.0,0.0
8426cc3ffffffff,10.0,0.0,0.0
8426cc7ffffffff,31.0,0.0,0.0
8426cc9ffffffff,4.0,0.0,0.0
8426ccbffffffff,5.0,0.0,0.0
8426ccdffffffff,1.0,0.0,0.0
8426cd1ffffffff,27.0,0.0,0.0
8426cd3ffffffff,48.0,0.0,0.0
8426cd5ffffffff,25.0,0.0,0.0
8426cd7ffffffff,47.0,0.0,0.0
8426cd9ffffffff,1.0,0.0,0.0
8426cdbffffffff,28.0,0.0,0.0
8426cddffffffff,1.0,0.0,0.0
8426ce3ffffffff,12.0,0.0,0.0
8426ce5ffffffff,18.0,0.0,0.0
8426ce7ffffffff,6.0,0.0,0.0
8426cebffffffff,8.0,0.0,0.0
8426cedffffffff,3.0,0.0,0.0
8426d09ffffffff,2.0,0.0,0.0
8426d11ffffffff,2.0,0.0,0.0
8426d15ffffffff,27.0,0.0,0.0
8426d1bffffffff,14.0,0.0,0.0
8426d1dffffffff,4.0,0.0,0.0
8426d3bffffffff,1.0,0.0,0.0
8426d5dffffffff,4.0,0.0,0.0
8426d81ffffffff,13.0,0.0,0.0
8426d83ffffffff,7.0,0.0,0.0
8426d85ffffffff,2.0,0.0,0.0
8426d87ffffffff,12.0,0.0,0.0
8426d89ffffffff,2.0,0.0,0.0
8426d8bffffffff,7.0,0.0,0.0
8426d8dffffffff,2.0,0.0,0.0
8426d91ffffffff,22.0,0.0,0.0
8426d93ffffffff,20.0,0.0,0.0
8426d95ffffffff,215.0,0.0,0.0
8426d97ffffffff,19.0,0.0,0.0
8426d99ffffffff,33.0,0.0,0.0
8426d9bffffffff,49.0,0.0,0.0
8426d9dffffffff,28.0,0.0,0.0
8426da3ffffffff,3.0,0.0,0.0
8426da5ffffffff,4.0,0.0,0.0
8426da9ffffffff,16.0,0.0,0.0
8426dabffffffff,31.0,0.0,0.0
8426dadffffffff,6.0,0.0,0.0
8426db1ffffffff,21.0,0.0,0.0
8426db3ffffffff,25.0,0.0,0.0
8426db5ffffffff,3.0,0.0,0.0
8426db7ffffffff,14.0,0.0,0.0
8426db9ffffffff,26.0,0.0,0.0
8426dbbffffffff,38.0,0.0,0.0
8426dbdffffffff,43.0,0.0,0.0
8426dc1ffffffff,5.0,0.0,0.0
8426dc3ffffffff,7.0,0.0,0.0
8426dc5ffffffff,2.0,0.0,0.0
8426dc7ffffffff,5.0,0.0,0.0
8426dc9ffffffff,5.0,0.0,0.0
8426dcbffffffff,7.0,0.0,0.0
8426dcdffffffff,3.0,0.0,0.0
8426dd1ffffffff,9.0,0.0,0.0
8426dd3ffffffff,8.0,0.0,0.0
8426dd5ffffffff,1.0,0.0,0.0
8426dd7ffffffff,37.0,0.0,0.0
8426dd9ffffffff,17.0,0.0,0.0
8426ddbffffffff,46.0,0.0,0.0
8426dddffffffff,13.0,0.0,0.0
8426de1ffffffff,7.0,0.0,0.0
8426de3ffffffff,18.0,0.0,0.0
8426de7ffffffff,91.0,0.0,0.0
8426de9ffffffff,3.0,0.0,0.0
8426debffffffff,8.0,0.0,0.0
8426dedffffffff,3.0,0.0,0.0
8426e01ffffffff,58.0,0.0,0.0
8426e03ffffffff,11.0,0.0,0.0
8426e05ffffffff,5.0,0.0,0.0
8426e07ffffffff,348.0,0.0,0.0
8426e09ffffffff,17.0,0.0,0.0
8426e0bffffffff,66.0,0.0,0.0
8426e0dffffffff,27.0,0.0,0.0
8426e11ffffffff,11.0,0.0,0.0
8426e13ffffffff,19.0,0.0,0.0
8426e15ffffffff,5.0,0.0,0.0
8426e17ffffffff,30.0,0.0,0.0
8426e19ffffffff,42.0,0.0,0.0
8426e1bffffffff,54.0,0.0,0.0
8426e1dffffffff,4.0,0.0,0.0
8426e21ffffffff,72.0,0.0,0.0
8426e23ffffffff,57.0,0.0,0.0
8426e25ffffffff,24.0,0.0,0.0
8426e27ffffffff,87.0,0.0,0.0
8426e29ffffffff,15.0,0.0,0.0
8426e2bffffffff,77.0,0.0,0.0
8426e2dffffffff,159.0,0.0,0.0
8426e31ffffffff,11.0,0.0,0.0
8426e33ffffffff,31.0,0.0,0.0
8426e35ffffffff,4.0,0.0,0.0
8426e39ffffffff,132.0,0.0,0.0
8426e3bffffffff,7.0,0.0,0.0
8426e3dffffffff,146.0,0.0,0.0
8426e41ffffffff,17.0,0.0,0.0
8426e43ffffffff,113.0,0.0,0.0
8426e45ffffffff,1.0,0.0,0.0
8426e47ffffffff,56.0,0.0,0.0
8426e49ffffffff,2.0,0.0,0.0
8426e4bffffffff,5.0,0.0,0.0
8426e4dffffffff,4.0,0.0,0.0
8426e51ffffffff,118.0,0.0,0.0
8426e53ffffffff,42.0,0.0,0.0
8426e55ffffffff,41.0,0.0,0.0
8426e57ffffffff,45.0,0.0,0.0
8426e59ffffffff,104.0,0.0,0.0
8426e5bffffffff,1080.0,0.0,0.0
8426e5dffffffff,45.0,0.0,0.0
8426e63ffffffff,10.0,0.0,0.0
8426e67ffffffff,41.0,0.0,0.0
8426e69ffffffff,24.0,0.0,0.0
8426e6bffffffff,3.0,0.0,0.0
8426e6dffffffff,11.0,0.0,0.0
8426e81ffffffff,12.0,0.0,0.0
8426e83ffffffff,18.0,0.0,0.0
8426e85ffffffff,28.0,0.0,0.0
8426e87ffffffff,1.0,0.0,0.0
8426e89ffffffff,3.0,0.0,0.0
8426e8bffffffff,35.0,0.0,0.0
8426e8dffffffff,2.0,0.0,0.0
8426e91ffffffff,8.0,0.0,0.0
8426e93ffffffff,4.0,0.0,0.0
8426e95ffffffff,21.0,0.0,0.0
8426e97ffffffff,26.0,0.0,0.0
8426e99ffffffff,19.0,0.0,0.0
8426e9bffffffff,7.0,0.0,0.0
8426e9dffffffff,161.0,0.0,0.0
8426ea1ffffffff,7.0,0.0,0.0
8426ea7ffffffff,1.0,0.0,0.0
8426ea9ffffffff,49.0,0.0,0.0
8426eadffffffff,22.0,0.0,0.0
8426eb1ffffffff,5.0,0.0,0.0
8426eb7ffffffff,6.0,0.0,0.0
8426eb9ffffffff,2.0,0.0,0.0
8426ebbffffffff,11.0,0.0,0.0
8426ebdffffffff,10.0,0.0,0.0
8426ec1ffffffff,69.0,0.0,0.0
8426ec3ffffffff,36.0,0.0,0.0
8426ec5ffffffff,5.0,0.0,0.0
8426ec7ffffffff,1.0,0.0,0.0
8426ec9ffffffff,72.0,0.0,0.0
8426ecbffffffff,158.0,0.0,0.0
8426ecdffffffff,79.0,0.0,0.0
8426ed1ffffffff,45.0,0.0,0.0
8426ed3ffffffff,3.0,0.0,0.0
8426ed5ffffffff,266.0,0.0,0.0
8426ed7ffffffff,241.0,0.0,0.0
8426ed9ffffffff,63.0,0.0,0.0
8426edbffffffff,9.0,0.0,0.0
8426eddffffffff,124.0,0.0,0.0
8426ee1ffffffff,11.0,0.0,0.0
8426ee3ffffffff,60.0,0.0,0.0
8426ee5ffffffff,11.0,0.0,0.0
8426ee7ffffffff,9.0,0.0,0.0
8426ee9ffffffff,31.0,0.0,0.0
8426eebffffffff,4.0,0.0,0.0
8426eedffffffff,28.0,0.0,0.0
8426f01ffffffff,16.0,0.0,0.0
8426f03ffffffff,6.0,0.0,0.0
8426f07ffffffff,5.0,0.0,0.0
8426f0bffffffff,18.0,0.0,0.0
8426f0dffffffff,5.0,0.0,0.0
8426f11ffffffff,28.0,0.0,0.0
8426f13ffffffff,18.0,0.0,0.0
8426f15ffffffff,67.0,0.0,0.0
8426f17ffffffff,4.0,0.0,0.0
8426f19ffffffff,21.0,0.0,0.0
8426f1bffffffff,28.0,0.0,0.0
8426f1dffffffff,3.0,0.0,0.0
8426f31ffffffff,4.0,0.0,0.0
8426f33ffffffff,9.0,0.0,0.0
8426f3bffffffff,6.0,0.0,0.0
8426f3dffffffff,5.0,0.0,0.0
8426f45ffffffff,11.0,0.0,0.0
8426f4dffffffff,4.0,0.0,0.0
8426f51ffffffff,13.0,0.0,0.0
8426f53ffffffff,19.0,0.0,0.0
8426f57ffffffff,20.0,0.0,0.0
8426f59ffffffff,8.0,0.0,0.0
8426f5bffffffff,3.0,0.0,0.0
8426f5dffffffff,12.0,0.0,0.0
8426f69ffffffff,5.0,0.0,0.0
8427021ffffffff,57.0,0.0,0.0
8427023ffffffff,686.0,0.0,0.0
8427025ffffffff,65.0,0.0,0.0
8427027ffffffff,52.0,0.0,0.0
8427029ffffffff,47.0,0.0,0.0
842702bffffffff,330.0,0.0,0.0
842702dffffffff,2.0,0.0,0.0
8427031ffffffff,4.0,0.0,0.0
8427035ffffffff,14.0,0.0,0.0
8427037ffffffff,12.0,0.0,0.0
8427039ffffffff,3.0,0.0,0.0
842703dffffffff,4.0,0.0,0.0
8427063ffffffff,7.0,0.0,0.0
842708dffffffff,6.0,0.0,0.0
8427097ffffffff,13.0,0.0,0.0
84270a3ffffffff,26.0,0.0,0.0
84270a7ffffffff,63.0,0.0,0.0
84270a9ffffffff,2.0,0.0,0.0
84270b1ffffffff,5.0,0.0,0.0
84270b3ffffffff,4.0,0.0,0.0
84270b5ffffffff,11.0,0.0,0.0
84270e1ffffffff,6.0,0.0,0.0
84270e3ffffffff,93.0,0.0,0.0
84270e5ffffffff,54.0,0.0,0.0
84270e7ffffffff,60.0,0.0,0.0
84270ebffffffff,3.0,0.0,0.0
8427101ffffffff,2.0,0.0,0.0
8427103ffffffff,12.0,0.0,0.0
8427105ffffffff,12.0,0.0,0.0
8427107ffffffff,8.0,0.0,0.0
8427109ffffffff,3.0,0.0,0.0
842710bffffffff,5.0,0.0,0.0
842710dffffffff,11.0,0.0,0.0
8427111ffffffff,3.0,0.0,0.0
8427115ffffffff,11.0,0.0,0.0
8427117ffffffff,8.0,0.0,0.0
8427119ffffffff,3.0,0.0,0.0
842711bffffffff,267.0,0.0,0.0
8427121ffffffff,1.0,0.0,0.0
8427123ffffffff,6.0,0.0,0.0
8427125ffffffff,6.0,0.0,0.0
8427127ffffffff,7.0,0.0,0.0
8427129ffffffff,2.0,0.0,0.0
842712bffffffff,8.0,0.0,0.0
8427131ffffffff,156.0,0.0,0.0
8427133ffffffff,87.0,0.0,0.0
8427135ffffffff,7.0,0.0,0.0
8427137ffffffff,91.0,0.0,0.0
8427139ffffffff,8.0,0.0,0.0
842713bffffffff,44.0,0.0,0.0
842713dffffffff,4.0,0.0,0.0
8427143ffffffff,2.0,0.0,0.0
8427151ffffffff,2.0,0.0,0.0
8427153ffffffff,3.0,0.0,0.0
8427155ffffffff,4.0,0.0,0.0
8427157ffffffff,19.0,0.0,0.0
842715bffffffff,2.0,0.0,0.0
8427163ffffffff,9.0,0.0,0.0
8427165ffffffff,6.0,0.0,0.0
8427167ffffffff,3.0,0.0,0.0
8427181ffffffff,14.0,0.0,0.0
8427183ffffffff,71.0,0.0,0.0
8427187ffffffff,3.0,0.0,0.0
8427189ffffffff,6.0,0.0,0.0
842718bffffffff,9.0,0.0,0.0
8427193ffffffff,11.0,0.0,0.0
8427195ffffffff,8.0,0.0,0.0
8427197ffffffff,8.0,0.0,0.0
8427199ffffffff,11.0,0.0,0.0
842719bffffffff,18.0,0.0,0.0
842719dffffffff,137.0,0.0,0.0
84271a1ffffffff,14.0,0.0,0.0
84271a3ffffffff,10.0,0.0,0.0
84271a5ffffffff,6.0,0.0,0.0
84271a7ffffffff,3.0,0.0,0.0
84271a9ffffffff,21.0,0.0,0.0
84271abffffffff,21.0,0.0,0.0
84271adffffffff,19.0,0.0,0.0
84271b1ffffffff,17.0,0.0,0.0
84271b3ffffffff,4.0,0.0,0.0
84271b5ffffffff,156.0,0.0,0.0
84271b7ffffffff,12.0,0.0,0.0
84271b9ffffffff,18.0,0.0,0.0
84271bdffffffff,8.0,0.0,0.0
84271c1ffffffff,2.0,0.0,0.0
84271c3ffffffff,16.0,0.0,0.0
84271c5ffffffff,2.0,0.0,0.0
84271c7ffffffff,27.0,0.0,0.0
84271c9ffffffff,434.0,0.0,0.0
84271cbffffffff,6.0,0.0,0.0
84271cdffffffff,2.0,0.0,0.0
84271d1ffffffff,8.0,0.0,0.0
84271d3ffffffff,20.0,0.0,0.0
84271d5ffffffff,16.0,0.0,0.0
84271d7ffffffff,8.0,0.0,0.0
84271d9ffffffff,2.0,0.0,0.0
84271dbffffffff,6.0,0.0,0.0
84271ddffffffff,3.0,0.0,0.0
84271e5ffffffff,33.0,0.0,0.0
84271e7ffffffff,7.0,0.0,0.0
84271ebffffffff,7.0,0.0,0.0
84271edffffffff,36.0,0.0,0.0
8427401ffffffff,210.0,0.0,0.0
8427403ffffffff,7.0,0.0,0.0
8427405ffffffff,1.0,0.0,0.0
8427407ffffffff,34.0,0.0,0.0
8427409ffffffff,2.0,0.0,0.0
842740dffffffff,23.0,0.0,0.0
8427411ffffffff,18.0,0.0,0.0
8427417ffffffff,48.0,0.0,0.0
8427419ffffffff,21.0,0.0,0.0
842741bffffffff,35.0,0.0,0.0
842741dffffffff,2.0,0.0,0.0
8427421ffffffff,4.0,0.0,0.0
8427423ffffffff,14.0,0.0,0.0
8427427ffffffff,1.0,0.0,0.0
842742bffffffff,2.0,0.0,0.0
8427431ffffffff,36.0,0.0,0.0
8427435ffffffff,481.0,0.0,0.0
8427437ffffffff,248.0,0.0,0.0
8427439ffffffff,12.0,0.0,0.0
842743dffffffff,59.0,0.0,0.0
8427481ffffffff,191.0,0.0,0.0
8427483ffffffff,192.0,0.0,0.0
8427485ffffffff,214.0,0.0,0.0
8427487ffffffff,58.0,0.0,0.0
842748bffffffff,9.0,0.0,0.0
842748dffffffff,154.0,0.0,0.0
8427491ffffffff,244.0,0.0,0.0
8427493ffffffff,38.0,0.0,0.0
8427495ffffffff,69.0,0.0,0.0
8427497ffffffff,93.0,0.0,0.0
8427499ffffffff,1147.0,0.0,0.0
842749bffffffff,60.0,0.0,0.0
842749dffffffff,33.0,0.0,0.0
84274a3ffffffff,14.0,0.0,0.0
84274abffffffff,198.0,0.0,0.0
84274b1ffffffff,290.0,0.0,0.0
84274b3ffffffff,93.0,0.0,0.0
84274b5ffffffff,266.0,0.0,0.0
84274b7ffffffff,230.0,0.0,0.0
84274b9ffffffff,159.0,0.0,0.0
84274bbffffffff,159.0,0.0,0.0
84274bdffffffff,34.0,0.0,0.0
84274c1ffffffff,125.0,0.0,0.0
84274c5ffffffff,4.0,0.0,0.0
84274c7ffffffff,3.0,0.0,0.0
84274c9ffffffff,7.0,0.0,0.0
84274cbffffffff,43.0,0.0,0.0
84274d1ffffffff,32.0,0.0,0.0
84274d3ffffffff,274.0,0.0,0.0
84274d5ffffffff,17.0,0.0,0.0
84274d7ffffffff,49.0,0.0,0.0
84274d9ffffffff,27.0,0.0,0.0
84274dbffffffff,122.0,0.0,0.0
84274ddffffffff,48.0,0.0,0.0
84274e1ffffffff,36.0,0.0,0.0
84274e3ffffffff,599.0,0.0,0.0
84274e9ffffffff,29.0,0.0,0.0
84274ebffffffff,19.0,0.0,0.0
84274edffffffff,5.0,0.0,0.0
8427503ffffffff,6.0,0.0,0.0
8427505ffffffff,15.0,0.0,0.0
8427507ffffffff,6.0,0.0,0.0
842750dffffffff,1.0,0.0,0.0
8427511ffffffff,18.0,0.0,0.0
8427513ffffffff,76.0,0.0,0.0
8427517ffffffff,1.0,0.0,0.0
842751bffffffff,2.0,0.0,0.0
842751dffffffff,11.0,0.0,0.0
8427521ffffffff,40.0,0.0,0.0
8427523ffffffff,12.0,0.0,0.0
8427525ffffffff,23.0,0.0,0.0
8427527ffffffff,328.0,0.0,0.0
8427529ffffffff,288.0,0.0,0.0
842752bffffffff,15.0,0.0,0.0
842752dffffffff,51.0,0.0,0.0
8427535ffffffff,99.0,0.0,0.0
8427537ffffffff,13.0,0.0,0.0
8427539ffffffff,8.0,0.0,0.0
842753bffffffff,1.0,0.0,0.0
8427545ffffffff,4.0,0.0,0.0
8427561ffffffff,3.0,0.0,0.0
8427563ffffffff,2.0,0.0,0.0
8427565ffffffff,154.0,0.0,0.0
8427567ffffffff,10.0,0.0,0.0
8427569ffffffff,225.0,0.0,0.0
842756dffffffff,3.0,0.0,0.0
8427581ffffffff,1131.0,0.0,0.0
8427583ffffffff,52.0,0.0,0.0
8427585ffffffff,23.0,0.0,0.0
8427587ffffffff,50.0,0.0,0.0
8427589ffffffff,21.0,0.0,0.0
842758bffffffff,296.0,0.0,0.0
842758dffffffff,14.0,0.0,0.0
8427591ffffffff,636.0,0.0,0.0
8427593ffffffff,554.0,0.0,0.0
8427595ffffffff,17.0,0.0,0.0
8427597ffffffff,29.0,0.0,0.0
8427599ffffffff,226.0,0.0,0.0
842759bffffffff,652.0,0.0,0.0
842759dffffffff,122.0,0.0,0.0
84275a1ffffffff,20.0,0.0,0.0
84275a3ffffffff,36.0,0.0,0.0
84275a5ffffffff,4.0,0.0,0.0
84275a7ffffffff,2.0,0.0,0.0
84275a9ffffffff,2.0,0.0,0.0
84275adffffffff,39.0,0.0,0.0
84275b3ffffffff,32.0,0.0,0.0
84275b5ffffffff,149.0,0.0,0.0
84275b7ffffffff,70.0,0.0,0.0
84275b9ffffffff,12.0,0.0,0.0
84275bbffffffff,18.0,0.0,0.0
84275bdffffffff,5.0,0.0,0.0
84275c1ffffffff,47.0,0.0,0.0
84275c3ffffffff,698.0,0.0,0.0
84275c5ffffffff,23.0,0.0,0.0
84275c7ffffffff,98.0,0.0,0.0
84275c9ffffffff,4.0,0.0,0.0
84275cbffffffff,358.0,0.0,0.0
84275cdffffffff,30.0,0.0,0.0
84275d1ffffffff,420.0,0.0,0.0
84275d3ffffffff,123.0,0.0,0.0
84275d5ffffffff,739.0,0.0,0.0
84275d7ffffffff,128.0,0.0,0.0
84275d9ffffffff,45.0,0.0,0.0
84275ddffffffff,154.0,0.0,0.0
84275e1ffffffff,3.0,0.0,0.0
84275e5ffffffff,33.0,0.0,0.0
84275e9ffffffff,30.0,0.0,0.0
84275ebffffffff,6.0,0.0,0.0
8427685ffffffff,1.0,0.0,0.0
8427687ffffffff,32.0,0.0,0.0
8427691ffffffff,5.0,0.0,0.0
8427693ffffffff,24.0,0.0,0.0
8427699ffffffff,32.0,0.0,0.0
84276a1ffffffff,18.0,0.0,0.0
84276a3ffffffff,6.0,0.0,0.0
84276a5ffffffff,7.0,0.0,0.0
84276a7ffffffff,43.0,0.0,0.0
84276a9ffffffff,8.0,0.0,0.0
84276abffffffff,6.0,0.0,0.0
84276b1ffffffff,39.0,0.0,0.0
84276b3ffffffff,2.0,0.0,0.0
84276b5ffffffff,148.0,0.0,0.0
84276b7ffffffff,510.0,0.0,0.0
84276b9ffffffff,4.0,0.0,0.0
84276bbffffffff,25.0,0.0,0.0
84276bdffffffff,1428.0,0.0,0.0
84276d1ffffffff,1.0,0.0,0.0
84276d3ffffffff,9.0,0.0,0.0
84276d5ffffffff,4.0,0.0,0.0
84276e3ffffffff,14.0,0.0,0.0
8427721ffffffff,1.0,0.0,0.0
8427841ffffffff,2.0,0.0,0.0
8427845ffffffff,4.0,0.0,0.0
842784dffffffff,7.0,0.0,0.0
8427859ffffffff,104.0,0.0,0.0
842785bffffffff,13.0,0.0,0.0
84278cbffffffff,21.0,0.0,0.0
84278d1ffffffff,2.0,0.0,0.0
84278ddffffffff,4.0,0.0,0.0
8427953ffffffff,2.0,0.0,0.0
8427a01ffffffff,103.0,0.0,0.0
8427a03ffffffff,169.0,0.0,0.0
8427a05ffffffff,61.0,0.0,0.0
8427a07ffffffff,16.0,0.0,0.0
8427a09ffffffff,47.0,0.0,0.0
8427a0bffffffff,68.0,0.0,0.0
8427a0dffffffff,4.0,0.0,0.0
8427a11ffffffff,9.0,0.0,0.0
8427a15ffffffff,10.0,0.0,0.0
8427a17ffffffff,4.0,0.0,0.0
8427a19ffffffff,3.0,0.0,0.0
8427a1bffffffff,2.0,0.0,0.0
8427a1dffffffff,23.0,0.0,0.0
8427a27ffffffff,5.0,0.0,0.0
8427a29ffffffff,17.0,0.0,0.0
8427a2bffffffff,1.0,0.0,0.0
8427a2dffffffff,40.0,0.0,0.0
8427a31ffffffff,2.0,0.0,0.0
8427a33ffffffff,2.0,0.0,0.0
8427a37ffffffff,4.0,0.0,0.0
8427a39ffffffff,3.0,0.0,0.0
8427a3bffffffff,1.0,0.0,0.0
8427a41ffffffff,2.0,0.0,0.0
8427a43ffffffff,2.0,0.0,0.0
8427a45ffffffff,8.0,0.0,0.0
8427a47ffffffff,177.0,0.0,0.0
8427a4bffffffff,2.0,0.0,0.0
8427a4dffffffff,1.0,0.0,0.0
8427a51ffffffff,2.0,0.0,0.0
8427a53ffffffff,5.0,0.0,0.0
8427a57ffffffff,18.0,0.0,0.0
8427a5bffffffff,6.0,0.0,0.0
8427a5dffffffff,4.0,0.0,0.0
8427a61ffffffff,51.0,0.0,0.0
8427a63ffffffff,2.0,0.0,0.0
8427a65ffffffff,2.0,0.0,0.0
8427a67ffffffff,4.0,0.0,0.0
8427a69ffffffff,12.0,0.0,0.0
8427a6bffffffff,1.0,0.0,0.0
8427a81ffffffff,77.0,0.0,0.0
8427a83ffffffff,2.0,0.0,0.0
8427a85ffffffff,8.0,0.0,0.0
8427a87ffffffff,27.0,0.0,0.0
8427a89ffffffff,30.0,0.0,0.0
8427a8bffffffff,31.0,0.0,0.0
8427a8dffffffff,58.0,0.0,0.0
8427a91ffffffff,7.0,0.0,0.0
8427a93ffffffff,102.0,0.0,0.0
8427a95ffffffff,55.0,0.0,0.0
8427a97ffffffff,9.0,0.0,0.0
8427a99ffffffff,3.0,0.0,0.0
8427a9bffffffff,4.0,0.0,0.0
8427a9dffffffff,4.0,0.0,0.0
8427aa9ffffffff,23.0,0.0,0.0
8427aadffffffff,15.0,0.0,0.0
8427ab3ffffffff,2.0,0.0,0.0
8427ab7ffffffff,18.0,0.0,0.0
8427ab9ffffffff,1.0,0.0,0.0
8427abbffffffff,7.0,0.0,0.0
8427ac3ffffffff,2.0,0.0,0.0
8427ac5ffffffff,44.0,0.0,0.0
8427ac7ffffffff,16.0,0.0,0.0
8427ac9ffffffff,16.0,0.0,0.0
8427acbffffffff,10.0,0.0,0.0
8427ad1ffffffff,30.0,0.0,0.0
8427ad3ffffffff,6.0,0.0,0.0
8427ad5ffffffff,17.0,0.0,0.0
8427ad7ffffffff,40.0,0.0,0.0
8427ad9ffffffff,134.0,0.0,0.0
8427addffffffff,57.0,0.0,0.0
8427ae1ffffffff,24.0,0.0,0.0
8427ae3ffffffff,29.0,0.0,0.0
8427ae5ffffffff,136.0,0.0,0.0
8427ae7ffffffff,1.0,0.0,0.0
8427ae9ffffffff,2.0,0.0,0.0
8427aebffffffff,21.0,0.0,0.0
8427b0bffffffff,4.0,0.0,0.0
8427b11ffffffff,3.0,0.0,0.0
8427b13ffffffff,2.0,0.0,0.0
8427b15ffffffff,48.0,0.0,0.0
8427b17ffffffff,2.0,0.0,0.0
8427b1bffffffff,4.0,0.0,0.0
8427b1dffffffff,1.0,0.0,0.0
8427b39ffffffff,1.0,0.0,0.0
8427b47ffffffff,5.0,0.0,0.0
8427b49ffffffff,4.0,0.0,0.0
8427b51ffffffff,16.0,0.0,0.0
8427b53ffffffff,10.0,0.0,0.0
8427b5dffffffff,5.0,0.0,0.0
8428005ffffffff,3.0,0.0,0.0
8428007ffffffff,6.0,0.0,0.0
8428021ffffffff,28.0,0.0,0.0
8428023ffffffff,467.0,0.0,0.0
8428029ffffffff,3.0,0.0,0.0
842802bffffffff,255.0,0.0,0.0
8428035ffffffff,15.0,0.0,0.0
8428061ffffffff,3.0,0.0,0.0
8428063ffffffff,88.0,0.0,0.0
8428067ffffffff,8.0,0.0,0.0
8428069ffffffff,81.0,0.0,0.0
842806bffffffff,78.0,0.0,0.0
842806dffffffff,68.0,0.0,0.0
8428101ffffffff,2.0,0.0,0.0
842810dffffffff,3.0,0.0,0.0
8428147ffffffff,2.0,0.0,0.0
8428183ffffffff,130.0,0.0,0.0
8428185ffffffff,4.0,0.0,0.0
8428187ffffffff,18.0,0.0,0.0
842818bffffffff,21.0,0.0,0.0
842818dffffffff,3.0,0.0,0.0
8428195ffffffff,98.0,0.0,0.0
842819dffffffff,28.0,0.0,0.0
84281a3ffffffff,46.0,0.0,0.0
84281a7ffffffff,3.0,0.0,0.0
