cell_id,Vireo gilvus,Vireo gilvus gilvus,Vireo gilvus [swainsoni Group]
8429a19ffffffff,14.0,0.0,1.0
8429a1bffffffff,2.0,0.0,0.0
8429a1dffffffff,4.0,0.0,0.0
8429a27ffffffff,2.0,0.0,0.0
8429a29ffffffff,5.0,0.0,0.0
8429a3bffffffff,7.0,0.0,3.0
8429a41ffffffff,51.0,0.0,0.0
8429a43ffffffff,6.0,0.0,0.0
8429a45ffffffff,6.0,0.0,0.0
8429a47ffffffff,51.0,0.0,0.0
8429a49ffffffff,12.0,0.0,0.0
8429a4dffffffff,7.0,0.0,0.0
8429a55ffffffff,6.0,0.0,2.0
8429a57ffffffff,67.0,0.0,0.0
8429a59ffffffff,11.0,0.0,0.0
8429a61ffffffff,7.0,0.0,4.0
8429a63ffffffff,4.0,0.0,0.0
8429a65ffffffff,17.0,0.0,0.0
8429a67ffffffff,6.0,0.0,4.0
8429a69ffffffff,16.0,0.0,0.0
8429a6bffffffff,1.0,0.0,0.0
8429a6dffffffff,11.0,0.0,0.0
8429a8bffffffff,2.0,0.0,0.0
8429a93ffffffff,3.0,0.0,0.0
8429a97ffffffff,4.0,0.0,0.0
8429a99ffffffff,8.0,7.0,1.0
8429a9bffffffff,11.0,0.0,0.0
8429aa9ffffffff,1.0,0.0,1.0
8429aabffffffff,3.0,0.0,3.0
8429abbffffffff,1.0,0.0,1.0
8429ac9ffffffff,9.0,0.0,0.0
8429acdffffffff,9.0,0.0,3.0
8429ad1ffffffff,8.0,0.0,0.0
8429addffffffff,6.0,0.0,0.0
8429ae3ffffffff,2.0,0.0,0.0
8429ae5ffffffff,3.0,0.0,0.0
8429aedffffffff,17.0,0.0,11.0
8429b09ffffffff,13.0,0.0,0.0
8429b0bffffffff,4.0,0.0,0.0
8429b0dffffffff,3.0,0.0,3.0
8429b1dffffffff,5.0,0.0,0.0
8429b29ffffffff,13.0,0.0,0.0
8429b55ffffffff,19.0,0.0,0.0
8429b5bffffffff,17.0,0.0,2.0
8429b5dffffffff,5.0,0.0,0.0
8429b61ffffffff,2.0,0.0,0.0
8429b65ffffffff,7.0,0.0,0.0
8429b69ffffffff,2.0,0.0,0.0
8429b6bffffffff,24.0,0.0,4.0
842a065ffffffff,3.0,0.0,0.0
842a069ffffffff,2.0,2.0,0.0
842a06dffffffff,17.0,2.0,0.0
842a101ffffffff,139.0,17.0,0.0
842a103ffffffff,24.0,0.0,0.0
842a105ffffffff,16.0,9.0,0.0
842a107ffffffff,84.0,20.0,0.0
842a109ffffffff,9.0,5.0,0.0
842a10bffffffff,17.0,3.0,0.0
842a10dffffffff,20.0,0.0,0.0
842a121ffffffff,4.0,0.0,0.0
842a123ffffffff,477.0,14.0,0.0
842a125ffffffff,4.0,0.0,0.0
842a127ffffffff,101.0,5.0,0.0
842a129ffffffff,2.0,0.0,0.0
842a12bffffffff,20.0,8.0,0.0
842a133ffffffff,1.0,0.0,0.0
842a135ffffffff,1045.0,72.0,0.0
842a139ffffffff,1.0,0.0,0.0
842a13dffffffff,33.0,3.0,0.0
842a141ffffffff,8.0,0.0,0.0
842a143ffffffff,9.0,0.0,0.0
842a145ffffffff,16.0,0.0,0.0
842a149ffffffff,2.0,0.0,0.0
842a14bffffffff,4.0,0.0,0.0
842a151ffffffff,2.0,1.0,0.0
842a157ffffffff,3.0,0.0,0.0
842a161ffffffff,1.0,0.0,0.0
842a163ffffffff,22.0,2.0,0.0
842a167ffffffff,2.0,2.0,0.0
842a169ffffffff,8.0,0.0,0.0
842a16bffffffff,12.0,2.0,0.0
842a1a5ffffffff,22.0,0.0,0.0
842a301ffffffff,26.0,2.0,0.0
842a303ffffffff,5.0,0.0,0.0
842a305ffffffff,1.0,1.0,0.0
842a307ffffffff,65.0,2.0,0.0
842a309ffffffff,4.0,0.0,0.0
842a30dffffffff,2.0,2.0,0.0
842a311ffffffff,22.0,0.0,0.0
842a313ffffffff,2.0,2.0,0.0
842a315ffffffff,1.0,0.0,0.0
842a317ffffffff,25.0,0.0,0.0
842a31dffffffff,5.0,2.0,0.0
842a321ffffffff,5.0,4.0,0.0
842a327ffffffff,9.0,5.0,0.0
842a32bffffffff,10.0,0.0,0.0
842a32dffffffff,9.0,1.0,0.0
842a331ffffffff,8.0,0.0,0.0
842a333ffffffff,14.0,3.0,0.0
842a335ffffffff,2.0,0.0,0.0
842a339ffffffff,7.0,0.0,0.0
842a33bffffffff,6.0,3.0,0.0
842a33dffffffff,15.0,6.0,0.0
842a341ffffffff,8.0,8.0,0.0
842a345ffffffff,18.0,18.0,0.0
842a347ffffffff,2.0,0.0,0.0
842a349ffffffff,20.0,0.0,0.0
842a369ffffffff,36.0,9.0,0.0
842a36bffffffff,2.0,0.0,0.0
842a80bffffffff,2.0,0.0,0.0
842a81dffffffff,5.0,3.0,0.0
842a821ffffffff,1.0,0.0,0.0
842a843ffffffff,1.0,0.0,0.0
842a845ffffffff,1.0,0.0,0.0
842a847ffffffff,8.0,1.0,0.0
842a849ffffffff,5.0,2.0,0.0
842a855ffffffff,8.0,1.0,0.0
842a857ffffffff,16.0,10.0,0.0
842a85dffffffff,1.0,0.0,0.0
842a881ffffffff,3.0,0.0,0.0
842a887ffffffff,1.0,0.0,0.0
842a889ffffffff,2.0,0.0,0.0
842a88dffffffff,12.0,0.0,0.0
842a897ffffffff,57.0,4.0,0.0
842a89dffffffff,2.0,0.0,0.0
842a8a5ffffffff,1.0,0.0,0.0
842a8adffffffff,6.0,4.0,0.0
842a8b1ffffffff,22.0,2.0,0.0
842a8b5ffffffff,57.0,2.0,0.0
842a8bdffffffff,2.0,0.0,0.0
842a8c1ffffffff,3.0,0.0,0.0
842a8c7ffffffff,7.0,0.0,0.0
842a8d5ffffffff,7.0,0.0,0.0
842a8d7ffffffff,4.0,0.0,0.0
842a8d9ffffffff,5.0,0.0,0.0
842a8ddffffffff,3.0,3.0,0.0
842a8e3ffffffff,4.0,0.0,0.0
842a901ffffffff,2.0,0.0,0.0
842a903ffffffff,1.0,0.0,0.0
842a905ffffffff,1.0,0.0,0.0
842a91dffffffff,1.0,0.0,0.0
842a925ffffffff,3.0,3.0,0.0
842a93bffffffff,2.0,0.0,0.0
842a943ffffffff,2.0,1.0,0.0
842a947ffffffff,5.0,5.0,0.0
842a949ffffffff,3.0,3.0,0.0
842a94dffffffff,4.0,4.0,0.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,4.0,0.0,0.0
842a997ffffffff,12.0,0.0,0.0
842a9b9ffffffff,2.0,0.0,0.0
842a9bbffffffff,6.0,0.0,0.0
842a9cdffffffff,2.0,0.0,0.0
842a9e3ffffffff,2.0,2.0,0.0
842aa05ffffffff,2.0,0.0,0.0
842aa17ffffffff,12.0,0.0,0.0
842aa1bffffffff,2.0,0.0,0.0
842aa21ffffffff,2.0,0.0,0.0
842aa25ffffffff,8.0,0.0,0.0
842aa2bffffffff,2.0,0.0,0.0
842aa2dffffffff,2.0,2.0,0.0
842aa31ffffffff,13.0,0.0,0.0
842aa33ffffffff,1.0,0.0,0.0
842aa37ffffffff,1.0,0.0,0.0
842aa3bffffffff,10.0,0.0,0.0
842aa3dffffffff,2.0,0.0,0.0
842aa41ffffffff,10.0,5.0,0.0
842aa43ffffffff,4.0,0.0,0.0
842aa47ffffffff,3.0,0.0,0.0
842aa49ffffffff,8.0,5.0,0.0
842aa4bffffffff,53.0,37.0,0.0
842aa4dffffffff,5.0,2.0,0.0
842aa59ffffffff,4.0,0.0,0.0
842aa5bffffffff,4.0,2.0,0.0
842aa67ffffffff,2.0,0.0,0.0
842aa6dffffffff,5.0,1.0,0.0
842aa81ffffffff,7.0,0.0,0.0
842aa83ffffffff,4.0,0.0,0.0
842aa85ffffffff,15.0,5.0,0.0
842aa87ffffffff,2.0,0.0,0.0
842aa89ffffffff,12.0,2.0,0.0
842aa8bffffffff,41.0,5.0,0.0
842aa8dffffffff,42.0,0.0,0.0
842aa93ffffffff,2.0,0.0,0.0
842aa97ffffffff,2.0,0.0,0.0
842aa9bffffffff,22.0,2.0,0.0
842aa9dffffffff,1.0,0.0,0.0
842aaa1ffffffff,11.0,0.0,0.0
842aaa5ffffffff,20.0,0.0,0.0
842aaa7ffffffff,5.0,4.0,0.0
842aaa9ffffffff,10.0,0.0,0.0
842aaadffffffff,17.0,0.0,0.0
842aab9ffffffff,1.0,0.0,0.0
842aabdffffffff,2.0,2.0,0.0
842aac1ffffffff,28.0,2.0,0.0
842aac5ffffffff,22.0,12.0,0.0
842aac7ffffffff,23.0,0.0,0.0
842aac9ffffffff,830.0,62.0,0.0
842aacbffffffff,167.0,5.0,0.0
842aacdffffffff,14.0,12.0,0.0
842aad1ffffffff,68.0,10.0,7.0
842aad5ffffffff,12.0,1.0,0.0
842aad9ffffffff,2.0,0.0,0.0
842aaddffffffff,3.0,2.0,0.0
842aae7ffffffff,41.0,2.0,0.0
842aae9ffffffff,11.0,0.0,0.0
842aaebffffffff,3.0,0.0,0.0
842aaedffffffff,4.0,0.0,0.0
842ab03ffffffff,2.0,0.0,0.0
842ab05ffffffff,1.0,0.0,0.0
842ab09ffffffff,2.0,0.0,0.0
842ab11ffffffff,1.0,0.0,0.0
842ab15ffffffff,2.0,0.0,0.0
842ab19ffffffff,2.0,2.0,0.0
842ab1bffffffff,2.0,0.0,0.0
842ab21ffffffff,46.0,2.0,0.0
842ab23ffffffff,20.0,6.0,0.0
842ab25ffffffff,58.0,0.0,0.0
842ab27ffffffff,57.0,16.0,0.0
842ab29ffffffff,4.0,0.0,0.0
842ab2bffffffff,46.0,7.0,0.0
842ab2dffffffff,126.0,0.0,0.0
842ab35ffffffff,2.0,2.0,0.0
842ab3bffffffff,5.0,0.0,0.0
842ab47ffffffff,3.0,1.0,0.0
842ab49ffffffff,1.0,0.0,0.0
842ab4bffffffff,15.0,4.0,0.0
842ab51ffffffff,24.0,23.0,0.0
842ab55ffffffff,196.0,177.0,0.0
842ab57ffffffff,26.0,14.0,0.0
842ab5bffffffff,3.0,3.0,0.0
842ab5dffffffff,16.0,12.0,0.0
842ab61ffffffff,5.0,0.0,0.0
842ab65ffffffff,12.0,0.0,0.0
842ab6bffffffff,2.0,0.0,0.0
842af01ffffffff,2.0,0.0,0.0
842af03ffffffff,4.0,0.0,0.0
842af05ffffffff,4.0,0.0,0.0
842af07ffffffff,2.0,0.0,0.0
842af0dffffffff,38.0,6.0,0.0
842af29ffffffff,1.0,0.0,0.0
842af3dffffffff,6.0,0.0,0.0
842af63ffffffff,13.0,1.0,0.0
842af65ffffffff,9.0,0.0,0.0
842af69ffffffff,2.0,0.0,0.0
842af6bffffffff,25.0,2.0,0.0
842b00bffffffff,3.0,0.0,0.0
842b013ffffffff,2.0,0.0,0.0
842b019ffffffff,5.0,0.0,0.0
842b023ffffffff,1.0,0.0,0.0
842b02bffffffff,8.0,0.0,0.0
842b03bffffffff,29.0,0.0,0.0
842b06bffffffff,1.0,0.0,0.0
842b0a1ffffffff,3.0,0.0,0.0
842b0a5ffffffff,12.0,0.0,0.0
842b0a7ffffffff,51.0,2.0,3.0
842b0c5ffffffff,33.0,1.0,0.0
842b0e7ffffffff,2.0,0.0,0.0
842b105ffffffff,26.0,0.0,0.0
842b111ffffffff,3.0,0.0,0.0
842b125ffffffff,24.0,0.0,0.0
842b129ffffffff,7.0,0.0,0.0
842b143ffffffff,3.0,0.0,0.0
842b14bffffffff,1.0,0.0,0.0
842b161ffffffff,116.0,0.0,0.0
842b163ffffffff,3.0,0.0,0.0
842b167ffffffff,10.0,0.0,0.0
842b169ffffffff,18.0,0.0,0.0
842b16bffffffff,13.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0
842b199ffffffff,14.0,0.0,0.0
842b1a7ffffffff,19.0,19.0,0.0
842b1a9ffffffff,10.0,10.0,0.0
842b1c7ffffffff,4.0,0.0,0.0
842b1d5ffffffff,1.0,0.0,0.0
842b1d7ffffffff,5.0,0.0,0.0
842b291ffffffff,5.0,0.0,0.0
842b2abffffffff,6.0,0.0,0.0
842b2c5ffffffff,1.0,1.0,0.0
842b303ffffffff,7.0,0.0,0.0
842b813ffffffff,6.0,0.0,0.0
842b815ffffffff,9.0,0.0,0.0
842b81bffffffff,4.0,2.0,0.0
842b823ffffffff,2.0,2.0,0.0
842b827ffffffff,4.0,0.0,0.0
842b835ffffffff,2.0,0.0,0.0
842b83bffffffff,23.0,3.0,0.0
842b853ffffffff,2.0,0.0,0.0
842b883ffffffff,6.0,0.0,0.0
842b891ffffffff,21.0,0.0,0.0
842b893ffffffff,8.0,2.0,0.0
842b895ffffffff,7.0,0.0,0.0
842b897ffffffff,10.0,0.0,0.0
842b89bffffffff,3.0,0.0,0.0
842b89dffffffff,2.0,0.0,0.0
842b8a1ffffffff,2.0,0.0,0.0
842b8a3ffffffff,4.0,1.0,0.0
842b8a7ffffffff,13.0,12.0,0.0
842b8adffffffff,3.0,0.0,0.0
842b8b7ffffffff,1.0,0.0,0.0
842b8b9ffffffff,3.0,0.0,0.0
842b8bbffffffff,2.0,0.0,0.0
842b8c9ffffffff,7.0,2.0,0.0
842b8cbffffffff,7.0,0.0,0.0
842b8d1ffffffff,33.0,0.0,0.0
842b8d5ffffffff,8.0,0.0,0.0
842b8d7ffffffff,10.0,2.0,0.0
842b8dbffffffff,2.0,0.0,0.0
842b8ddffffffff,7.0,0.0,0.0
842b8e5ffffffff,12.0,0.0,0.0
842b8edffffffff,1.0,0.0,0.0
842b909ffffffff,11.0,0.0,0.0
842b90dffffffff,3.0,0.0,0.0
842b911ffffffff,5.0,0.0,0.0
842b913ffffffff,2.0,0.0,0.0
842b915ffffffff,9.0,0.0,0.0
842b91bffffffff,5.0,4.0,0.0
842b939ffffffff,9.0,0.0,0.0
842b93dffffffff,3.0,3.0,0.0
842b947ffffffff,1.0,0.0,0.0
842b981ffffffff,7.0,2.0,0.0
842b985ffffffff,7.0,0.0,0.0
842b987ffffffff,1.0,0.0,0.0
842b98bffffffff,62.0,9.0,0.0
842b98dffffffff,17.0,0.0,0.0
842b991ffffffff,6.0,6.0,0.0
842b997ffffffff,3.0,0.0,0.0
842b999ffffffff,4.0,4.0,0.0
842b99bffffffff,2.0,0.0,0.0
842b9b1ffffffff,12.0,4.0,0.0
842b9b3ffffffff,1.0,0.0,0.0
842b9b5ffffffff,22.0,0.0,0.0
842b9b7ffffffff,5.0,0.0,0.0
842b9b9ffffffff,1.0,0.0,0.0
842b9bbffffffff,2.0,0.0,0.0
842b9bdffffffff,44.0,3.0,0.0
842b9c1ffffffff,7.0,0.0,0.0
842b9c3ffffffff,2.0,0.0,0.0
842b9c5ffffffff,6.0,0.0,0.0
842b9c7ffffffff,3.0,0.0,0.0
842b9c9ffffffff,3.0,0.0,0.0
842b9cdffffffff,6.0,2.0,0.0
842b9d3ffffffff,20.0,2.0,0.0
842b9d5ffffffff,3.0,2.0,0.0
842b9d7ffffffff,9.0,0.0,0.0
842b9d9ffffffff,11.0,2.0,0.0
842b9dbffffffff,29.0,3.0,0.0
842b9e3ffffffff,6.0,0.0,0.0
842b9ebffffffff,1.0,0.0,0.0
842ba0bffffffff,13.0,0.0,0.0
842ba1bffffffff,1.0,0.0,0.0
842ba51ffffffff,7.0,0.0,0.0
842ba87ffffffff,67.0,4.0,0.0
842ba97ffffffff,2.0,0.0,0.0
842ba9bffffffff,1.0,0.0,0.0
842baa1ffffffff,3.0,0.0,0.0
842baa3ffffffff,82.0,7.0,0.0
842baa5ffffffff,38.0,6.0,0.0
842baa7ffffffff,51.0,2.0,0.0
842baabffffffff,8.0,0.0,0.0
842baadffffffff,18.0,0.0,0.0
842bab3ffffffff,2.0,0.0,0.0
842bab5ffffffff,1.0,0.0,0.0
842bab7ffffffff,2.0,2.0,0.0
842babbffffffff,3.0,3.0,0.0
842bac3ffffffff,3.0,0.0,0.0
842bac7ffffffff,2.0,0.0,0.0
842bacdffffffff,4.0,0.0,0.0
842badbffffffff,2.0,0.0,0.0
842bae7ffffffff,9.0,1.0,0.0
842bae9ffffffff,1.0,1.0,0.0
8444131ffffffff,24.0,0.0,0.0
844413dffffffff,5.0,0.0,0.0
844415dffffffff,2.0,0.0,0.0
8444161ffffffff,1.0,0.0,0.0
8444165ffffffff,3.0,0.0,0.0
84441a3ffffffff,4.0,0.0,0.0
84441a9ffffffff,2.0,0.0,0.0
84441e3ffffffff,55.0,2.0,0.0
84441e7ffffffff,5.0,0.0,0.0
8444329ffffffff,1.0,0.0,0.0
8444401ffffffff,4.0,0.0,0.0
8444403ffffffff,2.0,0.0,0.0
844440dffffffff,30.0,0.0,0.0
8444439ffffffff,2.0,0.0,0.0
8444443ffffffff,2.0,0.0,0.0
8444459ffffffff,6.0,0.0,0.0
844445dffffffff,1.0,0.0,0.0
8444467ffffffff,2.0,0.0,0.0
84444c1ffffffff,2.0,0.0,0.0
84444c3ffffffff,13.0,0.0,0.0
84444e1ffffffff,1.0,0.0,0.0
8444501ffffffff,1.0,0.0,0.0
8444507ffffffff,2.0,0.0,0.0
8444509ffffffff,28.0,0.0,0.0
844450dffffffff,26.0,2.0,0.0
8444551ffffffff,1.0,0.0,0.0
844455bffffffff,2.0,0.0,0.0
8444563ffffffff,4.0,0.0,0.0
84445a1ffffffff,1.0,0.0,0.0
84445b3ffffffff,1.0,0.0,0.0
84445b7ffffffff,2.0,0.0,0.0
84445bbffffffff,2.0,0.0,0.0
8444633ffffffff,6.0,0.0,0.0
8444689ffffffff,3.0,0.0,0.0
84446a1ffffffff,2.0,0.0,0.0
84446c5ffffffff,9.0,2.0,0.0
84446cbffffffff,6.0,2.0,0.0
84446cdffffffff,8.0,0.0,0.0
84446d3ffffffff,2.0,0.0,0.0
84446ddffffffff,4.0,0.0,0.0
84446e1ffffffff,2.0,0.0,0.0
84446e5ffffffff,10.0,0.0,0.0
84446e9ffffffff,2.0,0.0,0.0
84446edffffffff,29.0,2.0,0.0
8444731ffffffff,4.0,0.0,0.0
844473bffffffff,35.0,0.0,0.0
8444861ffffffff,2.0,0.0,0.0
8444869ffffffff,1.0,1.0,0.0
8444a11ffffffff,15.0,0.0,4.0
8444a19ffffffff,26.0,0.0,0.0
8444a57ffffffff,1.0,0.0,0.0
8444a5bffffffff,3.0,0.0,0.0
8444a87ffffffff,5.0,0.0,0.0
8444a93ffffffff,1.0,0.0,0.0
8444a95ffffffff,1.0,0.0,0.0
8444ae9ffffffff,1.0,1.0,0.0
8444b57ffffffff,3.0,0.0,0.0
8444c13ffffffff,6.0,0.0,0.0
8444c1dffffffff,2.0,0.0,0.0
8444c27ffffffff,2.0,0.0,0.0
8444c3bffffffff,12.0,5.0,0.0
8444c9bffffffff,4.0,0.0,0.0
8444ca3ffffffff,4.0,0.0,0.0
8444cabffffffff,2.0,0.0,0.0
8444cc7ffffffff,11.0,0.0,0.0
8444ccdffffffff,5.0,0.0,0.0
8444cd5ffffffff,3.0,0.0,0.0
8444cd7ffffffff,2.0,0.0,0.0
8444d01ffffffff,17.0,0.0,0.0
8444d07ffffffff,2.0,0.0,0.0
8444d0bffffffff,2.0,0.0,0.0
8444d3bffffffff,3.0,0.0,0.0
8444d85ffffffff,6.0,0.0,0.0
8444d93ffffffff,20.0,0.0,0.0
8444d99ffffffff,1.0,0.0,0.0
8444dabffffffff,4.0,0.0,0.0
8444db5ffffffff,14.0,0.0,0.0
8444db9ffffffff,1.0,0.0,0.0
8444dd1ffffffff,2.0,0.0,0.0
8444e05ffffffff,2.0,0.0,0.0
8444e47ffffffff,4.0,0.0,0.0
8444e5bffffffff,2.0,0.0,0.0
8444e63ffffffff,3.0,0.0,0.0
8444e83ffffffff,11.0,2.0,0.0
8444ec7ffffffff,2.0,0.0,0.0
8444ee1ffffffff,2.0,0.0,0.0
8444ee3ffffffff,2.0,0.0,0.0
8444ee5ffffffff,2.0,0.0,0.0
8444f07ffffffff,2.0,0.0,0.0
8444f3dffffffff,16.0,0.0,0.0
8444f43ffffffff,14.0,0.0,0.0
84451b7ffffffff,2.0,0.0,0.0
8445203ffffffff,2.0,0.0,0.0
844520dffffffff,7.0,0.0,0.0
8445225ffffffff,7.0,0.0,0.0
8445263ffffffff,3.0,0.0,0.0
8445289ffffffff,5.0,0.0,0.0
84452ebffffffff,7.0,0.0,0.0
8445351ffffffff,2.0,0.0,0.0
844805bffffffff,5.0,0.0,2.0
84480adffffffff,2.0,0.0,2.0
8448233ffffffff,3.0,0.0,1.0
84482e5ffffffff,5.0,0.0,0.0
8448337ffffffff,6.0,0.0,0.0
8448363ffffffff,2.0,0.0,2.0
8448369ffffffff,7.0,0.0,6.0
844836dffffffff,11.0,0.0,11.0
8448427ffffffff,1.0,0.0,0.0
8448437ffffffff,1.0,0.0,0.0
8448469ffffffff,7.0,0.0,0.0
84484a5ffffffff,12.0,0.0,0.0
84484a7ffffffff,7.0,0.0,0.0
8448593ffffffff,5.0,0.0,1.0
84485b5ffffffff,10.0,0.0,0.0
84485b7ffffffff,12.0,0.0,0.0
84485b9ffffffff,1.0,0.0,0.0
84485bbffffffff,6.0,0.0,0.0
84485bdffffffff,4.0,0.0,2.0
84485c9ffffffff,2.0,0.0,0.0
84485d3ffffffff,1.0,0.0,0.0
84485d5ffffffff,1.0,0.0,0.0
84485ddffffffff,7.0,0.0,1.0
8448715ffffffff,3.0,0.0,0.0
8448733ffffffff,2.0,0.0,0.0
844873bffffffff,5.0,0.0,0.0
8448825ffffffff,3.0,0.0,0.0
8448831ffffffff,2.0,0.0,0.0
8448861ffffffff,2.0,0.0,0.0
84488a9ffffffff,2.0,0.0,0.0
84488adffffffff,2.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0
8448919ffffffff,2.0,0.0,0.0
8448923ffffffff,3.0,0.0,0.0
8448937ffffffff,2.0,0.0,0.0
8448951ffffffff,2.0,0.0,0.0
8448955ffffffff,10.0,0.0,0.0
8448985ffffffff,1.0,1.0,0.0
844898dffffffff,5.0,0.0,0.0
844899dffffffff,1.0,0.0,0.0
84489d3ffffffff,3.0,0.0,0.0
84489d5ffffffff,2.0,0.0,0.0
84489e3ffffffff,17.0,0.0,0.0
84489ebffffffff,2.0,0.0,0.0
8448a21ffffffff,1.0,0.0,0.0
8448ab3ffffffff,2.0,0.0,0.0
8448ab7ffffffff,9.0,0.0,4.0
8448b13ffffffff,9.0,0.0,0.0
8448b15ffffffff,4.0,0.0,0.0
8448b23ffffffff,32.0,1.0,0.0
8448b2bffffffff,6.0,0.0,0.0
8448b35ffffffff,2.0,0.0,0.0
8448b37ffffffff,2.0,0.0,0.0
8448b39ffffffff,9.0,0.0,0.0
8448b3dffffffff,22.0,0.0,0.0
8448b4dffffffff,1.0,0.0,0.0
8448c03ffffffff,4.0,0.0,0.0
8448c05ffffffff,1.0,0.0,0.0
8448c07ffffffff,2.0,0.0,0.0
8448c19ffffffff,10.0,0.0,0.0
8448c1dffffffff,1.0,0.0,0.0
8448c25ffffffff,5.0,0.0,0.0
8448c35ffffffff,6.0,0.0,0.0
8448c63ffffffff,9.0,0.0,0.0
8448c65ffffffff,4.0,0.0,0.0
8448c6dffffffff,1.0,0.0,1.0
8448c8bffffffff,3.0,0.0,0.0
8448c99ffffffff,1.0,0.0,0.0
8448cd1ffffffff,2.0,0.0,0.0
8448cd3ffffffff,3.0,0.0,0.0
8448cd9ffffffff,4.0,0.0,0.0
8448cdbffffffff,2.0,0.0,0.0
8448cddffffffff,1.0,0.0,1.0
8448d0dffffffff,11.0,0.0,0.0
8448d15ffffffff,1.0,0.0,0.0
8448d1bffffffff,2.0,0.0,0.0
8448d2dffffffff,1.0,0.0,0.0
8448d33ffffffff,1.0,0.0,0.0
8448d35ffffffff,3.0,0.0,0.0
8448d37ffffffff,4.0,0.0,0.0
8448d43ffffffff,4.0,0.0,0.0
8448d4bffffffff,8.0,0.0,8.0
8448d81ffffffff,2.0,0.0,0.0
8448d83ffffffff,9.0,0.0,0.0
8448d87ffffffff,7.0,0.0,0.0
8448d89ffffffff,23.0,0.0,7.0
8448da1ffffffff,2.0,0.0,0.0
8448dabffffffff,4.0,0.0,0.0
8448db3ffffffff,2.0,0.0,2.0
8448dc3ffffffff,2.0,0.0,0.0
8448e37ffffffff,2.0,0.0,0.0
8448e81ffffffff,10.0,0.0,8.0
8448e83ffffffff,2.0,0.0,0.0
8448e85ffffffff,50.0,0.0,12.0
8448e87ffffffff,2.0,0.0,0.0
8448e8dffffffff,13.0,0.0,1.0
8448e95ffffffff,3.0,0.0,0.0
8448e97ffffffff,8.0,0.0,0.0
8448e99ffffffff,4.0,0.0,0.0
8448e9bffffffff,2.0,0.0,0.0
8448ea1ffffffff,3.0,0.0,0.0
8448eabffffffff,2.0,0.0,0.0
8448eadffffffff,6.0,0.0,2.0
8448eb1ffffffff,23.0,0.0,4.0
8448eb3ffffffff,7.0,0.0,2.0
8448eb5ffffffff,7.0,0.0,0.0
8448eb7ffffffff,10.0,0.0,0.0
8448ebbffffffff,2.0,0.0,0.0
8448ec7ffffffff,54.0,0.0,17.0
8448ed3ffffffff,3.0,0.0,0.0
8448ee3ffffffff,7.0,0.0,2.0
8448eebffffffff,37.0,1.0,5.0
8448f21ffffffff,2.0,0.0,2.0
8448f2bffffffff,2.0,0.0,0.0
8448f65ffffffff,1.0,0.0,0.0
844980bffffffff,2.0,0.0,0.0
8449823ffffffff,1.0,0.0,0.0
8449829ffffffff,3.0,0.0,0.0
844982bffffffff,5.0,0.0,0.0
844983dffffffff,6.0,0.0,0.0
8449855ffffffff,4.0,0.0,4.0
8449861ffffffff,11.0,0.0,7.0
8449865ffffffff,8.0,0.0,6.0
8449869ffffffff,9.0,0.0,9.0
84498c7ffffffff,2.0,0.0,0.0
8449907ffffffff,2.0,2.0,0.0
844992bffffffff,1.0,1.0,0.0
844994bffffffff,2.0,0.0,0.0
8449959ffffffff,37.0,2.0,12.0
844995bffffffff,9.0,2.0,2.0
8449961ffffffff,5.0,0.0,0.0
8449963ffffffff,13.0,2.0,0.0
8449965ffffffff,3.0,0.0,0.0
8449967ffffffff,2.0,0.0,0.0
8449987ffffffff,23.0,0.0,0.0
8449a21ffffffff,2.0,2.0,0.0
8449a23ffffffff,3.0,0.0,3.0
8449a27ffffffff,6.0,0.0,6.0
8449a2bffffffff,2.0,0.0,2.0
8449a3dffffffff,4.0,0.0,4.0
8449a83ffffffff,4.0,0.0,4.0
8449a85ffffffff,8.0,0.0,5.0
8449a87ffffffff,2.0,0.0,2.0
8449a89ffffffff,7.0,0.0,7.0
8449a91ffffffff,21.0,0.0,21.0
8449a93ffffffff,11.0,0.0,11.0
8449a97ffffffff,10.0,0.0,10.0
8449a9bffffffff,6.0,0.0,6.0
8449aa9ffffffff,1.0,0.0,1.0
8449aabffffffff,1.0,0.0,1.0
8449b03ffffffff,1.0,0.0,1.0
8449b19ffffffff,12.0,7.0,5.0
8449b1dffffffff,3.0,0.0,3.0
8449b23ffffffff,1.0,0.0,0.0
8449b33ffffffff,21.0,0.0,19.0
8449b35ffffffff,1.0,0.0,0.0
8449b37ffffffff,4.0,0.0,1.0
8449b53ffffffff,4.0,0.0,4.0
8449b65ffffffff,2.0,0.0,0.0
844cc43ffffffff,5.0,0.0,0.0
8466a51ffffffff,1.0,0.0,0.0
8466a65ffffffff,2.0,0.0,0.0
8466b45ffffffff,9.0,0.0,0.0
8466b49ffffffff,2.0,0.0,0.0
8466b4dffffffff,2.0,0.0,0.0
8466b5bffffffff,3.0,0.0,0.0
846793bffffffff,2.0,0.0,0.0
84679b3ffffffff,2.0,0.0,0.0
84679b7ffffffff,1.0,0.0,0.0
846d04bffffffff,1.0,0.0,0.0
846d05bffffffff,5.0,0.0,0.0
846d159ffffffff,11.0,11.0,0.0
846d15dffffffff,1.0,0.0,1.0
846d231ffffffff,3.0,0.0,0.0
