cell_id,Anthus spinoletta,Anthus spinoletta spinoletta,Anthus spinoletta coutellii,Anthus spinoletta blakistoni
8340c5fffffffff,1.0,0.0,0.0,0.0
8340dcfffffffff,3.0,0.0,0.0,0.0
8340e1fffffffff,10.0,0.0,0.0,0.0
8340e3fffffffff,11.0,0.0,0.0,0.0
834183fffffffff,16.0,0.0,0.0,1.0
83418afffffffff,2.0,0.0,0.0,0.0
83418bfffffffff,4.0,0.0,0.0,0.0
834190fffffffff,1.0,0.0,0.0,0.0
834192fffffffff,4.0,0.0,0.0,0.0
834198fffffffff,2.0,0.0,0.0,0.0
83419dfffffffff,21.0,0.0,0.0,0.0
83419efffffffff,2.0,0.0,0.0,0.0
8341b2fffffffff,3.0,0.0,0.0,0.0
834206fffffffff,2.0,0.0,0.0,0.0
834221fffffffff,3.0,0.0,0.0,0.0
834222fffffffff,5.0,0.0,0.0,0.0
834225fffffffff,11.0,0.0,0.0,0.0
834230fffffffff,6.0,0.0,0.0,0.0
834231fffffffff,6.0,0.0,0.0,0.0
834233fffffffff,3.0,0.0,0.0,0.0
834235fffffffff,6.0,0.0,0.0,0.0
834251fffffffff,22.0,0.0,0.0,0.0
834253fffffffff,6.0,0.0,0.0,0.0
834258fffffffff,2.0,0.0,0.0,0.0
83425efffffffff,7.0,0.0,0.0,0.0
834269fffffffff,30.0,0.0,0.0,0.0
8342e0fffffffff,3.0,0.0,0.0,0.0
8342e4fffffffff,1.0,0.0,0.0,0.0
8342edfffffffff,2.0,0.0,0.0,0.0
834304fffffffff,1.0,0.0,0.0,0.0
834315fffffffff,7.0,0.0,0.0,0.0
834316fffffffff,6.0,0.0,0.0,0.0
83431efffffffff,11.0,0.0,0.0,0.0
834324fffffffff,3.0,0.0,0.0,0.0
834325fffffffff,7.0,0.0,0.0,0.0
834334fffffffff,1.0,0.0,0.0,0.0
834350fffffffff,1.0,0.0,0.0,0.0
834360fffffffff,33.0,0.0,0.0,0.0
834361fffffffff,2.0,0.0,0.0,0.0
834362fffffffff,2.0,0.0,0.0,0.0
834381fffffffff,9.0,0.0,4.0,0.0
83438cfffffffff,8.0,0.0,0.0,0.0
834393fffffffff,3.0,0.0,1.0,0.0
834396fffffffff,62.0,0.0,14.0,0.0
834398fffffffff,4.0,0.0,0.0,0.0
8343a0fffffffff,73.0,0.0,3.0,0.0
8343a1fffffffff,209.0,0.0,16.0,0.0
8343a2fffffffff,3.0,0.0,2.0,0.0
8343a3fffffffff,106.0,0.0,17.0,0.0
8343a4fffffffff,1.0,0.0,0.0,0.0
8343a6fffffffff,18.0,0.0,1.0,0.0
8343a8fffffffff,5.0,0.0,2.0,0.0
8343aafffffffff,13.0,0.0,6.0,0.0
8343acfffffffff,320.0,0.0,48.0,0.0
8343adfffffffff,2.0,0.0,0.0,0.0
8343aefffffffff,407.0,0.0,10.0,0.0
8343b5fffffffff,2.0,0.0,2.0,0.0
834b32fffffffff,2.0,0.0,0.0,0.0
834b34fffffffff,2.0,0.0,0.0,0.0
834b36fffffffff,2.0,0.0,0.0,0.0
83524cfffffffff,2.0,0.0,1.0,0.0
83524dfffffffff,6.0,0.0,0.0,0.0
835269fffffffff,1.0,0.0,0.0,0.0
835345fffffffff,30.0,0.0,0.0,0.0
83534dfffffffff,101.0,0.0,18.0,0.0
835355fffffffff,1.0,0.0,0.0,0.0
835363fffffffff,38.0,0.0,0.0,0.0
835364fffffffff,1.0,0.0,0.0,0.0
83536afffffffff,63.0,0.0,0.0,0.0
83536bfffffffff,6.0,0.0,0.0,0.0
83536efffffffff,28.0,0.0,0.0,0.0
8353a4fffffffff,8.0,0.0,0.0,0.0
836326fffffffff,2.0,0.0,0.0,0.0
836330fffffffff,2.0,0.0,0.0,0.0
836332fffffffff,7.0,0.0,0.0,0.0
836335fffffffff,2.0,0.0,0.0,0.0
836336fffffffff,1.0,0.0,0.0,0.0
