cell_id,Sicalis flaveola,Sicalis flaveola [flaveola Group],Sicalis flaveola pelzelni
848171dffffffff,2.0,0.0,0.0
8481749ffffffff,2.0,0.0,0.0
848175dffffffff,1.0,0.0,0.0
848180bffffffff,6.0,0.0,0.0
848181dffffffff,14.0,0.0,0.0
8481837ffffffff,25.0,0.0,0.0
8481839ffffffff,22.0,0.0,0.0
8481851ffffffff,2.0,0.0,0.0
8481855ffffffff,10.0,0.0,0.0
8481857ffffffff,9.0,0.0,0.0
848185bffffffff,7.0,0.0,0.0
848185dffffffff,20.0,0.0,0.0
848188dffffffff,2.0,0.0,0.0
84818bbffffffff,4.0,0.0,0.0
84818c1ffffffff,1.0,0.0,0.0
84818e1ffffffff,24.0,0.0,0.0
84818e3ffffffff,2.0,0.0,0.0
84818edffffffff,3.0,0.0,0.0
84819d3ffffffff,11.0,0.0,0.0
8481a1bffffffff,2.0,0.0,0.0
8481ad1ffffffff,6.0,0.0,0.0
848a35dffffffff,3.0,0.0,0.0
848a45dffffffff,113.0,0.0,0.0
848a9c1ffffffff,2.0,0.0,0.0
848ab65ffffffff,3.0,0.0,0.0
848ad13ffffffff,1.0,0.0,0.0
848ada9ffffffff,114.0,0.0,0.0
848adb1ffffffff,2.0,0.0,0.0
848adc5ffffffff,11.0,0.0,0.0
848ade3ffffffff,6.0,0.0,0.0
848b001ffffffff,2.0,0.0,0.0
848b009ffffffff,3.0,0.0,0.0
848b01bffffffff,4.0,0.0,0.0
848b045ffffffff,14.0,0.0,0.0
848b06dffffffff,7.0,0.0,0.0
848b085ffffffff,6.0,0.0,0.0
848b08bffffffff,3.0,0.0,0.0
848b08dffffffff,2.0,0.0,0.0
848b0a3ffffffff,1.0,0.0,0.0
848b0c1ffffffff,16.0,0.0,0.0
848b0c3ffffffff,5.0,0.0,0.0
848b0c5ffffffff,1.0,0.0,0.0
848b0c7ffffffff,11.0,0.0,0.0
848b0c9ffffffff,30.0,0.0,0.0
848b0cbffffffff,3.0,0.0,0.0
848b0cdffffffff,17.0,0.0,0.0
848b0d1ffffffff,62.0,0.0,0.0
848b0d3ffffffff,3.0,0.0,0.0
848b0d5ffffffff,16.0,0.0,0.0
848b0d9ffffffff,5.0,0.0,0.0
848b0dbffffffff,6.0,0.0,0.0
848b0ddffffffff,4.0,0.0,0.0
848b0e1ffffffff,2.0,0.0,0.0
848b0e5ffffffff,3.0,0.0,0.0
848b0e7ffffffff,12.0,0.0,0.0
848b105ffffffff,2.0,0.0,0.0
848b149ffffffff,2.0,0.0,0.0
848b1e5ffffffff,2.0,0.0,0.0
848b201ffffffff,55.0,0.0,0.0
848b203ffffffff,77.0,0.0,0.0
848b205ffffffff,137.0,0.0,0.0
848b20bffffffff,169.0,0.0,0.0
848b20dffffffff,10.0,0.0,0.0
848b211ffffffff,29.0,0.0,0.0
848b21bffffffff,5.0,0.0,0.0
848b21dffffffff,28.0,0.0,0.0
848b221ffffffff,246.0,0.0,0.0
848b223ffffffff,198.0,0.0,0.0
848b225ffffffff,11.0,0.0,0.0
848b227ffffffff,10.0,0.0,0.0
848b229ffffffff,21.0,0.0,0.0
848b22dffffffff,389.0,0.0,0.0
848b231ffffffff,2.0,0.0,0.0
848b235ffffffff,8.0,0.0,0.0
848b23bffffffff,2.0,0.0,0.0
848b23dffffffff,39.0,0.0,0.0
848b241ffffffff,7.0,0.0,0.0
848b243ffffffff,2.0,0.0,0.0
848b247ffffffff,6.0,0.0,0.0
848b249ffffffff,2.0,0.0,0.0
848b24bffffffff,6.0,0.0,0.0
848b251ffffffff,18.0,0.0,0.0
848b257ffffffff,7.0,0.0,0.0
848b259ffffffff,63.0,0.0,0.0
848b25dffffffff,25.0,0.0,0.0
848b261ffffffff,12.0,0.0,0.0
848b267ffffffff,4.0,0.0,0.0
848b269ffffffff,26.0,0.0,0.0
848b297ffffffff,2.0,0.0,0.0
848b2a5ffffffff,46.0,0.0,0.0
848b2a7ffffffff,104.0,0.0,0.0
848b2bbffffffff,2.0,0.0,0.0
848b2c5ffffffff,9.0,0.0,0.0
848b2c9ffffffff,356.0,0.0,0.0
848b2cdffffffff,15.0,0.0,0.0
848b2dbffffffff,10.0,0.0,0.0
848b2ddffffffff,3.0,0.0,0.0
848b2e9ffffffff,16.0,0.0,0.0
848b2ebffffffff,2.0,0.0,0.0
848b313ffffffff,4.0,0.0,0.0
848b315ffffffff,47.0,0.0,0.0
848b31bffffffff,12.0,0.0,0.0
848b31dffffffff,2.0,0.0,0.0
848b363ffffffff,9.0,0.0,0.0
848b365ffffffff,2.0,0.0,0.0
848b367ffffffff,2.0,0.0,0.0
848b36dffffffff,2.0,0.0,0.0
848b445ffffffff,11.0,0.0,0.0
848b44dffffffff,53.0,0.0,0.0
848b459ffffffff,2.0,0.0,0.0
848b52dffffffff,2.0,0.0,0.0
848b625ffffffff,1.0,0.0,0.0
848b637ffffffff,1.0,0.0,0.0
848b713ffffffff,370.0,0.0,0.0
848b71bffffffff,1.0,0.0,0.0
848b72dffffffff,6.0,0.0,0.0
848b745ffffffff,6.0,0.0,0.0
848b761ffffffff,11.0,0.0,0.0
848b76bffffffff,50.0,0.0,0.0
848b76dffffffff,2.0,0.0,0.0
848b849ffffffff,4.0,0.0,0.0
848b881ffffffff,1.0,0.0,0.0
848b9d5ffffffff,8.0,0.0,0.0
848ba09ffffffff,2.0,0.0,0.0
848ba0dffffffff,1.0,0.0,0.0
848ba21ffffffff,2.0,0.0,0.0
848ba45ffffffff,3.0,0.0,0.0
848ba49ffffffff,2.0,0.0,0.0
848ba55ffffffff,10.0,0.0,0.0
848ba63ffffffff,3.0,0.0,0.0
848ba65ffffffff,23.0,0.0,1.0
848ba6dffffffff,49.0,0.0,0.0
848bb53ffffffff,10.0,0.0,0.0
848bb59ffffffff,661.0,0.0,38.0
848bb5bffffffff,9.0,0.0,0.0
848e459ffffffff,2.0,0.0,0.0
848e45bffffffff,10.0,0.0,0.0
848e621ffffffff,118.0,0.0,0.0
848e623ffffffff,7.0,0.0,0.0
848e629ffffffff,173.0,0.0,0.0
848e62dffffffff,2984.0,0.0,0.0
848e665ffffffff,2.0,0.0,0.0
848e6a1ffffffff,2.0,0.0,0.0
848e6a7ffffffff,2.0,0.0,0.0
848e759ffffffff,3.0,0.0,0.0
848e75bffffffff,3.0,0.0,0.0
848f081ffffffff,20.0,0.0,0.0
848f083ffffffff,2.0,0.0,0.0
848f087ffffffff,9.0,0.0,0.0
848f089ffffffff,8.0,0.0,0.0
848f08bffffffff,8.0,0.0,0.0
848f091ffffffff,4.0,0.0,0.0
848f093ffffffff,24.0,0.0,0.0
848f095ffffffff,177.0,0.0,0.0
848f099ffffffff,151.0,12.0,0.0
848f09bffffffff,2.0,0.0,0.0
848f09dffffffff,6.0,0.0,0.0
848f0b3ffffffff,6.0,0.0,0.0
848f0b9ffffffff,6.0,0.0,0.0
848f0bbffffffff,9.0,0.0,0.0
848f0c3ffffffff,10.0,0.0,0.0
848f0d1ffffffff,82.0,4.0,0.0
848f0d3ffffffff,279.0,55.0,0.0
848f0d5ffffffff,63.0,4.0,0.0
848f0d7ffffffff,101.0,15.0,0.0
848f0d9ffffffff,156.0,7.0,0.0
848f0dbffffffff,465.0,64.0,0.0
848f0ddffffffff,148.0,6.0,0.0
848f283ffffffff,1.0,0.0,0.0
848f285ffffffff,4.0,4.0,0.0
848f287ffffffff,93.0,0.0,0.0
848f289ffffffff,3.0,3.0,0.0
848f28dffffffff,9.0,0.0,0.0
848f291ffffffff,12.0,1.0,0.0
848f293ffffffff,2.0,0.0,0.0
848f295ffffffff,118.0,0.0,0.0
848f29dffffffff,2.0,0.0,0.0
848f2a1ffffffff,86.0,1.0,0.0
848f2a3ffffffff,60.0,2.0,0.0
848f2a7ffffffff,61.0,0.0,0.0
848f2a9ffffffff,520.0,17.0,0.0
848f2abffffffff,52.0,0.0,0.0
848f2b3ffffffff,38.0,0.0,0.0
848f2b5ffffffff,36.0,2.0,0.0
848f2b7ffffffff,2.0,0.0,0.0
848f2b9ffffffff,702.0,68.0,0.0
848f2bbffffffff,293.0,37.0,0.0
848f2bdffffffff,300.0,16.0,0.0
848f2c1ffffffff,8.0,2.0,0.0
848f2c3ffffffff,3.0,1.0,0.0
848f2c7ffffffff,6.0,0.0,0.0
848f2c9ffffffff,17.0,0.0,0.0
848f2cbffffffff,169.0,7.0,0.0
848f2cdffffffff,2.0,0.0,0.0
848f2d5ffffffff,4.0,0.0,0.0
848f2ddffffffff,3.0,0.0,0.0
848f2e1ffffffff,22.0,7.0,0.0
848f2e3ffffffff,136.0,17.0,0.0
848f2e7ffffffff,22.0,2.0,0.0
848f2e9ffffffff,13.0,0.0,0.0
848f2ebffffffff,134.0,6.0,0.0
848f401ffffffff,337.0,15.0,0.0
848f407ffffffff,29.0,0.0,0.0
848f40dffffffff,4.0,0.0,0.0
848f437ffffffff,4.0,0.0,0.0
848f461ffffffff,4.0,0.0,0.0
848f463ffffffff,20.0,5.0,0.0
848f46bffffffff,3.0,0.0,0.0
848f501ffffffff,345.0,0.0,0.0
848f503ffffffff,20.0,0.0,0.0
848f505ffffffff,661.0,0.0,0.0
848f507ffffffff,46.0,0.0,0.0
848f509ffffffff,15.0,0.0,0.0
848f50bffffffff,17.0,0.0,0.0
848f50dffffffff,563.0,0.0,0.0
848f517ffffffff,6.0,0.0,0.0
848f519ffffffff,4.0,0.0,0.0
848f51dffffffff,21.0,0.0,0.0
848f53bffffffff,54.0,0.0,0.0
848f541ffffffff,9.0,0.0,0.0
848f543ffffffff,18.0,0.0,0.0
848f545ffffffff,73.0,0.0,0.0
848f547ffffffff,46.0,0.0,0.0
848f549ffffffff,26.0,0.0,0.0
848f54bffffffff,334.0,0.0,0.0
848f54dffffffff,12.0,0.0,0.0
848f553ffffffff,11.0,0.0,0.0
848f555ffffffff,4.0,0.0,0.0
848f559ffffffff,45.0,0.0,0.0
848f55bffffffff,5.0,0.0,0.0
848f55dffffffff,17.0,0.0,0.0
848f563ffffffff,69.0,0.0,0.0
848f569ffffffff,3.0,0.0,0.0
848f56bffffffff,49.0,0.0,0.0
848f5d9ffffffff,6.0,0.0,0.0
848f5e1ffffffff,7.0,0.0,0.0
848f5e7ffffffff,3.0,0.0,0.0
848f5e9ffffffff,2.0,0.0,0.0
848f5ebffffffff,1.0,0.0,0.0
848f5edffffffff,4.0,0.0,0.0
848f705ffffffff,9.0,0.0,0.0
848f721ffffffff,82.0,12.0,0.0
848f723ffffffff,2.0,0.0,0.0
848f725ffffffff,19.0,8.0,0.0
848f727ffffffff,24.0,0.0,0.0
848f729ffffffff,64.0,4.0,0.0
848f72dffffffff,331.0,46.0,0.0
848f733ffffffff,1.0,0.0,0.0
848f735ffffffff,7.0,0.0,0.0
848f737ffffffff,66.0,0.0,0.0
848f74dffffffff,25.0,0.0,0.0
848f765ffffffff,116.0,5.0,0.0
848f767ffffffff,6.0,0.0,0.0
848f769ffffffff,13.0,0.0,0.0
848f76bffffffff,2.0,0.0,0.0
84a5961ffffffff,67.0,0.0,0.0
84a5969ffffffff,209.0,3.0,0.0
84a596dffffffff,8.0,0.0,0.0
84a8001ffffffff,15.0,0.0,0.0
84a8005ffffffff,2.0,0.0,0.0
84a8009ffffffff,6.0,0.0,0.0
84a800dffffffff,11.0,0.0,0.0
84a8011ffffffff,9.0,0.0,0.0
84a8013ffffffff,11.0,0.0,0.0
84a8019ffffffff,22.0,0.0,0.0
84a801bffffffff,110.0,0.0,0.0
84a8021ffffffff,3.0,0.0,0.0
84a8023ffffffff,4.0,0.0,0.0
84a8025ffffffff,10.0,0.0,0.0
84a8027ffffffff,1.0,0.0,0.0
84a802dffffffff,52.0,13.0,0.0
84a8031ffffffff,1.0,0.0,0.0
84a8033ffffffff,5.0,0.0,0.0
84a8035ffffffff,6.0,0.0,0.0
84a803dffffffff,7.0,0.0,0.0
84a8041ffffffff,1.0,0.0,0.0
84a8043ffffffff,21.0,0.0,0.0
84a8049ffffffff,59.0,0.0,0.0
84a804bffffffff,2.0,0.0,0.0
84a804dffffffff,128.0,0.0,6.0
84a8055ffffffff,13.0,0.0,2.0
84a8057ffffffff,11.0,0.0,0.0
84a805dffffffff,38.0,0.0,0.0
84a8061ffffffff,84.0,6.0,0.0
84a8063ffffffff,16.0,2.0,0.0
84a8065ffffffff,20.0,6.0,0.0
84a8067ffffffff,401.0,60.0,0.0
84a8069ffffffff,39.0,0.0,3.0
84a806bffffffff,3.0,0.0,0.0
84a806dffffffff,10.0,1.0,0.0
84a808dffffffff,20.0,0.0,0.0
84a8095ffffffff,1.0,0.0,0.0
84a809dffffffff,2.0,0.0,0.0
84a80a1ffffffff,4.0,0.0,0.0
84a80a5ffffffff,4.0,0.0,0.0
84a80b1ffffffff,16.0,0.0,0.0
84a80c3ffffffff,32.0,0.0,0.0
84a80c9ffffffff,2.0,0.0,0.0
84a80d1ffffffff,2.0,0.0,0.0
84a80d3ffffffff,1.0,0.0,0.0
84a80d5ffffffff,6.0,0.0,0.0
84a80d9ffffffff,7.0,0.0,0.0
84a80dbffffffff,2.0,0.0,0.0
84a80ddffffffff,2.0,0.0,0.0
84a80e1ffffffff,8.0,0.0,0.0
84a80e3ffffffff,18.0,0.0,0.0
84a80edffffffff,2.0,0.0,0.0
84a8101ffffffff,949.0,15.0,0.0
84a8103ffffffff,115.0,3.0,0.0
84a8105ffffffff,985.0,4.0,0.0
84a8107ffffffff,194.0,9.0,0.0
84a8109ffffffff,404.0,10.0,0.0
84a810bffffffff,38.0,2.0,0.0
84a810dffffffff,842.0,0.0,0.0
84a8111ffffffff,4.0,0.0,0.0
84a8113ffffffff,73.0,0.0,0.0
84a8115ffffffff,63.0,16.0,0.0
84a8117ffffffff,64.0,3.0,0.0
84a8119ffffffff,43.0,0.0,0.0
84a811bffffffff,13.0,0.0,0.0
84a811dffffffff,24.0,0.0,0.0
84a8121ffffffff,82.0,24.0,0.0
84a8123ffffffff,501.0,21.0,0.0
84a8125ffffffff,178.0,16.0,0.0
84a8127ffffffff,486.0,53.0,0.0
84a8129ffffffff,244.0,24.0,0.0
84a812bffffffff,315.0,4.0,0.0
84a812dffffffff,219.0,21.0,0.0
84a8131ffffffff,447.0,19.0,0.0
84a8133ffffffff,19.0,0.0,0.0
84a8135ffffffff,9.0,2.0,0.0
84a8137ffffffff,18.0,0.0,0.0
84a8139ffffffff,224.0,99.0,0.0
84a813bffffffff,92.0,6.0,0.0
84a813dffffffff,73.0,0.0,0.0
84a8143ffffffff,1194.0,27.0,0.0
84a8151ffffffff,19.0,0.0,0.0
84a8153ffffffff,292.0,12.0,0.0
84a8155ffffffff,472.0,17.0,0.0
84a8157ffffffff,155.0,19.0,0.0
84a8159ffffffff,15.0,0.0,0.0
84a815bffffffff,373.0,49.0,0.0
84a815dffffffff,16.0,0.0,0.0
84a8163ffffffff,72.0,1.0,0.0
84a8167ffffffff,77.0,2.0,0.0
84a8181ffffffff,19.0,0.0,0.0
84a8185ffffffff,62.0,0.0,0.0
84a8187ffffffff,43.0,0.0,0.0
84a8189ffffffff,8.0,0.0,0.0
84a818bffffffff,5.0,0.0,0.0
84a818dffffffff,90.0,3.0,0.0
84a8191ffffffff,6.0,0.0,0.0
84a8193ffffffff,6.0,0.0,0.0
84a8195ffffffff,154.0,25.0,0.0
84a8197ffffffff,18.0,0.0,0.0
84a8199ffffffff,17.0,0.0,0.0
84a819bffffffff,1.0,0.0,0.0
84a81a1ffffffff,18.0,0.0,0.0
84a81a5ffffffff,13.0,0.0,0.0
84a81a7ffffffff,8.0,0.0,0.0
84a81a9ffffffff,11.0,0.0,0.0
84a81abffffffff,31.0,0.0,0.0
84a81adffffffff,10.0,0.0,0.0
84a81b1ffffffff,39.0,2.0,0.0
84a81b3ffffffff,16.0,0.0,0.0
84a81b5ffffffff,2.0,0.0,0.0
84a81b9ffffffff,15.0,6.0,0.0
84a81bbffffffff,79.0,5.0,0.0
84a81bdffffffff,20.0,0.0,0.0
84a81c3ffffffff,101.0,2.0,0.0
84a81c5ffffffff,7.0,0.0,0.0
84a81c7ffffffff,54.0,0.0,0.0
84a81c9ffffffff,1.0,0.0,0.0
84a81cdffffffff,316.0,0.0,0.0
84a81d1ffffffff,14.0,0.0,0.0
84a81d5ffffffff,2.0,0.0,0.0
84a81d9ffffffff,63.0,4.0,0.0
84a81ddffffffff,3.0,0.0,0.0
84a81e1ffffffff,422.0,0.0,0.0
84a81e3ffffffff,47.0,0.0,0.0
84a81e7ffffffff,57.0,2.0,0.0
84a81e9ffffffff,608.0,4.0,0.0
84a81ebffffffff,69.0,2.0,0.0
84a81edffffffff,1669.0,4.0,0.0
84a8203ffffffff,2.0,0.0,0.0
84a8207ffffffff,2.0,0.0,0.0
84a8209ffffffff,5.0,0.0,0.0
84a820dffffffff,1.0,0.0,0.0
84a8211ffffffff,11.0,0.0,0.0
84a8213ffffffff,6.0,0.0,0.0
84a8215ffffffff,9.0,0.0,0.0
84a8219ffffffff,12.0,0.0,0.0
84a821bffffffff,7.0,0.0,0.0
84a8221ffffffff,7.0,0.0,0.0
84a8223ffffffff,4.0,0.0,0.0
84a8225ffffffff,10.0,0.0,1.0
84a8227ffffffff,3.0,0.0,0.0
84a8229ffffffff,1.0,0.0,0.0
84a822bffffffff,11.0,0.0,0.0
84a8231ffffffff,4.0,0.0,0.0
84a8235ffffffff,15.0,0.0,0.0
84a8237ffffffff,9.0,0.0,2.0
84a823bffffffff,4.0,0.0,0.0
84a8241ffffffff,55.0,0.0,34.0
84a8245ffffffff,78.0,0.0,50.0
84a8247ffffffff,14.0,0.0,9.0
84a824bffffffff,8.0,0.0,1.0
84a8251ffffffff,6.0,0.0,0.0
84a8253ffffffff,2.0,0.0,0.0
84a8255ffffffff,2.0,0.0,0.0
84a8257ffffffff,44.0,0.0,1.0
84a8259ffffffff,3.0,0.0,0.0
84a825bffffffff,6.0,0.0,0.0
84a825dffffffff,1.0,0.0,0.0
84a8261ffffffff,36.0,0.0,7.0
84a8265ffffffff,11.0,0.0,0.0
84a8267ffffffff,6.0,0.0,0.0
84a826bffffffff,3.0,0.0,0.0
84a826dffffffff,43.0,0.0,0.0
84a8287ffffffff,10.0,0.0,0.0
84a8289ffffffff,8.0,0.0,0.0
84a8291ffffffff,14.0,0.0,0.0
84a8293ffffffff,1.0,0.0,0.0
84a8299ffffffff,2.0,0.0,0.0
84a829bffffffff,3.0,0.0,0.0
84a82a1ffffffff,3.0,0.0,0.0
84a82a5ffffffff,5.0,0.0,0.0
84a82a7ffffffff,9.0,0.0,0.0
84a82abffffffff,2.0,0.0,0.0
84a82b9ffffffff,2.0,0.0,0.0
84a82bdffffffff,31.0,0.0,0.0
84a82c3ffffffff,2.0,0.0,0.0
84a82c5ffffffff,4.0,0.0,0.0
84a82c9ffffffff,22.0,0.0,0.0
84a82cbffffffff,1.0,0.0,0.0
84a82d1ffffffff,2.0,0.0,0.0
84a82d3ffffffff,20.0,0.0,0.0
84a82d7ffffffff,1.0,0.0,0.0
84a82dbffffffff,10.0,0.0,0.0
84a82ddffffffff,13.0,0.0,0.0
84a82e1ffffffff,12.0,0.0,0.0
84a82e3ffffffff,6.0,0.0,0.0
84a82e5ffffffff,2.0,0.0,0.0
84a82e7ffffffff,4.0,0.0,0.0
84a82edffffffff,6.0,0.0,0.0
84a8311ffffffff,139.0,0.0,1.0
84a8313ffffffff,131.0,0.0,6.0
84a8315ffffffff,51.0,0.0,0.0
84a8317ffffffff,102.0,0.0,0.0
84a8319ffffffff,40.0,0.0,1.0
84a831bffffffff,137.0,0.0,0.0
84a831dffffffff,123.0,0.0,6.0
84a8331ffffffff,6.0,0.0,0.0
84a8333ffffffff,153.0,14.0,0.0
84a8337ffffffff,219.0,0.0,0.0
84a833bffffffff,34.0,0.0,0.0
84a834bffffffff,10.0,0.0,0.0
84a8351ffffffff,27.0,0.0,3.0
84a8353ffffffff,233.0,0.0,11.0
84a8357ffffffff,128.0,0.0,3.0
84a8359ffffffff,45.0,0.0,11.0
84a835bffffffff,139.0,0.0,4.0
84a835dffffffff,65.0,0.0,1.0
84a8403ffffffff,51.0,0.0,0.0
84a8405ffffffff,27.0,0.0,0.0
84a840dffffffff,383.0,0.0,0.0
84a8411ffffffff,39.0,0.0,0.0
84a8413ffffffff,9.0,0.0,0.0
84a8415ffffffff,5.0,0.0,0.0
84a8417ffffffff,6.0,0.0,0.0
84a841dffffffff,1.0,0.0,0.0
84a8421ffffffff,4.0,0.0,0.0
84a8425ffffffff,1.0,0.0,0.0
84a8439ffffffff,5.0,0.0,0.0
84a8441ffffffff,14.0,0.0,0.0
84a8447ffffffff,5.0,0.0,0.0
84a844dffffffff,66.0,0.0,0.0
84a8453ffffffff,2.0,0.0,0.0
84a845bffffffff,37.0,0.0,0.0
84a8461ffffffff,74.0,0.0,4.0
84a8463ffffffff,383.0,0.0,12.0
84a8465ffffffff,16.0,0.0,0.0
84a846bffffffff,8.0,0.0,0.0
84a84a3ffffffff,2.0,0.0,0.0
84a84a5ffffffff,8.0,0.0,1.0
84a84b5ffffffff,2.0,0.0,0.0
84a84d9ffffffff,5.0,0.0,0.0
84a84e7ffffffff,2.0,0.0,0.0
84a850bffffffff,6.0,0.0,0.0
84a8519ffffffff,2.0,0.0,0.0
84a851bffffffff,2.0,0.0,0.0
84a8527ffffffff,6.0,0.0,0.0
84a8535ffffffff,3.0,0.0,0.0
84a8559ffffffff,30.0,0.0,1.0
84a855dffffffff,116.0,0.0,22.0
84a856dffffffff,2.0,0.0,0.0
84a8591ffffffff,1559.0,0.0,82.0
84a8593ffffffff,23.0,0.0,0.0
84a8597ffffffff,15.0,0.0,3.0
84a8599ffffffff,1032.0,0.0,35.0
84a859bffffffff,24.0,0.0,0.0
84a85a1ffffffff,12.0,0.0,0.0
84a85a7ffffffff,2.0,0.0,0.0
84a85b1ffffffff,2.0,0.0,0.0
84a85b3ffffffff,6.0,0.0,0.0
84a85b7ffffffff,26.0,0.0,2.0
84a85b9ffffffff,19.0,0.0,0.0
84a85c3ffffffff,3.0,0.0,0.0
84a85d3ffffffff,405.0,0.0,32.0
84a85d7ffffffff,42.0,0.0,0.0
84a8601ffffffff,13.0,0.0,0.0
84a8605ffffffff,37.0,0.0,0.0
84a8607ffffffff,4.0,0.0,0.0
84a860dffffffff,38.0,0.0,0.0
84a8615ffffffff,5.0,0.0,0.0
84a8627ffffffff,1.0,0.0,0.0
84a8629ffffffff,11.0,0.0,0.0
84a862dffffffff,12.0,0.0,0.0
84a8639ffffffff,15.0,0.0,0.0
84a863dffffffff,2.0,0.0,0.0
84a8645ffffffff,2.0,0.0,0.0
84a8647ffffffff,2.0,0.0,0.0
84a864bffffffff,1.0,0.0,0.0
84a864dffffffff,3.0,0.0,0.0
84a8653ffffffff,5.0,0.0,0.0
84a865bffffffff,61.0,0.0,0.0
84a8663ffffffff,2.0,0.0,0.0
84a866bffffffff,1.0,0.0,0.0
84a8691ffffffff,8.0,0.0,0.0
84a86adffffffff,4.0,0.0,0.0
84a86b7ffffffff,4.0,0.0,0.0
84a86c3ffffffff,3.0,0.0,0.0
84a86d5ffffffff,3.0,0.0,0.0
84a86e7ffffffff,9.0,0.0,0.0
84a86edffffffff,4.0,0.0,0.0
84a8701ffffffff,19.0,0.0,0.0
84a8705ffffffff,7.0,0.0,0.0
84a870bffffffff,3.0,0.0,0.0
84a870dffffffff,3.0,0.0,0.0
84a8717ffffffff,5.0,0.0,0.0
84a871bffffffff,22.0,0.0,0.0
84a8721ffffffff,7.0,0.0,0.0
84a8733ffffffff,2.0,0.0,0.0
84a8737ffffffff,245.0,0.0,114.0
84a8743ffffffff,1.0,0.0,0.0
84a8751ffffffff,1.0,0.0,0.0
84a8753ffffffff,4.0,0.0,0.0
84a8757ffffffff,2.0,0.0,0.0
84a8759ffffffff,8.0,0.0,0.0
84a875bffffffff,6.0,0.0,0.0
84a875dffffffff,5.0,0.0,0.0
84a8763ffffffff,2.0,0.0,0.0
84a8765ffffffff,1.0,0.0,0.0
84a876bffffffff,2.0,0.0,0.0
84a876dffffffff,33.0,0.0,5.0
84a8805ffffffff,259.0,18.0,0.0
84a8807ffffffff,47.0,0.0,0.0
84a8809ffffffff,1.0,0.0,0.0
84a880bffffffff,2.0,0.0,0.0
84a880dffffffff,24.0,0.0,0.0
84a8811ffffffff,326.0,11.0,0.0
84a8813ffffffff,51.0,9.0,0.0
84a8817ffffffff,12.0,0.0,0.0
84a8819ffffffff,32.0,0.0,0.0
84a881bffffffff,128.0,0.0,0.0
84a881dffffffff,3.0,0.0,0.0
84a8821ffffffff,10.0,3.0,0.0
84a8823ffffffff,2.0,0.0,0.0
84a8825ffffffff,25.0,2.0,0.0
84a8829ffffffff,3.0,0.0,0.0
84a882bffffffff,9.0,3.0,0.0
84a882dffffffff,148.0,26.0,0.0
84a8831ffffffff,12.0,0.0,0.0
84a8835ffffffff,2.0,0.0,0.0
84a8839ffffffff,9.0,0.0,0.0
84a883bffffffff,28.0,4.0,0.0
84a883dffffffff,5.0,0.0,0.0
84a8841ffffffff,7.0,0.0,0.0
84a8843ffffffff,1.0,1.0,0.0
84a8845ffffffff,2.0,0.0,0.0
84a8847ffffffff,5.0,0.0,0.0
84a8849ffffffff,508.0,17.0,0.0
84a884bffffffff,36.0,0.0,0.0
84a884dffffffff,31.0,0.0,0.0
84a8853ffffffff,12.0,0.0,0.0
84a8857ffffffff,31.0,0.0,0.0
84a885bffffffff,18.0,0.0,0.0
84a885dffffffff,5.0,0.0,0.0
84a8861ffffffff,2.0,0.0,0.0
84a8863ffffffff,152.0,0.0,0.0
84a8865ffffffff,2.0,0.0,0.0
84a8867ffffffff,32.0,4.0,0.0
84a886bffffffff,18.0,0.0,0.0
84a886dffffffff,11.0,0.0,0.0
84a8881ffffffff,3.0,0.0,0.0
84a8887ffffffff,1.0,0.0,0.0
84a8889ffffffff,11.0,0.0,0.0
84a8895ffffffff,3.0,0.0,0.0
84a88a1ffffffff,4.0,0.0,0.0
84a88a9ffffffff,21.0,0.0,0.0
84a88adffffffff,2.0,0.0,0.0
84a88b1ffffffff,4.0,0.0,0.0
84a88b5ffffffff,3.0,0.0,0.0
84a88bbffffffff,20.0,0.0,0.0
84a88bdffffffff,3.0,0.0,0.0
84a88c1ffffffff,14.0,0.0,0.0
84a88c3ffffffff,23.0,0.0,0.0
84a88c5ffffffff,2.0,0.0,0.0
84a88c7ffffffff,7.0,0.0,0.0
84a88c9ffffffff,6.0,0.0,0.0
84a88cbffffffff,4.0,1.0,0.0
84a88cdffffffff,63.0,6.0,0.0
84a88d1ffffffff,2.0,0.0,0.0
84a88d5ffffffff,2.0,0.0,0.0
84a88d7ffffffff,1.0,0.0,0.0
84a88ddffffffff,309.0,9.0,0.0
84a88e3ffffffff,6.0,0.0,0.0
84a88e5ffffffff,2.0,0.0,0.0
84a88e7ffffffff,2.0,0.0,0.0
84a88e9ffffffff,185.0,11.0,0.0
84a88ebffffffff,118.0,2.0,0.0
84a8911ffffffff,45.0,3.0,0.0
84a8915ffffffff,9.0,0.0,0.0
84a8917ffffffff,173.0,18.0,0.0
84a8919ffffffff,160.0,19.0,0.0
84a891bffffffff,8.0,0.0,0.0
84a891dffffffff,29.0,3.0,0.0
84a893bffffffff,12.0,0.0,0.0
84a8951ffffffff,27.0,0.0,0.0
84a8953ffffffff,72.0,8.0,0.0
84a8957ffffffff,122.0,11.0,0.0
84a895bffffffff,17.0,1.0,0.0
84a8993ffffffff,4.0,0.0,0.0
84a89adffffffff,8.0,0.0,0.0
84a89b3ffffffff,6.0,0.0,0.0
84a89c5ffffffff,3.0,0.0,0.0
84a89ddffffffff,6.0,0.0,0.0
84a89e1ffffffff,1.0,0.0,0.0
84a89e3ffffffff,2.0,0.0,0.0
